blocknumber,reserve BAT,reserve USDC,volume BAT for 5% slippage
16672750,0,0,2969.1245848197086
16672900,0,0,2969.1245848197086
16673050,0,0,2969.1245848197086
16673200,0,0,2969.1245848197086
16673350,0,0,2969.1245848197086
16673500,0,0,2969.1245848197086
16673650,0,0,2969.1245848197086
16673800,0,0,2969.1245848197086
16673950,0,0,2969.1245848197086
16674100,0,0,2969.1245848197086
16674250,0,0,2969.1245848197086
16674400,0,0,2969.1245848197086
16674550,0,0,2969.1245848197086
16674700,0,0,2969.1245848197086
16674850,0,0,2969.1245848197086
16675000,0,0,2969.1245848197086
16675150,0,0,2969.1245848197086
16675300,0,0,2969.1245848197086
16675450,0,0,2969.1245848197086
16675600,0,0,2969.1245848197086
16675750,0,0,2969.1245848197086
16675900,0,0,2969.1245848197086
16676050,0,0,2969.1245848197086
16676200,0,0,2969.1245848197086
16676350,0,0,2969.1245848197086
16676500,0,0,2892.4364258498827
16676650,0,0,2892.4364258498827
16676800,0,0,2892.4364258498827
16676950,0,0,2892.4364258498827
16677100,0,0,2892.4364258498827
16677250,0,0,2892.4364258498827
16677400,0,0,2892.4364258498827
16677550,0,0,2892.4364258498827
16677700,0,0,2892.4364258498827
16677850,0,0,2892.4364258498827
16678000,0,0,2892.4364258498827
16678150,0,0,2892.4364258498827
16678300,0,0,2892.4364258498827
16678450,0,0,2892.4364258498827
16678600,0,0,2892.4364258498827
16678750,0,0,2892.4364258498827
16678900,0,0,2892.4364258498827
16679050,0,0,2892.4364258498827
16679200,0,0,2892.4364258498827
16679350,0,0,2892.4364258498827
16679500,0,0,2892.4364258498827
16679650,0,0,2892.4364258498827
16679800,0,0,2892.4364258498827
16679950,0,0,2892.4364258498827
16680100,0,0,2892.4364258498827
16680250,0,0,2892.4364258498827
16680400,0,0,2892.4364258498827
16680550,0,0,2892.4364258498827
16680700,0,0,2892.4364258498827
16680850,0,0,2986.928916918157
16681000,0,0,2986.928916918157
16681150,0,0,2986.928916918157
16681300,0,0,2986.928916918157
16681450,0,0,2986.928916918157
16681600,0,0,2986.928916918157
16681750,0,0,2986.928916918157
16681900,0,0,2986.928916918157
16682050,0,0,2986.928916918157
16682200,0,0,2986.928916918157
16682350,0,0,2986.928916918157
16682500,0,0,2986.928916918157
16682650,0,0,2986.928916918157
16682800,0,0,2986.928916918157
16682950,0,0,2986.928916918157
16683100,0,0,2986.928916918157
16683250,0,0,2726.786376526713
16683400,0,0,2726.786376526713
16683550,0,0,2726.786376526713
16683700,0,0,2726.786376526713
16683850,0,0,2726.786376526713
16684000,0,0,2726.786376526713
16684150,0,0,2726.786376526713
16684300,0,0,2726.786376526713
16684450,0,0,2726.786376526713
16684600,0,0,2726.786376526713
16684750,0,0,2726.786376526713
16684900,0,0,2726.786376526713
16685050,0,0,2946.608711924996
16685200,0,0,2946.608711924996
16685350,0,0,2946.608711924996
16685500,0,0,2946.608711924996
16685650,0,0,2946.608711924996
16685800,0,0,2946.608711924996
16685950,0,0,2946.608711924996
16686100,0,0,2946.608711924996
16686250,0,0,2946.608711924996
16686400,0,0,2946.608711924996
16686550,0,0,2946.608711924996
16686700,0,0,2946.608711924996
16686850,0,0,2946.608711924996
16687000,0,0,2946.608711924996
16687150,0,0,2946.608711924996
16687300,0,0,2675.0373349377896
16687450,0,0,2675.0373349377896
16687600,0,0,2675.0373349377896
16687750,0,0,2675.0373349377896
16687900,0,0,2675.0373349377896
16688050,0,0,2675.0373349377896
16688200,0,0,2675.0373349377896
16688350,0,0,2675.0373349377896
16688500,0,0,2675.0373349377896
16688650,0,0,2675.0373349377896
16688800,0,0,2675.0373349377896
16688950,0,0,2675.0373349377896
16689100,0,0,2675.0373349377896
16689250,0,0,2675.0373349377896
16689400,0,0,2675.0373349377896
16689550,0,0,2675.0373349377896
16689700,0,0,2675.0373349377896
16689850,0,0,2675.0373349377896
16690000,0,0,2675.0373349377896
16690150,0,0,2675.0373349377896
16690300,0,0,2675.0373349377896
16690450,0,0,2675.0373349377896
16690600,0,0,2675.0373349377896
16690750,0,0,2675.0373349377896
16690900,0,0,2675.0373349377896
16691050,0,0,2675.0373349377896
16691200,0,0,2675.0373349377896
16691350,0,0,2675.0373349377896
16691500,0,0,2675.0373349377896
16691650,0,0,2675.0373349377896
16691800,0,0,2675.0373349377896
16691950,0,0,2675.0373349377896
16692100,0,0,2675.0373349377896
16692250,0,0,2675.0373349377896
16692400,0,0,2675.0373349377896
16692550,0,0,2675.0373349377896
16692700,0,0,2675.0373349377896
16692850,0,0,2675.0373349377896
16693000,0,0,2675.0373349377896
16693150,0,0,2675.0373349377896
16693300,0,0,2675.0373349377896
16693450,0,0,2675.0373349377896
16693600,0,0,2675.0373349377896
16693750,0,0,2675.0373349377896
16693900,0,0,2722.659685410036
16694050,0,0,2722.659685410036
16694200,0,0,2722.659685410036
16694350,0,0,2722.659685410036
16694500,0,0,2722.659685410036
16694650,0,0,2722.659685410036
16694800,0,0,2722.659685410036
16694950,0,0,2722.659685410036
16695100,0,0,2722.659685410036
16695250,0,0,2722.659685410036
16695400,0,0,2886.5494751142005
16695550,0,0,2886.5494751142005
16695700,0,0,2886.5494751142005
16695850,0,0,2886.5494751142005
16696000,0,0,2942.8549346507875
16696150,0,0,2942.8549346507875
16696300,0,0,2942.8549346507875
16696450,0,0,2942.8549346507875
16696600,0,0,2942.8549346507875
16696750,0,0,2942.8549346507875
16696900,0,0,2942.8549346507875
16697050,0,0,2942.8549346507875
16697200,0,0,2942.8549346507875
16697350,0,0,2942.8549346507875
16697500,0,0,2942.8549346507875
16697650,0,0,2942.8549346507875
16697800,0,0,2942.8549346507875
16697950,0,0,2942.8549346507875
16698100,0,0,2942.8549346507875
16698250,0,0,2942.8549346507875
16698400,0,0,2942.8549346507875
16698550,0,0,2942.8549346507875
16698700,0,0,2942.8549346507875
16698850,0,0,2942.8549346507875
16699000,0,0,2942.8549346507875
16699150,0,0,3070.0129626767985
16699300,0,0,3070.0129626767985
16699450,0,0,3070.0129626767985
16699600,0,0,3070.0129626767985
16699750,0,0,3070.0129626767985
16699900,0,0,3070.0129626767985
16700050,0,0,3070.0129626767985
16700200,0,0,2892.4734083060534
16700350,0,0,2892.4734083060534
16700500,0,0,2892.4734083060534
16700650,0,0,2892.4734083060534
16700800,0,0,2892.4734083060534
16700950,0,0,2892.4734083060534
16701100,0,0,2892.4734083060534
16701250,0,0,2892.4734083060534
16701400,0,0,3062.4525836260555
16701550,0,0,3062.4525836260555
16701700,0,0,3062.4525836260555
16701850,0,0,3062.4525836260555
16702000,0,0,3062.4525836260555
16702150,0,0,3062.4525836260555
16702300,0,0,3062.4525836260555
16702450,0,0,3062.4525836260555
16702600,0,0,3062.4525836260555
16702750,0,0,3062.4525836260555
16702900,0,0,3062.4525836260555
16703050,0,0,3062.4525836260555
16703200,0,0,3062.4525836260555
16703350,0,0,3062.4525836260555
16703500,0,0,3062.4525836260555
16703650,0,0,3062.4525836260555
16703800,0,0,3062.4525836260555
16703950,0,0,3062.4525836260555
16704100,0,0,3062.4525836260555
16704250,0,0,3062.4525836260555
16704400,0,0,3062.4525836260555
16704550,0,0,3060.094345826817
16704700,0,0,3060.094345826817
16704850,0,0,3060.094345826817
16705000,0,0,3060.094345826817
16705150,0,0,3060.094345826817
16705300,0,0,3060.094345826817
16705450,0,0,3060.094345826817
16705600,0,0,3060.094345826817
16705750,0,0,3060.094345826817
16705900,0,0,3060.094345826817
16706050,0,0,3060.094345826817
16706200,0,0,3060.094345826817
16706350,0,0,3060.094345826817
16706500,0,0,3060.094345826817
16706650,0,0,3060.094345826817
16706800,0,0,3060.094345826817
16706950,0,0,3060.094345826817
16707100,0,0,3060.094345826817
16707250,0,0,3060.094345826817
16707400,0,0,3060.094345826817
16707550,0,0,3060.094345826817
16707700,0,0,3060.094345826817
16707850,0,0,3060.094345826817
16708000,0,0,3060.094345826817
16708150,0,0,3060.094345826817
16708300,0,0,3060.094345826817
16708450,0,0,3060.094345826817
16708600,0,0,3060.094345826817
16708750,0,0,3060.094345826817
16708900,0,0,3060.094345826817
16709050,0,0,3060.094345826817
16709200,0,0,3060.094345826817
16709350,0,0,3060.094345826817
16709500,0,0,3060.094345826817
16709650,0,0,3060.094345826817
16709800,0,0,3060.094345826817
16709950,0,0,3060.094345826817
16710100,0,0,3060.094345826817
16710250,0,0,3060.094345826817
16710400,0,0,3060.094345826817
16710550,0,0,3060.094345826817
16710700,0,0,3060.094345826817
16710850,0,0,3060.094345826817
16711000,0,0,3060.094345826817
16711150,0,0,3060.094345826817
16711300,0,0,3060.094345826817
16711450,0,0,3060.094345826817
16711600,0,0,3060.094345826817
16711750,0,0,3060.094345826817
16711900,0,0,3060.094345826817
16712050,0,0,3060.094345826817
16712200,0,0,3060.094345826817
16712350,0,0,3060.094345826817
16712500,0,0,3060.094345826817
16712650,0,0,3060.094345826817
16712800,0,0,3060.094345826817
16712950,0,0,3060.094345826817
16713100,0,0,3060.094345826817
16713250,0,0,3060.094345826817
16713400,0,0,3060.094345826817
16713550,0,0,3060.094345826817
16713700,0,0,3060.094345826817
16713850,0,0,3060.094345826817
16714000,0,0,3060.094345826817
16714150,0,0,3060.094345826817
16714300,0,0,3060.094345826817
16714450,0,0,2928.5950190731214
16714600,0,0,2928.5950190731214
16714750,0,0,2928.5950190731214
16714900,0,0,2928.5950190731214
16715050,0,0,2928.5950190731214
16715200,0,0,2928.5950190731214
16715350,0,0,2928.5950190731214
16715500,0,0,2928.5950190731214
16715650,0,0,2928.5950190731214
16715800,0,0,2928.5950190731214
16715950,0,0,2928.5950190731214
16716100,0,0,2928.5950190731214
16716250,0,0,2928.5950190731214
16716400,0,0,2928.5950190731214
16716550,0,0,2928.5950190731214
16716700,0,0,2928.5950190731214
16716850,0,0,2928.5950190731214
16717000,0,0,2928.5950190731214
16717150,0,0,2928.5950190731214
16717300,0,0,2928.5950190731214
16717450,0,0,2928.5950190731214
16717600,0,0,2928.5950190731214
16717750,0,0,2928.5950190731214
16717900,0,0,2928.5950190731214
16718050,0,0,2928.5950190731214
16718200,0,0,2928.5950190731214
16718350,0,0,2928.5950190731214
16718500,0,0,2928.5950190731214
16718650,0,0,2928.5950190731214
16718800,0,0,2928.5950190731214
16718950,0,0,2928.5950190731214
16719100,0,0,2928.5950190731214
16719250,0,0,2928.5950190731214
16719400,0,0,2928.5950190731214
16719550,0,0,2928.5950190731214
16719700,0,0,2928.5950190731214
16719850,0,0,2928.5950190731214
16720000,0,0,2928.5950190731214
16720150,0,0,2928.5950190731214
16720300,0,0,2928.5950190731214
16720450,0,0,2928.5950190731214
16720600,0,0,2928.5950190731214
16720750,0,0,2928.5950190731214
16720900,0,0,2928.5950190731214
16721050,0,0,2928.5950190731214
16721200,0,0,2928.5950190731214
16721350,0,0,2928.5950190731214
16721500,0,0,2928.5950190731214
16721650,0,0,2928.5950190731214
16721800,0,0,2928.5950190731214
16721950,0,0,2928.5950190731214
16722100,0,0,2928.5950190731214
16722250,0,0,2928.5950190731214
16722400,0,0,2928.5950190731214
16722550,0,0,2928.5950190731214
16722700,0,0,2928.5950190731214
16722850,0,0,2928.5950190731214
16723000,0,0,2928.5950190731214
16723150,0,0,2928.5950190731214
16723300,0,0,2928.5950190731214
16723450,0,0,2928.5950190731214
16723600,0,0,2928.5950190731214
16723750,0,0,2928.5950190731214
16723900,0,0,2928.5950190731214
16724050,0,0,2928.5950190731214
16724200,0,0,2928.5950190731214
16724350,0,0,2817.538388257766
16724500,0,0,2817.538388257766
16724650,0,0,2817.538388257766
16724800,0,0,2817.538388257766
16724950,0,0,2817.538388257766
16725100,0,0,2817.538388257766
16725250,0,0,2817.538388257766
16725400,0,0,2817.538388257766
16725550,0,0,2817.538388257766
16725700,0,0,2817.538388257766
16725850,0,0,2817.538388257766
16726000,0,0,2817.538388257766
16726150,0,0,2817.538388257766
16726300,0,0,2817.538388257766
16726450,0,0,2817.538388257766
16726600,0,0,2817.538388257766
16726750,0,0,2817.538388257766
16726900,0,0,2817.538388257766
16727050,0,0,2817.538388257766
16727200,0,0,2817.538388257766
16727350,0,0,2817.538388257766
16727500,0,0,2817.538388257766
16727650,0,0,2817.538388257766
16727800,0,0,2817.538388257766
16727950,0,0,2817.538388257766
16728100,0,0,2817.538388257766
16728250,0,0,2817.538388257766
16728400,0,0,2817.538388257766
16728550,0,0,2817.538388257766
16728700,0,0,2817.538388257766
16728850,0,0,2817.538388257766
16729000,0,0,2817.538388257766
16729150,0,0,2817.538388257766
16729300,0,0,2817.538388257766
16729450,0,0,2817.538388257766
16729600,0,0,2817.538388257766
16729750,0,0,2817.538388257766
16729900,0,0,2817.538388257766
16730050,0,0,2817.538388257766
16730200,0,0,2817.538388257766
16730350,0,0,3110.0570694624307
16730500,0,0,3110.0570694624307
16730650,0,0,3110.0570694624307
16730800,0,0,3110.0570694624307
16730950,0,0,3110.0570694624307
16731100,0,0,3110.0570694624307
16731250,0,0,3110.0570694624307
16731400,0,0,3110.0570694624307
16731550,0,0,3110.0570694624307
16731700,0,0,3110.0570694624307
16731850,0,0,3110.0570694624307
16732000,0,0,3110.0570694624307
16732150,0,0,3110.0570694624307
16732300,0,0,3110.0570694624307
16732450,0,0,3110.0570694624307
16732600,0,0,3110.0570694624307
16732750,0,0,3110.0570694624307
16732900,0,0,3110.0570694624307
16733050,0,0,3110.0570694624307
16733200,0,0,3110.0570694624307
16733350,0,0,3110.0570694624307
16733500,0,0,3110.0570694624307
16733650,0,0,3110.0570694624307
16733800,0,0,3110.0570694624307
16733950,0,0,3110.0570694624307
16734100,0,0,3110.0570694624307
16734250,0,0,3110.0570694624307
16734400,0,0,3110.0570694624307
16734550,0,0,3110.0570694624307
16734700,0,0,3110.0570694624307
16734850,0,0,3110.0570694624307
16735000,0,0,3110.0570694624307
16735150,0,0,3110.0570694624307
16735300,0,0,3110.0570694624307
16735450,0,0,3110.0570694624307
16735600,0,0,3110.0570694624307
16735750,0,0,3110.0570694624307
16735900,0,0,3110.0570694624307
16736050,0,0,3110.0570694624307
16736200,0,0,3110.0570694624307
16736350,0,0,3110.0570694624307
16736500,0,0,3110.0570694624307
16736650,0,0,3110.0570694624307
16736800,0,0,3110.0570694624307
16736950,0,0,3110.0570694624307
16737100,0,0,3110.0570694624307
16737250,0,0,3110.0570694624307
16737400,0,0,3110.0570694624307
16737550,0,0,3110.0570694624307
16737700,0,0,3110.0570694624307
16737850,0,0,3110.0570694624307
16738000,0,0,3110.0570694624307
16738150,0,0,3110.0570694624307
16738300,0,0,3110.0570694624307
16738450,0,0,3110.0570694624307
16738600,0,0,3110.0570694624307
16738750,0,0,3110.0570694624307
16738900,0,0,3110.0570694624307
16739050,0,0,3110.0570694624307
16739200,0,0,3110.0570694624307
16739350,0,0,3110.0570694624307
16739500,0,0,3110.0570694624307
16739650,0,0,3110.0570694624307
16739800,0,0,3110.0570694624307
16739950,0,0,3110.0570694624307
16740100,0,0,3110.0570694624307
16740250,0,0,3110.0570694624307
16740400,0,0,3110.0570694624307
16740550,0,0,3110.0570694624307
16740700,0,0,3110.0570694624307
16740850,0,0,3110.0570694624307
16741000,0,0,3110.0570694624307
16741150,0,0,3110.0570694624307
16741300,0,0,3110.0570694624307
16741450,0,0,3110.0570694624307
16741600,0,0,3110.0570694624307
16741750,0,0,3110.0570694624307
16741900,0,0,3110.0570694624307
16742050,0,0,3110.0570694624307
16742200,0,0,3110.0570694624307
16742350,0,0,3110.0570694624307
16742500,0,0,3110.0570694624307
16742650,0,0,3110.0570694624307
16742800,0,0,3110.0570694624307
16742950,0,0,3110.0570694624307
16743100,0,0,3110.0570694624307
16743250,0,0,3110.0570694624307
16743400,0,0,3110.0570694624307
16743550,0,0,3110.0570694624307
16743700,0,0,3110.0570694624307
16743850,0,0,3110.0570694624307
16744000,0,0,3110.0570694624307
16744150,0,0,3110.0570694624307
16744300,0,0,3110.0570694624307
16744450,0,0,3110.0570694624307
16744600,0,0,3110.0570694624307
16744750,0,0,3110.0570694624307
16744900,0,0,3110.0570694624307
16745050,0,0,3110.0570694624307
16745200,0,0,3110.0570694624307
16745350,0,0,3110.0570694624307
16745500,0,0,3110.0570694624307
16745650,0,0,3110.0570694624307
16745800,0,0,3110.0570694624307
16745950,0,0,3110.0570694624307
16746100,0,0,3110.0570694624307
16746250,0,0,3110.0570694624307
16746400,0,0,3110.0570694624307
16746550,0,0,3110.0570694624307
16746700,0,0,3110.0570694624307
16746850,0,0,3110.0570694624307
16747000,0,0,3110.0570694624307
16747150,0,0,3110.0570694624307
16747300,0,0,3110.0570694624307
16747450,0,0,3110.0570694624307
16747600,0,0,3110.0570694624307
16747750,0,0,3110.0570694624307
16747900,0,0,3110.0570694624307
16748050,0,0,3110.0570694624307
16748200,0,0,3110.0570694624307
16748350,0,0,3110.0570694624307
16748500,0,0,3110.0570694624307
16748650,0,0,3110.0570694624307
16748800,0,0,3110.0570694624307
16748950,0,0,3110.0570694624307
16749100,0,0,3110.0570694624307
16749250,0,0,3110.0570694624307
16749400,0,0,3110.0570694624307
16749550,0,0,3110.0570694624307
16749700,0,0,3110.0570694624307
16749850,0,0,3110.0570694624307
16750000,0,0,3110.0570694624307
16750150,0,0,3110.0570694624307
16750300,0,0,3110.0570694624307
16750450,0,0,3110.0570694624307
16750600,0,0,3110.0570694624307
16750750,0,0,3110.0570694624307
16750900,0,0,3110.0570694624307
16751050,0,0,3110.0570694624307
16751200,0,0,3110.0570694624307
16751350,0,0,3110.0570694624307
16751500,0,0,3110.0570694624307
16751650,0,0,3110.0570694624307
16751800,0,0,3110.0570694624307
16751950,0,0,3110.0570694624307
16752100,0,0,3110.0570694624307
16752250,0,0,3110.0570694624307
16752400,0,0,3110.0570694624307
16752550,0,0,3110.0570694624307
16752700,0,0,3110.0570694624307
16752850,0,0,3110.0570694624307
16753000,0,0,3110.0570694624307
16753150,0,0,3110.0570694624307
16753300,0,0,3110.0570694624307
16753450,0,0,3110.0570694624307
16753600,0,0,3110.0570694624307
16753750,0,0,3110.0570694624307
16753900,0,0,3110.0570694624307
16754050,0,0,3110.0570694624307
16754200,0,0,3110.0570694624307
16754350,0,0,3110.0570694624307
16754500,0,0,3110.0570694624307
16754650,0,0,3110.0570694624307
16754800,0,0,3110.0570694624307
16754950,0,0,3110.0570694624307
16755100,0,0,3110.0570694624307
16755250,0,0,3110.0570694624307
16755400,0,0,3110.0570694624307
16755550,0,0,3110.0570694624307
16755700,0,0,3110.0570694624307
16755850,0,0,3110.0570694624307
16756000,0,0,3110.0570694624307
16756150,0,0,3110.0570694624307
16756300,0,0,3110.0570694624307
16756450,0,0,3110.0570694624307
16756600,0,0,3110.0570694624307
16756750,0,0,3110.0570694624307
16756900,0,0,3110.0570694624307
16757050,0,0,3110.0570694624307
16757200,0,0,3110.0570694624307
16757350,0,0,3110.0570694624307
16757500,0,0,3110.0570694624307
16757650,0,0,3110.0570694624307
16757800,0,0,3110.0570694624307
16757950,0,0,3110.0570694624307
16758100,0,0,3110.0570694624307
16758250,0,0,3110.0570694624307
16758400,0,0,3110.0570694624307
16758550,0,0,3110.0570694624307
16758700,0,0,3110.0570694624307
16758850,0,0,3110.0570694624307
16759000,0,0,3110.0570694624307
16759150,0,0,3110.0570694624307
16759300,0,0,3110.0570694624307
16759450,0,0,3110.0570694624307
16759600,0,0,3110.0570694624307
16759750,0,0,3110.0570694624307
16759900,0,0,3110.0570694624307
16760050,0,0,3110.0570694624307
16760200,0,0,3110.0570694624307
16760350,0,0,3110.0570694624307
16760500,0,0,3110.0570694624307
16760650,0,0,3110.0570694624307
16760800,0,0,3110.0570694624307
16760950,0,0,3110.0570694624307
16761100,0,0,3110.0570694624307
16761250,0,0,3110.0570694624307
16761400,0,0,3110.0570694624307
16761550,0,0,3110.0570694624307
16761700,0,0,3110.0570694624307
16761850,0,0,3110.0570694624307
16762000,0,0,3110.0570694624307
16762150,0,0,3110.0570694624307
16762300,0,0,3110.0570694624307
16762450,0,0,3110.0570694624307
16762600,0,0,3110.0570694624307
16762750,0,0,3110.0570694624307
16762900,0,0,3110.0570694624307
16763050,0,0,3110.0570694624307
16763200,0,0,3110.0570694624307
16763350,0,0,3110.0570694624307
16763500,0,0,3110.0570694624307
16763650,0,0,3110.0570694624307
16763800,0,0,3110.0570694624307
16763950,0,0,3110.0570694624307
16764100,0,0,3110.0570694624307
16764250,0,0,3110.0570694624307
16764400,0,0,3110.0570694624307
16764550,0,0,3110.0570694624307
16764700,0,0,3110.0570694624307
16764850,0,0,3110.0570694624307
16765000,0,0,3110.0570694624307
16765150,0,0,3110.0570694624307
16765300,0,0,3110.0570694624307
16765450,0,0,3110.0570694624307
16765600,0,0,3110.0570694624307
16765750,0,0,3110.0570694624307
16765900,0,0,3110.0570694624307
16766050,0,0,3110.0570694624307
16766200,0,0,3110.0570694624307
16766350,0,0,3110.0570694624307
16766500,0,0,3110.0570694624307
16766650,0,0,3110.0570694624307
16766800,0,0,3110.0570694624307
16766950,0,0,3110.0570694624307
16767100,0,0,3110.0570694624307
16767250,0,0,3110.0570694624307
16767400,0,0,3110.0570694624307
16767550,0,0,3110.0570694624307
16767700,0,0,3110.0570694624307
16767850,0,0,3110.0570694624307
16768000,0,0,3110.0570694624307
16768150,0,0,3110.0570694624307
16768300,0,0,3110.0570694624307
16768450,0,0,3110.0570694624307
16768600,0,0,3110.0570694624307
16768750,0,0,3110.0570694624307
16768900,0,0,3110.0570694624307
16769050,0,0,3110.0570694624307
16769200,0,0,3110.0570694624307
16769350,0,0,3110.0570694624307
16769500,0,0,3110.0570694624307
16769650,0,0,3110.0570694624307
16769800,0,0,3110.0570694624307
16769950,0,0,3110.0570694624307
16770100,0,0,3110.0570694624307
16770250,0,0,3110.0570694624307
16770400,0,0,3110.0570694624307
16770550,0,0,3110.0570694624307
16770700,0,0,3110.0570694624307
16770850,0,0,3110.0570694624307
16771000,0,0,3110.0570694624307
16771150,0,0,3110.0570694624307
16771300,0,0,3110.0570694624307
16771450,0,0,3110.0570694624307
16771600,0,0,3110.0570694624307
16771750,0,0,3110.0570694624307
16771900,0,0,3110.0570694624307
16772050,0,0,3110.0570694624307
16772200,0,0,3110.0570694624307
16772350,0,0,3110.0570694624307
16772500,0,0,3110.0570694624307
16772650,0,0,3110.0570694624307
16772800,0,0,3110.0570694624307
16772950,0,0,3110.0570694624307
16773100,0,0,3110.0570694624307
16773250,0,0,3110.0570694624307
16773400,0,0,3110.0570694624307
16773550,0,0,3110.0570694624307
16773700,0,0,3110.0570694624307
16773850,0,0,3110.0570694624307
16774000,0,0,3110.0570694624307
16774150,0,0,3110.0570694624307
16774300,0,0,3110.0570694624307
16774450,0,0,3110.0570694624307
16774600,0,0,3110.0570694624307
16774750,0,0,3110.0570694624307
16774900,0,0,3110.0570694624307
16775050,0,0,3110.0570694624307
16775200,0,0,3110.0570694624307
16775350,0,0,3110.0570694624307
16775500,0,0,3110.0570694624307
16775650,0,0,3110.0570694624307
16775800,0,0,3110.0570694624307
16775950,0,0,3110.0570694624307
16776100,0,0,3110.0570694624307
16776250,0,0,3110.0570694624307
16776400,0,0,3110.0570694624307
16776550,0,0,3110.0570694624307
16776700,0,0,3110.0570694624307
16776850,0,0,3110.0570694624307
16777000,0,0,3110.0570694624307
16777150,0,0,3110.0570694624307
16777300,0,0,3110.0570694624307
16777450,0,0,3110.0570694624307
16777600,0,0,3110.0570694624307
16777750,0,0,3110.0570694624307
16777900,0,0,3110.0570694624307
16778050,0,0,3110.0570694624307
16778200,0,0,3110.0570694624307
16778350,0,0,3110.0570694624307
16778500,0,0,3110.0570694624307
16778650,0,0,3110.0570694624307
16778800,0,0,3110.0570694624307
16778950,0,0,3110.0570694624307
16779100,0,0,3110.0570694624307
16779250,0,0,3110.0570694624307
16779400,0,0,3110.0570694624307
16779550,0,0,3110.0570694624307
16779700,0,0,3110.0570694624307
16779850,0,0,3110.0570694624307
16780000,0,0,3110.0570694624307
16780150,0,0,3110.0570694624307
16780300,0,0,3110.0570694624307
16780450,0,0,3110.0570694624307
16780600,0,0,3110.0570694624307
16780750,0,0,3110.0570694624307
16780900,0,0,3110.0570694624307
16781050,0,0,3110.0570694624307
16781200,0,0,3110.0570694624307
16781350,0,0,3110.0570694624307
16781500,0,0,3110.0570694624307
16781650,0,0,3110.0570694624307
16781800,0,0,3110.0570694624307
16781950,0,0,3110.0570694624307
16782100,0,0,3110.0570694624307
16782250,0,0,3110.0570694624307
16782400,0,0,3110.0570694624307
16782550,0,0,3110.0570694624307
16782700,0,0,3110.0570694624307
16782850,0,0,3110.0570694624307
16783000,0,0,3110.0570694624307
16783150,0,0,3110.0570694624307
16783300,0,0,3110.0570694624307
16783450,0,0,3110.0570694624307
16783600,0,0,3110.0570694624307
16783750,0,0,3110.0570694624307
16783900,0,0,3110.0570694624307
16784050,0,0,3110.0570694624307
16784200,0,0,3110.0570694624307
16784350,0,0,3110.0570694624307
16784500,0,0,3110.0570694624307
16784650,0,0,3110.0570694624307
16784800,0,0,3110.0570694624307
16784950,0,0,3110.0570694624307
16785100,0,0,3110.0570694624307
16785250,0,0,3110.0570694624307
16785400,0,0,3110.0570694624307
16785550,0,0,3110.0570694624307
16785700,0,0,3110.0570694624307
16785850,0,0,3110.0570694624307
16786000,0,0,3110.0570694624307
16786150,0,0,3110.0570694624307
16786300,0,0,3110.0570694624307
16786450,0,0,3110.0570694624307
16786600,0,0,3110.0570694624307
16786750,0,0,3110.0570694624307
16786900,0,0,3110.0570694624307
16787050,0,0,3110.0570694624307
16787200,0,0,3110.0570694624307
16787350,0,0,3110.0570694624307
16787500,0,0,3110.0570694624307
16787650,0,0,3110.0570694624307
16787800,0,0,3110.0570694624307
16787950,0,0,3110.0570694624307
16788100,0,0,3110.0570694624307
16788250,0,0,3110.0570694624307
16788400,0,0,3110.0570694624307
16788550,0,0,3110.0570694624307
16788700,0,0,3110.0570694624307
16788850,0,0,3110.0570694624307
16789000,0,0,3110.0570694624307
16789150,0,0,3110.0570694624307
16789300,0,0,3110.0570694624307
16789450,0,0,3110.0570694624307
16789600,0,0,3110.0570694624307
16789750,0,0,3110.0570694624307
16789900,0,0,3110.0570694624307
16790050,0,0,3110.0570694624307
16790200,0,0,3110.0570694624307
16790350,0,0,3110.0570694624307
16790500,0,0,3110.0570694624307
16790650,0,0,3110.0570694624307
16790800,0,0,3110.0570694624307
16790950,0,0,3110.0570694624307
16791100,0,0,3110.0570694624307
16791250,0,0,3110.0570694624307
16791400,0,0,3110.0570694624307
16791550,0,0,3110.0570694624307
16791700,0,0,3110.0570694624307
16791850,0,0,3110.0570694624307
16792000,0,0,3110.0570694624307
16792150,0,0,3110.0570694624307
16792300,0,0,3110.0570694624307
16792450,0,0,3110.0570694624307
16792600,0,0,3110.0570694624307
16792750,0,0,3110.0570694624307
16792900,0,0,3110.0570694624307
16793050,0,0,3110.0570694624307
16793200,0,0,3110.0570694624307
16793350,0,0,3110.0570694624307
16793500,0,0,3110.0570694624307
16793650,0,0,3110.0570694624307
16793800,0,0,3110.0570694624307
16793950,0,0,3110.0570694624307
16794100,0,0,3110.0570694624307
16794250,0,0,3110.0570694624307
16794400,0,0,3110.0570694624307
16794550,0,0,3110.0570694624307
16794700,0,0,3110.0570694624307
16794850,0,0,3110.0570694624307
16795000,0,0,3110.0570694624307
16795150,0,0,3110.0570694624307
16795300,0,0,3110.0570694624307
16795450,0,0,3110.0570694624307
16795600,0,0,3110.0570694624307
16795750,0,0,3110.0570694624307
16795900,0,0,3110.0570694624307
16796050,0,0,3110.0570694624307
16796200,0,0,3110.0570694624307
16796350,0,0,3110.0570694624307
16796500,0,0,3110.0570694624307
16796650,0,0,3110.0570694624307
16796800,0,0,3110.0570694624307
16796950,0,0,3110.0570694624307
16797100,0,0,3110.0570694624307
