blocknumber,reserve AAVE,reserve USDC,volume AAVE for 5% slippage
14904400,0,0,0.12966709779312957
14904550,0,0,0.12966709779312957
14904700,0,0,0.12966709779312957
14904850,0,0,0.12966709779312957
14905000,0,0,0.12966709779312957
14905150,0,0,0.12966709779312957
14905300,0,0,0.12966709779312957
14905450,0,0,0.12966709779312957
14905600,0,0,0.12966709779312957
14905750,0,0,0.12966709779312957
14905900,0,0,0.12966709779312957
14906050,0,0,0.12966709779312957
14906200,0,0,0.12966709779312957
14906350,0,0,0.12966709779312957
14906500,0,0,0.12966709779312957
14906650,0,0,0.12966709779312957
14906800,0,0,0.12966709779312957
14906950,0,0,0.12966709779312957
14907100,0,0,0.12966709779312957
14907250,0,0,0.12966709779312957
14907400,0,0,0.12966709779312957
14907550,0,0,0.12966709779312957
14907700,0,0,0.12966709779312957
14907850,0,0,0.12966709779312957
14908000,0,0,0.12966709779312957
14908150,0,0,0.12966709779312957
14908300,0,0,0.12966709779312957
14908450,0,0,0.12966709779312957
14908600,0,0,0.12966709779312957
14908750,0,0,0.12966709779312957
14908900,0,0,0.12966709779312957
14909050,0,0,0.12966709779312957
14909200,0,0,0.12966709779312957
14909350,0,0,0.12966709779312957
14909500,0,0,0.12966709779312957
14909650,0,0,0.12966709779312957
14909800,0,0,0.12966709779312957
14909950,0,0,0.12966709779312957
14910100,0,0,0.12966709779312957
14910250,0,0,0.12966709779312957
14910400,0,0,0.12966709779312957
14910550,0,0,0.12966709779312957
14910700,0,0,0.12966709779312957
14910850,0,0,0.12966709779312957
14911000,0,0,0.12966709779312957
14911150,0,0,0.12966709779312957
14911300,0,0,0.12966709779312957
14911450,0,0,0.12966709779312957
14911600,0,0,0.12966709779312957
14911750,0,0,0.12966709779312957
14911900,0,0,0.12966709779312957
14912050,0,0,0.12966709779312957
14912200,0,0,0.12966709779312957
14912350,0,0,0.12966709779312957
14912500,0,0,0.12966709779312957
14912650,0,0,0.12966709779312957
14912800,0,0,0.12966709779312957
14912950,0,0,0.12966709779312957
14913100,0,0,0.12966709779312957
14913250,0,0,0.12966709779312957
14913400,0,0,0.12966709779312957
14913550,0,0,0.12966709779312957
14913700,0,0,0.12966709779312957
14913850,0,0,0.12966709779312957
14914000,0,0,0.12966709779312957
14914150,0,0,0.12966709779312957
14914300,0,0,0.12966709779312957
14914450,0,0,0.12966709779312957
14914600,0,0,0.12966709779312957
14914750,0,0,0.12966709779312957
14914900,0,0,0.12966709779312957
14915050,0,0,0.12966709779312957
14915200,0,0,0.12966709779312957
14915350,0,0,0.12966709779312957
14915500,0,0,0.11735823685226476
14915650,0,0,0.11735823685226476
14915800,0,0,0.11735823685226476
14915950,0,0,0.11735823685226476
14916100,0,0,0.11735823685226476
14916250,0,0,0.11735823685226476
14916400,0,0,0.11735823685226476
14916550,0,0,0.11735823685226476
14916700,0,0,0.11735823685226476
14916850,0,0,0.11735823685226476
14917000,0,0,0.11735823685226476
14917150,0,0,0.11735823685226476
14917300,0,0,0.11735823685226476
14917450,0,0,0.11735823685226476
14917600,0,0,0.11735823685226476
14917750,0,0,0.11735823685226476
14917900,0,0,0.11735823685226476
14918050,0,0,0.11735823685226476
14918200,0,0,0.11735823685226476
14918350,0,0,0.11735823685226476
14918500,0,0,0.11735823685226476
14918650,0,0,0.11735823685226476
14918800,0,0,0.11735823685226476
14918950,0,0,0.11735823685226476
14919100,0,0,0.11735823685226476
14919250,0,0,0.11735823685226476
14919400,0,0,0.11735823685226476
14919550,0,0,0.11735823685226476
14919700,0,0,0.11735823685226476
14919850,0,0,0.11735823685226476
14920000,0,0,0.11735823685226476
14920150,0,0,0.11735823685226476
14920300,0,0,0.11735823685226476
14920450,0,0,0.11735823685226476
14920600,0,0,0.11735823685226476
14920750,0,0,0.11735823685226476
14920900,0,0,0.11735823685226476
14921050,0,0,0.11735823685226476
14921200,0,0,0.11735823685226476
14921350,0,0,0.11735823685226476
14921500,0,0,0.11735823685226476
14921650,0,0,0.11735823685226476
14921800,0,0,0.11735823685226476
14921950,0,0,0.11735823685226476
14922100,0,0,0.11735823685226476
14922250,0,0,0.11735823685226476
14922400,0,0,0.11735823685226476
14922550,0,0,0.11735823685226476
14922700,0,0,0.11735823685226476
14922850,0,0,0.11735823685226476
14923000,0,0,0.11735823685226476
14923150,0,0,0.11735823685226476
14923300,0,0,0.11735823685226476
14923450,0,0,0.11735823685226476
14923600,0,0,0.11735823685226476
14923750,0,0,0.11735823685226476
14923900,0,0,0.11735823685226476
14924050,0,0,0.11735823685226476
14924200,0,0,0.11735823685226476
14924350,0,0,0.11735823685226476
14924500,0,0,0.11735823685226476
14924650,0,0,0.11735823685226476
14924800,0,0,0.11735823685226476
14924950,0,0,0.11735823685226476
14925100,0,0,0.11735823685226476
14925250,0,0,0.11735823685226476
14925400,0,0,0.11735823685226476
14925550,0,0,0.11735823685226476
14925700,0,0,0.11735823685226476
14925850,0,0,0.11735823685226476
14926000,0,0,0.11735823685226476
14926150,0,0,0.11735823685226476
14926300,0,0,0.11735823685226476
14926450,0,0,0.11735823685226476
14926600,0,0,0.11735823685226476
14926750,0,0,0.11735823685226476
14926900,0,0,0.11735823685226476
14927050,0,0,0.11735823685226476
14927200,0,0,0.11735823685226476
14927350,0,0,0.11735823685226476
14927500,0,0,0.11735823685226476
14927650,0,0,0.11735823685226476
14927800,0,0,0.11735823685226476
14927950,0,0,0.11735823685226476
14928100,0,0,0.11735823685226476
14928250,0,0,0.11735823685226476
14928400,0,0,0.11735823685226476
14928550,0,0,0.11735823685226476
14928700,0,0,0.11735823685226476
14928850,0,0,0.11735823685226476
14929000,0,0,0.11735823685226476
14929150,0,0,0.11735823685226476
14929300,0,0,0.11735823685226476
14929450,0,0,0.11735823685226476
14929600,0,0,0.11735823685226476
14929750,0,0,0.11735823685226476
14929900,0,0,0.11735823685226476
14930050,0,0,0.11735823685226476
14930200,0,0,0.11735823685226476
14930350,0,0,0.11735823685226476
14930500,0,0,0.11735823685226476
14930650,0,0,0.11735823685226476
14930800,0,0,0.11735823685226476
14930950,0,0,0.11735823685226476
14931100,0,0,0.11735823685226476
14931250,0,0,0.11735823685226476
14931400,0,0,0.11735823685226476
14931550,0,0,0.11735823685226476
14931700,0,0,0.11735823685226476
14931850,0,0,0.11735823685226476
14932000,0,0,0.11735823685226476
14932150,0,0,0.11735823685226476
14932300,0,0,0.11735823685226476
14932450,0,0,0.11735823685226476
14932600,0,0,0.11735823685226476
14932750,0,0,0.11735823685226476
14932900,0,0,0.11735823685226476
14933050,0,0,0.11735823685226476
14933200,0,0,0.11735823685226476
14933350,0,0,0.11735823685226476
14933500,0,0,0.11735823685226476
14933650,0,0,0.11735823685226476
14933800,0,0,0.11735823685226476
14933950,0,0,0.11735823685226476
14934100,0,0,0.11735823685226476
14934250,0,0,0.11735823685226476
14934400,0,0,0.11735823685226476
14934550,0,0,0.11735823685226476
14934700,0,0,0.11735823685226476
14934850,0,0,0.11735823685226476
14935000,0,0,0.11735823685226476
14935150,0,0,0.11735823685226476
14935300,0,0,0.11735823685226476
14935450,0,0,0.11735823685226476
14935600,0,0,0.11735823685226476
14935750,0,0,0.11735823685226476
14935900,0,0,0.11735823685226476
14936050,0,0,0.11517208143801172
14936200,0,0,0.11517208143801172
14936350,0,0,0.11517208143801172
14936500,0,0,0.11517208143801172
14936650,0,0,0.11517208143801172
14936800,0,0,0.11517208143801172
14936950,0,0,0.11517208143801172
14937100,0,0,0.11517208143801172
14937250,0,0,0.11517208143801172
14937400,0,0,0.11517208143801172
14937550,0,0,0.11517208143801172
14937700,0,0,0.11517208143801172
14937850,0,0,0.11517208143801172
14938000,0,0,0.11517208143801172
14938150,0,0,0.11517208143801172
14938300,0,0,0.11517208143801172
14938450,0,0,0.11517208143801172
14938600,0,0,0.11517208143801172
14938750,0,0,0.11517208143801172
14938900,0,0,0.11517208143801172
14939050,0,0,0.11517208143801172
14939200,0,0,0.11517208143801172
14939350,0,0,0.11517208143801172
14939500,0,0,0.11517208143801172
14939650,0,0,0.11517208143801172
14939800,0,0,0.11517208143801172
14939950,0,0,0.11517208143801172
14940100,0,0,0.11517208143801172
14940250,0,0,0.11517208143801172
14940400,0,0,0.11517208143801172
14940550,0,0,0.11517208143801172
14940700,0,0,0.11517208143801172
14940850,0,0,0.11517208143801172
14941000,0,0,0.11517208143801172
14941150,0,0,0.11517208143801172
14941300,0,0,0.11517208143801172
14941450,0,0,0.11517208143801172
14941600,0,0,0.11517208143801172
14941750,0,0,0.11517208143801172
14941900,0,0,0.11517208143801172
14942050,0,0,0.11517208143801172
14942200,0,0,0.11517208143801172
14942350,0,0,0.11517208143801172
14942500,0,0,0.11517208143801172
14942650,0,0,0.11517208143801172
14942800,0,0,0.11517208143801172
14942950,0,0,0.11517208143801172
14943100,0,0,0.13811397360711997
14943250,0,0,0.13811397360711997
14943400,0,0,0.13811397360711997
14943550,0,0,0.13811397360711997
14943700,0,0,0.13811397360711997
14943850,0,0,0.13811397360711997
14944000,0,0,0.13811397360711997
14944150,0,0,0.13811397360711997
14944300,0,0,0.13811397360711997
14944450,0,0,0.13811397360711997
14944600,0,0,0.13811397360711997
14944750,0,0,0.13811397360711997
14944900,0,0,0.13811397360711997
14945050,0,0,0.13811397360711997
14945200,0,0,0.13811397360711997
14945350,0,0,0.13811397360711997
14945500,0,0,0.13811397360711997
14945650,0,0,0.13811397360711997
14945800,0,0,0.13811397360711997
14945950,0,0,0.13811397360711997
14946100,0,0,0.13811397360711997
14946250,0,0,0.13811397360711997
14946400,0,0,0.13811397360711997
14946550,0,0,0.13811397360711997
14946700,0,0,0.13811397360711997
14946850,0,0,0.13811397360711997
14947000,0,0,0.13811397360711997
14947150,0,0,0.13811397360711997
14947300,0,0,0.13811397360711997
14947450,0,0,0.13811397360711997
14947600,0,0,0.13811397360711997
14947750,0,0,0.13811397360711997
14947900,0,0,0.13811397360711997
14948050,0,0,0.13811397360711997
14948200,0,0,0.13811397360711997
14948350,0,0,0.13811397360711997
14948500,0,0,0.13811397360711997
14948650,0,0,0.13811397360711997
14948800,0,0,0.13811397360711997
14948950,0,0,0.13811397360711997
14949100,0,0,0.13811397360711997
14949250,0,0,0.13811397360711997
14949400,0,0,0.13811397360711997
14949550,0,0,0.13811397360711997
14949700,0,0,0.13811397360711997
14949850,0,0,0.13811397360711997
14950000,0,0,0.13811397360711997
14950150,0,0,0.13811397360711997
14950300,0,0,0.13811397360711997
14950450,0,0,0.13811397360711997
14950600,0,0,0.13811397360711997
14950750,0,0,0.13811397360711997
14950900,0,0,0.13811397360711997
14951050,0,0,0.13811397360711997
14951200,0,0,0.13811397360711997
14951350,0,0,0.13811397360711997
14951500,0,0,0.13811397360711997
14951650,0,0,0.13811397360711997
14951800,0,0,0.13811397360711997
14951950,0,0,0.13811397360711997
14952100,0,0,0.13811397360711997
14952250,0,0,0.13811397360711997
14952400,0,0,0.13811397360711997
14952550,0,0,0.13811397360711997
14952700,0,0,0.13811397360711997
14952850,0,0,0.13811397360711997
14953000,0,0,0.13811397360711997
14953150,0,0,0.13811397360711997
14953300,0,0,0.13811397360711997
14953450,0,0,0.13811397360711997
14953600,0,0,0.13811397360711997
14953750,0,0,0.13811397360711997
14953900,0,0,0.13811397360711997
14954050,0,0,0.13811397360711997
14954200,0,0,0.13811397360711997
14954350,0,0,0.13811397360711997
14954500,0,0,0.13811397360711997
14954650,0,0,0.13811397360711997
14954800,0,0,0.13811397360711997
14954950,0,0,0.13811397360711997
14955100,0,0,0.13811397360711997
14955250,0,0,0.13811397360711997
14955400,0,0,0.13811397360711997
14955550,0,0,0.13811397360711997
14955700,0,0,0.13811397360711997
14955850,0,0,0.13811397360711997
14956000,0,0,0.18639164286028764
14956150,0,0,0.18639164286028764
14956300,0,0,0.18639164286028764
14956450,0,0,0.18639164286028764
14956600,0,0,0.18639164286028764
14956750,0,0,0.18639164286028764
14956900,0,0,0.18639164286028764
14957050,0,0,0.18639164286028764
14957200,0,0,0.18639164286028764
14957350,0,0,0.18639164286028764
14957500,0,0,0.18639164286028764
14957650,0,0,0.18639164286028764
14957800,0,0,0.18639164286028764
14957950,0,0,0.18639164286028764
14958100,0,0,0.18639164286028764
14958250,0,0,0.18639164286028764
14958400,0,0,0.18639164286028764
14958550,0,0,0.18639164286028764
14958700,0,0,0.18639164286028764
14958850,0,0,0.18639164286028764
14959000,0,0,0.18639164286028764
14959150,0,0,0.18639164286028764
14959300,0,0,0.18639164286028764
14959450,0,0,0.18639164286028764
14959600,0,0,0.18639164286028764
14959750,0,0,0.18639164286028764
14959900,0,0,0.18639164286028764
14960050,0,0,0.18639164286028764
14960200,0,0,0.18639164286028764
14960350,0,0,0.18639164286028764
14960500,0,0,0.18639164286028764
14960650,0,0,0.18639164286028764
14960800,0,0,0.18202980794672285
14960950,0,0,0.18202980794672285
14961100,0,0,0.18202980794672285
14961250,0,0,0.18202980794672285
14961400,0,0,0.18202980794672285
14961550,0,0,0.18202980794672285
14961700,0,0,0.18202980794672285
14961850,0,0,0.17676664992736058
14962000,0,0,0.17150349113286634
14962150,0,0,0.17150349113286634
14962300,0,0,0.17150349113286634
14962450,0,0,0.17150349113286634
14962600,0,0,0.17150349113286634
14962750,0,0,0.17150349113286634
14962900,0,0,0.17150349113286634
14963050,0,0,0.17150349113286634
14963200,0,0,0.17150349113286634
14963350,0,0,0.17150349113286634
14963500,0,0,0.17150349113286634
14963650,0,0,0.17150349113286634
14963800,0,0,0.17150349113286634
14963950,0,0,0.17150349113286634
14964100,0,0,0.17150349113286634
14964250,0,0,0.17150349113286634
14964400,0,0,0.17150349113286634
14964550,0,0,0.17150349113286634
14964700,0,0,0.17150349113286634
14964850,0,0,0.17150349113286634
14965000,0,0,0.17150349113286634
14965150,0,0,0.17150349113286634
14965300,0,0,0.17150349113286634
14965450,0,0,0.17150349113286634
14965600,0,0,0.17150349113286634
14965750,0,0,0.17150349113286634
14965900,0,0,0.17150349113286634
14966050,0,0,0.17150349113286634
14966200,0,0,0.17150349113286634
14966350,0,0,0.17150349113286634
14966500,0,0,0.17150349113286634
14966650,0,0,0.17150349113286634
14966800,0,0,0.17150349113286634
14966950,0,0,0.17150349113286634
14967100,0,0,0.17150349113286634
14967250,0,0,0.17150349113286634
14967400,0,0,0.17150349113286634
14967550,0,0,0.17150349113286634
14967700,0,0,0.17150349113286634
14967850,0,0,0.17150349113286634
14968000,0,0,0.17150349113286634
14968150,0,0,0.17150349113286634
14968300,0,0,0.17150349113286634
14968450,0,0,0.17150349113286634
14968600,0,0,0.17150349113286634
14968750,0,0,0.17150349113286634
14968900,0,0,0.17150349113286634
14969050,0,0,0.17150349113286634
14969200,0,0,0.17150349113286634
14969350,0,0,0.17150349113286634
14969500,0,0,0.17150349113286634
14969650,0,0,0.17150349113286634
14969800,0,0,0.17150349113286634
14969950,0,0,0.17150349113286634
14970100,0,0,0.17150349113286634
14970250,0,0,0.1714646866927967
14970400,0,0,0.1714646866927967
14970550,0,0,0.1714646866927967
14970700,0,0,0.1714646866927967
14970850,0,0,0.1714646866927967
14971000,0,0,0.1714646866927967
14971150,0,0,0.1714646866927967
14971300,0,0,0.1714646866927967
14971450,0,0,0.1714646866927967
14971600,0,0,0.1714646866927967
14971750,0,0,0.1714646866927967
14971900,0,0,0.1714646866927967
14972050,0,0,0.1714646866927967
14972200,0,0,0.1714646866927967
14972350,0,0,0.1714646866927967
14972500,0,0,0.1714646866927967
14972650,0,0,0.1714646866927967
14972800,0,0,0.1714646866927967
14972950,0,0,0.1714646866927967
14973100,0,0,0.1714646866927967
14973250,0,0,0.1714646866927967
14973400,0,0,0.1714646866927967
14973550,0,0,0.1714646866927967
14973700,0,0,0.1714646866927967
14973850,0,0,0.1714646866927967
14974000,0,0,0.1714646866927967
14974150,0,0,0.1714646866927967
14974300,0,0,0.1714646866927967
14974450,0,0,0.1714646866927967
14974600,0,0,0.1714646866927967
14974750,0,0,0.1714646866927967
14974900,0,0,0.1714646866927967
14975050,0,0,0.1714646866927967
14975200,0,0,0.1714646866927967
14975350,0,0,0.1714646866927967
14975500,0,0,0.1714646866927967
14975650,0,0,0.1714646866927967
14975800,0,0,0.1714646866927967
14975950,0,0,0.1714646866927967
14976100,0,0,0.1714646866927967
14976250,0,0,0.1714646866927967
14976400,0,0,0.1714646866927967
14976550,0,0,0.1714646866927967
14976700,0,0,0.1714646866927967
14976850,0,0,0.1714646866927967
14977000,0,0,0.1714646866927967
14977150,0,0,0.1714646866927967
14977300,0,0,0.1714646866927967
14977450,0,0,0.1714646866927967
14977600,0,0,0.1714646866927967
14977750,0,0,0.1714646866927967
14977900,0,0,0.1714646866927967
14978050,0,0,0.1714646866927967
14978200,0,0,0.1714646866927967
14978350,0,0,0.1714646866927967
14978500,0,0,0.1714646866927967
14978650,0,0,0.1714646866927967
14978800,0,0,0.1714646866927967
14978950,0,0,0.1714646866927967
14979100,0,0,0.1714646866927967
14979250,0,0,0.1714646866927967
14979400,0,0,0.15912865181802482
14979550,0,0,0.15912865181802482
14979700,0,0,0.15912865181802482
14979850,0,0,0.15912865181802482
14980000,0,0,0.15912865181802482
14980150,0,0,0.15912865181802482
14980300,0,0,0.15912865181802482
14980450,0,0,0.15912865181802482
14980600,0,0,0.15912865181802482
14980750,0,0,0.15912865181802482
14980900,0,0,0.15912865181802482
14981050,0,0,0.15912865181802482
14981200,0,0,0.15912865181802482
14981350,0,0,0.15912865181802482
14981500,0,0,0.15912865181802482
14981650,0,0,0.15912865181802482
14981800,0,0,0.15912865181802482
14981950,0,0,0.15912865181802482
14982100,0,0,0.15912865181802482
14982250,0,0,0.15912865181802482
14982400,0,0,0.15912865181802482
14982550,0,0,0.15912865181802482
14982700,0,0,0.15912865181802482
14982850,0,0,0.15912865181802482
14983000,0,0,0.15912865181802482
14983150,0,0,0.15912865181802482
14983300,0,0,0.15912865181802482
14983450,0,0,0.15912865181802482
14983600,0,0,0.15912865181802482
14983750,0,0,0.15912865181802482
14983900,0,0,0.15912865181802482
14984050,0,0,0.15912865181802482
14984200,0,0,0.15912865181802482
14984350,0,0,0.15912865181802482
14984500,0,0,0.15912865181802482
14984650,0,0,0.15912865181802482
14984800,0,0,0.15912865181802482
14984950,0,0,0.15912865181802482
14985100,0,0,0.15912865181802482
14985250,0,0,0.15912865181802482
14985400,0,0,0.15912865181802482
14985550,0,0,0.15912865181802482
14985700,0,0,0.15912865181802482
14985850,0,0,0.15912865181802482
14986000,0,0,0.15912865181802482
14986150,0,0,0.15912865181802482
14986300,0,0,0.15912865181802482
14986450,0,0,0.15912865181802482
14986600,0,0,0.15912865181802482
14986750,0,0,0.15912865181802482
14986900,0,0,0.15912865181802482
14987050,0,0,0.15912865181802482
14987200,0,0,0.15912865181802482
14987350,0,0,0.15912865181802482
14987500,0,0,0.15912865181802482
14987650,0,0,0.15912865181802482
14987800,0,0,0.15912865181802482
14987950,0,0,0.15912865181802482
14988100,0,0,0.15912865181802482
14988250,0,0,0.15912865181802482
14988400,0,0,0.15912865181802482
14988550,0,0,0.15912865181802482
14988700,0,0,0.15912865181802482
14988850,0,0,0.15912865181802482
14989000,0,0,0.15912865181802482
14989150,0,0,0.20511089225057688
14989300,0,0,0.19445161159563096
14989450,0,0,0.19445161159563096
14989600,0,0,0.19445161159563096
14989750,0,0,0.19445161159563096
14989900,0,0,0.1886621377074742
14990050,0,0,0.1886621377074742
14990200,0,0,0.1886621377074742
14990350,0,0,0.1886621377074742
14990500,0,0,0.1886621377074742
14990650,0,0,0.17813582111896054
14990800,0,0,0.17813582111896054
14990950,0,0,0.17813582111896054
14991100,0,0,0.17813582111896054
14991250,0,0,0.17813582111896054
14991400,0,0,0.17813582111896054
14991550,0,0,0.17813582111896054
14991700,0,0,0.17813582111896054
14991850,0,0,0.17813582111896054
14992000,0,0,0.17813582111896054
14992150,0,0,0.17813582111896054
14992300,0,0,0.17813582111896054
14992450,0,0,0.17813582111896054
14992600,0,0,0.17813582111896054
14992750,0,0,0.17813582111896054
14992900,0,0,0.17813582111896054
14993050,0,0,0.17813582111896054
14993200,0,0,0.17813582111896054
14993350,0,0,0.17813582111896054
14993500,0,0,0.17813582111896054
14993650,0,0,0.17813582111896054
14993800,0,0,0.17813582111896054
14993950,0,0,0.17813582111896054
14994100,0,0,0.17813582111896054
14994250,0,0,0.17813582111896054
14994400,0,0,0.17813582111896054
14994550,0,0,0.17813582111896054
14994700,0,0,0.17813582111896054
14994850,0,0,0.17813582111896054
14995000,0,0,0.17813582111896054
14995150,0,0,0.17813582111896054
14995300,0,0,0.1732038494613457
14995450,0,0,0.1732038494613457
14995600,0,0,0.1732038494613457
14995750,0,0,0.1732038494613457
14995900,0,0,0.1732038494613457
14996050,0,0,0.1732038494613457
14996200,0,0,0.1732038494613457
14996350,0,0,0.1732038494613457
14996500,0,0,0.1732038494613457
14996650,0,0,0.1732038494613457
14996800,0,0,0.1732038494613457
14996950,0,0,0.1732038494613457
14997100,0,0,0.1732038494613457
14997250,0,0,0.1732038494613457
14997400,0,0,0.1732038494613457
14997550,0,0,0.1732038494613457
14997700,0,0,0.1732038494613457
14997850,0,0,0.1732038494613457
14998000,0,0,0.1732038494613457
14998150,0,0,0.1732038494613457
14998300,0,0,0.1732038494613457
14998450,0,0,0.1732038494613457
14998600,0,0,0.1732038494613457
14998750,0,0,0.1732038494613457
14998900,0,0,0.1732038494613457
14999050,0,0,0.1732038494613457
14999200,0,0,0.1732038494613457
14999350,0,0,0.1732038494613457
14999500,0,0,0.1732038494613457
14999650,0,0,0.1732038494613457
14999800,0,0,0.1732038494613457
14999950,0,0,0.1732038494613457
15000100,0,0,0.1732038494613457
15000250,0,0,0.1732038494613457
15000400,0,0,0.1732038494613457
15000550,0,0,0.1732038494613457
15000700,0,0,0.1732038494613457
15000850,0,0,0.1732038494613457
15001000,0,0,0.1732038494613457
15001150,0,0,0.1732038494613457
15001300,0,0,0.1732038494613457
15001450,0,0,0.1732038494613457
15001600,0,0,0.1732038494613457
15001750,0,0,0.1732038494613457
15001900,0,0,0.1732038494613457
15002050,0,0,0.1732038494613457
15002200,0,0,0.1732038494613457
15002350,0,0,0.17036591809790513
15002500,0,0,0.17036591809790513
15002650,0,0,0.17036591809790513
15002800,0,0,0.17036591809790513
15002950,0,0,0.17036591809790513
15003100,0,0,0.17036591809790513
15003250,0,0,0.17036591809790513
15003400,0,0,0.17036591809790513
15003550,0,0,0.17036591809790513
15003700,0,0,0.16861523654145572
15003850,0,0,0.16861523654145572
15004000,0,0,0.16861523654145572
15004150,0,0,0.16861523654145572
15004300,0,0,0.16861523654145572
15004450,0,0,0.16861523654145572
15004600,0,0,0.16861523654145572
15004750,0,0,0.16861523654145572
15004900,0,0,0.16861523654145572
15005050,0,0,0.16861523654145572
15005200,0,0,0.16861523654145572
15005350,0,0,0.16861523654145572
15005500,0,0,0.16861523654145572
15005650,0,0,0.16861523654145572
15005800,0,0,0.16861523654145572
15005950,0,0,0.16861523654145572
15006100,0,0,0.16861523654145572
15006250,0,0,0.16861523654145572
15006400,0,0,0.16861523654145572
15006550,0,0,0.16861523654145572
15006700,0,0,0.16861523654145572
15006850,0,0,0.16861523654145572
15007000,0,0,0.16861523654145572
15007150,0,0,0.16861523654145572
15007300,0,0,0.16861523654145572
15007450,0,0,0.16861523654145572
15007600,0,0,0.16861523654145572
15007750,0,0,0.16861523654145572
15007900,0,0,0.16861523654145572
15008050,0,0,0.16861523654145572
15008200,0,0,0.16861523654145572
15008350,0,0,0.16861523654145572
15008500,0,0,0.16861523654145572
15008650,0,0,0.16861523654145572
15008800,0,0,0.16861523654145572
15008950,0,0,0.16861523654145572
15009100,0,0,0.16861523654145572
15009250,0,0,0.16861523654145572
15009400,0,0,0.16861523654145572
15009550,0,0,0.16861523654145572
15009700,0,0,0.16861523654145572
15009850,0,0,0.16861523654145572
15010000,0,0,0.16861523654145572
15010150,0,0,0.16861523654145572
15010300,0,0,0.16861523654145572
15010450,0,0,0.16861523654145572
15010600,0,0,0.16861523654145572
15010750,0,0,0.16861523654145572
15010900,0,0,0.16861523654145572
15011050,0,0,0.16861523654145572
15011200,0,0,0.16861523654145572
15011350,0,0,0.16861523654145572
15011500,0,0,0.16861523654145572
15011650,0,0,0.16861523654145572
15011800,0,0,0.16861523654145572
15011950,0,0,0.16861523654145572
15012100,0,0,0.16861523654145572
15012250,0,0,0.16861523654145572
15012400,0,0,0.16861523654145572
15012550,0,0,0.16861523654145572
15012700,0,0,0.16861523654145572
15012850,0,0,0.16861523654145572
15013000,0,0,0.16861523654145572
15013150,0,0,0.16861523654145572
15013300,0,0,0.16861523654145572
15013450,0,0,0.16861523654145572
15013600,0,0,0.16861523654145572
15013750,0,0,0.16861523654145572
15013900,0,0,0.16861523654145572
15014050,0,0,0.16861523654145572
15014200,0,0,0.16861523654145572
15014350,0,0,0.16861523654145572
15014500,0,0,0.16861523654145572
15014650,0,0,0.16861523654145572
15014800,0,0,0.16861523654145572
15014950,0,0,0.16861523654145572
15015100,0,0,0.16861523654145572
15015250,0,0,0.16861523654145572
15015400,0,0,0.16861523654145572
15015550,0,0,0.16861523654145572
15015700,0,0,0.16861523654145572
15015850,0,0,0.16861523654145572
15016000,0,0,0.16861523654145572
15016150,0,0,0.16861523654145572
15016300,0,0,0.16861523654145572
15016450,0,0,0.16861523654145572
15016600,0,0,0.16861523654145572
15016750,0,0,0.16861523654145572
15016900,0,0,0.16861523654145572
15017050,0,0,0.16861523654145572
15017200,0,0,0.16861523654145572
15017350,0,0,0.16861523654145572
15017500,0,0,0.16861523654145572
15017650,0,0,0.16282576206026533
15017800,0,0,0.16282576206026533
15017950,0,0,0.16282576206026533
15018100,0,0,0.16282576206026533
15018250,0,0,0.16282576206026533
15018400,0,0,0.16282576206026533
15018550,0,0,0.16282576206026533
15018700,0,0,0.16282576206026533
15018850,0,0,0.16282576206026533
15019000,0,0,0.16282576206026533
15019150,0,0,0.16282576206026533
15019300,0,0,0.16282576206026533
15019450,0,0,0.16282576206026533
15019600,0,0,0.16282576206026533
15019750,0,0,0.16282576206026533
15019900,0,0,0.16282576206026533
15020050,0,0,0.16282576206026533
15020200,0,0,0.16282576206026533
15020350,0,0,0.16282576206026533
15020500,0,0,0.16282576206026533
15020650,0,0,0.16282576206026533
15020800,0,0,0.16282576206026533
15020950,0,0,0.16282576206026533
15021100,0,0,0.16282576206026533
15021250,0,0,0.16282576206026533
15021400,0,0,0.16282576206026533
15021550,0,0,0.16282576206026533
15021700,0,0,0.16282576206026533
15021850,0,0,0.16282576206026533
15022000,0,0,0.16282576206026533
15022150,0,0,0.16282576206026533
15022300,0,0,0.16282576206026533
15022450,0,0,0.16282576206026533
15022600,0,0,0.16282576206026533
15022750,0,0,0.16282576206026533
15022900,0,0,0.16282576206026533
15023050,0,0,0.16282576206026533
15023200,0,0,0.16282576206026533
15023350,0,0,0.15276845111639714
15023500,0,0,0.15276845111639714
15023650,0,0,0.15276845111639714
15023800,0,0,0.15276845111639714
15023950,0,0,0.15276845111639714
15024100,0,0,0.15276845111639714
15024250,0,0,0.15276845111639714
15024400,0,0,0.15276845111639714
15024550,0,0,0.15276845111639714
15024700,0,0,0.15276845111639714
15024850,0,0,0.15276845111639714
15025000,0,0,0.15276845111639714
15025150,0,0,0.15276845111639714
15025300,0,0,0.15276845111639714
15025450,0,0,0.15276845111639714
15025600,0,0,0.15276845111639714
15025750,0,0,0.15276845111639714
15025900,0,0,0.15276845111639714
15026050,0,0,0.15276845111639714
15026200,0,0,0.15276845111639714
15026350,0,0,0.15276845111639714
15026500,0,0,0.15276845111639714
15026650,0,0,0.15276845111639714
15026800,0,0,0.15276845111639714
15026950,0,0,0.15276845111639714
15027100,0,0,0.15276845111639714
15027250,0,0,0.15276845111639714
15027400,0,0,0.15276845111639714
