blocknumber,reserve UNI,reserve DAI,volume UNI for 5% slippage
15417850,0,0,153.62158813246384
15418000,0,0,153.62158813246384
15418150,0,0,153.62158813246384
15418300,0,0,153.62158813246384
15418450,0,0,153.62158813246384
15418600,0,0,114.20414282332779
15418750,0,0,114.20414282332779
15418900,0,0,114.20414282332779
15419050,0,0,114.20414282332779
15419200,0,0,114.20414282332779
15419350,0,0,114.20414282332779
15419500,0,0,114.20414282332779
15419650,0,0,114.08090642875747
15419800,0,0,114.69993346893777
15419950,0,0,114.69993346893777
15420100,0,0,114.69993346893777
15420250,0,0,114.69993346893777
15420400,0,0,114.69993346893777
15420550,0,0,114.69993346893777
15420700,0,0,114.69993346893777
15420850,0,0,114.69993346893777
15421000,0,0,114.69993346893777
15421150,0,0,114.69993346893777
15421300,0,0,114.69993346893777
15421450,0,0,114.69993346893777
15421600,0,0,114.69993346893777
15421750,0,0,114.69993346893777
15421900,0,0,114.69993346893777
15422050,0,0,114.69993346893777
15422200,0,0,114.69993346893777
15422350,0,0,114.69993346893777
15422500,0,0,114.69993346893777
15422650,0,0,114.69993346893777
15422800,0,0,114.69993346893777
15422950,0,0,114.69993346893777
15423100,0,0,114.69993346893777
15423250,0,0,114.69993346893777
15423400,0,0,114.69993346893777
15423550,0,0,114.69993346893777
15423700,0,0,114.82716991007958
15423850,0,0,114.82716991007958
15424000,0,0,114.82716991007958
15424150,0,0,114.82716991007958
15424300,0,0,114.82716991007958
15424450,0,0,114.82716991007958
15424600,0,0,114.82716991007958
15424750,0,0,115.54827094038858
15424900,0,0,115.42919208895243
15425050,0,0,115.42919208895243
15425200,0,0,115.42919208895243
15425350,0,0,115.42919208895243
15425500,0,0,115.42919208895243
15425650,0,0,115.42919208895243
15425800,0,0,115.42919208895243
15425950,0,0,115.82420007198428
15426100,0,0,115.82420007198428
15426250,0,0,115.82420007198428
15426400,0,0,115.82420007198428
15426550,0,0,115.82420007198428
15426700,0,0,115.82420007198428
15426850,0,0,115.82420007198428
15427000,0,0,115.82420007198428
15427150,0,0,115.82420007198428
15427300,0,0,115.82420007198428
15427450,0,0,115.82420007198428
15427600,0,0,115.82420007198428
15427750,0,0,115.82420007198428
15427900,0,0,115.82420007198428
15428050,0,0,115.82420007198428
15428200,0,0,115.82420007198428
15428350,0,0,115.82420007198428
15428500,0,0,115.82420007198428
15428650,0,0,115.82420007198428
15428800,0,0,115.82420007198428
15428950,0,0,115.82420007198428
15429100,0,0,115.82420007198428
15429250,0,0,115.82420007198428
15429400,0,0,115.82420007198428
15429550,0,0,115.82420007198428
15429700,0,0,115.82420007198428
15429850,0,0,115.82420007198428
15430000,0,0,115.82420007198428
15430150,0,0,115.82420007198428
15430300,0,0,115.82420007198428
15430450,0,0,115.82420007198428
15430600,0,0,116.33524744040531
15430750,0,0,116.33524744040531
15430900,0,0,117.69246035949507
15431050,0,0,117.69246035949507
15431200,0,0,117.69246035949507
15431350,0,0,117.37583706679536
15431500,0,0,117.37583706679536
15431650,0,0,117.37583706679536
15431800,0,0,117.37583706679536
15431950,0,0,117.37583706679536
15432100,0,0,117.37583706679536
15432250,0,0,116.89534278347512
15432400,0,0,116.89534278347512
15432550,0,0,116.89534278347512
15432700,0,0,116.56056314126883
15432850,0,0,116.56056314126883
15433000,0,0,116.56056314126883
15433150,0,0,116.56056314126883
15433300,0,0,116.56056314126883
15433450,0,0,116.56056314126883
15433600,0,0,116.56056314126883
15433750,0,0,116.56056314126883
15433900,0,0,116.56056314126883
15434050,0,0,117.09677519090668
15434200,0,0,117.09677519090668
15434350,0,0,115.8077465339792
15434500,0,0,115.8077465339792
15434650,0,0,115.8077465339792
15434800,0,0,115.8077465339792
15434950,0,0,115.8077465339792
15435100,0,0,115.8077465339792
15435250,0,0,115.8077465339792
15435400,0,0,115.8077465339792
15435550,0,0,115.8077465339792
15435700,0,0,115.8077465339792
15435850,0,0,115.8077465339792
15436000,0,0,115.78143098127056
15436150,0,0,115.78143098127056
15436300,0,0,115.78143098127056
15436450,0,0,115.16217844678799
15436600,0,0,115.16217844678799
15436750,0,0,114.68511959796847
15436900,0,0,114.68511959796847
15437050,0,0,114.68511959796847
15437200,0,0,114.68511959796847
15437350,0,0,114.68511959796847
15437500,0,0,114.81805973261764
15437650,0,0,114.6240288900837
15437800,0,0,114.6240288900837
15437950,0,0,114.6240288900837
15438100,0,0,114.6240288900837
15438250,0,0,114.6240288900837
15438400,0,0,114.6240288900837
15438550,0,0,113.47291173774799
15438700,0,0,113.47291173774799
15438850,0,0,113.47291173774799
15439000,0,0,113.47291173774799
15439150,0,0,113.47291173774799
15439300,0,0,113.47291173774799
15439450,0,0,113.47291173774799
15439600,0,0,113.47291173774799
15439750,0,0,113.47291173774799
15439900,0,0,113.47291173774799
15440050,0,0,113.47291173774799
15440200,0,0,112.97291173777491
15440350,0,0,112.97291173777491
15440500,0,0,112.97291173777491
15440650,0,0,112.97291173777491
15440800,0,0,112.97291173777491
15440950,0,0,112.97291173777491
15441100,0,0,112.97291173777491
15441250,0,0,114.94411834812219
15441400,0,0,114.94411834812219
15441550,0,0,114.94411834812219
15441700,0,0,114.94411834812219
15441850,0,0,114.94411834812219
15442000,0,0,114.94411834812219
15442150,0,0,114.94411834812219
15442300,0,0,114.94411834812219
15442450,0,0,114.94411834812219
15442600,0,0,114.94411834812219
15442750,0,0,114.94411834812219
15442900,0,0,114.94411834812219
15443050,0,0,114.94411834812219
15443200,0,0,114.94411834812219
15443350,0,0,114.94411834812219
15443500,0,0,114.94411834812219
15443650,0,0,114.94411834812219
15443800,0,0,113.5002097098202
15443950,0,0,113.5002097098202
15444100,0,0,113.5002097098202
15444250,0,0,113.5002097098202
15444400,0,0,113.5002097098202
15444550,0,0,113.5002097098202
15444700,0,0,113.5002097098202
15444850,0,0,113.5002097098202
15445000,0,0,113.5002097098202
15445150,0,0,113.5002097098202
15445300,0,0,113.5002097098202
15445450,0,0,113.5002097098202
15445600,0,0,113.5002097098202
15445750,0,0,113.5002097098202
15445900,0,0,113.5002097098202
15446050,0,0,113.5002097098202
15446200,0,0,113.5002097098202
15446350,0,0,113.5002097098202
15446500,0,0,113.5002097098202
15446650,0,0,113.5002097098202
15446800,0,0,113.5002097098202
15446950,0,0,113.5002097098202
15447100,0,0,113.5002097098202
15447250,0,0,113.5002097098202
15447400,0,0,113.5002097098202
15447550,0,0,113.5002097098202
15447700,0,0,113.5002097098202
15447850,0,0,113.5002097098202
15448000,0,0,113.5002097098202
15448150,0,0,113.5002097098202
15448300,0,0,113.5002097098202
15448450,0,0,113.5002097098202
15448600,0,0,113.5002097098202
15448750,0,0,113.5002097098202
15448900,0,0,113.5002097098202
15449050,0,0,113.5002097098202
15449200,0,0,113.5002097098202
15449350,0,0,113.5002097098202
15449500,0,0,113.5002097098202
15449650,0,0,113.5002097098202
15449800,0,0,113.5002097537342
15449950,0,0,113.5002097537342
15450100,0,0,113.5002097537342
15450250,0,0,113.5002097537342
15450400,0,0,113.5002097537342
15450550,0,0,113.5002097537342
15450700,0,0,113.5002097537342
15450850,0,0,113.5002097537342
15451000,0,0,113.5002097537342
15451150,0,0,113.5002097537342
15451300,0,0,113.5002097537342
15451450,0,0,113.5002097537342
15451600,0,0,113.5002097537342
15451750,0,0,114.98034677659663
15451900,0,0,114.98034677659663
15452050,0,0,114.98034677659663
15452200,0,0,114.98034677659663
15452350,0,0,114.98034677659663
15452500,0,0,114.98034677659663
15452650,0,0,114.98034677659663
15452800,0,0,114.98034677659663
15452950,0,0,114.98034677659663
15453100,0,0,114.98034677659663
15453250,0,0,114.98034677659663
15453400,0,0,114.98034677659663
15453550,0,0,114.98034677659663
15453700,0,0,114.98034677659663
15453850,0,0,114.98034677659663
15454000,0,0,114.98034677659663
15454150,0,0,114.98034677659663
15454300,0,0,114.98034677659663
15454450,0,0,114.98034677659663
15454600,0,0,114.98034677659663
15454750,0,0,114.98034677659663
15454900,0,0,114.98034677659663
15455050,0,0,114.65139583423999
15455200,0,0,115.07866562077034
15455350,0,0,115.07866562077034
15455500,0,0,115.07866562077034
15455650,0,0,115.07866562077034
15455800,0,0,113.71066336946133
15455950,0,0,113.71066336946133
15456100,0,0,113.71066336946133
15456250,0,0,113.71066336946133
15456400,0,0,113.71066336946133
15456550,0,0,113.71066336946133
15456700,0,0,113.71066336946133
15456850,0,0,113.71066336946133
15457000,0,0,113.71066336946133
15457150,0,0,113.71066336946133
15457300,0,0,113.71066336946133
15457450,0,0,113.71066336946133
15457600,0,0,113.71066336946133
15457750,0,0,113.71066336946133
15457900,0,0,113.71066336946133
15458050,0,0,113.76996579694016
15458200,0,0,113.76996579694016
15458350,0,0,113.76996579694016
15458500,0,0,113.76996579694016
15458650,0,0,113.76996579694016
15458800,0,0,113.76996579694016
15458950,0,0,113.76996579694016
15459100,0,0,113.76996579694016
15459250,0,0,113.76996579694016
15459400,0,0,113.76996579694016
15459550,0,0,112.97126471210733
15459700,0,0,112.7948176019563
15459850,0,0,112.7948176019563
15460000,0,0,112.7948176019563
15460150,0,0,112.7948176019563
15460300,0,0,112.7948176019563
15460450,0,0,112.7948176019563
15460600,0,0,112.7948176019563
15460750,0,0,112.7948176019563
15460900,0,0,112.7948176019563
15461050,0,0,112.7948176019563
15461200,0,0,112.7948176019563
15461350,0,0,112.7948176019563
15461500,0,0,112.7948176019563
15461650,0,0,112.7948176019563
15461800,0,0,112.7948176019563
15461950,0,0,112.7948176019563
15462100,0,0,112.7948176019563
15462250,0,0,112.7948176019563
15462400,0,0,112.7948176019563
15462550,0,0,112.7948176019563
15462700,0,0,112.7948176019563
15462850,0,0,112.7948176019563
15463000,0,0,112.7948176019563
15463150,0,0,112.7948176019563
15463300,0,0,112.7948176019563
15463450,0,0,112.7948176019563
15463600,0,0,112.7948176019563
15463750,0,0,113.04545674865548
15463900,0,0,113.04545674865548
15464050,0,0,113.04545674865548
15464200,0,0,113.04545674865548
15464350,0,0,113.92544157881875
15464500,0,0,113.92544157881875
15464650,0,0,113.92544157881875
15464800,0,0,113.522969379322
15464950,0,0,113.522969379322
15465100,0,0,113.522969379322
15465250,0,0,113.522969379322
15465400,0,0,113.522969379322
15465550,0,0,113.522969379322
15465700,0,0,113.522969379322
15465850,0,0,113.58008345061134
15466000,0,0,113.58008345061134
15466150,0,0,113.58008345061134
15466300,0,0,113.58008345061134
15466450,0,0,113.58008345061134
15466600,0,0,113.58008345061134
15466750,0,0,113.58008345061134
15466900,0,0,113.58008345061134
15467050,0,0,113.58008345061134
15467200,0,0,113.58008345061134
15467350,0,0,113.58008345061134
15467500,0,0,113.58008345061134
15467650,0,0,113.58008345061134
15467800,0,0,113.58008345061134
15467950,0,0,113.58008345061134
15468100,0,0,113.58008345061134
15468250,0,0,113.58008345061134
15468400,0,0,113.58008345061134
15468550,0,0,113.58008345061134
15468700,0,0,113.58008345061134
15468850,0,0,113.58008345061134
15469000,0,0,113.58008345061134
15469150,0,0,113.58008345061134
15469300,0,0,113.58008345061134
15469450,0,0,113.58008345061134
15469600,0,0,113.58008345061134
15469750,0,0,113.58008345061134
15469900,0,0,113.58008345061134
15470050,0,0,113.58008345061134
15470200,0,0,113.58008345061134
15470350,0,0,113.58008345061134
15470500,0,0,113.58008345061134
15470650,0,0,113.58008345061134
15470800,0,0,113.58008345061134
15470950,0,0,113.58008345061134
15471100,0,0,113.58008345061134
15471250,0,0,113.58008345061134
15471400,0,0,113.58008345061134
15471550,0,0,113.58008345061134
15471700,0,0,113.58008345061134
15471850,0,0,113.58008345061134
15472000,0,0,113.58008345061134
15472150,0,0,113.58008345061134
15472300,0,0,113.58008345061134
15472450,0,0,113.58008345061134
15472600,0,0,113.58008345061134
15472750,0,0,113.58008345061134
15472900,0,0,113.58008345061134
15473050,0,0,113.58008345061134
15473200,0,0,115.42761060505394
15473350,0,0,115.42761060505394
15473500,0,0,115.42761060505394
15473650,0,0,115.42761060505394
15473800,0,0,115.42761060505394
15473950,0,0,115.42761060505394
15474100,0,0,115.42761060505394
15474250,0,0,115.42761060505394
15474400,0,0,115.42761060505394
15474550,0,0,115.42761060505394
15474700,0,0,115.42761060505394
15474850,0,0,115.42761060505394
15475000,0,0,114.90793574507133
15475150,0,0,114.90793574507133
15475300,0,0,114.90793574507133
15475450,0,0,114.90793574507133
15475600,0,0,114.90793574507133
15475750,0,0,114.90793574507133
15475900,0,0,114.90793574507133
15476050,0,0,114.90793574507133
15476200,0,0,114.90793574507133
15476350,0,0,114.90793574507133
15476500,0,0,114.90793574507133
15476650,0,0,114.90793574507133
15476800,0,0,114.90793574507133
15476950,0,0,114.90793574507133
15477100,0,0,115.17712572013342
15477250,0,0,115.16692293883251
15477400,0,0,115.16692293883251
15477550,0,0,115.16692293883251
15477700,0,0,115.16692293883251
15477850,0,0,115.16692293883251
15478000,0,0,115.16692293883251
15478150,0,0,115.16692293883251
15478300,0,0,115.16692293883251
15478450,0,0,115.16692293883251
15478600,0,0,115.16692293883251
15478750,0,0,115.16692293883251
15478900,0,0,115.16692293883251
15479050,0,0,115.16692293883251
15479200,0,0,115.16692293883251
15479350,0,0,115.16692293883251
15479500,0,0,115.16692293883251
15479650,0,0,115.16692293883251
15479800,0,0,115.16692293883251
15479950,0,0,115.16692293883251
15480100,0,0,115.16692293883251
15480250,0,0,115.16692293883251
15480400,0,0,115.16692293883251
15480550,0,0,115.16692293883251
15480700,0,0,114.06987257004575
15480850,0,0,114.06987257004575
15481000,0,0,114.06987257004575
15481150,0,0,114.06987257004575
15481300,0,0,114.06987257004575
15481450,0,0,114.06987257004575
15481600,0,0,114.06987257004575
15481750,0,0,114.06987257004575
15481900,0,0,114.06987257004575
15482050,0,0,114.06987257004575
15482200,0,0,114.06987257004575
15482350,0,0,114.21843257080981
15482500,0,0,114.21843257080981
15482650,0,0,114.21843257080981
15482800,0,0,114.21843257080981
15482950,0,0,114.21843257080981
15483100,0,0,114.21843257080981
15483250,0,0,114.21843257080981
15483400,0,0,114.21843257080981
15483550,0,0,114.21843257080981
15483700,0,0,116.80947543586946
15483850,0,0,116.80947543586946
15484000,0,0,116.80947543586946
15484150,0,0,116.80947543586946
15484300,0,0,116.80947543586946
15484450,0,0,116.80947543586946
15484600,0,0,116.80947543586946
15484750,0,0,116.80947543586946
15484900,0,0,116.73004209077
15485050,0,0,116.73004209077
15485200,0,0,116.76744380325114
15485350,0,0,116.76744380325114
15485500,0,0,120.11218248746174
15485650,0,0,120.11218248746174
15485800,0,0,120.11218248746174
15485950,0,0,115.58711791844866
15486100,0,0,115.58711791844866
15486250,0,0,115.58711791844866
15486400,0,0,115.58711791844866
15486550,0,0,115.58711791844866
15486700,0,0,115.58711791844866
15486850,0,0,115.58711791844866
15487000,0,0,115.58711791844866
15487150,0,0,115.58711791844866
15487300,0,0,115.58711791844866
15487450,0,0,115.58711791844866
15487600,0,0,116.55335689476436
15487750,0,0,116.55335689476436
15487900,0,0,116.55335689476436
15488050,0,0,116.55335689476436
15488200,0,0,116.55335689476436
15488350,0,0,116.55335689476436
15488500,0,0,116.55335689476436
15488650,0,0,116.55335689476436
15488800,0,0,116.55335689476436
15488950,0,0,116.55335689476436
15489100,0,0,116.55335689476436
15489250,0,0,116.55335689476436
15489400,0,0,116.55335689476436
15489550,0,0,116.55335689476436
15489700,0,0,116.55335689476436
15489850,0,0,116.55335689476436
15490000,0,0,116.55335689476436
15490150,0,0,116.55335689476436
15490300,0,0,116.55335689476436
15490450,0,0,116.55335689476436
15490600,0,0,116.55335689476436
15490750,0,0,116.55335689476436
15490900,0,0,116.55335689476436
15491050,0,0,116.55335689476436
15491200,0,0,116.55335689476436
15491350,0,0,116.55335689476436
15491500,0,0,116.55335689476436
15491650,0,0,116.55335689476436
15491800,0,0,116.55335689476436
15491950,0,0,116.55335689476436
15492100,0,0,116.55335689476436
15492250,0,0,116.55335689476436
15492400,0,0,116.55335689476436
15492550,0,0,116.55335689476436
15492700,0,0,114.34504423090578
15492850,0,0,114.34504423090578
15493000,0,0,114.34504423090578
15493150,0,0,114.34504423090578
15493300,0,0,114.34504423090578
15493450,0,0,87.82917389926155
15493600,0,0,87.82917389926155
15493750,0,0,87.82917389926155
15493900,0,0,87.82917389926155
15494050,0,0,87.82917389926155
15494200,0,0,87.82917389926155
15494350,0,0,87.82917389926155
15494500,0,0,87.82917389926155
15494650,0,0,87.82917389926155
15494800,0,0,88.18082493495916
15494950,0,0,88.18082493495916
15495100,0,0,88.18082493495916
15495250,0,0,88.18082493495916
15495400,0,0,88.18082493495916
15495550,0,0,88.18082493495916
15495700,0,0,88.07825234333494
15495850,0,0,88.07825234333494
15496000,0,0,88.07825234333494
15496150,0,0,88.07825234333494
15496300,0,0,88.07825234333494
15496450,0,0,88.07825234333494
15496600,0,0,88.07825234333494
15496750,0,0,88.07825234333494
15496900,0,0,88.07825234333494
15497050,0,0,88.07825234333494
15497200,0,0,88.12232295223019
15497350,0,0,88.12232295223019
15497500,0,0,88.12232295223019
15497650,0,0,88.12232295223019
15497800,0,0,88.12232295223019
15497950,0,0,88.12232295223019
15498100,0,0,88.12232295223019
15498250,0,0,88.12232295223019
15498400,0,0,88.12232295223019
15498550,0,0,88.12232295223019
15498700,0,0,88.12232295223019
15498850,0,0,88.12232295223019
15499000,0,0,88.12232295223019
15499150,0,0,88.12232295223019
15499300,0,0,88.12232295223019
15499450,0,0,88.12232295223019
15499600,0,0,88.12232295223019
15499750,0,0,88.12232295223019
15499900,0,0,88.12232295223019
15500050,0,0,88.12232295223019
15500200,0,0,88.12232295223019
15500350,0,0,88.12232295223019
15500500,0,0,88.12232295223019
15500650,0,0,88.12232295223019
15500800,0,0,88.12232295223019
15500950,0,0,86.84227353337518
15501100,0,0,86.84227353337518
15501250,0,0,89.96680374510768
15501400,0,0,89.96680374510768
15501550,0,0,89.96680374510768
15501700,0,0,89.31545235091497
15501850,0,0,89.31545235091497
15502000,0,0,89.31545235091497
15502150,0,0,89.31545235091497
15502300,0,0,89.31545235091497
15502450,0,0,89.31545235091497
15502600,0,0,89.31545235091497
15502750,0,0,89.31545235091497
15502900,0,0,89.31545235091497
15503050,0,0,89.79245539950955
15503200,0,0,89.79245539950955
15503350,0,0,89.79245539950955
15503500,0,0,89.79245539950955
15503650,0,0,89.79245539950955
15503800,0,0,89.79245539950955
15503950,0,0,89.79245539950955
15504100,0,0,89.79245539950955
15504250,0,0,89.79245539950955
15504400,0,0,89.79245539950955
15504550,0,0,89.79245539950955
15504700,0,0,89.79245539950955
15504850,0,0,89.79245539950955
15505000,0,0,89.79245539950955
15505150,0,0,89.79245539950955
15505300,0,0,89.79245539950955
15505450,0,0,89.79245539950955
15505600,0,0,89.79245539950955
15505750,0,0,89.79245539950955
15505900,0,0,89.92394192366135
15506050,0,0,89.92394192366135
15506200,0,0,89.92394192366135
15506350,0,0,89.92394192366135
15506500,0,0,89.92394192366135
15506650,0,0,89.92394192366135
15506800,0,0,89.92394192366135
15506950,0,0,89.92394192366135
15507100,0,0,89.92394192366135
15507250,0,0,89.92394192366135
15507400,0,0,88.87015035783213
15507550,0,0,88.87015035783213
15507700,0,0,88.87015035783213
15507850,0,0,89.27381231030301
15508000,0,0,89.27381231030301
15508150,0,0,89.27381231030301
15508300,0,0,89.27381231030301
15508450,0,0,89.27381231030301
15508600,0,0,89.27381231030301
15508750,0,0,89.27381231030301
15508900,0,0,89.27381231030301
15509050,0,0,89.27381231030301
15509200,0,0,89.27381231030301
15509350,0,0,89.27381231030301
15509500,0,0,89.27381231030301
15509650,0,0,89.27381231030301
15509800,0,0,89.27381231030301
15509950,0,0,89.27381231030301
15510100,0,0,89.27381231030301
15510250,0,0,89.27381231030301
15510400,0,0,89.27381231030301
15510550,0,0,89.27381231030301
15510700,0,0,89.27381231030301
15510850,0,0,89.27381231030301
15511000,0,0,89.27381231030301
15511150,0,0,89.27381231030301
15511300,0,0,89.27381231030301
15511450,0,0,89.27381231030301
15511600,0,0,89.27381231030301
15511750,0,0,89.27381231030301
15511900,0,0,89.27381231030301
15512050,0,0,89.27381231030301
15512200,0,0,89.27381231030301
15512350,0,0,89.27381231030301
15512500,0,0,89.27381231030301
15512650,0,0,89.27381231030301
15512800,0,0,89.27381231030301
15512950,0,0,89.27381231030301
15513100,0,0,89.27381231030301
15513250,0,0,89.27381231030301
15513400,0,0,89.27381231030301
15513550,0,0,89.27381231030301
15513700,0,0,89.27381231030301
15513850,0,0,89.27381231030301
15514000,0,0,89.27381231030301
15514150,0,0,89.27381231030301
15514300,0,0,89.27381231030301
15514450,0,0,89.27381231030301
15514600,0,0,89.27381231030301
15514750,0,0,90.84584927204959
15514900,0,0,90.84584927204959
15515050,0,0,90.84584927204959
15515200,0,0,90.84584927204959
15515350,0,0,90.84584927204959
15515500,0,0,90.84584927204959
15515650,0,0,91.47742821941792
15515800,0,0,85.98390948586243
15515950,0,0,85.98390948586243
15516100,0,0,85.98390948586243
15516250,0,0,85.98390948586243
15516400,0,0,85.98390948586243
15516550,0,0,85.31171030524283
15516700,0,0,85.31171030524283
15516850,0,0,85.31171030524283
15517000,0,0,85.31171030524283
15517150,0,0,85.31171030524283
15517300,0,0,85.31171030524283
15517450,0,0,85.31171030524283
15517600,0,0,85.69960504208493
15517750,0,0,85.69960504208493
15517900,0,0,85.69960504208493
15518050,0,0,85.69960504208493
15518200,0,0,85.69960504208493
15518350,0,0,85.69960504208493
15518500,0,0,85.69960504208493
15518650,0,0,85.69960504208493
15518800,0,0,85.69960504208493
15518950,0,0,85.69960504208493
15519100,0,0,85.69960504208493
15519250,0,0,85.69960504208493
15519400,0,0,85.69960504208493
15519550,0,0,85.69960504208493
15519700,0,0,85.69960504208493
15519850,0,0,85.69960504208493
15520000,0,0,96.19564164206051
15520150,0,0,96.19564164206051
15520300,0,0,96.19564164206051
15520450,0,0,96.19564164206051
15520600,0,0,96.19564164206051
15520750,0,0,96.19564164206051
15520900,0,0,96.19564164206051
15521050,0,0,96.19564164206051
15521200,0,0,96.19564164206051
15521350,0,0,96.19564164206051
15521500,0,0,95.42936464341867
15521650,0,0,95.42936464341867
15521800,0,0,95.42936464341867
15521950,0,0,95.42936464341867
15522100,0,0,95.42936464341867
15522250,0,0,95.42936464341867
15522400,0,0,95.42936464341867
15522550,0,0,95.42936464341867
15522700,0,0,95.42936464341867
15522850,0,0,95.42936464341867
15523000,0,0,95.42936464341867
15523150,0,0,95.42936464341867
15523300,0,0,97.12694258717599
15523450,0,0,97.12694258717599
15523600,0,0,97.12694258717599
15523750,0,0,97.12694258717599
15523900,0,0,97.12694258717599
15524050,0,0,97.12694258717599
15524200,0,0,97.12694258717599
15524350,0,0,97.12694258717599
15524500,0,0,97.12694258717599
15524650,0,0,97.12694258717599
15524800,0,0,97.12694258717599
15524950,0,0,97.12694258717599
15525100,0,0,97.12694258717599
15525250,0,0,97.11166738548874
15525400,0,0,97.11166738548874
15525550,0,0,97.11166738548874
15525700,0,0,97.11166738548874
15525850,0,0,97.11166738548874
15526000,0,0,97.11166738548874
15526150,0,0,96.87495860321721
15526300,0,0,96.87495860321721
15526450,0,0,96.87495860321721
15526600,0,0,96.87495860321721
15526750,0,0,96.87495860321721
15526900,0,0,96.87495860321721
15527050,0,0,96.87495860321721
15527200,0,0,96.87495860321721
15527350,0,0,99.32504657252068
15527500,0,0,99.32504657252068
15527650,0,0,99.32504657252068
15527800,0,0,99.32504657252068
15527950,0,0,99.32504657252068
15528100,0,0,99.32504657252068
15528250,0,0,99.32504657252068
15528400,0,0,99.32504657252068
15528550,0,0,99.32504657252068
15528700,0,0,99.32504657252068
15528850,0,0,99.32504657252068
15529000,0,0,99.32504657252068
15529150,0,0,99.32504657252068
15529300,0,0,99.32504657252068
15529450,0,0,87.4162140997563
15529600,0,0,87.4162140997563
15529750,0,0,87.4162140997563
15529900,0,0,87.4162140997563
15530050,0,0,87.4162140997563
15530200,0,0,87.4162140997563
15530350,0,0,88.64726449322464
15530500,0,0,88.64726449322464
15530650,0,0,88.64726449322464
15530800,0,0,88.64726449322464
15530950,0,0,88.64726449322464
15531100,0,0,88.64726449322464
15531250,0,0,88.64726449322464
15531400,0,0,88.64726449322464
15531550,0,0,88.64726449322464
15531700,0,0,88.64726449322464
15531850,0,0,88.64726449322464
15532000,0,0,87.852958285154
15532150,0,0,87.852958285154
15532300,0,0,87.852958285154
15532450,0,0,87.852958285154
15532600,0,0,87.80032670620649
15532750,0,0,87.80032670620649
15532900,0,0,87.80032670620649
15533050,0,0,87.80032670620649
15533200,0,0,87.80032670620649
15533350,0,0,87.80032670620649
15533500,0,0,87.80032670620649
15533650,0,0,87.80032670620649
15533800,0,0,87.80032670620649
15533950,0,0,87.80032670620649
15534100,0,0,87.80032670620649
15534250,0,0,87.80032670620649
15534400,0,0,87.80032670620649
15534550,0,0,87.80032670620649
15534700,0,0,87.80032670620649
15534850,0,0,87.80032670620649
15535000,0,0,87.80032670620649
15535150,0,0,87.80032670620649
15535300,0,0,87.80032670620649
15535450,0,0,87.80032670620649
15535600,0,0,87.80032670620649
15535750,0,0,87.80032670620649
15535900,0,0,87.80032670620649
15536050,0,0,87.80032670620649
15536200,0,0,87.80032670620649
15536350,0,0,87.88753723252212
15536500,0,0,87.88753723252212
15536650,0,0,87.88753723252212
15536800,0,0,87.88753723252212
15536950,0,0,88.27950086191068
15537100,0,0,88.27950086191068
15537250,0,0,88.27950086191068
15537400,0,0,88.27950086191068
15537550,0,0,88.27950086191068
15537700,0,0,88.27950086191068
15537850,0,0,88.27950086191068
15538000,0,0,88.27950086191068
15538150,0,0,88.27950086191068
15538300,0,0,88.27950086191068
15538450,0,0,88.27950086191068
15538600,0,0,88.27950086191068
15538750,0,0,88.27950086191068
15538900,0,0,88.27950086191068
15539050,0,0,88.27950086191068
15539200,0,0,88.8058166513842
15539350,0,0,88.8058166513842
15539500,0,0,88.8058166513842
15539650,0,0,88.8058166513842
15539800,0,0,88.3200999780117
15539950,0,0,88.3200999780117
15540100,0,0,88.3200999780117
15540250,0,0,88.3200999780117
15540400,0,0,88.3200999780117
15540550,0,0,88.3200999780117
15540700,0,0,88.3200999780117
15540850,0,0,88.3200999780117
15541000,0,0,88.3200999780117
15541150,0,0,88.3200999780117
15541300,0,0,88.3200999780117
15541450,0,0,88.3200999780117
15541600,0,0,88.3200999780117
15541750,0,0,88.74601018960944
15541900,0,0,88.74601018960944
15542050,0,0,88.74601018960944
15542200,0,0,88.74601018960944
15542350,0,0,89.20436921218852
15542500,0,0,89.20436921218852
15542650,0,0,89.20436921218852
15542800,0,0,89.20436921218852
15542950,0,0,89.20436921218852
15543100,0,0,89.7277124218851
15543250,0,0,89.7277124218851
15543400,0,0,89.7277124218851
15543550,0,0,89.7277124218851
15543700,0,0,89.7277124218851
15543850,0,0,89.7277124218851
15544000,0,0,89.7277124218851
15544150,0,0,89.7277124218851
15544300,0,0,89.7277124218851
15544450,0,0,89.71441113673491
15544600,0,0,89.71441113673491
15544750,0,0,89.71441113673491
15544900,0,0,89.71441113673491
15545050,0,0,89.71441113673491
15545200,0,0,89.99004801227188
15545350,0,0,89.99004801227188
15545500,0,0,89.99004801227188
15545650,0,0,89.99004801227188
15545800,0,0,89.99004801227188
15545950,0,0,89.99004801227188
15546100,0,0,89.99004801227188
15546250,0,0,89.99004801227188
15546400,0,0,89.99004801227188
15546550,0,0,89.99004801227188
15546700,0,0,89.99004801227188
15546850,0,0,89.99004801227188
15547000,0,0,89.99004801227188
15547150,0,0,89.99004801227188
15547300,0,0,89.99004801227188
15547450,0,0,89.99004801227188
15547600,0,0,89.99004801227188
15547750,0,0,89.99004801227188
15547900,0,0,89.99004801227188
15548050,0,0,90.33456047511386
15548200,0,0,90.33456047511386
15548350,0,0,90.33456047511386
15548500,0,0,90.33456047511386
15548650,0,0,90.33456047511386
