blocknumber,reserve USDT,reserve WBTC,volume USDT for 5% slippage
15773350,0,0,210937.9299511863
15773500,0,0,210937.9299511863
15773650,0,0,210937.9299511863
15773800,0,0,210937.9299511863
15773950,0,0,214946.97294845464
15774100,0,0,214946.97294845464
15774250,0,0,214946.97294845464
15774400,0,0,214946.97294845464
15774550,0,0,214946.97294845464
15774700,0,0,208987.5607294898
15774850,0,0,208987.5607294898
15775000,0,0,208987.5607294898
15775150,0,0,208987.5607294898
15775300,0,0,215287.9356478727
15775450,0,0,215288.96652855692
15775600,0,0,215288.96652855692
15775750,0,0,215288.96652855692
15775900,0,0,207611.5323415955
15776050,0,0,207611.50537996393
15776200,0,0,207611.50537996393
15776350,0,0,207611.50537996393
15776500,0,0,212249.77155557234
15776650,0,0,212249.77155557234
15776800,0,0,212249.77155557234
15776950,0,0,212249.77155557234
15777100,0,0,196266.51730806424
15777250,0,0,196266.51730806424
15777400,0,0,196266.51730806424
15777550,0,0,196266.51730806424
15777700,0,0,202551.3846820128
15777850,0,0,202550.79047222334
15778000,0,0,202550.79047222334
15778150,0,0,202550.79047222334
15778300,0,0,202549.74595169703
15778450,0,0,200417.23026505887
15778600,0,0,200417.23026505887
15778750,0,0,200417.23026505887
15778900,0,0,200396.5748202565
15779050,0,0,200396.5748202565
15779200,0,0,200396.5748202565
15779350,0,0,200396.5748202565
15779500,0,0,199698.38698425746
15779650,0,0,199698.38698425746
15779800,0,0,199698.38698425746
15779950,0,0,199698.38698425746
15780100,0,0,200196.8869842843
15780250,0,0,200196.8869842843
15780400,0,0,200196.74954386326
15780550,0,0,200196.74954386326
15780700,0,0,200196.74954386326
15780850,0,0,200196.74954386326
15781000,0,0,201736.42723856992
15781150,0,0,201735.74320256992
15781300,0,0,201735.74320256992
15781450,0,0,201735.3896018857
15781600,0,0,201735.3896018857
15781750,0,0,201735.3896018857
15781900,0,0,201735.3896018857
15782050,0,0,201735.3896018857
15782200,0,0,201735.3896018857
15782350,0,0,201735.3896018857
15782500,0,0,195981.41153042772
15782650,0,0,195981.41153042772
15782800,0,0,195981.41153042772
15782950,0,0,195981.41153042772
15783100,0,0,195981.41153042772
15783250,0,0,201416.75105003623
15783400,0,0,201416.75105003623
15783550,0,0,201416.75105003623
15783700,0,0,201416.75105003623
15783850,0,0,201416.75105003623
15784000,0,0,201416.75105003623
15784150,0,0,201416.75105003623
15784300,0,0,210390.0196342779
15784450,0,0,210390.0196342779
15784600,0,0,210390.0196342779
15784750,0,0,210390.0196342779
15784900,0,0,202681.373008988
15785050,0,0,202681.373008988
15785200,0,0,202681.373008988
15785350,0,0,202681.373008988
15785500,0,0,202681.373008988
15785650,0,0,202681.373008988
15785800,0,0,201569.83106235578
15785950,0,0,201569.83106235578
15786100,0,0,201569.83106235578
15786250,0,0,201050.73916611818
15786400,0,0,201050.73916611818
15786550,0,0,201050.73916611818
15786700,0,0,201050.73916611818
15786850,0,0,201050.73916611818
15787000,0,0,192541.9134253502
15787150,0,0,192541.9134253502
15787300,0,0,192541.9134253502
15787450,0,0,192541.9134253502
15787600,0,0,192541.9134253502
15787750,0,0,192541.9134253502
15787900,0,0,192541.9134253502
15788050,0,0,192541.9134253502
15788200,0,0,192541.9134253502
15788350,0,0,192541.9134253502
15788500,0,0,204065.48162788074
15788650,0,0,204065.48162788074
15788800,0,0,204065.48162788074
15788950,0,0,204065.48162788074
15789100,0,0,204065.48162788074
15789250,0,0,204065.48162788074
15789400,0,0,204065.48162788074
15789550,0,0,204065.48162788074
15789700,0,0,204065.48162788074
15789850,0,0,204065.48162788074
15790000,0,0,212188.76463679556
15790150,0,0,212188.76463679556
15790300,0,0,212188.76463679556
15790450,0,0,211880.48830851956
15790600,0,0,211880.48830851956
15790750,0,0,211880.48830851956
15790900,0,0,211880.48830851956
15791050,0,0,207358.90168917537
15791200,0,0,207358.90168917537
15791350,0,0,207358.90168917537
15791500,0,0,207358.90168917537
15791650,0,0,207258.8165958664
15791800,0,0,207258.8165958664
15791950,0,0,207258.8165958664
15792100,0,0,207258.8165958664
15792250,0,0,191381.06912010198
15792400,0,0,191381.06912010198
15792550,0,0,191381.06912010198
15792700,0,0,191381.06912010198
15792850,0,0,191381.06912010198
15793000,0,0,191381.06912010198
15793150,0,0,191381.06912010198
15793300,0,0,191381.06912010198
15793450,0,0,191381.06912010198
15793600,0,0,191381.06912010198
15793750,0,0,191381.06912010198
15793900,0,0,191381.06912010198
15794050,0,0,204126.44195433843
15794200,0,0,204126.44195433843
15794350,0,0,204126.44195433843
15794500,0,0,204126.44195433843
15794650,0,0,204126.15335470685
15794800,0,0,204824.03006174442
15794950,0,0,204824.03006174442
15795100,0,0,204824.03006174442
15795250,0,0,204824.03006174442
15795400,0,0,202398.44825154982
15795550,0,0,202398.44825154982
15795700,0,0,202398.44825154982
15795850,0,0,202398.44825154982
15796000,0,0,202398.44825154982
15796150,0,0,202398.44825154982
15796300,0,0,194176.9313823065
15796450,0,0,194176.9313823065
15796600,0,0,194176.9313823065
15796750,0,0,194174.272708096
15796900,0,0,194174.272708096
15797050,0,0,200478.90613750636
15797200,0,0,200478.90613750636
15797350,0,0,200478.90613750636
15797500,0,0,200052.36352312332
15797650,0,0,200052.36352312332
15797800,0,0,200052.36352312332
15797950,0,0,200052.36352312332
15798100,0,0,200052.36352312332
15798250,0,0,200052.36352312332
15798400,0,0,200052.36352312332
15798550,0,0,200052.36352312332
15798700,0,0,204971.79918122472
15798850,0,0,204971.79918122472
15799000,0,0,204971.79918122472
15799150,0,0,204971.79918122472
15799300,0,0,204976.37876048786
15799450,0,0,204976.37876048786
15799600,0,0,204976.30973833
15799750,0,0,204976.30973833
15799900,0,0,204976.30973833
15800050,0,0,204976.30973833
15800200,0,0,196546.48819416278
15800350,0,0,196546.48819416278
15800500,0,0,196546.48819416278
15800650,0,0,196546.48819416278
15800800,0,0,196546.48819416278
15800950,0,0,196546.48819416278
15801100,0,0,196546.48819416278
15801250,0,0,196546.22517826804
15801400,0,0,196546.22517826804
15801550,0,0,196546.22517826804
15801700,0,0,196546.22517826804
15801850,0,0,196546.22517826804
15802000,0,0,196545.96252279435
15802150,0,0,202518.44987169048
15802300,0,0,202518.44987169048
15802450,0,0,202518.44987169048
15802600,0,0,202518.44987169048
15802750,0,0,202518.44987169048
15802900,0,0,202518.44987169048
15803050,0,0,202518.44987169048
15803200,0,0,202518.44987169048
15803350,0,0,202518.44987169048
15803500,0,0,203861.1976066076
15803650,0,0,203861.1976066076
15803800,0,0,203861.1976066076
15803950,0,0,203861.1976066076
15804100,0,0,203861.1976066076
15804250,0,0,203861.1976066076
15804400,0,0,203861.1976066076
15804550,0,0,203861.1976066076
15804700,0,0,203861.1976066076
15804850,0,0,203861.1976066076
15805000,0,0,203861.1976066076
15805150,0,0,203861.1976066076
15805300,0,0,203861.1976066076
15805450,0,0,203857.8261759234
15805600,0,0,203857.8261759234
15805750,0,0,203645.67800752504
15805900,0,0,203645.69465657766
15806050,0,0,203645.69465657766
15806200,0,0,203645.69465657766
15806350,0,0,203411.17311025364
15806500,0,0,203411.17311025364
15806650,0,0,203411.17311025364
15806800,0,0,203411.17311025364
15806950,0,0,203411.17311025364
15807100,0,0,203411.17311025364
15807250,0,0,203411.17311025364
15807400,0,0,203411.17311025364
15807550,0,0,203411.17311025364
15807700,0,0,203165.28538868495
15807850,0,0,203165.28538868495
15808000,0,0,203165.28538868495
15808150,0,0,203165.28538868495
15808300,0,0,203663.79987626447
15808450,0,0,203663.79987626447
15808600,0,0,203663.79987626447
15808750,0,0,203663.79987626447
15808900,0,0,203663.79987626447
15809050,0,0,203663.79987626447
15809200,0,0,203663.79987626447
15809350,0,0,204001.78600311634
15809500,0,0,204001.78600311634
15809650,0,0,204001.78600311634
15809800,0,0,204001.78600311634
15809950,0,0,204001.78600311634
15810100,0,0,216242.54899874228
15810250,0,0,215476.600145825
15810400,0,0,215476.600145825
15810550,0,0,215476.600145825
15810700,0,0,215476.600145825
15810850,0,0,215476.600145825
15811000,0,0,215476.600145825
15811150,0,0,215476.600145825
15811300,0,0,215476.600145825
15811450,0,0,216399.05337427297
15811600,0,0,216399.05337427297
15811750,0,0,216399.05337427297
15811900,0,0,216399.05337427297
15812050,0,0,216399.05337427297
15812200,0,0,216399.05337427297
15812350,0,0,213322.6125214506
15812500,0,0,213322.6125214506
15812650,0,0,213322.6125214506
15812800,0,0,213322.6125214506
15812950,0,0,213322.6125214506
15813100,0,0,211844.5009951111
15813250,0,0,211847.1325740585
15813400,0,0,211847.1325740585
15813550,0,0,211847.1325740585
15813700,0,0,213747.17773000538
15813850,0,0,213747.17773000538
15814000,0,0,213747.17773000538
15814150,0,0,213747.17773000538
15814300,0,0,213747.17773000538
15814450,0,0,213747.17773000538
15814600,0,0,215768.09124306822
15814750,0,0,215768.09124306822
15814900,0,0,215768.09124306822
15815050,0,0,215768.09124306822
15815200,0,0,213403.23750969482
15815350,0,0,213403.23750969482
15815500,0,0,213403.23750969482
15815650,0,0,213403.23750969482
15815800,0,0,216689.7662335827
15815950,0,0,216689.7662335827
15816100,0,0,216689.7662335827
15816250,0,0,216689.7662335827
15816400,0,0,210014.0022165615
15816550,0,0,210014.0022165615
15816700,0,0,210014.0022165615
15816850,0,0,210014.0022165615
15817000,0,0,210014.0022165615
15817150,0,0,210014.0022165615
15817300,0,0,214974.07721682845
15817450,0,0,214974.07721682845
15817600,0,0,214974.07721682845
15817750,0,0,214974.07721682845
15817900,0,0,214974.07721682845
15818050,0,0,205661.0029877912
15818200,0,0,205661.0029877912
15818350,0,0,205661.0029877912
15818500,0,0,205661.0029877912
15818650,0,0,209735.88251390774
15818800,0,0,209735.88251390774
15818950,0,0,209735.88251390774
15819100,0,0,209735.88251390774
15819250,0,0,211450.67027020568
15819400,0,0,211450.77553336357
15819550,0,0,211450.77553336357
15819700,0,0,211450.77553336357
15819850,0,0,219020.78984846122
15820000,0,0,219020.78984846122
15820150,0,0,219020.78984846122
15820300,0,0,217349.95185316954
15820450,0,0,217349.95185316954
15820600,0,0,217349.95185316954
15820750,0,0,217349.95185316954
15820900,0,0,217349.95185316954
15821050,0,0,217349.95185316954
15821200,0,0,217349.95185316954
15821350,0,0,217349.95185316954
15821500,0,0,216644.65297008405
15821650,0,0,216644.65297008405
15821800,0,0,216644.65297008405
15821950,0,0,216644.65297008405
15822100,0,0,216644.65297008405
15822250,0,0,208429.7398733048
15822400,0,0,208429.7398733048
15822550,0,0,208429.7398733048
15822700,0,0,208429.7398733048
15822850,0,0,208429.7398733048
15823000,0,0,207268.86297811224
15823150,0,0,207268.86297811224
15823300,0,0,207268.86297811224
15823450,0,0,207268.86297811224
15823600,0,0,207268.86297811224
15823750,0,0,207268.86297811224
15823900,0,0,207268.86297811224
15824050,0,0,207268.86297811224
15824200,0,0,207528.0829781262
15824350,0,0,207528.0829781262
15824500,0,0,207528.0829781262
15824650,0,0,207528.0829781262
15824800,0,0,207528.0829781262
15824950,0,0,207528.0829781262
15825100,0,0,207528.0829781262
15825250,0,0,215656.7174062207
15825400,0,0,215656.7174062207
15825550,0,0,215656.7174062207
15825700,0,0,215656.7174062207
15825850,0,0,215576.87475790025
15826000,0,0,215576.87475790025
15826150,0,0,215576.87475790025
15826300,0,0,215576.87475790025
15826450,0,0,198928.5026426692
15826600,0,0,198928.5026426692
15826750,0,0,198933.7658005639
15826900,0,0,198933.7658005639
15827050,0,0,173931.81551735362
15827200,0,0,173931.81551735362
15827350,0,0,173931.81551735362
15827500,0,0,173931.81551735362
15827650,0,0,180170.38097210653
15827800,0,0,180170.38097210653
15827950,0,0,180170.38097210653
15828100,0,0,180170.38097210653
15828250,0,0,195339.43293443674
15828400,0,0,195339.43293443674
15828550,0,0,195339.43293443674
15828700,0,0,195313.61634138197
15828850,0,0,195313.61634138197
15829000,0,0,195313.61634138197
15829150,0,0,195313.61634138197
15829300,0,0,198683.3699096849
15829450,0,0,198683.3699096849
15829600,0,0,198683.3699096849
15829750,0,0,198683.3699096849
15829900,0,0,198683.3699096849
15830050,0,0,198683.3699096849
15830200,0,0,199372.25046069632
15830350,0,0,199372.25046069632
15830500,0,0,199372.25046069632
15830650,0,0,199372.25046069632
15830800,0,0,183831.55152677718
15830950,0,0,183831.55152677718
15831100,0,0,183831.55152677718
15831250,0,0,183833.90922535615
15831400,0,0,161768.90333145234
15831550,0,0,161768.90333145234
15831700,0,0,161768.90333145234
15831850,0,0,161768.90333145234
15832000,0,0,161768.90333145234
15832150,0,0,159712.35130543684
15832300,0,0,159712.35130543684
15832450,0,0,159712.35130543684
15832600,0,0,159712.35130543684
15832750,0,0,179773.13768306578
15832900,0,0,179775.76926201314
15833050,0,0,179775.76926201314
15833200,0,0,182030.52778416313
15833350,0,0,182030.52778416313
15833500,0,0,182030.52778416313
15833650,0,0,182030.52778416313
15833800,0,0,209187.34713106294
15833950,0,0,209187.34713106294
15834100,0,0,209187.34713106294
15834250,0,0,203637.67808993702
15834400,0,0,203637.67808993702
15834550,0,0,203637.67808993702
15834700,0,0,203637.67808993702
15834850,0,0,203637.67808993702
15835000,0,0,203637.67808993702
15835150,0,0,203549.54018608594
15835300,0,0,203549.54018608594
15835450,0,0,203549.54018608594
15835600,0,0,203549.54018608594
15835750,0,0,203549.54018608594
15835900,0,0,210854.53268635733
15836050,0,0,210854.53268635733
15836200,0,0,210854.53268635733
15836350,0,0,210854.53268635733
15836500,0,0,210854.53268635733
15836650,0,0,206475.52762090915
15836800,0,0,206475.52762090915
15836950,0,0,206475.52762090915
15837100,0,0,206475.52762090915
15837250,0,0,203215.72231344332
15837400,0,0,203215.72231344332
15837550,0,0,203215.72231344332
15837700,0,0,209306.0722385921
15837850,0,0,209306.0722385921
15838000,0,0,209306.0722385921
15838150,0,0,209306.0722385921
15838300,0,0,209306.0722385921
15838450,0,0,203382.23125276814
15838600,0,0,203382.23125276814
15838750,0,0,203382.23125276814
15838900,0,0,203382.23125276814
15839050,0,0,203382.23125276814
15839200,0,0,228666.97516252816
15839350,0,0,228666.97516252816
15839500,0,0,228666.97516252816
15839650,0,0,228666.97516252816
15839800,0,0,228666.97516252816
15839950,0,0,220668.62189270326
15840100,0,0,220668.62189270326
15840250,0,0,220668.62189270326
15840400,0,0,216588.7621426768
15840550,0,0,216588.7621426768
15840700,0,0,216588.7621426768
15840850,0,0,216588.7621426768
15841000,0,0,216588.7621426768
15841150,0,0,217274.1682832241
15841300,0,0,217274.1682832241
15841450,0,0,217274.1682832241
15841600,0,0,217274.1682832241
15841750,0,0,229106.7569915159
15841900,0,0,229106.7569915159
15842050,0,0,229106.7569915159
15842200,0,0,229106.7569915159
15842350,0,0,229106.7569915159
15842500,0,0,249683.74773172545
15842650,0,0,249683.74773172545
15842800,0,0,249683.74773172545
15842950,0,0,249683.74773172545
15843100,0,0,239500.00498421257
15843250,0,0,239500.00498421257
15843400,0,0,239500.00498421257
15843550,0,0,239500.00498421257
15843700,0,0,239500.00498421257
15843850,0,0,237370.90047909797
15844000,0,0,237370.90047909797
15844150,0,0,237370.90047909797
15844300,0,0,237370.90047909797
15844450,0,0,237370.90047909797
15844600,0,0,237370.90047909797
15844750,0,0,237370.90047909797
15844900,0,0,237370.90047909797
15845050,0,0,237370.90047909797
15845200,0,0,236750.97488945982
15845350,0,0,236750.97488945982
15845500,0,0,236750.97488945982
15845650,0,0,236750.97488945982
15845800,0,0,244286.7944856992
15845950,0,0,244286.7944856992
15846100,0,0,244286.7944856992
15846250,0,0,244286.7944856992
15846400,0,0,246442.51582581524
15846550,0,0,246442.51582581524
15846700,0,0,246442.51582581524
15846850,0,0,254499.24952628656
15847000,0,0,254499.24952628656
15847150,0,0,254499.24952628656
15847300,0,0,254499.24952628656
15847450,0,0,254499.24952628656
15847600,0,0,254499.24952628656
15847750,0,0,233644.00570062743
15847900,0,0,233644.00570062743
15848050,0,0,233644.00570062743
15848200,0,0,233644.00570062743
15848350,0,0,233644.00570062743
15848500,0,0,233649.26885852218
15848650,0,0,212715.08721415044
15848800,0,0,212715.08721415044
15848950,0,0,212715.08721415044
15849100,0,0,212714.82027088729
15849250,0,0,212714.82027088729
15849400,0,0,218560.2613964663
15849550,0,0,218560.2613964663
15849700,0,0,218560.2613964663
15849850,0,0,218559.42827941364
15850000,0,0,218559.42827941364
15850150,0,0,214361.844788836
15850300,0,0,214364.6910429939
15850450,0,0,214363.49330541494
15850600,0,0,214362.9450043097
15850750,0,0,214462.64500431507
15850900,0,0,214462.64500431507
15851050,0,0,214462.64500431507
15851200,0,0,214462.64500431507
15851350,0,0,214462.64500431507
15851500,0,0,214462.64500431507
15851650,0,0,202388.9904217794
15851800,0,0,202388.9904217794
15851950,0,0,202388.9904217794
15852100,0,0,202388.9904217794
15852250,0,0,202388.9904217794
15852400,0,0,224795.93879106833
15852550,0,0,224795.93879106833
15852700,0,0,224795.93879106833
15852850,0,0,224795.93879106833
15853000,0,0,210004.09048615437
15853150,0,0,210004.09048615437
15853300,0,0,210004.09048615437
15853450,0,0,210437.56914101224
15853600,0,0,210437.56914101224
15853750,0,0,210437.56914101224
15853900,0,0,210437.56914101224
15854050,0,0,210437.56914101224
15854200,0,0,203564.89839137165
15854350,0,0,203564.89839137165
15854500,0,0,203564.89839137165
15854650,0,0,208892.3813357438
15854800,0,0,208892.3813357438
15854950,0,0,208892.3813357438
15855100,0,0,208892.3813357438
15855250,0,0,208892.3813357438
15855400,0,0,208741.0706972638
15855550,0,0,208741.0706972638
15855700,0,0,208741.0706972638
15855850,0,0,208741.0706972638
15856000,0,0,208741.0706972638
15856150,0,0,208741.0706972638
15856300,0,0,218567.95444807212
15856450,0,0,218567.95444807212
15856600,0,0,218567.95444807212
15856750,0,0,218567.95444807212
15856900,0,0,210616.67842256787
15857050,0,0,210616.67842256787
15857200,0,0,210616.67842256787
15857350,0,0,210616.67842256787
15857500,0,0,210615.57198056788
15857650,0,0,209121.1226508851
15857800,0,0,209121.1226508851
15857950,0,0,209121.1226508851
15858100,0,0,209121.1226508851
15858250,0,0,209121.1226508851
15858400,0,0,209121.1226508851
15858550,0,0,209121.1226508851
15858700,0,0,209203.95341088958
15858850,0,0,209203.95341088958
15859000,0,0,209203.95341088958
15859150,0,0,209203.95341088958
15859300,0,0,201555.51199836493
15859450,0,0,201555.51199836493
15859600,0,0,201555.51199836493
15859750,0,0,201555.51199836493
15859900,0,0,201555.51199836493
15860050,0,0,201555.51199836493
15860200,0,0,206832.63188206227
15860350,0,0,206832.63188206227
15860500,0,0,206832.63188206227
15860650,0,0,227290.42629076878
15860800,0,0,227290.42629076878
15860950,0,0,227290.42629076878
15861100,0,0,227290.42629076878
15861250,0,0,227290.42629076878
15861400,0,0,218883.70876212497
15861550,0,0,218883.70876212497
15861700,0,0,218883.70876212497
15861850,0,0,218883.70876212497
15862000,0,0,218883.70876212497
15862150,0,0,220967.50196892448
15862300,0,0,220967.50196892448
15862450,0,0,220967.50196892448
15862600,0,0,220967.50196892448
15862750,0,0,215940.89075418576
15862900,0,0,215940.89075418576
15863050,0,0,215940.89075418576
15863200,0,0,215940.89075418576
15863350,0,0,215940.89075418576
15863500,0,0,215940.89075418576
15863650,0,0,215940.89075418576
15863800,0,0,215940.89075418576
15863950,0,0,210445.22918720322
15864100,0,0,210445.22918720322
15864250,0,0,210445.22918720322
15864400,0,0,235167.89272464652
15864550,0,0,235167.89272464652
15864700,0,0,235167.89272464652
15864850,0,0,235167.72559785703
15865000,0,0,235167.72559785703
15865150,0,0,235167.72559785703
15865300,0,0,235167.72559785703
15865450,0,0,235167.72559785703
15865600,0,0,235167.72559785703
15865750,0,0,235167.72559785703
15865900,0,0,225684.65561218414
15866050,0,0,225684.65561218414
15866200,0,0,225684.65561218414
15866350,0,0,225683.33025823676
15866500,0,0,225683.33025823676
15866650,0,0,225683.33025823676
15866800,0,0,225683.33025823676
15866950,0,0,225683.33025823676
15867100,0,0,225031.93220462996
15867250,0,0,225031.93220462996
15867400,0,0,225031.93220462996
15867550,0,0,207571.9375819604
15867700,0,0,207571.72068585514
15867850,0,0,207571.72068585514
15868000,0,0,207571.72068585514
15868150,0,0,207571.72068585514
15868300,0,0,207571.72068585514
15868450,0,0,205975.20649379678
15868600,0,0,205975.20649379678
15868750,0,0,205975.20649379678
15868900,0,0,241996.5433589221
15869050,0,0,241996.5433589221
15869200,0,0,241991.95932008
15869350,0,0,241991.95932008
15869500,0,0,233277.1112768014
15869650,0,0,233277.1112768014
15869800,0,0,233277.1112768014
15869950,0,0,233277.1112768014
15870100,0,0,233277.1112768014
15870250,0,0,233114.637877049
15870400,0,0,233114.637877049
15870550,0,0,233114.637877049
15870700,0,0,233114.637877049
15870850,0,0,233114.637877049
15871000,0,0,233114.637877049
15871150,0,0,233114.637877049
15871300,0,0,230254.70064022328
15871450,0,0,230254.70064022328
15871600,0,0,230254.70064022328
15871750,0,0,230254.70064022328
15871900,0,0,230254.70064022328
15872050,0,0,238144.28805175194
15872200,0,0,238144.28805175194
15872350,0,0,238144.28805175194
15872500,0,0,230821.6237249881
15872650,0,0,230821.6237249881
15872800,0,0,230821.6237249881
15872950,0,0,230821.6237249881
15873100,0,0,230821.6237249881
15873250,0,0,230821.6237249881
15873400,0,0,221323.990619594
15873550,0,0,221323.990619594
15873700,0,0,221323.990619594
15873850,0,0,221323.990619594
15874000,0,0,221323.990619594
15874150,0,0,221323.990619594
15874300,0,0,221323.60165964664
15874450,0,0,210051.5221272892
15874600,0,0,210051.5221272892
15874750,0,0,210051.5221272892
15874900,0,0,210051.5221272892
15875050,0,0,210051.5221272892
15875200,0,0,210051.5221272892
15875350,0,0,210051.5221272892
15875500,0,0,210051.5221272892
15875650,0,0,217280.04084864515
15875800,0,0,217280.04084864515
15875950,0,0,217280.04084864515
15876100,0,0,227757.421130483
15876250,0,0,227757.421130483
15876400,0,0,227757.421130483
15876550,0,0,227757.421130483
15876700,0,0,223770.66809112925
15876850,0,0,223770.66809112925
15877000,0,0,230016.7994503287
15877150,0,0,230016.7994503287
15877300,0,0,230016.7994503287
15877450,0,0,208119.06654019415
15877600,0,0,208119.06654019415
15877750,0,0,208119.06654019415
15877900,0,0,208119.06654019415
15878050,0,0,208119.06654019415
15878200,0,0,208119.06654019415
15878350,0,0,208119.06654019415
15878500,0,0,208119.06654019415
15878650,0,0,211969.43466585295
15878800,0,0,211969.43466585295
15878950,0,0,211969.43466585295
15879100,0,0,211969.43466585295
15879250,0,0,211969.43466585295
15879400,0,0,211969.43466585295
15879550,0,0,195021.2027952947
15879700,0,0,195021.2027952947
15879850,0,0,195021.2027952947
15880000,0,0,195021.2027952947
15880150,0,0,195021.2027952947
15880300,0,0,195939.11866884434
15880450,0,0,195939.11866884434
15880600,0,0,195939.11866884434
15880750,0,0,195939.11866884434
15880900,0,0,213946.74097963437
15881050,0,0,213946.74097963437
15881200,0,0,213946.74097963437
15881350,0,0,213946.74097963437
15881500,0,0,213946.74097963437
15881650,0,0,213946.74097963437
15881800,0,0,209323.02034918233
15881950,0,0,209323.02034918233
15882100,0,0,209323.02034918233
15882250,0,0,209323.02034918233
15882400,0,0,196113.87653827813
15882550,0,0,196113.87653827813
15882700,0,0,196113.87653827813
15882850,0,0,196113.87653827813
15883000,0,0,196113.87653827813
15883150,0,0,196113.87653827813
15883300,0,0,196113.87653827813
15883450,0,0,196113.87653827813
15883600,0,0,196113.87653827813
15883750,0,0,211167.54214280858
15883900,0,0,211167.54214280858
15884050,0,0,211170.5712772296
15884200,0,0,198625.07280043457
15884350,0,0,198625.07280043457
15884500,0,0,198625.07280043457
15884650,0,0,198625.07280043457
15884800,0,0,227084.19999316242
15884950,0,0,227084.19999316242
15885100,0,0,227084.19999316242
15885250,0,0,227084.19999316242
15885400,0,0,227084.19999316242
15885550,0,0,227084.19999316242
15885700,0,0,227081.24028237295
15885850,0,0,227081.24028237295
15886000,0,0,227081.24028237295
15886150,0,0,220872.34022903148
15886300,0,0,220872.34022903148
15886450,0,0,220872.34022903148
15886600,0,0,220872.34022903148
15886750,0,0,220872.34022903148
15886900,0,0,212104.92073039044
15887050,0,0,212104.92073039044
15887200,0,0,212104.92073039044
15887350,0,0,212104.92073039044
15887500,0,0,212104.92073039044
15887650,0,0,212104.92073039044
15887800,0,0,212104.92073039044
15887950,0,0,212104.92073039044
15888100,0,0,221132.2713641729
15888250,0,0,221132.2713641729
15888400,0,0,221132.2713641729
15888550,0,0,221132.2713641729
15888700,0,0,221182.12136417557
15888850,0,0,221182.12136417557
15889000,0,0,221182.12136417557
15889150,0,0,220394.6128085042
15889300,0,0,220394.6128085042
15889450,0,0,220394.6128085042
15889600,0,0,220394.6128085042
15889750,0,0,217471.20041062043
15889900,0,0,217471.20041062043
15890050,0,0,217471.20041062043
15890200,0,0,211485.04775046924
15890350,0,0,211485.04775046924
15890500,0,0,211485.04775046924
15890650,0,0,211485.04775046924
15890800,0,0,212790.70197489002
15890950,0,0,212790.70197489002
15891100,0,0,212790.70197489002
15891250,0,0,213572.5781749321
15891400,0,0,213572.5781749321
15891550,0,0,213572.5781749321
15891700,0,0,213572.5781749321
15891850,0,0,213572.5781749321
15892000,0,0,213572.5781749321
15892150,0,0,213572.5781749321
15892300,0,0,213573.25628087946
15892450,0,0,209035.83074263524
15892600,0,0,209035.83074263524
15892750,0,0,209035.83074263524
15892900,0,0,209035.83074263524
15893050,0,0,228946.6387470933
15893200,0,0,228946.6387470933
15893350,0,0,228946.6387470933
15893500,0,0,210618.02829527782
15893650,0,0,210618.02829527782
15893800,0,0,210618.02829527782
15893950,0,0,210618.02829527782
15894100,0,0,209513.03417954387
15894250,0,0,209513.03417954387
15894400,0,0,209513.03417954387
15894550,0,0,209513.03417954387
15894700,0,0,218754.39617474878
15894850,0,0,218754.39617474878
15895000,0,0,218754.39617474878
15895150,0,0,218754.39617474878
15895300,0,0,218754.39617474878
15895450,0,0,210512.85212878312
15895600,0,0,210512.85212878312
15895750,0,0,210514.11528667784
15895900,0,0,210514.11528667784
15896050,0,0,210472.16335830433
15896200,0,0,210472.16335830433
15896350,0,0,210472.16335830433
15896500,0,0,210472.16335830433
15896650,0,0,205142.61842607212
15896800,0,0,205142.61842607212
15896950,0,0,205147.00263659845
15897100,0,0,186795.20494840844
15897250,0,0,186795.20494840844
15897400,0,0,186795.20494840844
15897550,0,0,186795.20494840844
15897700,0,0,173354.3476413957
15897850,0,0,173354.3476413957
15898000,0,0,173354.3476413957
15898150,0,0,185568.2320342868
15898300,0,0,185568.2320342868
15898450,0,0,185568.2320342868
15898600,0,0,185568.2320342868
15898750,0,0,185568.2320342868
15898900,0,0,178288.73123672907
15899050,0,0,178288.73123672907
15899200,0,0,178288.73123672907
15899350,0,0,178288.73123672907
15899500,0,0,175578.5721721046
15899650,0,0,175578.5721721046
15899800,0,0,175578.5721721046
15899950,0,0,175578.5721721046
15900100,0,0,175578.5721721046
15900250,0,0,175426.64824488873
15900400,0,0,175426.64824488873
15900550,0,0,175426.64824488873
15900700,0,0,175426.64824488873
15900850,0,0,175426.64824488873
15901000,0,0,175426.64824488873
15901150,0,0,175429.27255225714
15901300,0,0,166917.02778593844
15901450,0,0,166917.02778593844
15901600,0,0,166917.02778593844
15901750,0,0,166917.02778593844
15901900,0,0,166917.02778593844
15902050,0,0,166917.02778593844
15902200,0,0,166917.02778593844
15902350,0,0,167564.50898559988
15902500,0,0,167564.50898559988
15902650,0,0,167564.50898559988
15902800,0,0,167564.50898559988
15902950,0,0,167564.50898559988
15903100,0,0,176811.02334278732
15903250,0,0,176811.02334278732
15903400,0,0,176811.02334278732
15903550,0,0,176811.02334278732
15903700,0,0,178215.18099497055
15903850,0,0,178215.18099497055
15904000,0,0,178215.18099497055
15904150,0,0,178215.18099497055
15904300,0,0,177867.17498802798
15904450,0,0,177867.17498802798
