blocknumber,reserve YFI,reserve WETH,volume YFI for 5% slippage
15951100,0,0,1.8194988396358784
15951250,0,0,1.8194988396358784
15951400,0,0,1.8194988396358784
15951550,0,0,1.4332578476324167
15951700,0,0,1.8795465484543596
15951850,0,0,1.870111564233999
15952000,0,0,1.8755131333757167
15952150,0,0,1.8628040733236657
15952300,0,0,1.8854520565775865
15952450,0,0,1.8895999818932678
15952600,0,0,1.8895999818932678
15952750,0,0,1.881506104864988
15952900,0,0,1.881506104864988
15953050,0,0,1.881506104864988
15953200,0,0,1.881506104864988
15953350,0,0,1.881506104864988
15953500,0,0,1.9084221436630018
15953650,0,0,1.9084221436630018
15953800,0,0,1.9112515018285223
15953950,0,0,1.9112515018285223
15954100,0,0,1.9112515018285223
15954250,0,0,1.9114137619153646
15954400,0,0,1.8953185069370755
15954550,0,0,1.8953185069370755
15954700,0,0,1.8953185069370755
15954850,0,0,1.8953185069370755
15955000,0,0,1.8953185069370755
15955150,0,0,1.8953185069370755
15955300,0,0,1.8943185069371296
15955450,0,0,1.8943185069371296
15955600,0,0,1.8943185069371296
15955750,0,0,1.920459294395544
15955900,0,0,1.920459294395544
15956050,0,0,1.9215025414474156
15956200,0,0,1.8911866458642979
15956350,0,0,1.8911866458642979
15956500,0,0,1.8930473561391277
15956650,0,0,1.8930473561391277
15956800,0,0,1.8930473561391277
15956950,0,0,1.9284490651086688
15957100,0,0,1.9284490651086688
15957250,0,0,1.8952361289198216
15957400,0,0,1.8952361289198216
15957550,0,0,1.8952361289198216
15957700,0,0,1.8956406210356023
15957850,0,0,1.8956406210356023
15958000,0,0,1.8956406210356023
15958150,0,0,1.8959022628117486
15958300,0,0,1.875496336202036
15958450,0,0,1.875496336202036
15958600,0,0,1.8758218599568073
15958750,0,0,1.8778075529783207
15958900,0,0,1.8778075529783207
15959050,0,0,1.8760180446776777
15959200,0,0,1.9178446863225675
15959350,0,0,1.9178446863225675
15959500,0,0,1.9182369106191468
15959650,0,0,1.9182369106191468
15959800,0,0,1.9182369106191468
15959950,0,0,1.9182369106191468
15960100,0,0,1.8941415469171052
15960250,0,0,1.8941415469171052
15960400,0,0,1.8941415469171052
15960550,0,0,1.8941415469171052
15960700,0,0,1.8943667192907943
15960850,0,0,1.8943667192907943
15961000,0,0,1.8943667192907943
15961150,0,0,1.8943667192907943
15961300,0,0,1.8943667192907943
15961450,0,0,1.8943667192907943
15961600,0,0,1.9121675349389138
15961750,0,0,1.9121675349389138
15961900,0,0,1.9121675349389138
15962050,0,0,1.9121675349389138
15962200,0,0,1.9121675349389138
15962350,0,0,1.9121675349389138
15962500,0,0,1.8799202054243
15962650,0,0,1.8799202054243
15962800,0,0,1.8837124482122145
15962950,0,0,1.9010796868537463
15963100,0,0,1.9010796868537463
15963250,0,0,1.9010796868537463
15963400,0,0,1.9010796868537463
15963550,0,0,1.9010796868537463
15963700,0,0,1.9010796868537463
15963850,0,0,1.901889790585242
15964000,0,0,1.901889790585242
15964150,0,0,1.8733387950459055
15964300,0,0,1.8733387950459055
15964450,0,0,1.8749318509187334
15964600,0,0,1.8749318509187334
15964750,0,0,1.9158513785102456
15964900,0,0,1.9158548272494598
15965050,0,0,1.927321379883613
15965200,0,0,1.927321379883613
15965350,0,0,1.929798013745168
15965500,0,0,1.929798013745168
15965650,0,0,1.9288941721672273
15965800,0,0,1.9288941721672273
15965950,0,0,1.9288941721672273
15966100,0,0,1.9288941721672273
15966250,0,0,1.9288941721672273
15966400,0,0,1.8890963187832293
15966550,0,0,1.8933590093580914
15966700,0,0,1.8829271220218171
15966850,0,0,1.875352434255119
15967000,0,0,1.905919722301638
15967150,0,0,1.8970154363982035
15967300,0,0,1.8970154363982035
15967450,0,0,1.8970154363982035
15967600,0,0,1.8861174907664011
15967750,0,0,1.8861174907664011
15967900,0,0,1.8677279435621448
15968050,0,0,1.8697732436019767
15968200,0,0,1.8382312714018625
15968350,0,0,1.8382312714018625
15968500,0,0,1.8410131436067105
15968650,0,0,1.83558005102825
15968800,0,0,1.83558005102825
15968950,0,0,1.859096563056465
15969100,0,0,1.859096563056465
15969250,0,0,1.859096563056465
15969400,0,0,1.859096563056465
15969550,0,0,1.859096563056465
15969700,0,0,1.8576349624442918
15969850,0,0,1.8576349624442918
15970000,0,0,1.8576349624442918
15970150,0,0,1.8529988000469337
15970300,0,0,1.8529988000469337
15970450,0,0,1.8473846296863996
15970600,0,0,1.8473846296863996
15970750,0,0,1.8692015453205966
15970900,0,0,1.8692015453205966
15971050,0,0,1.8692015453205966
15971200,0,0,1.8692015453205966
15971350,0,0,1.8692015453205966
15971500,0,0,1.8692015453205966
15971650,0,0,1.8692015453205966
15971800,0,0,1.8692015453205966
15971950,0,0,1.849798137737963
15972100,0,0,1.849798137737963
15972250,0,0,1.8660395014304965
15972400,0,0,1.8660395014304965
15972550,0,0,1.8660395014304965
15972700,0,0,1.8660395014304965
15972850,0,0,1.8669863067366346
15973000,0,0,1.8669863067366346
15973150,0,0,1.8669863067366346
15973300,0,0,1.8388481000214463
15973450,0,0,1.8388481000214463
15973600,0,0,1.8438107076693329
15973750,0,0,1.8438107076693329
15973900,0,0,1.8438107076693329
15974050,0,0,1.8438107076693329
15974200,0,0,1.8438107076693329
15974350,0,0,1.8438107076693329
15974500,0,0,1.8438107076693329
15974650,0,0,1.8438107076693329
15974800,0,0,1.8438107076693329
15974950,0,0,1.8438107076693329
15975100,0,0,1.8438107076693329
15975250,0,0,1.8438107076693329
15975400,0,0,1.8438107076693329
15975550,0,0,1.8438107076693329
15975700,0,0,1.8594320306409817
15975850,0,0,1.8511324384819905
15976000,0,0,1.8511324384819905
15976150,0,0,1.8511324384819905
15976300,0,0,1.8511324384819905
15976450,0,0,1.8483709286532835
15976600,0,0,1.8128072772797994
15976750,0,0,1.7784517396566075
15976900,0,0,1.7915405337240466
15977050,0,0,1.794971292512571
15977200,0,0,1.796908532146231
15977350,0,0,1.798496448455476
15977500,0,0,1.8277900297612029
15977650,0,0,1.8277900297612029
15977800,0,0,1.828451299203308
15977950,0,0,1.7968394038867073
15978100,0,0,1.7968394038867073
15978250,0,0,1.7968394038867073
15978400,0,0,1.7968394038867073
15978550,0,0,1.7968394038867073
15978700,0,0,1.7958273085944396
15978850,0,0,1.7958273085944396
15979000,0,0,1.7958273085944396
15979150,0,0,1.7958273085944396
15979300,0,0,1.7958273085944396
15979450,0,0,1.8247995767892387
15979600,0,0,1.8247995767892387
15979750,0,0,1.7934944171723228
15979900,0,0,1.7934944171723228
15980050,0,0,1.7934944171723228
15980200,0,0,1.7934944171723228
15980350,0,0,1.7934944171723228
15980500,0,0,1.7934944171723228
15980650,0,0,1.8185508894412186
15980800,0,0,1.8049864426299334
15980950,0,0,1.8049864426299334
15981100,0,0,1.8049864426299334
15981250,0,0,1.8065484178459184
15981400,0,0,1.8115959024734647
15981550,0,0,1.8115959024734647
15981700,0,0,1.8115959024734647
15981850,0,0,1.7848591788344454
15982000,0,0,1.7415512962845672
15982150,0,0,1.7881963341439622
15982300,0,0,1.7881963341439622
15982450,0,0,1.788185849585151
15982600,0,0,1.788185849585151
15982750,0,0,1.788185849585151
15982900,0,0,1.7668456272973723
15983050,0,0,1.8117370322624136
15983200,0,0,1.8171828313500664
15983350,0,0,1.8171828313500664
15983500,0,0,1.8171828313500664
15983650,0,0,1.8171828313500664
15983800,0,0,1.8153989719605543
15983950,0,0,1.8153989719605543
15984100,0,0,1.8153989719605543
15984250,0,0,1.7924588191641668
15984400,0,0,1.7924588191641668
15984550,0,0,1.7924588191641668
15984700,0,0,1.7704340126020062
15984850,0,0,1.7699076968125345
15985000,0,0,1.7699076968125345
15985150,0,0,1.7699076968125345
15985300,0,0,1.7699076968125345
15985450,0,0,1.7699076968125345
15985600,0,0,1.815644911419542
15985750,0,0,1.8137214617096784
15985900,0,0,1.8137214617096784
15986050,0,0,1.8137214617096784
15986200,0,0,1.782530834297046
15986350,0,0,1.7957455603506878
15986500,0,0,1.796578962852441
15986650,0,0,1.796578962852441
15986800,0,0,1.796578962852441
15986950,0,0,1.792330963481388
15987100,0,0,1.7924299634813825
15987250,0,0,1.8302765415441606
15987400,0,0,1.8302765415441606
15987550,0,0,1.8302765415441606
15987700,0,0,1.782705108026732
15987850,0,0,1.782705108026732
15988000,0,0,1.782705108026732
15988150,0,0,1.782705108026732
15988300,0,0,1.7809342719732189
15988450,0,0,1.7809332585343571
15988600,0,0,1.7809332585343571
15988750,0,0,1.7809332585343571
15988900,0,0,1.7910626481476024
15989050,0,0,1.7910626481476024
15989200,0,0,1.7910626481476024
15989350,0,0,1.7910626481476024
15989500,0,0,1.8033081129807642
15989650,0,0,1.8075169550860246
15989800,0,0,1.8075169550860246
15989950,0,0,1.8075169550860246
15990100,0,0,1.8075169550860246
15990250,0,0,1.8114117760994959
15990400,0,0,1.8114117760994959
15990550,0,0,1.8114117760994959
15990700,0,0,1.8114117760994959
15990850,0,0,1.8114117760994959
15991000,0,0,1.8216161039082261
15991150,0,0,1.8216161039082261
15991300,0,0,1.8216161039082261
15991450,0,0,1.8301923224512975
15991600,0,0,1.8301923224512975
15991750,0,0,1.8105873459542527
15991900,0,0,1.8105873459542527
15992050,0,0,1.8105873459542527
15992200,0,0,1.8105873459542527
15992350,0,0,1.8421405414427439
15992500,0,0,1.8421405414427439
15992650,0,0,1.8421405414427439
15992800,0,0,1.8421405414427439
15992950,0,0,1.8421405414427439
15993100,0,0,1.8101362703490238
15993250,0,0,1.8101362703490238
15993400,0,0,1.8101362703490238
15993550,0,0,1.8148286194270002
15993700,0,0,1.8148286194270002
15993850,0,0,1.8148286194270002
15994000,0,0,1.8148286194270002
15994150,0,0,1.8382657829047577
15994300,0,0,1.8382657829047577
15994450,0,0,1.8382657829047577
15994600,0,0,1.8382657829047577
15994750,0,0,1.8368006849808278
15994900,0,0,1.8368006849808278
15995050,0,0,1.8362884851739505
15995200,0,0,1.8362884851739505
15995350,0,0,1.8363955291844807
15995500,0,0,1.8363955291844807
15995650,0,0,1.8310876732373718
15995800,0,0,1.8310876732373718
15995950,0,0,1.835250671391183
15996100,0,0,1.835250671391183
15996250,0,0,1.835250671391183
15996400,0,0,1.835250671391183
15996550,0,0,1.835250671391183
15996700,0,0,1.835250671391183
15996850,0,0,1.835250671391183
15997000,0,0,1.835250671391183
15997150,0,0,1.835250671391183
15997300,0,0,1.835250671391183
15997450,0,0,1.835250671391183
15997600,0,0,1.8465896062233371
15997750,0,0,1.8465896062233371
15997900,0,0,1.8545719170774992
15998050,0,0,1.8545719170774992
15998200,0,0,1.8543859423750524
15998350,0,0,1.8543859423750524
15998500,0,0,1.8543859423750524
15998650,0,0,1.859093803519765
15998800,0,0,1.859093803519765
15998950,0,0,1.8323676285819646
15999100,0,0,1.8321589057266847
15999250,0,0,1.8321589057266847
15999400,0,0,1.8321589057266847
15999550,0,0,1.8321589057266847
15999700,0,0,1.8321589057266847
15999850,0,0,1.8692375549931088
16000000,0,0,1.8651139212577728
16000150,0,0,1.8651139212577728
16000300,0,0,1.8408255479760518
16000450,0,0,1.8404550006293112
16000600,0,0,1.8404550006293112
16000750,0,0,1.8404550006293112
16000900,0,0,1.8404550006293112
16001050,0,0,1.8377232951947406
16001200,0,0,1.807399173770393
16001350,0,0,1.803026663616376
16001500,0,0,1.803026663616376
16001650,0,0,1.803026663616376
16001800,0,0,1.803026663616376
16001950,0,0,1.8089939010604872
16002100,0,0,1.8089939010604872
16002250,0,0,1.8089939010604872
16002400,0,0,1.8089939010604872
16002550,0,0,1.8089939010604872
16002700,0,0,1.8089939010604872
16002850,0,0,1.8089939010604872
16003000,0,0,1.8089939010604872
16003150,0,0,1.8089939010604872
16003300,0,0,1.8089939010604872
16003450,0,0,1.8049718447545415
16003600,0,0,1.8049718447545415
16003750,0,0,1.7921573286256356
16003900,0,0,1.7904655822211184
16004050,0,0,1.7911507329456897
16004200,0,0,1.7894785069010828
16004350,0,0,1.7894785069010828
16004500,0,0,1.7928092039786128
16004650,0,0,1.790288428944775
16004800,0,0,1.7885048872575966
16004950,0,0,1.8062313466954374
16005100,0,0,1.7902816386429576
16005250,0,0,1.8052366386421526
16005400,0,0,1.8093947157993733
16005550,0,0,1.8093947157993733
16005700,0,0,1.8176142705766871
16005850,0,0,1.8176142705766871
16006000,0,0,1.7968784929341917
16006150,0,0,1.7973476100566872
16006300,0,0,1.7971853206686546
16006450,0,0,1.8069491032418679
16006600,0,0,1.8189062606640682
16006750,0,0,1.7995502931165193
16006900,0,0,1.7913278836267297
16007050,0,0,1.7675226187668753
16007200,0,0,1.7675277462857528
16007350,0,0,1.7597333834658417
16007500,0,0,1.763792748429545
16007650,0,0,1.7798733418389887
16007800,0,0,1.7813713962449207
16007950,0,0,1.778973371203064
16008100,0,0,1.769658852466495
16008250,0,0,1.7742187934049762
16008400,0,0,1.8090199421582809
16008550,0,0,1.7797700026296777
16008700,0,0,1.777273522376073
16008850,0,0,1.7737548160360415
16009000,0,0,1.7326431085668363
16009150,0,0,1.7359853651223491
16009300,0,0,1.7359853651223491
16009450,0,0,1.7367321308221615
16009600,0,0,1.7728581758605833
16009750,0,0,1.7766283427757399
16009900,0,0,1.7766283427757399
16010050,0,0,1.7766283427757399
16010200,0,0,1.7507366800609296
16010350,0,0,1.745096469467391
16010500,0,0,1.74164576721637
16010650,0,0,1.74164576721637
16010800,0,0,1.7782013329871305
16010950,0,0,1.7743241918328039
16011100,0,0,1.7216827718415078
16011250,0,0,1.7291151323402019
16011400,0,0,1.7273730945415786
16011550,0,0,1.7120808801884477
16011700,0,0,1.763533485823064
16011850,0,0,1.765197159773553
16012000,0,0,1.742035666482872
16012150,0,0,1.8001994744485372
16012300,0,0,1.7991912271633523
16012450,0,0,1.769323142578941
16012600,0,0,1.7961090647598015
16012750,0,0,1.8030225086574392
16012900,0,0,1.7638298540496073
16013050,0,0,1.7639877688546441
16013200,0,0,1.7639907235548073
16013350,0,0,1.7919101001842654
16013500,0,0,1.7919101001842654
16013650,0,0,1.7919101001842654
16013800,0,0,1.779321001236506
16013950,0,0,1.779321001236506
16014100,0,0,1.7761870831502358
16014250,0,0,1.7833603153028466
16014400,0,0,1.7836442531976058
16014550,0,0,1.7623362439409302
16014700,0,0,1.7610639060087971
16014850,0,0,1.7674330254969512
16015000,0,0,1.7653103963578567
16015150,0,0,1.7653103963578567
16015300,0,0,1.7653103963578567
16015450,0,0,1.7861847869241405
16015600,0,0,1.7861847869241405
16015750,0,0,1.7875909470670859
16015900,0,0,1.789751426441439
16016050,0,0,1.789751426441439
16016200,0,0,1.789751426441439
16016350,0,0,1.8183346770693345
16016500,0,0,1.8195584241112326
16016650,0,0,1.8195584241112326
16016800,0,0,1.8195584241112326
16016950,0,0,1.8195584241112326
16017100,0,0,1.8165014795352197
16017250,0,0,1.7872083007148054
16017400,0,0,1.7778764417482615
16017550,0,0,1.7778764417482615
16017700,0,0,1.7778764417482615
16017850,0,0,1.7734707860951882
16018000,0,0,1.7845426034906182
16018150,0,0,1.7804861616202572
16018300,0,0,1.7804802785597758
16018450,0,0,1.7804844864867961
16018600,0,0,1.776499091397473
16018750,0,0,1.7512709756012772
16018900,0,0,1.7345134614717401
16019050,0,0,1.7520949955063259
16019200,0,0,1.766474760033716
16019350,0,0,1.7632623382396662
16019500,0,0,1.777619075408802
16019650,0,0,1.762397994030752
16019800,0,0,1.7702949084176245
16019950,0,0,1.7645097165684005
16020100,0,0,1.741034250340145
16020250,0,0,1.7664154892059734
16020400,0,0,1.7594744520734553
16020550,0,0,1.7584153413573562
16020700,0,0,1.7490232553661444
16020850,0,0,1.7457610915266786
16021000,0,0,1.7502616159128772
16021150,0,0,1.765051568147327
16021300,0,0,1.765051568147327
16021450,0,0,1.7628571607975416
16021600,0,0,1.7628571607975416
16021750,0,0,1.7628571607975416
16021900,0,0,1.7671656250780934
16022050,0,0,1.770910960190309
16022200,0,0,1.7688042402895003
16022350,0,0,1.7598813445495813
16022500,0,0,1.7598813445495813
16022650,0,0,1.7598813445495813
16022800,0,0,1.7598813445495813
16022950,0,0,1.7598813445495813
16023100,0,0,1.7612791501796856
16023250,0,0,1.7612791501796856
16023400,0,0,1.7655012334552183
16023550,0,0,1.7655012334552183
16023700,0,0,1.7673429232942859
16023850,0,0,1.7638675945037818
16024000,0,0,1.7638675945037818
16024150,0,0,1.7638675945037818
16024300,0,0,1.7902447352746313
16024450,0,0,1.7902447352746313
16024600,0,0,1.7902447352746313
16024750,0,0,1.7902447352746313
16024900,0,0,1.7902447352746313
16025050,0,0,1.7566095692443107
16025200,0,0,1.7566095692443107
16025350,0,0,1.780035057813419
16025500,0,0,1.780589179593844
16025650,0,0,1.780589179593844
16025800,0,0,1.780589179593844
16025950,0,0,1.7843186269551188
16026100,0,0,1.7876780010478823
16026250,0,0,1.790467781930178
16026400,0,0,1.790467781930178
16026550,0,0,1.790467781930178
16026700,0,0,1.790467781930178
16026850,0,0,1.7397588452192967
16027000,0,0,1.744803577258968
16027150,0,0,1.789771376799251
16027300,0,0,1.785521756992686
16027450,0,0,1.785521756992686
16027600,0,0,1.785521756992686
16027750,0,0,1.785521756992686
16027900,0,0,1.7874234474716313
16028050,0,0,1.7874234474716313
16028200,0,0,1.7874234474716313
16028350,0,0,1.755842522322921
16028500,0,0,1.755842522322921
16028650,0,0,1.7505004294796318
16028800,0,0,1.7505004294796318
16028950,0,0,1.7537308745696858
16029100,0,0,1.7537308745696858
16029250,0,0,1.7557647081357028
16029400,0,0,1.7557647081357028
16029550,0,0,1.7548056270890864
16029700,0,0,1.753934108254273
16029850,0,0,1.753934108254273
16030000,0,0,1.753934108254273
16030150,0,0,1.753934108254273
16030300,0,0,1.753934108254273
16030450,0,0,1.7596141619305057
16030600,0,0,1.7596141619305057
16030750,0,0,1.7596141619305057
16030900,0,0,1.7596123911421393
16031050,0,0,1.7596220752888079
16031200,0,0,1.7596220752888079
16031350,0,0,1.7596220752888079
16031500,0,0,1.7596220752888079
16031650,0,0,1.7596220752888079
16031800,0,0,1.7596220752888079
16031950,0,0,1.765033917395351
16032100,0,0,1.7741965222684282
16032250,0,0,1.7731049363780815
16032400,0,0,1.785274201066928
16032550,0,0,1.7611281300951276
16032700,0,0,1.7636822285782645
16032850,0,0,1.768575982929597
16033000,0,0,1.768575982929597
16033150,0,0,1.8171104050655706
16033300,0,0,1.8171104050655706
16033450,0,0,1.8171104050655706
16033600,0,0,1.8171104050655706
16033750,0,0,1.8161785482530004
16033900,0,0,1.8161785482530004
16034050,0,0,1.8161785482530004
16034200,0,0,1.8161785482530004
16034350,0,0,1.8161785482530004
16034500,0,0,1.8161785482530004
16034650,0,0,1.8161785482530004
16034800,0,0,1.8023188230140312
16034950,0,0,1.8023188230140312
16035100,0,0,1.7926042003762825
16035250,0,0,1.7926042003762825
16035400,0,0,1.7926042003762825
16035550,0,0,1.7926042003762825
16035700,0,0,1.7926042003762825
16035850,0,0,1.7926042003762825
16036000,0,0,1.7926042003762825
16036150,0,0,1.7926042003762825
16036300,0,0,1.7926042003762825
16036450,0,0,1.7926042003762825
16036600,0,0,1.7926042003762825
16036750,0,0,1.7926042003762825
16036900,0,0,1.7815024036000193
16037050,0,0,1.7815024036000193
16037200,0,0,1.7903227031896296
16037350,0,0,1.7903227031896296
16037500,0,0,1.7903227031896296
16037650,0,0,1.8269393510727847
16037800,0,0,1.8263262196390075
16037950,0,0,1.8263262196390075
16038100,0,0,1.8263262196390075
16038250,0,0,1.795547982022637
16038400,0,0,1.795547982022637
16038550,0,0,1.795547982022637
16038700,0,0,1.7954515999071246
16038850,0,0,1.7954515999071246
16039000,0,0,1.7954515999071246
16039150,0,0,1.7954515999071246
16039300,0,0,1.7954515999071246
16039450,0,0,1.7954515999071246
16039600,0,0,1.7954516579702824
16039750,0,0,1.7954516579702824
16039900,0,0,1.8215307034033128
16040050,0,0,1.8215307034033128
16040200,0,0,1.8216981124142735
16040350,0,0,1.8167834191499552
16040500,0,0,1.8150119540277019
16040650,0,0,1.8113498449721335
16040800,0,0,1.8113498449721335
16040950,0,0,1.8113498449721335
16041100,0,0,1.8113498449721335
16041250,0,0,1.8113498449721335
16041400,0,0,1.8533861507514544
16041550,0,0,1.8533861507514544
16041700,0,0,1.8533861507514544
16041850,0,0,1.8533861507514544
16042000,0,0,1.8533861507514544
16042150,0,0,1.8273698707093444
16042300,0,0,1.8273698707093444
16042450,0,0,1.8273698707093444
16042600,0,0,1.806960417780513
16042750,0,0,1.806960417780513
16042900,0,0,1.8085310273936277
16043050,0,0,1.8085310273936277
16043200,0,0,1.8085310273936277
16043350,0,0,1.8082450075485572
16043500,0,0,1.8082450075485572
16043650,0,0,1.8082450075485572
16043800,0,0,1.809590710342086
16043950,0,0,1.809590710342086
16044100,0,0,1.809590710342086
16044250,0,0,1.809590710342086
16044400,0,0,1.809590710342086
16044550,0,0,1.809590710342086
16044700,0,0,1.809590710342086
16044850,0,0,1.809590710342086
16045000,0,0,1.809590710342086
16045150,0,0,1.805164383902881
16045300,0,0,1.805164383902881
16045450,0,0,1.805164383902881
16045600,0,0,1.805164383902881
16045750,0,0,1.8403534371405592
16045900,0,0,1.8401590319470573
16046050,0,0,1.8401590319470573
16046200,0,0,1.8401590319470573
16046350,0,0,1.8401590319470573
16046500,0,0,1.8401590319470573
16046650,0,0,1.8401590319470573
16046800,0,0,1.8401590319470573
16046950,0,0,1.8398783524618283
16047100,0,0,1.8398783524618283
16047250,0,0,1.8398783524618283
16047400,0,0,1.8398783524618283
16047550,0,0,1.8392716959233413
16047700,0,0,1.8379703187918919
16047850,0,0,1.8379703187918919
16048000,0,0,1.8382334766866277
16048150,0,0,1.8247643934607398
16048300,0,0,1.8247643934607398
16048450,0,0,1.8247643934607398
16048600,0,0,1.7939244126503884
16048750,0,0,1.782750608757175
16048900,0,0,1.7558133300961483
16049050,0,0,1.765668453087591
16049200,0,0,1.765668453087591
16049350,0,0,1.7900654286972508
16049500,0,0,1.7957414469990656
16049650,0,0,1.8011983160440284
16049800,0,0,1.8045522086127856
16049950,0,0,1.7833161321126718
16050100,0,0,1.7833161321126718
16050250,0,0,1.8240785209254202
16050400,0,0,1.8240785209254202
16050550,0,0,1.8240785209254202
16050700,0,0,1.8200241199096236
16050850,0,0,1.8243341156797879
16051000,0,0,1.8220807483091348
16051150,0,0,1.8220623547378074
16051300,0,0,1.795105970334523
16051450,0,0,1.798225818627599
16051600,0,0,1.7982421878700903
16051750,0,0,1.794201669849186
16051900,0,0,1.7975921896108666
16052050,0,0,1.7975921896108666
16052200,0,0,1.8279727921099518
16052350,0,0,1.8265522118882718
16052500,0,0,1.8265522118882718
16052650,0,0,1.8265522118882718
16052800,0,0,1.8265522118882718
16052950,0,0,1.8265522118882718
16053100,0,0,1.8265522118882718
16053250,0,0,1.8265522118882718
16053400,0,0,1.8265522118882718
16053550,0,0,1.8265522118882718
16053700,0,0,1.8265522118882718
16053850,0,0,1.8265278858706981
16054000,0,0,1.8432962801287576
16054150,0,0,1.8432962801287576
16054300,0,0,1.8432962801287576
16054450,0,0,1.8393601916914188
16054600,0,0,1.8393601916914188
16054750,0,0,1.8177405914476905
16054900,0,0,1.8177405914476905
16055050,0,0,1.8177405914476905
16055200,0,0,1.8177405914476905
16055350,0,0,1.8177412861845346
16055500,0,0,1.8177412861845346
16055650,0,0,1.8177412861845346
16055800,0,0,1.8177412861845346
16055950,0,0,1.8177412861845346
16056100,0,0,1.8177412861845346
16056250,0,0,1.8177412861845346
16056400,0,0,1.8177412861845346
16056550,0,0,1.8177412861845346
16056700,0,0,1.8201262961313929
16056850,0,0,1.8201262961313929
16057000,0,0,1.7852312122618783
16057150,0,0,1.7852312122618783
16057300,0,0,1.7813789263922515
16057450,0,0,1.7813789263922515
16057600,0,0,1.8096366168232203
16057750,0,0,1.8096366168232203
16057900,0,0,1.8096366168232203
16058050,0,0,1.8223353720467368
16058200,0,0,1.8238284176383703
16058350,0,0,1.8244280889692983
16058500,0,0,1.8244280889692983
16058650,0,0,1.8244280889692983
16058800,0,0,1.8103023423583438
16058950,0,0,1.8103023423583438
16059100,0,0,1.8103023423583438
16059250,0,0,1.8112145234114347
16059400,0,0,1.8146741823470283
16059550,0,0,1.7897547097709214
16059700,0,0,1.7936451878561854
16059850,0,0,1.7936451878561854
16060000,0,0,1.7936451878561854
16060150,0,0,1.7795140926949462
16060300,0,0,1.7795140926949462
16060450,0,0,1.779514936730874
16060600,0,0,1.779514936730874
16060750,0,0,1.779514936730874
16060900,0,0,1.779514936730874
16061050,0,0,1.7793082555174031
16061200,0,0,1.7793082555174031
16061350,0,0,1.7793082555174031
16061500,0,0,1.7793082555174031
16061650,0,0,1.7793082555174031
16061800,0,0,1.7793248703869429
16061950,0,0,1.7793248703869429
16062100,0,0,1.7771406598577633
16062250,0,0,1.7770159084849515
16062400,0,0,1.781216400936209
16062550,0,0,1.781216400936209
16062700,0,0,1.7802183469427315
16062850,0,0,1.7802183469427315
16063000,0,0,1.8030239748113726
16063150,0,0,1.8030239748113726
16063300,0,0,1.8030239748113726
16063450,0,0,1.8030239748113726
16063600,0,0,1.7740641266304058
16063750,0,0,1.7740641266304058
16063900,0,0,1.7740641266304058
16064050,0,0,1.7740641266304058
16064200,0,0,1.7740641266304058
16064350,0,0,1.8199249525719257
16064500,0,0,1.8252896762549096
16064650,0,0,1.7890523887480905
16064800,0,0,1.7882167587078195
16064950,0,0,1.7882167587078195
16065100,0,0,1.7882167587078195
16065250,0,0,1.7933608835719719
16065400,0,0,1.7959307257400436
16065550,0,0,1.7959307257400436
16065700,0,0,1.7959307257400436
16065850,0,0,1.7959307257400436
16066000,0,0,1.7959307257400436
16066150,0,0,1.7958007257400506
16066300,0,0,1.7925604983619077
16066450,0,0,1.7925604983619077
16066600,0,0,1.8002777988351304
16066750,0,0,1.7967701015997242
16066900,0,0,1.796770951763302
16067050,0,0,1.7721270393050075
16067200,0,0,1.7721270393050075
16067350,0,0,1.7721270393050075
16067500,0,0,1.8207260539429417
16067650,0,0,1.816334495133543
16067800,0,0,1.816334495133543
16067950,0,0,1.816334495133543
16068100,0,0,1.790099354520573
16068250,0,0,1.7914126874978131
16068400,0,0,1.7914126874978131
16068550,0,0,1.7914126874978131
16068700,0,0,1.7914126874978131
16068850,0,0,1.7914126874978131
16069000,0,0,1.7914126874978131
16069150,0,0,1.7914126874978131
16069300,0,0,1.7914126874978131
16069450,0,0,1.7802012689107594
16069600,0,0,1.7802012689107594
16069750,0,0,1.7802012689107594
16069900,0,0,1.780019683595122
16070050,0,0,1.780019683595122
16070200,0,0,1.780019683595122
16070350,0,0,1.7850868367299852
16070500,0,0,1.7850868367299852
16070650,0,0,1.8000715510726528
16070800,0,0,1.8000715510726528
16070950,0,0,1.8000715510726528
16071100,0,0,1.8000715510726528
16071250,0,0,1.8000715510726528
16071400,0,0,1.8000715510726528
16071550,0,0,1.8064260408075619
16071700,0,0,1.8064260408075619
16071850,0,0,1.7856503881323054
16072000,0,0,1.7856503881323054
16072150,0,0,1.7856503881323054
16072300,0,0,1.7594005189961708
16072450,0,0,1.7594005189961708
16072600,0,0,1.7594005189961708
16072750,0,0,1.763128472309142
16072900,0,0,1.763128472309142
16073050,0,0,1.7724150474895013
16073200,0,0,1.7723268860213168
16073350,0,0,1.7723268860213168
16073500,0,0,1.762261927662875
16073650,0,0,1.7851009776859996
16073800,0,0,1.7851009776859996
16073950,0,0,1.7971072279925928
16074100,0,0,1.7971072279925928
16074250,0,0,1.7971072279925928
16074400,0,0,1.7971072279925928
16074550,0,0,1.7971072279925928
16074700,0,0,1.8173778819195743
16074850,0,0,1.8173778819195743
16075000,0,0,1.8173778819195743
16075150,0,0,1.8173778819195743
16075300,0,0,1.8173778819195743
16075450,0,0,1.8173778819195743
