blocknumber,reserve ZRX,reserve USDC,volume ZRX for 5% slippage
15602800,0,0,19.701706626378837
15602950,0,0,19.701706626378837
15603100,0,0,19.701706626378837
15603250,0,0,19.701706626378837
15603400,0,0,19.701706626378837
15603550,0,0,19.701706626378837
15603700,0,0,19.701706626378837
15603850,0,0,19.701706626378837
15604000,0,0,19.701706626378837
15604150,0,0,19.701706626378837
15604300,0,0,19.701706626378837
15604450,0,0,19.701706626378837
15604600,0,0,19.701706626378837
15604750,0,0,19.701706626378837
15604900,0,0,19.701706626378837
15605050,0,0,19.701706626378837
15605200,0,0,19.701706626378837
15605350,0,0,19.701706626378837
15605500,0,0,19.701706626378837
15605650,0,0,19.701706626378837
15605800,0,0,19.701706626378837
15605950,0,0,19.701706626378837
15606100,0,0,19.701706626378837
15606250,0,0,19.701706626378837
15606400,0,0,19.701706626378837
15606550,0,0,19.701706626378837
15606700,0,0,19.701706626378837
15606850,0,0,19.701706626378837
15607000,0,0,19.701706626378837
15607150,0,0,19.701706626378837
15607300,0,0,19.701706626378837
15607450,0,0,19.701706626378837
15607600,0,0,19.701706626378837
15607750,0,0,19.701706626378837
15607900,0,0,19.701706626378837
15608050,0,0,19.701706626378837
15608200,0,0,19.701706626378837
15608350,0,0,19.701706626378837
15608500,0,0,19.701706626378837
15608650,0,0,19.701706626378837
15608800,0,0,19.701706626378837
15608950,0,0,19.701706626378837
15609100,0,0,19.701706626378837
15609250,0,0,19.701706626378837
15609400,0,0,19.701706626378837
15609550,0,0,19.701706626378837
15609700,0,0,19.701706626378837
15609850,0,0,19.701706626378837
15610000,0,0,19.701706626378837
15610150,0,0,19.701706626378837
15610300,0,0,19.701706626378837
15610450,0,0,19.701706626378837
15610600,0,0,19.701706626378837
15610750,0,0,19.701706626378837
15610900,0,0,19.701706626378837
15611050,0,0,19.701706626378837
15611200,0,0,19.701706626378837
15611350,0,0,19.701706626378837
15611500,0,0,19.701706626378837
15611650,0,0,19.701706626378837
15611800,0,0,19.701706626378837
15611950,0,0,19.701706626378837
15612100,0,0,19.701706626378837
15612250,0,0,19.701706626378837
15612400,0,0,19.701706626378837
15612550,0,0,19.701706626378837
15612700,0,0,19.701706626378837
15612850,0,0,19.701706626378837
15613000,0,0,19.701706626378837
15613150,0,0,19.701706626378837
15613300,0,0,19.701706626378837
15613450,0,0,19.701706626378837
15613600,0,0,19.701706626378837
15613750,0,0,19.701706626378837
15613900,0,0,19.701706626378837
15614050,0,0,19.701706626378837
15614200,0,0,19.701706626378837
15614350,0,0,19.701706626378837
15614500,0,0,19.701706626378837
15614650,0,0,19.701706626378837
15614800,0,0,19.701706626378837
15614950,0,0,19.701706626378837
15615100,0,0,19.701706626378837
15615250,0,0,19.701706626378837
15615400,0,0,19.701706626378837
15615550,0,0,19.701706626378837
15615700,0,0,19.701706626378837
15615850,0,0,19.701706626378837
15616000,0,0,19.701706626378837
15616150,0,0,19.701706626378837
15616300,0,0,19.701706626378837
15616450,0,0,19.701706626378837
15616600,0,0,19.701706626378837
15616750,0,0,19.701706626378837
15616900,0,0,19.701706626378837
15617050,0,0,19.701706626378837
15617200,0,0,19.701706626378837
15617350,0,0,19.701706626378837
15617500,0,0,19.701706626378837
15617650,0,0,19.701706626378837
15617800,0,0,19.701706626378837
15617950,0,0,19.701706626378837
15618100,0,0,19.701706626378837
15618250,0,0,19.701706626378837
15618400,0,0,19.701706626378837
15618550,0,0,19.701706626378837
15618700,0,0,19.701706626378837
15618850,0,0,19.701706626378837
15619000,0,0,19.701706626378837
15619150,0,0,19.701706626378837
15619300,0,0,19.701706626378837
15619450,0,0,19.701706626378837
15619600,0,0,19.701706626378837
15619750,0,0,19.701706626378837
15619900,0,0,19.701706626378837
15620050,0,0,19.701706626378837
15620200,0,0,19.701706626378837
15620350,0,0,19.701706626378837
15620500,0,0,19.701706626378837
15620650,0,0,19.701706626378837
15620800,0,0,19.701706626378837
15620950,0,0,19.701706626378837
15621100,0,0,19.701706626378837
15621250,0,0,19.701706626378837
15621400,0,0,19.701706626378837
15621550,0,0,19.701706626378837
15621700,0,0,19.701706626378837
15621850,0,0,19.701706626378837
15622000,0,0,19.701706626378837
15622150,0,0,19.701706626378837
15622300,0,0,19.701706626378837
15622450,0,0,19.701706626378837
15622600,0,0,19.701706626378837
15622750,0,0,19.701706626378837
15622900,0,0,19.701706626378837
15623050,0,0,19.701706626378837
15623200,0,0,19.701706626378837
15623350,0,0,19.701706626378837
15623500,0,0,19.701706626378837
15623650,0,0,19.701706626378837
15623800,0,0,19.701706626378837
15623950,0,0,19.701706626378837
15624100,0,0,19.701706626378837
15624250,0,0,19.701706626378837
15624400,0,0,19.701706626378837
15624550,0,0,19.701706626378837
15624700,0,0,19.701706626378837
15624850,0,0,19.701706626378837
15625000,0,0,19.701706626378837
15625150,0,0,19.701706626378837
15625300,0,0,19.701706626378837
15625450,0,0,19.701706626378837
15625600,0,0,19.701706626378837
15625750,0,0,19.701706626378837
15625900,0,0,19.701706626378837
15626050,0,0,19.701706626378837
15626200,0,0,19.701706626378837
15626350,0,0,19.701706626378837
15626500,0,0,19.701706626378837
15626650,0,0,19.701706626378837
15626800,0,0,19.701706626378837
15626950,0,0,19.701706626378837
15627100,0,0,19.701706626378837
15627250,0,0,19.701706626378837
15627400,0,0,19.701706626378837
15627550,0,0,19.701706626378837
15627700,0,0,19.701706626378837
15627850,0,0,19.701706626378837
15628000,0,0,19.701706626378837
15628150,0,0,19.701706626378837
15628300,0,0,19.701706626378837
15628450,0,0,19.701706626378837
15628600,0,0,19.701706626378837
15628750,0,0,19.701706626378837
15628900,0,0,19.701706626378837
15629050,0,0,19.701706626378837
15629200,0,0,19.701706626378837
15629350,0,0,19.701706626378837
15629500,0,0,19.701706626378837
15629650,0,0,19.701706626378837
15629800,0,0,19.701706626378837
15629950,0,0,19.701706626378837
15630100,0,0,19.701706626378837
15630250,0,0,19.701706626378837
15630400,0,0,19.701706626378837
15630550,0,0,19.701706626378837
15630700,0,0,19.701706626378837
15630850,0,0,19.701706626378837
15631000,0,0,19.701706626378837
15631150,0,0,19.701706626378837
15631300,0,0,19.701706626378837
15631450,0,0,19.701706626378837
15631600,0,0,19.701706626378837
15631750,0,0,19.701706626378837
15631900,0,0,19.701706626378837
15632050,0,0,19.701706626378837
15632200,0,0,19.701706626378837
15632350,0,0,19.701706626378837
15632500,0,0,19.701706626378837
15632650,0,0,19.701706626378837
15632800,0,0,19.701706626378837
15632950,0,0,19.701706626378837
15633100,0,0,19.701706626378837
15633250,0,0,19.701706626378837
15633400,0,0,19.701706626378837
15633550,0,0,19.701706626378837
15633700,0,0,19.701706626378837
15633850,0,0,19.701706626378837
15634000,0,0,19.701706626378837
15634150,0,0,19.701706626378837
15634300,0,0,19.701706626378837
15634450,0,0,19.701706626378837
15634600,0,0,19.701706626378837
15634750,0,0,19.701706626378837
15634900,0,0,19.701706626378837
15635050,0,0,19.701706626378837
15635200,0,0,19.701706626378837
15635350,0,0,19.701706626378837
15635500,0,0,19.701706626378837
15635650,0,0,19.701706626378837
15635800,0,0,19.701706626378837
15635950,0,0,19.701706626378837
15636100,0,0,19.701706626378837
15636250,0,0,19.701706626378837
15636400,0,0,19.701706626378837
15636550,0,0,19.701706626378837
15636700,0,0,19.701706626378837
15636850,0,0,19.701706626378837
15637000,0,0,19.701706626378837
15637150,0,0,19.701706626378837
15637300,0,0,19.701706626378837
15637450,0,0,19.701706626378837
15637600,0,0,19.701706626378837
15637750,0,0,19.701706626378837
15637900,0,0,19.701706626378837
15638050,0,0,19.701706626378837
15638200,0,0,19.701706626378837
15638350,0,0,19.701706626378837
15638500,0,0,19.701706626378837
15638650,0,0,19.701706626378837
15638800,0,0,19.701706626378837
15638950,0,0,19.701706626378837
15639100,0,0,19.701706626378837
15639250,0,0,19.701706626378837
15639400,0,0,19.701706626378837
15639550,0,0,19.701706626378837
15639700,0,0,19.701706626378837
15639850,0,0,19.701706626378837
15640000,0,0,19.701706626378837
15640150,0,0,19.701706626378837
15640300,0,0,19.701706626378837
15640450,0,0,19.701706626378837
15640600,0,0,19.701706626378837
15640750,0,0,19.701706626378837
15640900,0,0,19.701706626378837
15641050,0,0,19.701706626378837
15641200,0,0,19.701706626378837
15641350,0,0,19.701706626378837
15641500,0,0,19.701706626378837
15641650,0,0,19.701706626378837
15641800,0,0,19.701706626378837
15641950,0,0,19.701706626378837
15642100,0,0,19.701706626378837
15642250,0,0,19.701706626378837
15642400,0,0,19.701706626378837
15642550,0,0,19.701706626378837
15642700,0,0,19.701706626378837
15642850,0,0,19.701706626378837
15643000,0,0,19.701706626378837
15643150,0,0,19.701706626378837
15643300,0,0,19.701706626378837
15643450,0,0,19.701706626378837
15643600,0,0,19.701706626378837
15643750,0,0,19.701706626378837
15643900,0,0,19.701706626378837
15644050,0,0,19.701706626378837
15644200,0,0,19.701706626378837
15644350,0,0,19.701706626378837
15644500,0,0,19.701706626378837
15644650,0,0,19.701706626378837
15644800,0,0,19.701706626378837
15644950,0,0,19.701706626378837
15645100,0,0,19.701706626378837
15645250,0,0,19.701706626378837
15645400,0,0,19.701706626378837
15645550,0,0,19.701706626378837
15645700,0,0,19.701706626378837
15645850,0,0,19.701706626378837
15646000,0,0,19.701706626378837
15646150,0,0,19.701706626378837
15646300,0,0,19.701706626378837
15646450,0,0,19.701706626378837
15646600,0,0,19.701706626378837
15646750,0,0,19.701706626378837
15646900,0,0,19.701706626378837
15647050,0,0,19.701706626378837
15647200,0,0,19.701706626378837
15647350,0,0,19.701706626378837
15647500,0,0,19.701706626378837
15647650,0,0,19.701706626378837
15647800,0,0,19.701706626378837
15647950,0,0,19.701706626378837
15648100,0,0,19.701706626378837
15648250,0,0,19.701706626378837
15648400,0,0,19.701706626378837
15648550,0,0,19.701706626378837
15648700,0,0,19.701706626378837
15648850,0,0,19.701706626378837
15649000,0,0,19.701706626378837
15649150,0,0,19.701706626378837
15649300,0,0,19.701706626378837
15649450,0,0,19.701706626378837
15649600,0,0,19.701706626378837
15649750,0,0,19.701706626378837
15649900,0,0,19.701706626378837
15650050,0,0,19.701706626378837
15650200,0,0,19.701706626378837
15650350,0,0,19.701706626378837
15650500,0,0,19.701706626378837
15650650,0,0,19.701706626378837
15650800,0,0,19.701706626378837
15650950,0,0,19.701706626378837
15651100,0,0,19.701706626378837
15651250,0,0,19.701706626378837
15651400,0,0,19.701706626378837
15651550,0,0,19.701706626378837
15651700,0,0,19.701706626378837
15651850,0,0,19.701706626378837
15652000,0,0,19.701706626378837
15652150,0,0,19.701706626378837
15652300,0,0,19.701706626378837
15652450,0,0,19.701706626378837
15652600,0,0,19.701706626378837
15652750,0,0,19.701706626378837
15652900,0,0,19.701706626378837
15653050,0,0,19.701706626378837
15653200,0,0,19.701706626378837
15653350,0,0,19.701706626378837
15653500,0,0,19.701706626378837
15653650,0,0,19.701706626378837
15653800,0,0,19.701706626378837
15653950,0,0,19.701706626378837
15654100,0,0,19.701706626378837
15654250,0,0,19.701706626378837
15654400,0,0,19.701706626378837
15654550,0,0,19.701706626378837
15654700,0,0,19.701706626378837
15654850,0,0,19.701706626378837
15655000,0,0,19.701706626378837
15655150,0,0,19.701706626378837
15655300,0,0,19.701706626378837
15655450,0,0,19.701706626378837
15655600,0,0,19.701706626378837
15655750,0,0,19.701706626378837
15655900,0,0,19.701706626378837
15656050,0,0,19.701706626378837
15656200,0,0,19.701706626378837
15656350,0,0,19.701706626378837
15656500,0,0,19.701706626378837
15656650,0,0,19.701706626378837
15656800,0,0,19.701706626378837
15656950,0,0,19.701706626378837
15657100,0,0,19.701706626378837
15657250,0,0,19.701706626378837
15657400,0,0,19.701706626378837
15657550,0,0,19.701706626378837
15657700,0,0,19.701706626378837
15657850,0,0,19.701706626378837
15658000,0,0,19.701706626378837
15658150,0,0,19.701706626378837
15658300,0,0,19.701706626378837
15658450,0,0,19.701706626378837
15658600,0,0,19.701706626378837
15658750,0,0,19.701706626378837
15658900,0,0,19.701706626378837
15659050,0,0,19.701706626378837
15659200,0,0,19.701706626378837
15659350,0,0,19.701706626378837
15659500,0,0,19.701706626378837
15659650,0,0,19.701706626378837
15659800,0,0,19.701706626378837
15659950,0,0,19.701706626378837
15660100,0,0,19.701706626378837
15660250,0,0,19.701706626378837
15660400,0,0,19.701706626378837
15660550,0,0,19.701706626378837
15660700,0,0,19.701706626378837
15660850,0,0,19.701706626378837
15661000,0,0,19.701706626378837
15661150,0,0,19.701706626378837
15661300,0,0,19.701706626378837
15661450,0,0,19.701706626378837
15661600,0,0,19.701706626378837
15661750,0,0,19.701706626378837
15661900,0,0,19.701706626378837
15662050,0,0,19.701706626378837
15662200,0,0,19.701706626378837
15662350,0,0,19.701706626378837
15662500,0,0,19.701706626378837
15662650,0,0,19.701706626378837
15662800,0,0,19.701706626378837
15662950,0,0,19.701706626378837
15663100,0,0,19.701706626378837
15663250,0,0,19.701706626378837
15663400,0,0,19.701706626378837
15663550,0,0,19.701706626378837
15663700,0,0,19.701706626378837
15663850,0,0,19.701706626378837
15664000,0,0,19.701706626378837
15664150,0,0,19.701706626378837
15664300,0,0,19.701706626378837
15664450,0,0,19.701706626378837
15664600,0,0,19.701706626378837
15664750,0,0,19.701706626378837
15664900,0,0,19.701706626378837
15665050,0,0,19.701706626378837
15665200,0,0,19.701706626378837
15665350,0,0,19.701706626378837
15665500,0,0,19.701706626378837
15665650,0,0,19.701706626378837
15665800,0,0,19.701706626378837
15665950,0,0,19.701706626378837
15666100,0,0,19.701706626378837
15666250,0,0,19.701706626378837
15666400,0,0,19.701706626378837
15666550,0,0,19.701706626378837
15666700,0,0,19.701706626378837
15666850,0,0,19.701706626378837
15667000,0,0,19.701706626378837
15667150,0,0,19.701706626378837
15667300,0,0,19.701706626378837
15667450,0,0,19.701706626378837
15667600,0,0,19.701706626378837
15667750,0,0,19.701706626378837
15667900,0,0,19.701706626378837
15668050,0,0,19.701706626378837
15668200,0,0,19.701706626378837
15668350,0,0,19.701706626378837
15668500,0,0,19.701706626378837
15668650,0,0,19.701706626378837
15668800,0,0,19.701706626378837
15668950,0,0,19.701706626378837
15669100,0,0,19.701706626378837
15669250,0,0,19.701706626378837
15669400,0,0,19.701706626378837
15669550,0,0,19.701706626378837
15669700,0,0,19.701706626378837
15669850,0,0,19.701706626378837
15670000,0,0,19.701706626378837
15670150,0,0,19.701706626378837
15670300,0,0,19.701706626378837
15670450,0,0,19.701706626378837
15670600,0,0,19.701706626378837
15670750,0,0,19.701706626378837
15670900,0,0,19.701706626378837
15671050,0,0,19.701706626378837
15671200,0,0,19.701706626378837
15671350,0,0,19.701706626378837
15671500,0,0,19.701706626378837
15671650,0,0,19.701706626378837
15671800,0,0,19.701706626378837
15671950,0,0,19.701706626378837
15672100,0,0,19.701706626378837
15672250,0,0,19.701706626378837
15672400,0,0,19.701706626378837
15672550,0,0,19.701706626378837
15672700,0,0,19.701706626378837
15672850,0,0,19.701706626378837
15673000,0,0,19.701706626378837
15673150,0,0,19.701706626378837
15673300,0,0,19.701706626378837
15673450,0,0,19.701706626378837
15673600,0,0,19.701706626378837
15673750,0,0,19.701706626378837
15673900,0,0,19.701706626378837
15674050,0,0,19.701706626378837
15674200,0,0,19.701706626378837
15674350,0,0,19.701706626378837
15674500,0,0,19.701706626378837
15674650,0,0,19.701706626378837
15674800,0,0,19.701706626378837
15674950,0,0,19.701706626378837
15675100,0,0,19.701706626378837
15675250,0,0,19.701706626378837
15675400,0,0,19.701706626378837
15675550,0,0,19.701706626378837
15675700,0,0,19.701706626378837
15675850,0,0,19.701706626378837
15676000,0,0,19.701706626378837
15676150,0,0,19.701706626378837
15676300,0,0,19.701706626378837
15676450,0,0,19.701706626378837
15676600,0,0,19.701706626378837
15676750,0,0,19.701706626378837
15676900,0,0,19.701706626378837
15677050,0,0,19.701706626378837
15677200,0,0,19.701706626378837
15677350,0,0,19.701706626378837
15677500,0,0,19.701706626378837
15677650,0,0,19.701706626378837
15677800,0,0,19.701706626378837
15677950,0,0,19.701706626378837
15678100,0,0,19.701706626378837
15678250,0,0,19.701706626378837
15678400,0,0,19.701706626378837
15678550,0,0,19.701706626378837
15678700,0,0,19.701706626378837
15678850,0,0,19.701706626378837
15679000,0,0,19.701706626378837
15679150,0,0,19.701706626378837
15679300,0,0,19.701706626378837
15679450,0,0,19.701706626378837
15679600,0,0,19.701706626378837
15679750,0,0,19.701706626378837
15679900,0,0,19.701706626378837
15680050,0,0,19.701706626378837
15680200,0,0,19.701706626378837
15680350,0,0,19.701706626378837
15680500,0,0,19.701706626378837
15680650,0,0,19.701706626378837
15680800,0,0,19.701706626378837
15680950,0,0,19.701706626378837
15681100,0,0,19.701706626378837
15681250,0,0,19.701706626378837
15681400,0,0,19.701706626378837
15681550,0,0,19.701706626378837
15681700,0,0,19.701706626378837
15681850,0,0,19.701706626378837
15682000,0,0,19.701706626378837
15682150,0,0,19.701706626378837
15682300,0,0,19.701706626378837
15682450,0,0,19.701706626378837
15682600,0,0,19.701706626378837
15682750,0,0,19.701706626378837
15682900,0,0,19.701706626378837
15683050,0,0,19.701706626378837
15683200,0,0,19.701706626378837
15683350,0,0,19.701706626378837
15683500,0,0,19.701706626378837
15683650,0,0,19.701706626378837
15683800,0,0,19.701706626378837
15683950,0,0,19.701706626378837
15684100,0,0,19.701706626378837
15684250,0,0,19.701706626378837
15684400,0,0,19.701706626378837
15684550,0,0,19.701706626378837
15684700,0,0,19.701706626378837
15684850,0,0,19.701706626378837
15685000,0,0,19.701706626378837
15685150,0,0,19.701706626378837
15685300,0,0,19.701706626378837
15685450,0,0,19.701706626378837
15685600,0,0,19.701706626378837
15685750,0,0,19.701706626378837
15685900,0,0,19.701706626378837
15686050,0,0,19.701706626378837
15686200,0,0,19.701706626378837
15686350,0,0,19.701706626378837
15686500,0,0,19.701706626378837
15686650,0,0,19.701706626378837
15686800,0,0,19.701706626378837
15686950,0,0,19.701706626378837
15687100,0,0,19.701706626378837
15687250,0,0,19.701706626378837
15687400,0,0,19.701706626378837
15687550,0,0,19.701706626378837
15687700,0,0,19.701706626378837
15687850,0,0,19.701706626378837
15688000,0,0,19.701706626378837
15688150,0,0,19.701706626378837
15688300,0,0,19.701706626378837
15688450,0,0,19.701706626378837
15688600,0,0,19.701706626378837
15688750,0,0,19.701706626378837
15688900,0,0,19.701706626378837
15689050,0,0,19.701706626378837
15689200,0,0,19.701706626378837
15689350,0,0,19.701706626378837
15689500,0,0,19.701706626378837
15689650,0,0,19.701706626378837
15689800,0,0,19.701706626378837
15689950,0,0,19.701706626378837
15690100,0,0,19.701706626378837
15690250,0,0,19.701706626378837
15690400,0,0,19.701706626378837
15690550,0,0,19.701706626378837
15690700,0,0,19.701706626378837
15690850,0,0,19.701706626378837
15691000,0,0,19.701706626378837
15691150,0,0,19.701706626378837
15691300,0,0,19.701706626378837
15691450,0,0,19.701706626378837
15691600,0,0,19.701706626378837
15691750,0,0,19.701706626378837
15691900,0,0,19.701706626378837
15692050,0,0,19.701706626378837
15692200,0,0,19.701706626378837
15692350,0,0,19.701706626378837
15692500,0,0,19.701706626378837
15692650,0,0,19.701706626378837
15692800,0,0,19.701706626378837
15692950,0,0,19.701706626378837
15693100,0,0,19.701706626378837
15693250,0,0,19.701706626378837
15693400,0,0,19.701706626378837
15693550,0,0,19.701706626378837
15693700,0,0,19.701706626378837
15693850,0,0,19.701706626378837
15694000,0,0,19.701706626378837
15694150,0,0,19.701706626378837
15694300,0,0,19.701706626378837
15694450,0,0,19.701706626378837
15694600,0,0,19.701706626378837
15694750,0,0,19.701706626378837
15694900,0,0,19.701706626378837
15695050,0,0,19.701706626378837
15695200,0,0,19.701706626378837
15695350,0,0,19.701706626378837
15695500,0,0,19.701706626378837
15695650,0,0,19.701706626378837
15695800,0,0,19.701706626378837
15695950,0,0,19.701706626378837
15696100,0,0,19.701706626378837
15696250,0,0,19.701706626378837
15696400,0,0,19.701706626378837
15696550,0,0,19.701706626378837
15696700,0,0,19.701706626378837
15696850,0,0,19.701706626378837
15697000,0,0,19.701706626378837
15697150,0,0,19.701706626378837
15697300,0,0,19.701706626378837
15697450,0,0,19.701706626378837
15697600,0,0,19.701706626378837
15697750,0,0,19.701706626378837
15697900,0,0,19.701706626378837
15698050,0,0,19.701706626378837
15698200,0,0,19.701706626378837
15698350,0,0,19.701706626378837
15698500,0,0,19.701706626378837
15698650,0,0,19.701706626378837
15698800,0,0,19.701706626378837
15698950,0,0,19.701706626378837
15699100,0,0,19.701706626378837
15699250,0,0,19.701706626378837
15699400,0,0,19.701706626378837
15699550,0,0,19.701706626378837
15699700,0,0,19.701706626378837
15699850,0,0,19.701706626378837
15700000,0,0,19.701706626378837
15700150,0,0,19.701706626378837
15700300,0,0,19.701706626378837
15700450,0,0,19.701706626378837
15700600,0,0,19.701706626378837
15700750,0,0,19.701706626378837
15700900,0,0,19.126643548162292
15701050,0,0,19.126643548162292
15701200,0,0,19.126643548162292
15701350,0,0,19.126643548162292
15701500,0,0,19.126643548162292
15701650,0,0,19.126643548162292
15701800,0,0,19.126643548162292
15701950,0,0,19.126643548162292
15702100,0,0,19.126643548162292
15702250,0,0,19.126643548162292
15702400,0,0,19.126643548162292
15702550,0,0,19.126643548162292
15702700,0,0,19.126643548162292
15702850,0,0,19.126643548162292
15703000,0,0,19.126643548162292
15703150,0,0,19.126643548162292
15703300,0,0,19.126643548162292
15703450,0,0,19.126643548162292
15703600,0,0,19.126643548162292
15703750,0,0,19.126643548162292
15703900,0,0,19.126643548162292
15704050,0,0,19.126643548162292
15704200,0,0,19.126643548162292
15704350,0,0,19.126643548162292
15704500,0,0,19.126643548162292
15704650,0,0,19.126643548162292
15704800,0,0,19.126643548162292
15704950,0,0,19.126643548162292
15705100,0,0,19.126643548162292
15705250,0,0,19.126643548162292
15705400,0,0,19.126643548162292
15705550,0,0,19.126643548162292
15705700,0,0,19.126643548162292
15705850,0,0,19.126643548162292
15706000,0,0,19.126643548162292
15706150,0,0,19.126643548162292
15706300,0,0,19.126643548162292
15706450,0,0,19.126643548162292
15706600,0,0,19.126643548162292
15706750,0,0,19.126643548162292
15706900,0,0,19.126643548162292
15707050,0,0,19.126643548162292
15707200,0,0,19.126643548162292
15707350,0,0,19.126643548162292
15707500,0,0,19.126643548162292
15707650,0,0,19.126643548162292
15707800,0,0,19.126643548162292
15707950,0,0,19.126643548162292
15708100,0,0,19.126643548162292
15708250,0,0,19.126643548162292
15708400,0,0,19.126643548162292
15708550,0,0,19.126643548162292
15708700,0,0,19.126643548162292
15708850,0,0,19.126643548162292
15709000,0,0,19.126643548162292
15709150,0,0,19.126643548162292
15709300,0,0,19.126643548162292
15709450,0,0,19.126643548162292
15709600,0,0,19.126643548162292
15709750,0,0,19.126643548162292
15709900,0,0,19.126643548162292
15710050,0,0,19.126643548162292
15710200,0,0,19.126643548162292
15710350,0,0,19.126643548162292
15710500,0,0,19.126643548162292
15710650,0,0,19.126643548162292
15710800,0,0,19.126643548162292
15710950,0,0,19.126643548162292
15711100,0,0,19.126643548162292
15711250,0,0,19.126643548162292
15711400,0,0,19.126643548162292
15711550,0,0,19.126643548162292
15711700,0,0,19.126643548162292
15711850,0,0,19.126643548162292
15712000,0,0,19.126643548162292
15712150,0,0,19.126643548162292
15712300,0,0,19.126643548162292
15712450,0,0,19.126643548162292
15712600,0,0,19.126643548162292
15712750,0,0,19.126643548162292
15712900,0,0,19.126643548162292
15713050,0,0,19.126643548162292
15713200,0,0,19.126643548162292
15713350,0,0,19.126643548162292
15713500,0,0,19.126643548162292
15713650,0,0,19.126643548162292
15713800,0,0,19.126643548162292
15713950,0,0,19.126643548162292
15714100,0,0,19.126643548162292
15714250,0,0,19.126643548162292
15714400,0,0,19.126643548162292
15714550,0,0,19.126643548162292
15714700,0,0,19.126643548162292
15714850,0,0,19.126643548162292
15715000,0,0,19.126643548162292
15715150,0,0,19.126643548162292
15715300,0,0,19.126643548162292
15715450,0,0,19.126643548162292
15715600,0,0,19.126643548162292
15715750,0,0,19.126643548162292
15715900,0,0,19.126643548162292
15716050,0,0,19.126643548162292
15716200,0,0,19.126643548162292
15716350,0,0,19.126643548162292
15716500,0,0,19.126643548162292
15716650,0,0,19.126643548162292
15716800,0,0,19.126643548162292
15716950,0,0,19.126643548162292
15717100,0,0,19.126643548162292
15717250,0,0,19.126643548162292
15717400,0,0,19.126643548162292
15717550,0,0,19.126643548162292
15717700,0,0,19.126643548162292
15717850,0,0,19.126643548162292
15718000,0,0,19.126643548162292
15718150,0,0,19.126643548162292
15718300,0,0,19.126643548162292
15718450,0,0,19.126643548162292
15718600,0,0,19.126643548162292
15718750,0,0,19.126643548162292
15718900,0,0,19.126643548162292
15719050,0,0,19.126643548162292
15719200,0,0,19.126643548162292
15719350,0,0,19.126643548162292
15719500,0,0,19.126643548162292
15719650,0,0,19.126643548162292
15719800,0,0,19.126643548162292
15719950,0,0,19.126643548162292
15720100,0,0,19.126643548162292
15720250,0,0,19.126643548162292
15720400,0,0,19.126643548162292
15720550,0,0,19.126643548162292
15720700,0,0,19.126643548162292
15720850,0,0,19.126643548162292
15721000,0,0,19.126643548162292
15721150,0,0,19.126643548162292
15721300,0,0,19.126643548162292
15721450,0,0,19.126643548162292
15721600,0,0,19.126643548162292
15721750,0,0,19.126643548162292
15721900,0,0,19.126643548162292
15722050,0,0,19.126643548162292
15722200,0,0,19.126643548162292
15722350,0,0,19.126643548162292
15722500,0,0,19.126643548162292
15722650,0,0,19.126643548162292
15722800,0,0,19.126643548162292
15722950,0,0,19.126643548162292
15723100,0,0,19.126643548162292
15723250,0,0,19.126643548162292
15723400,0,0,19.126643548162292
15723550,0,0,19.126643548162292
15723700,0,0,19.126643548162292
15723850,0,0,19.126643548162292
15724000,0,0,19.126643548162292
15724150,0,0,19.126643548162292
15724300,0,0,19.126643548162292
15724450,0,0,19.126643548162292
15724600,0,0,19.126643548162292
15724750,0,0,19.126643548162292
15724900,0,0,19.126643548162292
15725050,0,0,19.126643548162292
15725200,0,0,19.126643548162292
15725350,0,0,19.126643548162292
15725500,0,0,19.126643548162292
15725650,0,0,19.126643548162292
15725800,0,0,19.126643548162292
15725950,0,0,19.126643548162292
15726100,0,0,19.126643548162292
15726250,0,0,19.126643548162292
15726400,0,0,19.126643548162292
15726550,0,0,19.126643548162292
15726700,0,0,19.126643548162292
15726850,0,0,19.126643548162292
15727000,0,0,19.126643548162292
15727150,0,0,19.126643548162292
15727300,0,0,19.126643548162292
15727450,0,0,19.126643548162292
15727600,0,0,19.126643548162292
15727750,0,0,19.126643548162292
15727900,0,0,19.126643548162292
15728050,0,0,19.126643548162292
15728200,0,0,19.126643548162292
15728350,0,0,19.126643548162292
15728500,0,0,19.126643548162292
15728650,0,0,19.126643548162292
15728800,0,0,19.126643548162292
15728950,0,0,19.126643548162292
15729100,0,0,19.126643548162292
15729250,0,0,19.126643548162292
15729400,0,0,19.126643548162292
15729550,0,0,19.126643548162292
15729700,0,0,19.126643548162292
15729850,0,0,19.126643548162292
15730000,0,0,19.126643548162292
15730150,0,0,19.126643548162292
15730300,0,0,19.126643548162292
15730450,0,0,19.126643548162292
15730600,0,0,19.126643548162292
15730750,0,0,19.126643548162292
15730900,0,0,19.126643548162292
15731050,0,0,19.126643548162292
15731200,0,0,19.126643548162292
15731350,0,0,19.126643548162292
15731500,0,0,19.126643548162292
15731650,0,0,19.126643548162292
15731800,0,0,19.126643548162292
15731950,0,0,19.126643548162292
15732100,0,0,19.126643548162292
15732250,0,0,19.126643548162292
15732400,0,0,19.126643548162292
15732550,0,0,19.126643548162292
15732700,0,0,19.126643548162292
15732850,0,0,19.126643548162292
15733000,0,0,19.126643548162292
15733150,0,0,19.126643548162292
15733300,0,0,19.126643548162292
15733450,0,0,19.126643548162292
