blocknumber,reserve WETH,reserve USDC,volume WETH for 5% slippage
14390500,0,0,24655.530106021797
14390650,0,0,24444.03635188784
14390800,0,0,24517.860998083983
14390950,0,0,24131.883498387964
14391100,0,0,25038.558817983627
14391250,0,0,24692.867331506888
14391400,0,0,24625.037616155223
14391550,0,0,24486.92941876282
14391700,0,0,24391.400776836876
14391850,0,0,23995.97988558701
14392000,0,0,23865.185094819244
14392150,0,0,23644.76661426858
14392300,0,0,22605.735875728915
14392450,0,0,22198.128571790505
14392600,0,0,22571.357022621578
14392750,0,0,22492.97153509737
14392900,0,0,22685.45606329223
14393050,0,0,21091.505196567694
14393200,0,0,20904.71984358257
14393350,0,0,20854.979830580738
14393500,0,0,21014.57079835892
14393650,0,0,21175.458814538404
14393800,0,0,21171.402433984273
14393950,0,0,21195.89266018169
14394100,0,0,21625.8144071326
14394250,0,0,21352.555283176553
14394400,0,0,21197.696530344423
14394550,0,0,21783.266266989896
14394700,0,0,21449.081863365744
14394850,0,0,20818.505940649666
14395000,0,0,19997.98923017004
14395150,0,0,20709.090182039985
14395300,0,0,20905.545062036406
14395450,0,0,21266.271399177425
14395600,0,0,21469.333935829924
14395750,0,0,21788.82110738384
14395900,0,0,21793.39511386976
14396050,0,0,21215.430933425632
14396200,0,0,21072.174482969458
14396350,0,0,21251.31567682535
14396500,0,0,20795.10826250221
14396650,0,0,20272.960123192497
14396800,0,0,20570.803408693748
14396950,0,0,20669.796064253504
14397100,0,0,20019.952270133574
14397250,0,0,20422.574695002488
14397400,0,0,20360.333081545432
14397550,0,0,20431.209235588292
14397700,0,0,20344.16012981996
14397850,0,0,20147.761560786625
14398000,0,0,20795.150698938065
14398150,0,0,20693.03135000701
14398300,0,0,20301.665224312095
14398450,0,0,20492.462080717094
14398600,0,0,20128.850280688792
14398750,0,0,20163.72659351088
14398900,0,0,20975.811274677882
14399050,0,0,20791.089998906355
14399200,0,0,20642.285164392448
14399350,0,0,21422.201303267953
14399500,0,0,20293.08418886052
14399650,0,0,20152.71138564175
14399800,0,0,19893.606515917367
14399950,0,0,20295.71866904544
14400100,0,0,20054.72255342101
14400250,0,0,20110.699995247436
14400400,0,0,20086.326496428752
14400550,0,0,20119.48783580019
14400700,0,0,20048.273041965458
14400850,0,0,20569.223662438577
14401000,0,0,21282.75785381569
14401150,0,0,21389.922608276283
14401300,0,0,20786.73852803131
14401450,0,0,20797.964099385375
14401600,0,0,20764.75904392663
14401750,0,0,20749.106767800306
14401900,0,0,21363.426764821546
14402050,0,0,21504.104877265658
14402200,0,0,21339.80956380444
14402350,0,0,21395.794992546776
14402500,0,0,21337.390577836795
14402650,0,0,21480.64083995013
14402800,0,0,21363.93838243353
14402950,0,0,21331.527735571224
14403100,0,0,21615.181946040662
14403250,0,0,21481.247601819374
14403400,0,0,21262.32940458875
14403550,0,0,21705.16607739269
14403700,0,0,21296.95360923997
14403850,0,0,20943.896016474282
14404000,0,0,20919.27006903592
14404150,0,0,20391.01286945529
14404300,0,0,20287.837269168274
14404450,0,0,21170.318486675187
14404600,0,0,20306.83861773624
14404750,0,0,20994.429164011155
14404900,0,0,20382.01945020742
14405050,0,0,20415.419429716152
14405200,0,0,21286.004197485287
14405350,0,0,20358.35729379757
14405500,0,0,20563.51159569469
14405650,0,0,20328.107888004517
14405800,0,0,21457.359187749786
14405950,0,0,21071.194499068282
14406100,0,0,20517.77889610797
14406250,0,0,20749.04054700373
14406400,0,0,21379.09782143709
14406550,0,0,21142.782392117762
14406700,0,0,21103.158432935415
14406850,0,0,20997.30439761375
14407000,0,0,21165.677330140352
14407150,0,0,21110.060687097848
14407300,0,0,21903.045550196926
14407450,0,0,22149.941590690265
14407600,0,0,22094.774875647414
14407750,0,0,21849.448609747902
14407900,0,0,21773.577601084537
14408050,0,0,21736.222081750075
14408200,0,0,22138.885876509834
14408350,0,0,22174.766435448804
14408500,0,0,21722.179975590727
14408650,0,0,22213.224438878737
14408800,0,0,21092.29504822686
14408950,0,0,21325.047450722195
14409100,0,0,21482.320172273732
14409250,0,0,21520.75712044512
14409400,0,0,21081.0068681247
14409550,0,0,21019.806810779624
14409700,0,0,21277.24633984841
14409850,0,0,21145.038196126443
14410000,0,0,21337.506135777985
14410150,0,0,22178.858210315662
14410300,0,0,21842.182565636416
14410450,0,0,21166.443367228017
14410600,0,0,21270.216829272715
14410750,0,0,22032.086599027065
14410900,0,0,20323.45359223213
14411050,0,0,20598.884057514897
14411200,0,0,18561.462803324706
14411350,0,0,18199.336274425135
14411500,0,0,18562.05307108667
14411650,0,0,18038.29384798933
14411800,0,0,17918.178684659775
14411950,0,0,17974.717007964857
14412100,0,0,18445.204523856122
14412250,0,0,18091.899932427288
14412400,0,0,17607.756542600364
14412550,0,0,16682.279926240888
14412700,0,0,17021.657422450113
14412850,0,0,17453.053354525407
14413000,0,0,19114.885488148684
14413150,0,0,19191.608150439948
14413300,0,0,20852.81388953578
14413450,0,0,19872.60353750841
14413600,0,0,20307.860137889103
14413750,0,0,18933.14429283345
14413900,0,0,18364.602126542013
14414050,0,0,19268.055110206442
14414200,0,0,19487.8352944278
14414350,0,0,19659.37462688974
14414500,0,0,20047.9562299341
14414650,0,0,20462.297560985993
14414800,0,0,19590.118507280476
14414950,0,0,20798.558674730746
14415100,0,0,19888.548464683165
14415250,0,0,20673.44023991678
14415400,0,0,20198.73735462231
14415550,0,0,20572.247045758388
14415700,0,0,19992.618745490865
14415850,0,0,20358.49526391222
14416000,0,0,19853.591413174214
14416150,0,0,19987.957757372293
14416300,0,0,20044.71701792947
14416450,0,0,21051.070799939156
14416600,0,0,21455.379506639474
14416750,0,0,21207.916580329802
14416900,0,0,20133.373484262574
14417050,0,0,19259.811367065915
14417200,0,0,18881.149316735427
14417350,0,0,19842.906859915747
14417500,0,0,20447.153033265273
14417650,0,0,18949.20535400302
14417800,0,0,18317.764497298915
14417950,0,0,18888.506251280185
14418100,0,0,18509.716441925462
14418250,0,0,18442.021452859626
14418400,0,0,19438.749919056827
14418550,0,0,20314.28593019949
14418700,0,0,20571.553305602327
14418850,0,0,20584.21046578291
14419000,0,0,20377.178796242417
14419150,0,0,21103.426360840258
14419300,0,0,20191.459942578902
14419450,0,0,19584.069033592288
14419600,0,0,21184.257557420424
14419750,0,0,23010.82803169889
14419900,0,0,21419.741798924442
14420050,0,0,21738.54275822935
14420200,0,0,20940.60384773364
14420350,0,0,21242.36352807546
14420500,0,0,23115.3265909739
14420650,0,0,21668.845888362404
14420800,0,0,22465.058646346173
14420950,0,0,22562.81236453118
14421100,0,0,22439.91417942688
14421250,0,0,23184.92232313956
14421400,0,0,23205.582648339165
14421550,0,0,22086.587090937996
14421700,0,0,21744.343826598506
14421850,0,0,22136.044322333433
14422000,0,0,22372.639686821567
14422150,0,0,22437.679905186633
14422300,0,0,21870.816926980297
14422450,0,0,22075.328200046395
14422600,0,0,23800.859361795305
14422750,0,0,23575.764697067774
14422900,0,0,23021.008060712382
14423050,0,0,23378.354317200145
14423200,0,0,23910.373881262265
14423350,0,0,22619.88321734146
14423500,0,0,21495.42853078374
14423650,0,0,22826.81405766226
14423800,0,0,22868.537861759403
14423950,0,0,23757.612336491322
14424100,0,0,23676.195522241593
14424250,0,0,24737.474108816252
14424400,0,0,23339.592871089306
14424550,0,0,24053.166706739554
14424700,0,0,24918.647820040234
14424850,0,0,24921.306923009663
14425000,0,0,24912.64286758596
14425150,0,0,23394.402005512828
14425300,0,0,21792.268001500677
14425450,0,0,21435.426939090627
14425600,0,0,23838.035426985127
14425750,0,0,21339.154252957043
14425900,0,0,23426.488521275263
14426050,0,0,23051.856036509704
14426200,0,0,22744.80618464893
14426350,0,0,23452.8888251835
14426500,0,0,23735.40998053235
14426650,0,0,23772.837125539358
14426800,0,0,22061.611756058046
14426950,0,0,22956.80504071214
14427100,0,0,22903.309077427264
14427250,0,0,24334.041081367955
14427400,0,0,25000.197438830575
14427550,0,0,24750.697659990667
14427700,0,0,24994.280354848277
14427850,0,0,24635.956798702122
14428000,0,0,23138.512462503397
14428150,0,0,22649.7463918964
14428300,0,0,23094.41971178019
14428450,0,0,22518.594788388327
14428600,0,0,21303.156020784696
14428750,0,0,21815.4636062199
14428900,0,0,21384.07491641589
14429050,0,0,21307.01730397741
14429200,0,0,21382.82813633544
14429350,0,0,21526.50479297719
14429500,0,0,21003.209616151224
14429650,0,0,21494.84232660312
14429800,0,0,20888.36339357915
14429950,0,0,22072.177529676715
14430100,0,0,21046.319491502087
14430250,0,0,20623.776393992703
14430400,0,0,20370.944615674867
14430550,0,0,20712.486671878367
14430700,0,0,19160.291650701274
14430850,0,0,17957.498010332376
14431000,0,0,18824.578793191373
14431150,0,0,18446.51526599103
14431300,0,0,18454.066033014336
14431450,0,0,18706.615842104657
14431600,0,0,19051.996354766437
14431750,0,0,20197.71232952621
14431900,0,0,20242.129434713548
14432050,0,0,20457.683094683136
14432200,0,0,21320.157762447852
14432350,0,0,20605.693499212775
14432500,0,0,20261.986722000165
14432650,0,0,20790.82223568074
14432800,0,0,21564.536472240587
14432950,0,0,22108.189771224377
14433100,0,0,22970.0015156448
14433250,0,0,22232.83227467152
14433400,0,0,23902.89411509118
14433550,0,0,19214.537398391047
14433700,0,0,18145.68787099407
14433850,0,0,17639.961822116667
14434000,0,0,17706.049487750402
14434150,0,0,17708.28759902584
14434300,0,0,17291.251785084383
14434450,0,0,18466.185166255247
14434600,0,0,18869.168591177837
14434750,0,0,19407.84318350567
14434900,0,0,19165.87885163992
14435050,0,0,18563.332240736083
14435200,0,0,18002.030277298014
14435350,0,0,18031.29235191615
14435500,0,0,18110.165870439963
14435650,0,0,17857.162034848963
14435800,0,0,18124.794359276108
14435950,0,0,18279.15731053819
14436100,0,0,18416.836329927384
14436250,0,0,18565.310153968647
14436400,0,0,18102.13063072128
14436550,0,0,18135.35703706254
14436700,0,0,17702.520593779736
14436850,0,0,17729.426994992275
14437000,0,0,18138.169662605575
14437150,0,0,17823.73378235873
14437300,0,0,18662.922279108352
14437450,0,0,18370.312091730313
14437600,0,0,18711.391988547257
14437750,0,0,19279.704063281344
14437900,0,0,18620.548481329737
14438050,0,0,18687.589863958754
14438200,0,0,19282.947507219207
14438350,0,0,18506.85475467346
14438500,0,0,18881.070645823034
14438650,0,0,18365.949562595742
14438800,0,0,18273.4985604517
14438950,0,0,18815.77732429053
14439100,0,0,20172.65776283158
14439250,0,0,21331.418957207134
14439400,0,0,21451.232987766365
14439550,0,0,22064.582761091893
14439700,0,0,20823.909517335178
14439850,0,0,21070.43684330206
14440000,0,0,21386.56054187689
14440150,0,0,22085.072734028396
14440300,0,0,21999.80279876158
14440450,0,0,22305.11854502729
14440600,0,0,22630.962014182558
14440750,0,0,22494.716502169147
14440900,0,0,21203.62694424933
14441050,0,0,20929.912621913525
14441200,0,0,19370.92412111148
14441350,0,0,20450.095546472676
14441500,0,0,21426.164940488725
14441650,0,0,20186.52559971951
14441800,0,0,19894.41890948848
14441950,0,0,20934.79717386385
14442100,0,0,19049.316115518137
14442250,0,0,19608.641962111767
14442400,0,0,20512.16221016676
14442550,0,0,21162.83312183633
14442700,0,0,20468.074929347247
14442850,0,0,18846.111276948468
14443000,0,0,20140.996184276584
14443150,0,0,18668.32320546318
14443300,0,0,19125.986240436654
14443450,0,0,18086.705037144086
14443600,0,0,17102.353271364434
14443750,0,0,18044.38637306454
14443900,0,0,17812.13174758038
14444050,0,0,18882.55751389497
14444200,0,0,19298.373627746452
14444350,0,0,19225.518225900603
14444500,0,0,19467.622041688483
14444650,0,0,19568.880517805515
14444800,0,0,18459.644680527515
14444950,0,0,18711.85331487623
14445100,0,0,18522.982808885794
14445250,0,0,18546.006407171935
14445400,0,0,18512.602006290756
14445550,0,0,18739.283780489328
14445700,0,0,17460.875434468682
14445850,0,0,16753.149379027884
14446000,0,0,17788.749845368748
14446150,0,0,17824.42968038495
14446300,0,0,17943.78400158998
14446450,0,0,18277.929997491097
14446600,0,0,17303.836534089354
14446750,0,0,21749.98318356009
14446900,0,0,21943.926089512715
14447050,0,0,21975.894230221253
14447200,0,0,21835.728771777933
14447350,0,0,21874.483376303288
14447500,0,0,22014.04475905957
14447650,0,0,22145.79971400973
14447800,0,0,22424.200235152806
14447950,0,0,22867.666218954168
14448100,0,0,21845.224386322276
14448250,0,0,22431.267837502804
14448400,0,0,22820.55233452607
14448550,0,0,21545.2156159163
14448700,0,0,22501.84834989315
14448850,0,0,23265.653325208514
14449000,0,0,22573.407982716326
14449150,0,0,23858.369401110598
14449300,0,0,25431.856604287193
14449450,0,0,24713.99367295317
14449600,0,0,24638.59718446327
14449750,0,0,21475.836384547725
14449900,0,0,21259.233599925275
14450050,0,0,21867.288576133607
14450200,0,0,21741.066309734204
14450350,0,0,20975.695768409845
14450500,0,0,21691.149323895064
14450650,0,0,21761.05044944768
14450800,0,0,21755.891668323413
14450950,0,0,21380.483757058297
14451100,0,0,21766.8568775804
14451250,0,0,22010.762059475834
14451400,0,0,22823.870253099896
14451550,0,0,22010.8011420845
14451700,0,0,21289.891643791474
14451850,0,0,21886.915753022276
14452000,0,0,21940.311205180617
14452150,0,0,22132.20147203003
14452300,0,0,22051.357498177476
14452450,0,0,21707.54477397071
14452600,0,0,20299.62860524718
14452750,0,0,20497.66445126135
14452900,0,0,20559.03140078418
14453050,0,0,20664.456481558722
14453200,0,0,20165.653813077202
14453350,0,0,19947.74266762091
14453500,0,0,19822.69312199753
14453650,0,0,20314.429610830026
14453800,0,0,20112.69880326593
14453950,0,0,20535.357799289308
14454100,0,0,19684.952324793907
14454250,0,0,21233.311741238853
14454400,0,0,23165.27518364223
14454550,0,0,21678.50757075689
14454700,0,0,21885.435152800455
14454850,0,0,20963.117731351096
14455000,0,0,20419.59736462616
14455150,0,0,18791.862019534372
14455300,0,0,18202.374898251066
14455450,0,0,18978.149799375064
14455600,0,0,17754.128968886427
14455750,0,0,17993.842153622474
14455900,0,0,17990.91061736504
14456050,0,0,18405.466081456798
14456200,0,0,19336.642616650184
14456350,0,0,24524.99188835879
14456500,0,0,21885.205672675293
14456650,0,0,27033.12203510344
14456800,0,0,24800.69731284301
14456950,0,0,24368.42908600583
14457100,0,0,21964.039895163216
14457250,0,0,25787.98872623938
14457400,0,0,27015.484252281884
14457550,0,0,26208.137747148823
14457700,0,0,25752.97216628497
14457850,0,0,26567.7210102663
14458000,0,0,27897.728373146572
14458150,0,0,28192.353673910235
14458300,0,0,29062.449551807047
14458450,0,0,28158.89642874866
14458600,0,0,27299.00985806676
14458750,0,0,28626.907821379533
14458900,0,0,28808.342716602456
14459050,0,0,28449.970822234343
14459200,0,0,27953.278853795015
14459350,0,0,28165.57094698963
14459500,0,0,27933.95972085197
14459650,0,0,28037.251038847025
14459800,0,0,28058.188668905736
14459950,0,0,27939.89522342786
14460100,0,0,25923.155063457885
14460250,0,0,26175.319191501814
14460400,0,0,26615.870693872876
14460550,0,0,26297.368562262825
14460700,0,0,26840.081326103787
14460850,0,0,25757.27361161253
14461000,0,0,26451.86932095363
14461150,0,0,27069.4829807031
14461300,0,0,26816.738236841193
14461450,0,0,27281.145042958717
14461600,0,0,29288.828862156457
14461750,0,0,28374.948432770685
14461900,0,0,29480.89014781392
14462050,0,0,28198.776670607876
14462200,0,0,29136.983100484114
14462350,0,0,29038.92370581747
14462500,0,0,29422.140934906725
14462650,0,0,29026.915060269894
14462800,0,0,28526.469679834612
14462950,0,0,28633.07638405457
14463100,0,0,28297.21627418755
14463250,0,0,28188.982972683283
14463400,0,0,28179.79559802889
14463550,0,0,28426.19612884699
14463700,0,0,28159.438840640214
14463850,0,0,28541.690387919647
14464000,0,0,25428.32982765277
14464150,0,0,25370.029680387142
14464300,0,0,27065.16747029739
14464450,0,0,25900.898426935266
14464600,0,0,25917.92737754884
14464750,0,0,26024.934275202784
14464900,0,0,25385.911327756832
14465050,0,0,25742.994573817203
14465200,0,0,24731.485298263513
14465350,0,0,25063.437818283546
14465500,0,0,25541.00370004215
14465650,0,0,23343.656041231312
14465800,0,0,24130.93844908403
14465950,0,0,25930.382389879942
14466100,0,0,25768.880675217988
14466250,0,0,25997.774335728376
14466400,0,0,25388.374267389256
14466550,0,0,25284.501323962493
14466700,0,0,25199.286840321656
14466850,0,0,25368.785766628323
14467000,0,0,24552.327513140277
14467150,0,0,24874.61784411571
14467300,0,0,25737.120241892895
14467450,0,0,24890.832765224965
14467600,0,0,25749.429629196136
14467750,0,0,25774.84463607933
14467900,0,0,25110.366346320094
14468050,0,0,25599.0336206539
14468200,0,0,26943.078011414465
14468350,0,0,27754.050690613658
14468500,0,0,26817.59901910712
14468650,0,0,26363.756020599165
14468800,0,0,25283.727054000086
14468950,0,0,25286.952107924015
14469100,0,0,23814.635417507285
14469250,0,0,23284.083453291896
14469400,0,0,22446.807418585155
14469550,0,0,22165.665764330282
14469700,0,0,22319.63724789821
14469850,0,0,22133.455836523313
14470000,0,0,21346.047335973344
14470150,0,0,21480.582812850887
14470300,0,0,21867.515393826954
14470450,0,0,22154.734826021537
14470600,0,0,17791.48968904293
14470750,0,0,17291.137467915323
14470900,0,0,14620.190436283308
14471050,0,0,14331.820069809513
14471200,0,0,14387.417066044865
14471350,0,0,14064.823125522831
14471500,0,0,14661.073064255212
14471650,0,0,14511.580254238155
14471800,0,0,14227.884276474932
14471950,0,0,15136.106544873663
14472100,0,0,15349.269925933306
14472250,0,0,16032.238137329907
14472400,0,0,15460.550030564627
14472550,0,0,15715.816179872225
14472700,0,0,15616.256612941328
14472850,0,0,15070.326491402324
14473000,0,0,15136.11961762698
14473150,0,0,15586.290037275809
14473300,0,0,15356.025860446742
14473450,0,0,15272.648462407047
14473600,0,0,15280.607219184027
14473750,0,0,15203.471647720042
14473900,0,0,15462.230681172203
14474050,0,0,14719.276367650193
14474200,0,0,15431.285280667365
14474350,0,0,15592.490620732571
14474500,0,0,15610.761056742354
14474650,0,0,15572.924736824643
14474800,0,0,15679.02386799617
14474950,0,0,15737.218317220491
14475100,0,0,18629.535999275053
14475250,0,0,18626.880676526718
14475400,0,0,18603.990610549437
14475550,0,0,18397.887520980228
14475700,0,0,19508.569189891372
14475850,0,0,19861.8533010159
14476000,0,0,19147.431890534135
14476150,0,0,18831.206351206514
14476300,0,0,18704.88370713793
14476450,0,0,17877.218583239875
14476600,0,0,17758.58919930457
14476750,0,0,17738.021996708216
14476900,0,0,18299.9076989191
14477050,0,0,18191.831416461308
14477200,0,0,18980.448660424554
14477350,0,0,19169.585641589023
14477500,0,0,18769.39660466541
14477650,0,0,18954.054662821814
14477800,0,0,19975.869693094966
14477950,0,0,19377.39433549325
14478100,0,0,19586.481049456335
14478250,0,0,19700.51852329856
14478400,0,0,18947.599256853115
14478550,0,0,18692.883626296723
14478700,0,0,18655.52053361509
14478850,0,0,18969.246964406957
14479000,0,0,19104.922767167798
14479150,0,0,19276.815480047146
14479300,0,0,18871.495263837925
14479450,0,0,18796.389490236066
14479600,0,0,18146.287503691157
14479750,0,0,18472.42617294022
14479900,0,0,18919.47775765864
14480050,0,0,20271.388645192084
14480200,0,0,19840.947712792884
14480350,0,0,18757.467877172916
14480500,0,0,18511.272202856693
14480650,0,0,19018.1403169438
14480800,0,0,18122.770563934777
14480950,0,0,17424.24297176845
14481100,0,0,16339.852576480771
14481250,0,0,16715.326715805
14481400,0,0,17973.487312082318
14481550,0,0,19088.23103688842
14481700,0,0,18461.660272139467
14481850,0,0,18660.428042903757
14482000,0,0,19004.48549478641
14482150,0,0,22035.014144327964
14482300,0,0,20824.534740165516
14482450,0,0,21663.9232119065
14482600,0,0,21384.74883483319
14482750,0,0,21246.05790346191
14482900,0,0,20582.305980986832
14483050,0,0,19590.263236800696
14483200,0,0,19174.46960216778
14483350,0,0,19853.431692404454
14483500,0,0,21140.824357413247
14483650,0,0,23306.857030680883
14483800,0,0,23025.738523348504
14483950,0,0,21795.177081203656
14484100,0,0,21721.028123579737
14484250,0,0,21510.1849375578
14484400,0,0,23354.084155104203
14484550,0,0,23176.475852650095
14484700,0,0,23625.560981147428
14484850,0,0,23133.594583414884
14485000,0,0,22242.678091493108
14485150,0,0,22358.202301897567
14485300,0,0,22243.079016199874
14485450,0,0,22374.755388961625
14485600,0,0,23296.132143342315
14485750,0,0,22608.324668265188
14485900,0,0,20098.148330078853
14486050,0,0,19406.530343162463
14486200,0,0,20503.83274330967
14486350,0,0,20096.54923569971
14486500,0,0,19854.610531054386
14486650,0,0,19879.62405256558
14486800,0,0,19763.626838155695
14486950,0,0,20000.522662021787
14487100,0,0,20708.23639621399
14487250,0,0,20138.57498928847
14487400,0,0,19803.13381366129
14487550,0,0,19655.87115740969
14487700,0,0,19954.063535271824
14487850,0,0,20360.482291811655
14488000,0,0,21798.127397923137
14488150,0,0,22386.233015320096
14488300,0,0,21409.42635265251
14488450,0,0,22729.37829526089
14488600,0,0,21832.885646392562
14488750,0,0,20604.355887101832
14488900,0,0,19915.964107262414
14489050,0,0,20223.441064062252
14489200,0,0,18367.376416718987
14489350,0,0,20867.774622093453
14489500,0,0,21284.80371703724
14489650,0,0,20798.184151155947
14489800,0,0,20345.77976874123
14489950,0,0,20205.205629698015
14490100,0,0,21084.172666430266
14490250,0,0,21705.732434164842
14490400,0,0,21401.477087760984
14490550,0,0,21334.148127736848
14490700,0,0,21647.99692984819
14490850,0,0,19760.485019213425
14491000,0,0,20379.422164415424
14491150,0,0,20089.960202017024
14491300,0,0,19547.33352869754
14491450,0,0,19787.70649151081
14491600,0,0,20221.060049250584
14491750,0,0,20532.80467887056
14491900,0,0,21105.752821521695
14492050,0,0,20550.94210514713
14492200,0,0,20449.524870789268
14492350,0,0,20369.513853246768
14492500,0,0,20125.81751716478
14492650,0,0,20464.254449072512
14492800,0,0,19794.4067796346
14492950,0,0,20761.49589226818
14493100,0,0,20007.529003263946
14493250,0,0,20023.917401255647
14493400,0,0,19565.067444612316
14493550,0,0,19301.119456466367
14493700,0,0,19638.361057770046
14493850,0,0,20099.11448570179
14494000,0,0,19486.730019660616
14494150,0,0,19108.076708284672
14494300,0,0,20964.85354787806
14494450,0,0,21781.112329812073
14494600,0,0,21980.19142260924
14494750,0,0,22135.309169648146
14494900,0,0,23446.46306237865
14495050,0,0,24242.99540809545
14495200,0,0,23692.73421702848
14495350,0,0,24157.432250818936
14495500,0,0,23863.514044731757
14495650,0,0,23832.14509109534
14495800,0,0,23673.077222773383
14495950,0,0,23323.07182964198
14496100,0,0,23495.257608024825
14496250,0,0,23475.138527493044
14496400,0,0,23250.424890566657
14496550,0,0,23500.303264297232
14496700,0,0,23794.68083265922
14496850,0,0,23745.777790069038
14497000,0,0,24136.99464987321
14497150,0,0,24036.830731443304
14497300,0,0,24029.260573321473
14497450,0,0,24493.37638163416
14497600,0,0,25059.325545532054
14497750,0,0,25023.534806694443
14497900,0,0,25468.93811392582
14498050,0,0,24863.326760021708
14498200,0,0,24805.33681823151
14498350,0,0,24709.30150621738
14498500,0,0,24564.78580379592
14498650,0,0,24394.133079902465
14498800,0,0,24315.982523364793
14498950,0,0,24293.667870663165
14499100,0,0,25094.842217175603
14499250,0,0,25079.419333238628
14499400,0,0,24965.520905517747
14499550,0,0,24866.954562888
14499700,0,0,23476.041229018854
14499850,0,0,24326.615822753032
14500000,0,0,24134.215761979474
14500150,0,0,23646.288884597074
14500300,0,0,24598.56035522202
14500450,0,0,24292.081407245747
14500600,0,0,21724.549021502855
14500750,0,0,19917.143900440875
14500900,0,0,19757.00530362146
14501050,0,0,18997.17410124482
14501200,0,0,18430.76615492755
14501350,0,0,17793.766969363223
14501500,0,0,18052.669058470834
14501650,0,0,18580.544748762517
14501800,0,0,18366.953470452627
14501950,0,0,17729.925173045503
14502100,0,0,17970.662393960207
14502250,0,0,18284.368956102186
14502400,0,0,18106.607682719397
14502550,0,0,17485.200297329342
14502700,0,0,18731.348078115087
14502850,0,0,18727.463170724764
14503000,0,0,18625.58706802784
14503150,0,0,18675.16596562526
14503300,0,0,18548.74087738974
14503450,0,0,18367.895777552338
14503600,0,0,18481.334021406186
14503750,0,0,17176.790141295452
14503900,0,0,17109.032188917117
14504050,0,0,16998.869059800818
14504200,0,0,16910.796794743314
14504350,0,0,17885.792273753053
14504500,0,0,17439.36290840685
14504650,0,0,17498.466345877612
14504800,0,0,17206.117318882498
14504950,0,0,17523.820956399933
14505100,0,0,17469.22669011285
14505250,0,0,17973.38420170247
14505400,0,0,18103.044263998643
14505550,0,0,17661.327134420964
14505700,0,0,17336.950389644924
14505850,0,0,18199.761629915374
14506000,0,0,17984.01415766102
14506150,0,0,16830.27894164163
14506300,0,0,17659.42586306999
14506450,0,0,16933.39283182838
14506600,0,0,16859.56713519364
14506750,0,0,16691.88105099373
14506900,0,0,15924.69082771266
14507050,0,0,16128.293393971508
14507200,0,0,16327.525587624958
14507350,0,0,16721.77908399584
14507500,0,0,17368.066658606123
14507650,0,0,19354.612413292038
14507800,0,0,19475.46960293745
14507950,0,0,18459.226088614254
14508100,0,0,17781.547921386264
14508250,0,0,18098.516852254386
14508400,0,0,18915.667367897287
14508550,0,0,19724.55076240387
14508700,0,0,18903.406652055113
14508850,0,0,19189.278565012388
14509000,0,0,18669.233729771877
14509150,0,0,19407.868315664815
14509300,0,0,18765.144316805177
14509450,0,0,18127.915987013595
14509600,0,0,19284.5983496822
14509750,0,0,19889.072440142412
14509900,0,0,20804.134212124845
14510050,0,0,20318.68097020921
14510200,0,0,20151.711826904168
14510350,0,0,22599.140925710046
14510500,0,0,21349.93260925301
14510650,0,0,20791.861423068018
14510800,0,0,20551.85093879771
14510950,0,0,20240.214567713898
14511100,0,0,19141.601497612945
14511250,0,0,19158.681047169932
14511400,0,0,18854.336172002826
14511550,0,0,17765.30608187161
14511700,0,0,16915.248563230238
14511850,0,0,17752.30334015709
14512000,0,0,17661.59783624999
14512150,0,0,18079.932434703176
14512300,0,0,19425.26673558946
14512450,0,0,18036.957289687627
14512600,0,0,18048.079441153925
14512750,0,0,19034.81711457474
14512900,0,0,19139.27221230106
14513050,0,0,18441.542995426647
14513200,0,0,18190.467156462902
14513350,0,0,17914.10463396401
14513500,0,0,17206.868263930603
14513650,0,0,17764.269615402118
14513800,0,0,17896.49788403294
14513950,0,0,16726.63454103071
14514100,0,0,17652.863825070475
14514250,0,0,18584.619112492706
14514400,0,0,18176.784666746637
14514550,0,0,18666.20964626415
14514700,0,0,18164.762036163935
14514850,0,0,18503.505164299597
14515000,0,0,18611.075577421594
14515150,0,0,19785.160541774636
14515300,0,0,19636.850155814886
14515450,0,0,19592.834978937004
14515600,0,0,19602.567784822684
14515750,0,0,18941.038898452487
14515900,0,0,18534.08705375451
14516050,0,0,18626.579274171243
14516200,0,0,18780.081080269614
14516350,0,0,18983.636054935054
14516500,0,0,19804.143079425034
14516650,0,0,20999.33142492323
14516800,0,0,21043.502667358116
14516950,0,0,21537.70637939652
14517100,0,0,20444.735824516618
14517250,0,0,19644.841803330237
14517400,0,0,20711.394795391934
14517550,0,0,19807.9212042219
14517700,0,0,20447.541114488675
14517850,0,0,20033.42512466263
14518000,0,0,20220.21699803861
14518150,0,0,20362.480721416257
14518300,0,0,20688.97529011063
14518450,0,0,20565.16127167336
14518600,0,0,21184.834787273292
14518750,0,0,21844.872815105013
14518900,0,0,22106.23993100083
14519050,0,0,22571.329726503252
14519200,0,0,23309.79117349317
14519350,0,0,22025.701926505986
14519500,0,0,22391.38934248353
14519650,0,0,20570.268324347868
14519800,0,0,22324.99865680429
14519950,0,0,21274.784499047284
14520100,0,0,21964.05186909998
14520250,0,0,23085.355911788596
14520400,0,0,24331.91844604376
14520550,0,0,24106.903214147344
14520700,0,0,23364.082451948365
14520850,0,0,23099.096959244143
14521000,0,0,22646.908165933888
14521150,0,0,25377.792967406243
14521300,0,0,23131.242160824444
