blocknumber,reserve USDP,reserve DAI,volume USDP for 5% slippage
16664500,0,0,68.83231981163347
16664650,0,0,68.83231981163347
16664800,0,0,68.83231981163347
16664950,0,0,68.83231981163347
16665100,0,0,68.83231981163347
16665250,0,0,68.83231981163347
16665400,0,0,68.83231981163347
16665550,0,0,68.83231981163347
16665700,0,0,68.83231981163347
16665850,0,0,68.83231981163347
16666000,0,0,68.83231981163347
16666150,0,0,68.83231981163347
16666300,0,0,68.83231981163347
16666450,0,0,68.83231981163347
16666600,0,0,68.83231981163347
16666750,0,0,68.83231981163347
16666900,0,0,68.83231981163347
16667050,0,0,68.83231981163347
16667200,0,0,68.83231981163347
16667350,0,0,68.83231981163347
16667500,0,0,68.83231981163347
16667650,0,0,68.83231981163347
16667800,0,0,68.83231981163347
16667950,0,0,68.83231981163347
16668100,0,0,68.83231981163347
16668250,0,0,68.83231981163347
16668400,0,0,68.83231981163347
16668550,0,0,68.83231981163347
16668700,0,0,68.83231981163347
16668850,0,0,68.83231981163347
16669000,0,0,68.83231981163347
16669150,0,0,68.83231981163347
16669300,0,0,68.83231981163347
16669450,0,0,68.83231981163347
16669600,0,0,68.83231981163347
16669750,0,0,68.83231981163347
16669900,0,0,68.83231981163347
16670050,0,0,68.83231981163347
16670200,0,0,68.83231981163347
16670350,0,0,68.83231981163347
16670500,0,0,68.83231981163347
16670650,0,0,68.83231981163347
16670800,0,0,68.83231981163347
16670950,0,0,68.83231981163347
16671100,0,0,68.83231981163347
16671250,0,0,68.83231981163347
16671400,0,0,68.83231981163347
16671550,0,0,68.83231981163347
16671700,0,0,68.83231981163347
16671850,0,0,68.83231981163347
16672000,0,0,68.83231981163347
16672150,0,0,68.83231981163347
16672300,0,0,68.83231981163347
16672450,0,0,68.83231981163347
16672600,0,0,68.83231981163347
16672750,0,0,68.83231981163347
16672900,0,0,68.83231981163347
16673050,0,0,68.83231981163347
16673200,0,0,68.83231981163347
16673350,0,0,68.83231981163347
16673500,0,0,68.83231981163347
16673650,0,0,68.83231981163347
16673800,0,0,68.83231981163347
16673950,0,0,68.83231981163347
16674100,0,0,68.83231981163347
16674250,0,0,68.83231981163347
16674400,0,0,68.83231981163347
16674550,0,0,68.83231981163347
16674700,0,0,68.83231981163347
16674850,0,0,68.83231981163347
16675000,0,0,68.83231981163347
16675150,0,0,68.83231981163347
16675300,0,0,68.83231981163347
16675450,0,0,68.83231981163347
16675600,0,0,68.83231981163347
16675750,0,0,68.83231981163347
16675900,0,0,68.83231981163347
16676050,0,0,68.83231981163347
16676200,0,0,68.83231981163347
16676350,0,0,68.83231981163347
16676500,0,0,68.83231981163347
16676650,0,0,68.83231981163347
16676800,0,0,68.83231981163347
16676950,0,0,68.83231981163347
16677100,0,0,68.83231981163347
16677250,0,0,68.83231981163347
16677400,0,0,68.83231981163347
16677550,0,0,68.83231981163347
16677700,0,0,68.83231981163347
16677850,0,0,68.83231981163347
16678000,0,0,68.83231981163347
16678150,0,0,68.83231981163347
16678300,0,0,68.83231981163347
16678450,0,0,68.83231981163347
16678600,0,0,68.83231981163347
16678750,0,0,68.83231981163347
16678900,0,0,68.83231981163347
16679050,0,0,68.83231981163347
16679200,0,0,68.83231981163347
16679350,0,0,68.83231981163347
16679500,0,0,68.83231981163347
16679650,0,0,68.83231981163347
16679800,0,0,68.83231981163347
16679950,0,0,68.83231981163347
16680100,0,0,68.83231981163347
16680250,0,0,68.83231981163347
16680400,0,0,68.83231981163347
16680550,0,0,68.83231981163347
16680700,0,0,68.83231981163347
16680850,0,0,68.83231981163347
16681000,0,0,68.83231981163347
16681150,0,0,68.83231981163347
16681300,0,0,68.83231981163347
16681450,0,0,68.83231981163347
16681600,0,0,68.83231981163347
16681750,0,0,68.83231981163347
16681900,0,0,68.83231981163347
16682050,0,0,68.83231981163347
16682200,0,0,68.83231981163347
16682350,0,0,68.83231981163347
16682500,0,0,68.83231981163347
16682650,0,0,68.83231981163347
16682800,0,0,68.83231981163347
16682950,0,0,68.83231981163347
16683100,0,0,68.83231981163347
16683250,0,0,68.83231981163347
16683400,0,0,68.83231981163347
16683550,0,0,68.83231981163347
16683700,0,0,68.83231981163347
16683850,0,0,68.83231981163347
16684000,0,0,68.83231981163347
16684150,0,0,68.83231981163347
16684300,0,0,68.83231981163347
16684450,0,0,68.83231981163347
16684600,0,0,68.83231981163347
16684750,0,0,68.83231981163347
16684900,0,0,68.83231981163347
16685050,0,0,68.83231981163347
16685200,0,0,68.83231981163347
16685350,0,0,68.83231981163347
16685500,0,0,68.83231981163347
16685650,0,0,68.83231981163347
16685800,0,0,68.83231981163347
16685950,0,0,68.83231981163347
16686100,0,0,68.83231981163347
16686250,0,0,68.83231981163347
16686400,0,0,68.83231981163347
16686550,0,0,68.83231981163347
16686700,0,0,68.83231981163347
16686850,0,0,68.83231981163347
16687000,0,0,68.83231981163347
16687150,0,0,68.83231981163347
16687300,0,0,68.83231981163347
16687450,0,0,68.83231981163347
16687600,0,0,68.83231981163347
16687750,0,0,68.83231981163347
16687900,0,0,68.83231981163347
16688050,0,0,68.83231981163347
16688200,0,0,68.83231981163347
16688350,0,0,68.83231981163347
16688500,0,0,68.83231981163347
16688650,0,0,68.83231981163347
16688800,0,0,68.83231981163347
16688950,0,0,68.83231981163347
16689100,0,0,68.83231981163347
16689250,0,0,68.83231981163347
16689400,0,0,68.83231981163347
16689550,0,0,68.83231981163347
16689700,0,0,68.83231981163347
16689850,0,0,68.83231981163347
16690000,0,0,68.83231981163347
16690150,0,0,68.83231981163347
16690300,0,0,68.83231981163347
16690450,0,0,68.83231981163347
16690600,0,0,68.83231981163347
16690750,0,0,68.83231981163347
16690900,0,0,68.83231981163347
16691050,0,0,68.83231981163347
16691200,0,0,68.83231981163347
16691350,0,0,68.83231981163347
16691500,0,0,68.83231981163347
16691650,0,0,68.83231981163347
16691800,0,0,68.83231981163347
16691950,0,0,68.83231981163347
16692100,0,0,68.83231981163347
16692250,0,0,68.83231981163347
16692400,0,0,68.83231981163347
16692550,0,0,68.83231981163347
16692700,0,0,68.83231981163347
16692850,0,0,68.83231981163347
16693000,0,0,68.83231981163347
16693150,0,0,68.83231981163347
16693300,0,0,68.83231981163347
16693450,0,0,68.83231981163347
16693600,0,0,68.83231981163347
16693750,0,0,68.83231981163347
16693900,0,0,68.83231981163347
16694050,0,0,68.83231981163347
16694200,0,0,68.83231981163347
16694350,0,0,68.83231981163347
16694500,0,0,68.83231981163347
16694650,0,0,68.83231981163347
16694800,0,0,68.83231981163347
16694950,0,0,68.83231981163347
16695100,0,0,68.83231981163347
16695250,0,0,68.83231981163347
16695400,0,0,68.83231981163347
16695550,0,0,68.83231981163347
16695700,0,0,68.83231981163347
16695850,0,0,68.83231981163347
16696000,0,0,68.83231981163347
16696150,0,0,68.83231981163347
16696300,0,0,68.83231981163347
16696450,0,0,68.83231981163347
16696600,0,0,68.83231981163347
16696750,0,0,68.83231981163347
16696900,0,0,68.83231981163347
16697050,0,0,68.83231981163347
16697200,0,0,68.83231981163347
16697350,0,0,68.83231981163347
16697500,0,0,68.83231981163347
16697650,0,0,68.83231981163347
16697800,0,0,68.83231981163347
16697950,0,0,68.83231981163347
16698100,0,0,68.83231981163347
16698250,0,0,68.83231981163347
16698400,0,0,68.83231981163347
16698550,0,0,68.83231981163347
16698700,0,0,68.83231981163347
16698850,0,0,68.83231981163347
16699000,0,0,68.83231981163347
16699150,0,0,68.83231981163347
16699300,0,0,68.83231981163347
16699450,0,0,68.83231981163347
16699600,0,0,68.83231981163347
16699750,0,0,68.83231981163347
16699900,0,0,68.83231981163347
16700050,0,0,68.83231981163347
16700200,0,0,68.83231981163347
16700350,0,0,68.83231981163347
16700500,0,0,68.83231981163347
16700650,0,0,68.83231981163347
16700800,0,0,68.83231981163347
16700950,0,0,68.83231981163347
16701100,0,0,68.83231981163347
16701250,0,0,68.83231981163347
16701400,0,0,68.83231981163347
16701550,0,0,68.83231981163347
16701700,0,0,68.83231981163347
16701850,0,0,68.83231981163347
16702000,0,0,68.83231981163347
16702150,0,0,68.83231981163347
16702300,0,0,68.83231981163347
16702450,0,0,68.83231981163347
16702600,0,0,68.83231981163347
16702750,0,0,68.83231981163347
16702900,0,0,68.83231981163347
16703050,0,0,68.83231981163347
16703200,0,0,68.83231981163347
16703350,0,0,68.83231981163347
16703500,0,0,68.83231981163347
16703650,0,0,68.83231981163347
16703800,0,0,68.83231981163347
16703950,0,0,68.83231981163347
16704100,0,0,68.83231981163347
16704250,0,0,68.83231981163347
16704400,0,0,68.83231981163347
16704550,0,0,68.83231981163347
16704700,0,0,68.83231981163347
16704850,0,0,68.83231981163347
16705000,0,0,68.83231981163347
16705150,0,0,68.83231981163347
16705300,0,0,68.83231981163347
16705450,0,0,68.83231981163347
16705600,0,0,68.83231981163347
16705750,0,0,68.83231981163347
16705900,0,0,68.83231981163347
16706050,0,0,68.83231981163347
16706200,0,0,68.83231981163347
16706350,0,0,68.83231981163347
16706500,0,0,68.83231981163347
16706650,0,0,68.83231981163347
16706800,0,0,68.83231981163347
16706950,0,0,68.83231981163347
16707100,0,0,68.83231981163347
16707250,0,0,68.83231981163347
16707400,0,0,68.83231981163347
16707550,0,0,68.83231981163347
16707700,0,0,68.83231981163347
16707850,0,0,68.83231981163347
16708000,0,0,68.83231981163347
16708150,0,0,68.83231981163347
16708300,0,0,68.83231981163347
16708450,0,0,68.83231981163347
16708600,0,0,68.83231981163347
16708750,0,0,68.83231981163347
16708900,0,0,68.83231981163347
16709050,0,0,68.83231981163347
16709200,0,0,68.83231981163347
16709350,0,0,68.83231981163347
16709500,0,0,68.83231981163347
16709650,0,0,68.83231981163347
16709800,0,0,68.83231981163347
16709950,0,0,68.83231981163347
16710100,0,0,68.83231981163347
16710250,0,0,68.83231981163347
16710400,0,0,68.83231981163347
16710550,0,0,68.83231981163347
16710700,0,0,68.83231981163347
16710850,0,0,68.83231981163347
16711000,0,0,68.83231981163347
16711150,0,0,68.83231981163347
16711300,0,0,68.83231981163347
16711450,0,0,68.83231981163347
16711600,0,0,68.83231981163347
16711750,0,0,68.83231981163347
16711900,0,0,68.83231981163347
16712050,0,0,68.83231981163347
16712200,0,0,68.83231981163347
16712350,0,0,68.83231981163347
16712500,0,0,68.83231981163347
16712650,0,0,68.83231981163347
16712800,0,0,68.83231981163347
16712950,0,0,68.83231981163347
16713100,0,0,68.83231981163347
16713250,0,0,68.83231981163347
16713400,0,0,68.83231981163347
16713550,0,0,68.83231981163347
16713700,0,0,68.83231981163347
16713850,0,0,68.83231981163347
16714000,0,0,68.83231981163347
16714150,0,0,68.83231981163347
16714300,0,0,68.83231981163347
16714450,0,0,68.83231981163347
16714600,0,0,68.83231981163347
16714750,0,0,68.83231981163347
16714900,0,0,68.83231981163347
16715050,0,0,68.83231981163347
16715200,0,0,68.83231981163347
16715350,0,0,68.83231981163347
16715500,0,0,68.83231981163347
16715650,0,0,68.83231981163347
16715800,0,0,68.83231981163347
16715950,0,0,68.83231981163347
16716100,0,0,68.83231981163347
16716250,0,0,68.83231981163347
16716400,0,0,68.83231981163347
16716550,0,0,68.83231981163347
16716700,0,0,68.83231981163347
16716850,0,0,68.83231981163347
16717000,0,0,68.83231981163347
16717150,0,0,68.83231981163347
16717300,0,0,68.83231981163347
16717450,0,0,68.83231981163347
16717600,0,0,68.83231981163347
16717750,0,0,68.83231981163347
16717900,0,0,68.83231981163347
16718050,0,0,68.83231981163347
16718200,0,0,68.83231981163347
16718350,0,0,68.83231981163347
16718500,0,0,68.83231981163347
16718650,0,0,68.83231981163347
16718800,0,0,68.83231981163347
16718950,0,0,68.83231981163347
16719100,0,0,68.83231981163347
16719250,0,0,68.83231981163347
16719400,0,0,68.83231981163347
16719550,0,0,68.83231981163347
16719700,0,0,68.83231981163347
16719850,0,0,68.83231981163347
16720000,0,0,68.83231981163347
16720150,0,0,68.83231981163347
16720300,0,0,68.83231981163347
16720450,0,0,68.83231981163347
16720600,0,0,68.83231981163347
16720750,0,0,68.83231981163347
16720900,0,0,68.83231981163347
16721050,0,0,68.83231981163347
16721200,0,0,68.83231981163347
16721350,0,0,68.83231981163347
16721500,0,0,68.83231981163347
16721650,0,0,68.83231981163347
16721800,0,0,68.83231981163347
16721950,0,0,68.83231981163347
16722100,0,0,68.83231981163347
16722250,0,0,68.83231981163347
16722400,0,0,68.83231981163347
16722550,0,0,68.83231981163347
16722700,0,0,68.83231981163347
16722850,0,0,68.83231981163347
16723000,0,0,68.83231981163347
16723150,0,0,68.83231981163347
16723300,0,0,68.83231981163347
16723450,0,0,68.83231981163347
16723600,0,0,68.83231981163347
16723750,0,0,68.83231981163347
16723900,0,0,68.83231981163347
16724050,0,0,68.83231981163347
16724200,0,0,68.83231981163347
16724350,0,0,68.83231981163347
16724500,0,0,68.83231981163347
16724650,0,0,68.83231981163347
16724800,0,0,68.83231981163347
16724950,0,0,68.83231981163347
16725100,0,0,68.83231981163347
16725250,0,0,68.83231981163347
16725400,0,0,68.83231981163347
16725550,0,0,68.83231981163347
16725700,0,0,68.83231981163347
16725850,0,0,68.83231981163347
16726000,0,0,68.83231981163347
16726150,0,0,68.83231981163347
16726300,0,0,68.83231981163347
16726450,0,0,68.83231981163347
16726600,0,0,68.83231981163347
16726750,0,0,68.83231981163347
16726900,0,0,68.83231981163347
16727050,0,0,68.83231981163347
16727200,0,0,68.83231981163347
16727350,0,0,68.83231981163347
16727500,0,0,68.83231981163347
16727650,0,0,68.83231981163347
16727800,0,0,68.83231981163347
16727950,0,0,68.83231981163347
16728100,0,0,68.83231981163347
16728250,0,0,68.83231981163347
16728400,0,0,68.83231981163347
16728550,0,0,68.83231981163347
16728700,0,0,68.83231981163347
16728850,0,0,68.83231981163347
16729000,0,0,68.83231981163347
16729150,0,0,68.83231981163347
16729300,0,0,68.83231981163347
16729450,0,0,68.83231981163347
16729600,0,0,68.83231981163347
16729750,0,0,68.83231981163347
16729900,0,0,68.83231981163347
16730050,0,0,68.83231981163347
16730200,0,0,68.83231981163347
16730350,0,0,68.83231981163347
16730500,0,0,68.83231981163347
16730650,0,0,68.83231981163347
16730800,0,0,68.83231981163347
16730950,0,0,68.83231981163347
16731100,0,0,68.83231981163347
16731250,0,0,68.83231981163347
16731400,0,0,68.83231981163347
16731550,0,0,68.83231981163347
16731700,0,0,68.83231981163347
16731850,0,0,68.83231981163347
16732000,0,0,68.83231981163347
16732150,0,0,68.83231981163347
16732300,0,0,68.83231981163347
16732450,0,0,68.83231981163347
16732600,0,0,68.83231981163347
16732750,0,0,68.83231981163347
16732900,0,0,68.83231981163347
16733050,0,0,68.83231981163347
16733200,0,0,68.83231981163347
16733350,0,0,68.83231981163347
16733500,0,0,68.83231981163347
16733650,0,0,68.83231981163347
16733800,0,0,68.83231981163347
16733950,0,0,68.83231981163347
16734100,0,0,68.83231981163347
16734250,0,0,68.83231981163347
16734400,0,0,68.83231981163347
16734550,0,0,68.83231981163347
16734700,0,0,68.83231981163347
16734850,0,0,68.83231981163347
16735000,0,0,68.83231981163347
16735150,0,0,68.83231981163347
16735300,0,0,68.83231981163347
16735450,0,0,68.83231981163347
16735600,0,0,68.83231981163347
16735750,0,0,68.83231981163347
16735900,0,0,68.83231981163347
16736050,0,0,68.83231981163347
16736200,0,0,68.83231981163347
16736350,0,0,68.83231981163347
16736500,0,0,68.83231981163347
16736650,0,0,68.83231981163347
16736800,0,0,68.83231981163347
16736950,0,0,68.83231981163347
16737100,0,0,68.83231981163347
16737250,0,0,68.83231981163347
16737400,0,0,68.83231981163347
16737550,0,0,68.83231981163347
16737700,0,0,68.83231981163347
16737850,0,0,68.83231981163347
16738000,0,0,68.83231981163347
16738150,0,0,68.83231981163347
16738300,0,0,68.83231981163347
16738450,0,0,68.83231981163347
16738600,0,0,68.83231981163347
16738750,0,0,68.83231981163347
16738900,0,0,68.83231981163347
16739050,0,0,68.83231981163347
16739200,0,0,68.83231981163347
16739350,0,0,68.83231981163347
16739500,0,0,68.83231981163347
16739650,0,0,68.83231981163347
16739800,0,0,68.83231981163347
16739950,0,0,68.83231981163347
16740100,0,0,68.83231981163347
16740250,0,0,68.83231981163347
16740400,0,0,68.83231981163347
16740550,0,0,68.83231981163347
16740700,0,0,68.83231981163347
16740850,0,0,68.83231981163347
16741000,0,0,68.83231981163347
16741150,0,0,68.83231981163347
16741300,0,0,68.83231981163347
16741450,0,0,68.83231981163347
16741600,0,0,68.83231981163347
16741750,0,0,68.83231981163347
16741900,0,0,68.83231981163347
16742050,0,0,68.83231981163347
16742200,0,0,68.83231981163347
16742350,0,0,68.83231981163347
16742500,0,0,68.83231981163347
16742650,0,0,68.83231981163347
16742800,0,0,68.83231981163347
16742950,0,0,68.83231981163347
16743100,0,0,68.83231981163347
16743250,0,0,68.83231981163347
16743400,0,0,68.83231981163347
16743550,0,0,68.83231981163347
16743700,0,0,68.83231981163347
16743850,0,0,68.83231981163347
16744000,0,0,68.83231981163347
16744150,0,0,68.83231981163347
16744300,0,0,68.83231981163347
16744450,0,0,68.83231981163347
16744600,0,0,68.83231981163347
16744750,0,0,68.83231981163347
16744900,0,0,68.83231981163347
16745050,0,0,68.83231981163347
16745200,0,0,68.83231981163347
16745350,0,0,68.83231981163347
16745500,0,0,68.83231981163347
16745650,0,0,68.83231981163347
16745800,0,0,68.83231981163347
16745950,0,0,68.83231981163347
16746100,0,0,68.83231981163347
16746250,0,0,68.83231981163347
16746400,0,0,68.83231981163347
16746550,0,0,68.83231981163347
16746700,0,0,68.83231981163347
16746850,0,0,68.83231981163347
16747000,0,0,68.83231981163347
16747150,0,0,68.83231981163347
16747300,0,0,68.83231981163347
16747450,0,0,68.83231981163347
16747600,0,0,68.83231981163347
16747750,0,0,68.83231981163347
16747900,0,0,68.83231981163347
16748050,0,0,68.83231981163347
16748200,0,0,68.83231981163347
16748350,0,0,68.83231981163347
16748500,0,0,68.83231981163347
16748650,0,0,68.83231981163347
16748800,0,0,68.83231981163347
16748950,0,0,68.83231981163347
16749100,0,0,68.83231981163347
16749250,0,0,68.83231981163347
16749400,0,0,68.83231981163347
16749550,0,0,68.83231981163347
16749700,0,0,68.83231981163347
16749850,0,0,68.83231981163347
16750000,0,0,68.83231981163347
16750150,0,0,68.83231981163347
16750300,0,0,68.83231981163347
16750450,0,0,68.83231981163347
16750600,0,0,68.83231981163347
16750750,0,0,68.83231981163347
16750900,0,0,68.83231981163347
16751050,0,0,68.83231981163347
16751200,0,0,68.83231981163347
16751350,0,0,68.83231981163347
16751500,0,0,68.83231981163347
16751650,0,0,68.83231981163347
16751800,0,0,68.83231981163347
16751950,0,0,68.83231981163347
16752100,0,0,68.83231981163347
16752250,0,0,68.83231981163347
16752400,0,0,68.83231981163347
16752550,0,0,68.83231981163347
16752700,0,0,68.83231981163347
16752850,0,0,68.83231981163347
16753000,0,0,68.83231981163347
16753150,0,0,68.83231981163347
16753300,0,0,68.83231981163347
16753450,0,0,68.83231981163347
16753600,0,0,68.83231981163347
16753750,0,0,68.83231981163347
16753900,0,0,68.83231981163347
16754050,0,0,68.83231981163347
16754200,0,0,68.83231981163347
16754350,0,0,68.83231981163347
16754500,0,0,68.83231981163347
16754650,0,0,68.83231981163347
16754800,0,0,68.83231981163347
16754950,0,0,68.83231981163347
16755100,0,0,68.83231981163347
16755250,0,0,68.83231981163347
16755400,0,0,68.83231981163347
16755550,0,0,68.83231981163347
16755700,0,0,68.83231981163347
16755850,0,0,68.83231981163347
16756000,0,0,68.83231981163347
16756150,0,0,68.83231981163347
16756300,0,0,68.83231981163347
16756450,0,0,68.83231981163347
16756600,0,0,68.83231981163347
16756750,0,0,68.83231981163347
16756900,0,0,68.83231981163347
16757050,0,0,68.83231981163347
16757200,0,0,68.83231981163347
16757350,0,0,68.83231981163347
16757500,0,0,68.83231981163347
16757650,0,0,68.83231981163347
16757800,0,0,68.83231981163347
16757950,0,0,68.83231981163347
16758100,0,0,68.83231981163347
16758250,0,0,68.83231981163347
16758400,0,0,68.83231981163347
16758550,0,0,68.83231981163347
16758700,0,0,68.83231981163347
16758850,0,0,68.83231981163347
16759000,0,0,68.83231981163347
16759150,0,0,68.83231981163347
16759300,0,0,68.83231981163347
16759450,0,0,68.83231981163347
16759600,0,0,68.83231981163347
16759750,0,0,68.83231981163347
16759900,0,0,68.83231981163347
16760050,0,0,68.83231981163347
16760200,0,0,68.83231981163347
16760350,0,0,68.83231981163347
16760500,0,0,68.83231981163347
16760650,0,0,68.83231981163347
16760800,0,0,68.83231981163347
16760950,0,0,68.83231981163347
16761100,0,0,68.83231981163347
16761250,0,0,68.83231981163347
16761400,0,0,68.83231981163347
16761550,0,0,68.83231981163347
16761700,0,0,68.83231981163347
16761850,0,0,68.83231981163347
16762000,0,0,68.83231981163347
16762150,0,0,68.83231981163347
16762300,0,0,68.83231981163347
16762450,0,0,68.83231981163347
16762600,0,0,68.83231981163347
16762750,0,0,68.83231981163347
16762900,0,0,68.83231981163347
16763050,0,0,68.83231981163347
16763200,0,0,68.83231981163347
16763350,0,0,68.83231981163347
16763500,0,0,68.83231981163347
16763650,0,0,68.83231981163347
16763800,0,0,68.83231981163347
16763950,0,0,68.83231981163347
16764100,0,0,68.83231981163347
16764250,0,0,68.83231981163347
16764400,0,0,68.83231981163347
16764550,0,0,68.83231981163347
16764700,0,0,68.83231981163347
16764850,0,0,68.83231981163347
16765000,0,0,68.83231981163347
16765150,0,0,68.83231981163347
16765300,0,0,68.83231981163347
16765450,0,0,68.83231981163347
16765600,0,0,68.83231981163347
16765750,0,0,68.83231981163347
16765900,0,0,68.83231981163347
16766050,0,0,68.83231981163347
16766200,0,0,68.83231981163347
16766350,0,0,68.83231981163347
16766500,0,0,68.83231981163347
16766650,0,0,68.83231981163347
16766800,0,0,68.83231981163347
16766950,0,0,68.83231981163347
16767100,0,0,68.83231981163347
16767250,0,0,68.83231981163347
16767400,0,0,68.83231981163347
16767550,0,0,68.83231981163347
16767700,0,0,68.83231981163347
16767850,0,0,68.83231981163347
16768000,0,0,68.83231981163347
16768150,0,0,68.83231981163347
16768300,0,0,68.83231981163347
16768450,0,0,68.83231981163347
16768600,0,0,68.83231981163347
16768750,0,0,68.83231981163347
16768900,0,0,68.83231981163347
16769050,0,0,68.83231981163347
16769200,0,0,68.83231981163347
16769350,0,0,68.83231981163347
16769500,0,0,68.83231981163347
16769650,0,0,68.83231981163347
16769800,0,0,68.83231981163347
16769950,0,0,68.83231981163347
16770100,0,0,68.83231981163347
16770250,0,0,68.83231981163347
16770400,0,0,68.83231981163347
16770550,0,0,68.83231981163347
16770700,0,0,68.83231981163347
16770850,0,0,68.83231981163347
16771000,0,0,68.83231981163347
16771150,0,0,68.83231981163347
16771300,0,0,68.83231981163347
16771450,0,0,68.83231981163347
16771600,0,0,68.83231981163347
16771750,0,0,68.83231981163347
16771900,0,0,68.83231981163347
16772050,0,0,68.83231981163347
16772200,0,0,68.83231981163347
16772350,0,0,68.83231981163347
16772500,0,0,68.83231981163347
16772650,0,0,68.83231981163347
16772800,0,0,68.83231981163347
16772950,0,0,68.83231981163347
16773100,0,0,68.83231981163347
16773250,0,0,68.83231981163347
16773400,0,0,68.83231981163347
16773550,0,0,68.83231981163347
16773700,0,0,68.83231981163347
16773850,0,0,68.83231981163347
16774000,0,0,68.83231981163347
16774150,0,0,68.83231981163347
16774300,0,0,68.83231981163347
16774450,0,0,68.83231981163347
16774600,0,0,68.83231981163347
16774750,0,0,68.83231981163347
16774900,0,0,68.83231981163347
16775050,0,0,68.83231981163347
16775200,0,0,68.83231981163347
16775350,0,0,68.83231981163347
16775500,0,0,68.83231981163347
16775650,0,0,68.83231981163347
16775800,0,0,68.83231981163347
16775950,0,0,68.83231981163347
16776100,0,0,68.83231981163347
16776250,0,0,68.83231981163347
16776400,0,0,68.83231981163347
16776550,0,0,68.83231981163347
16776700,0,0,68.83231981163347
16776850,0,0,68.83231981163347
16777000,0,0,68.83231981163347
16777150,0,0,68.83231981163347
16777300,0,0,68.83231981163347
16777450,0,0,68.83231981163347
16777600,0,0,68.83231981163347
16777750,0,0,68.83231981163347
16777900,0,0,68.83231981163347
16778050,0,0,68.83231981163347
16778200,0,0,68.83231981163347
16778350,0,0,68.83231981163347
16778500,0,0,68.83231981163347
16778650,0,0,68.83231981163347
16778800,0,0,68.83231981163347
16778950,0,0,68.83231981163347
16779100,0,0,68.83231981163347
16779250,0,0,68.83231981163347
16779400,0,0,68.83231981163347
16779550,0,0,68.83231981163347
16779700,0,0,68.83231981163347
16779850,0,0,68.83231981163347
16780000,0,0,68.83231981163347
16780150,0,0,68.83231981163347
16780300,0,0,68.83231981163347
16780450,0,0,68.83231981163347
16780600,0,0,68.83231981163347
16780750,0,0,68.83231981163347
16780900,0,0,68.83231981163347
16781050,0,0,68.83231981163347
16781200,0,0,68.83231981163347
16781350,0,0,68.83231981163347
16781500,0,0,68.83231981163347
16781650,0,0,68.83231981163347
16781800,0,0,68.83231981163347
16781950,0,0,68.83231981163347
16782100,0,0,68.83231981163347
16782250,0,0,68.83231981163347
16782400,0,0,68.83231981163347
16782550,0,0,68.83231981163347
16782700,0,0,68.83231981163347
16782850,0,0,68.83231981163347
16783000,0,0,68.83231981163347
16783150,0,0,68.83231981163347
16783300,0,0,68.83231981163347
16783450,0,0,68.83231981163347
16783600,0,0,68.83231981163347
16783750,0,0,68.83231981163347
16783900,0,0,68.83231981163347
16784050,0,0,68.83231981163347
16784200,0,0,68.83231981163347
16784350,0,0,68.83231981163347
16784500,0,0,68.83231981163347
16784650,0,0,68.83231981163347
16784800,0,0,68.83231981163347
16784950,0,0,68.83231981163347
16785100,0,0,68.83231981163347
16785250,0,0,68.83231981163347
16785400,0,0,68.83231981163347
16785550,0,0,68.83231981163347
16785700,0,0,68.83231981163347
16785850,0,0,68.83231981163347
16786000,0,0,68.83231981163347
16786150,0,0,68.83231981163347
16786300,0,0,68.83231981163347
16786450,0,0,68.83231981163347
16786600,0,0,68.83231981163347
16786750,0,0,68.83231981163347
16786900,0,0,68.83231981163347
16787050,0,0,68.83231981163347
16787200,0,0,68.83231981163347
16787350,0,0,68.83231981163347
16787500,0,0,68.83231981163347
16787650,0,0,68.83231981163347
16787800,0,0,68.83231981163347
16787950,0,0,68.83231981163347
16788100,0,0,68.83231981163347
16788250,0,0,68.83231981163347
16788400,0,0,68.83231981163347
16788550,0,0,68.83231981163347
16788700,0,0,68.83231981163347
16788850,0,0,68.83231981163347
16789000,0,0,68.83231981163347
16789150,0,0,68.83231981163347
16789300,0,0,68.83231981163347
16789450,0,0,68.83231981163347
16789600,0,0,68.83231981163347
16789750,0,0,68.83231981163347
16789900,0,0,68.83231981163347
16790050,0,0,68.83231981163347
16790200,0,0,68.83231981163347
16790350,0,0,68.83231981163347
16790500,0,0,68.83231981163347
16790650,0,0,68.83231981163347
16790800,0,0,68.83231981163347
16790950,0,0,68.83231981163347
16791100,0,0,68.83231981163347
16791250,0,0,68.83231981163347
16791400,0,0,68.83231981163347
16791550,0,0,68.83231981163347
16791700,0,0,68.83231981163347
16791850,0,0,68.83231981163347
16792000,0,0,68.83231981163347
16792150,0,0,68.83231981163347
16792300,0,0,68.83231981163347
16792450,0,0,68.83231981163347
16792600,0,0,68.83231981163347
16792750,0,0,68.83231981163347
16792900,0,0,68.83231981163347
16793050,0,0,68.83231981163347
16793200,0,0,68.83231981163347
16793350,0,0,68.83231981163347
16793500,0,0,68.83231981163347
16793650,0,0,68.83231981163347
16793800,0,0,68.83231981163347
16793950,0,0,68.83231981163347
16794100,0,0,68.83231981163347
16794250,0,0,68.83231981163347
16794400,0,0,68.83231981163347
16794550,0,0,68.83231981163347
16794700,0,0,68.83231981163347
16794850,0,0,68.83231981163347
16795000,0,0,68.83231981163347
16795150,0,0,68.83231981163347
