blocknumber,reserve ZRX,reserve DAI,volume ZRX for 5% slippage
16175350,0,0,72.7496507080989
16175500,0,0,72.7496507080989
16175650,0,0,72.7496507080989
16175800,0,0,72.7496507080989
16175950,0,0,72.7496507080989
16176100,0,0,72.7496507080989
16176250,0,0,72.7496507080989
16176400,0,0,72.7496507080989
16176550,0,0,72.7496507080989
16176700,0,0,72.7496507080989
16176850,0,0,72.7496507080989
16177000,0,0,72.7496507080989
16177150,0,0,72.7496507080989
16177300,0,0,72.7496507080989
16177450,0,0,72.7496507080989
16177600,0,0,72.7496507080989
16177750,0,0,72.7496507080989
16177900,0,0,72.7496507080989
16178050,0,0,72.7496507080989
16178200,0,0,72.7496507080989
16178350,0,0,72.7496507080989
16178500,0,0,72.7496507080989
16178650,0,0,72.7496507080989
16178800,0,0,72.7496507080989
16178950,0,0,72.7496507080989
16179100,0,0,72.7496507080989
16179250,0,0,72.7496507080989
16179400,0,0,72.7496507080989
16179550,0,0,72.7496507080989
16179700,0,0,72.7496507080989
16179850,0,0,72.7496507080989
16180000,0,0,72.7496507080989
16180150,0,0,72.7496507080989
16180300,0,0,72.7496507080989
16180450,0,0,72.7496507080989
16180600,0,0,72.7496507080989
16180750,0,0,72.7496507080989
16180900,0,0,72.7496507080989
16181050,0,0,72.7496507080989
16181200,0,0,72.7496507080989
16181350,0,0,72.7496507080989
16181500,0,0,72.7496507080989
16181650,0,0,72.7496507080989
16181800,0,0,72.7496507080989
16181950,0,0,72.7496507080989
16182100,0,0,72.7496507080989
16182250,0,0,72.7496507080989
16182400,0,0,72.7496507080989
16182550,0,0,72.7496507080989
16182700,0,0,72.7496507080989
16182850,0,0,72.7496507080989
16183000,0,0,72.7496507080989
16183150,0,0,72.7496507080989
16183300,0,0,72.7496507080989
16183450,0,0,72.7496507080989
16183600,0,0,72.7496507080989
16183750,0,0,72.7496507080989
16183900,0,0,72.7496507080989
16184050,0,0,72.7496507080989
16184200,0,0,72.7496507080989
16184350,0,0,72.7496507080989
16184500,0,0,72.7496507080989
16184650,0,0,72.7496507080989
16184800,0,0,72.7496507080989
16184950,0,0,72.7496507080989
16185100,0,0,72.7496507080989
16185250,0,0,72.7496507080989
16185400,0,0,72.7496507080989
16185550,0,0,72.7496507080989
16185700,0,0,72.7496507080989
16185850,0,0,72.7496507080989
16186000,0,0,72.7496507080989
16186150,0,0,72.7496507080989
16186300,0,0,72.7496507080989
16186450,0,0,72.7496507080989
16186600,0,0,72.7496507080989
16186750,0,0,72.7496507080989
16186900,0,0,72.7496507080989
16187050,0,0,72.7496507080989
16187200,0,0,72.7496507080989
16187350,0,0,72.7496507080989
16187500,0,0,72.7496507080989
16187650,0,0,72.7496507080989
16187800,0,0,72.7496507080989
16187950,0,0,72.7496507080989
16188100,0,0,72.7496507080989
16188250,0,0,72.7496507080989
16188400,0,0,72.7496507080989
16188550,0,0,72.7496507080989
16188700,0,0,72.7496507080989
16188850,0,0,72.7496507080989
16189000,0,0,72.7496507080989
16189150,0,0,72.7496507080989
16189300,0,0,72.7496507080989
16189450,0,0,72.7496507080989
16189600,0,0,72.7496507080989
16189750,0,0,72.7496507080989
16189900,0,0,72.7496507080989
16190050,0,0,72.7496507080989
16190200,0,0,72.7496507080989
16190350,0,0,72.7496507080989
16190500,0,0,72.7496507080989
16190650,0,0,72.7496507080989
16190800,0,0,72.7496507080989
16190950,0,0,72.7496507080989
16191100,0,0,72.7496507080989
16191250,0,0,72.7496507080989
16191400,0,0,72.7496507080989
16191550,0,0,72.7496507080989
16191700,0,0,72.7496507080989
16191850,0,0,72.7496507080989
16192000,0,0,72.7496507080989
16192150,0,0,72.7496507080989
16192300,0,0,72.7496507080989
16192450,0,0,72.7496507080989
16192600,0,0,72.7496507080989
16192750,0,0,72.7496507080989
16192900,0,0,72.7496507080989
16193050,0,0,72.7496507080989
16193200,0,0,72.7496507080989
16193350,0,0,72.7496507080989
16193500,0,0,72.7496507080989
16193650,0,0,72.7496507080989
16193800,0,0,72.7496507080989
16193950,0,0,72.7496507080989
16194100,0,0,72.7496507080989
16194250,0,0,72.7496507080989
16194400,0,0,72.7496507080989
16194550,0,0,72.7496507080989
16194700,0,0,72.7496507080989
16194850,0,0,72.7496507080989
16195000,0,0,72.7496507080989
16195150,0,0,72.7496507080989
16195300,0,0,72.7496507080989
16195450,0,0,72.7496507080989
16195600,0,0,72.7496507080989
16195750,0,0,72.7496507080989
16195900,0,0,72.7496507080989
16196050,0,0,72.7496507080989
16196200,0,0,72.7496507080989
16196350,0,0,72.7496507080989
16196500,0,0,72.7496507080989
16196650,0,0,72.7496507080989
16196800,0,0,72.7496507080989
16196950,0,0,72.7496507080989
16197100,0,0,72.7496507080989
16197250,0,0,72.7496507080989
16197400,0,0,72.7496507080989
16197550,0,0,72.7496507080989
16197700,0,0,72.7496507080989
16197850,0,0,72.7496507080989
16198000,0,0,72.7496507080989
16198150,0,0,72.7496507080989
16198300,0,0,72.7496507080989
16198450,0,0,72.7496507080989
16198600,0,0,72.7496507080989
16198750,0,0,72.7496507080989
16198900,0,0,72.7496507080989
16199050,0,0,72.7496507080989
16199200,0,0,72.7496507080989
16199350,0,0,72.7496507080989
16199500,0,0,72.7496507080989
16199650,0,0,72.7496507080989
16199800,0,0,72.7496507080989
16199950,0,0,72.7496507080989
16200100,0,0,72.7496507080989
16200250,0,0,72.7496507080989
16200400,0,0,72.7496507080989
16200550,0,0,72.7496507080989
16200700,0,0,72.7496507080989
16200850,0,0,72.7496507080989
16201000,0,0,80.14803790723613
16201150,0,0,80.14803790723613
16201300,0,0,80.14803790723613
16201450,0,0,80.14803790723613
16201600,0,0,80.14803790723613
16201750,0,0,80.14803790723613
16201900,0,0,80.14803790723613
16202050,0,0,80.14803790723613
16202200,0,0,80.14803790723613
16202350,0,0,80.14803790723613
16202500,0,0,80.14803790723613
16202650,0,0,80.14803790723613
16202800,0,0,80.14803790723613
16202950,0,0,80.14803790723613
16203100,0,0,80.14803790723613
16203250,0,0,80.14803790723613
16203400,0,0,80.14803790723613
16203550,0,0,80.14803790723613
16203700,0,0,80.14803790723613
16203850,0,0,80.14803790723613
16204000,0,0,80.14803790723613
16204150,0,0,80.14803790723613
16204300,0,0,80.14803790723613
16204450,0,0,80.14803790723613
16204600,0,0,80.14803790723613
16204750,0,0,80.14803790723613
16204900,0,0,80.14803790723613
16205050,0,0,80.14803790723613
16205200,0,0,80.14803790723613
16205350,0,0,80.14803790723613
16205500,0,0,80.14803790723613
16205650,0,0,80.14803790723613
16205800,0,0,80.14803790723613
16205950,0,0,80.14803790723613
16206100,0,0,80.14803790723613
16206250,0,0,80.14803790723613
16206400,0,0,80.14803790723613
16206550,0,0,80.14803790723613
16206700,0,0,80.14803790723613
16206850,0,0,80.14803790723613
16207000,0,0,80.14803790723613
16207150,0,0,80.14803790723613
16207300,0,0,80.14803790723613
16207450,0,0,80.14803790723613
16207600,0,0,80.14803790723613
16207750,0,0,80.14803790723613
16207900,0,0,80.14803790723613
16208050,0,0,80.14803790723613
16208200,0,0,80.14803790723613
16208350,0,0,80.14803790723613
16208500,0,0,80.14803790723613
16208650,0,0,80.14803790723613
16208800,0,0,80.14803790723613
16208950,0,0,80.14803790723613
16209100,0,0,80.14803790723613
16209250,0,0,80.14803790723613
16209400,0,0,80.14803790723613
16209550,0,0,80.14803790723613
16209700,0,0,80.14803790723613
16209850,0,0,80.14803790723613
16210000,0,0,80.14803790723613
16210150,0,0,80.14803790723613
16210300,0,0,80.14803790723613
16210450,0,0,80.14803790723613
16210600,0,0,80.14803790723613
16210750,0,0,80.14803790723613
16210900,0,0,80.14803790723613
16211050,0,0,80.14803790723613
16211200,0,0,80.14803790723613
16211350,0,0,80.14803790723613
16211500,0,0,80.14803790723613
16211650,0,0,80.14803790723613
16211800,0,0,80.14803790723613
16211950,0,0,80.14803790723613
16212100,0,0,80.14803790723613
16212250,0,0,80.14803790723613
16212400,0,0,80.14803790723613
16212550,0,0,80.14803790723613
16212700,0,0,80.14803790723613
16212850,0,0,80.14803790723613
16213000,0,0,80.14803790723613
16213150,0,0,80.14803790723613
16213300,0,0,80.14803790723613
16213450,0,0,80.14803790723613
16213600,0,0,80.14803790723613
16213750,0,0,80.14803790723613
16213900,0,0,80.14803790723613
16214050,0,0,80.14803790723613
16214200,0,0,80.14803790723613
16214350,0,0,80.14803790723613
16214500,0,0,80.14803790723613
16214650,0,0,80.14803790723613
16214800,0,0,80.14803790723613
16214950,0,0,80.14803790723613
16215100,0,0,80.14803790723613
16215250,0,0,80.14803790723613
16215400,0,0,80.14803790723613
16215550,0,0,80.14803790723613
16215700,0,0,80.14803790723613
16215850,0,0,80.14803790723613
16216000,0,0,80.14803790723613
16216150,0,0,80.14803790723613
16216300,0,0,80.14803790723613
16216450,0,0,80.14803790723613
16216600,0,0,80.14803790723613
16216750,0,0,80.14803790723613
16216900,0,0,80.14803790723613
16217050,0,0,80.14803790723613
16217200,0,0,80.14803790723613
16217350,0,0,80.14803790723613
16217500,0,0,80.14803790723613
16217650,0,0,80.14803790723613
16217800,0,0,80.14803790723613
16217950,0,0,80.14803790723613
16218100,0,0,80.14803790723613
16218250,0,0,80.14803790723613
16218400,0,0,80.14803790723613
16218550,0,0,80.14803790723613
16218700,0,0,80.14803790723613
16218850,0,0,80.14803790723613
16219000,0,0,80.14803790723613
16219150,0,0,80.14803790723613
16219300,0,0,80.14803790723613
16219450,0,0,80.14803790723613
16219600,0,0,80.14803790723613
16219750,0,0,80.14803790723613
16219900,0,0,80.14803790723613
16220050,0,0,80.14803790723613
16220200,0,0,80.14803790723613
16220350,0,0,80.14803790723613
16220500,0,0,80.14803790723613
16220650,0,0,80.14803790723613
16220800,0,0,80.14803790723613
16220950,0,0,80.14803790723613
16221100,0,0,80.14803790723613
16221250,0,0,80.14803790723613
16221400,0,0,80.14803790723613
16221550,0,0,80.14803790723613
16221700,0,0,80.14803790723613
16221850,0,0,80.14803790723613
16222000,0,0,80.14803790723613
16222150,0,0,80.14803790723613
16222300,0,0,80.14803790723613
16222450,0,0,80.14803790723613
16222600,0,0,80.14803790723613
16222750,0,0,80.14803790723613
16222900,0,0,80.14803790723613
16223050,0,0,80.14803790723613
16223200,0,0,80.14803790723613
16223350,0,0,80.14803790723613
16223500,0,0,80.14803790723613
16223650,0,0,80.14803790723613
16223800,0,0,80.14803790723613
16223950,0,0,80.14803790723613
16224100,0,0,80.14803790723613
16224250,0,0,80.14803790723613
16224400,0,0,80.14803790723613
16224550,0,0,80.14803790723613
16224700,0,0,80.14803790723613
16224850,0,0,80.14803790723613
16225000,0,0,80.14803790723613
16225150,0,0,80.14803790723613
16225300,0,0,80.14803790723613
16225450,0,0,80.14803790723613
16225600,0,0,80.14803790723613
16225750,0,0,80.14803790723613
16225900,0,0,80.14803790723613
16226050,0,0,80.14803790723613
16226200,0,0,80.14803790723613
16226350,0,0,80.14803790723613
16226500,0,0,80.14803790723613
16226650,0,0,80.14803790723613
16226800,0,0,80.14803790723613
16226950,0,0,80.14803790723613
16227100,0,0,80.14803790723613
16227250,0,0,80.14803790723613
16227400,0,0,80.14803790723613
16227550,0,0,80.14803790723613
16227700,0,0,80.14803790723613
16227850,0,0,80.14803790723613
16228000,0,0,80.14803790723613
16228150,0,0,80.14803790723613
16228300,0,0,80.14803790723613
16228450,0,0,80.14803790723613
16228600,0,0,80.14803790723613
16228750,0,0,80.14803790723613
16228900,0,0,80.14803790723613
16229050,0,0,80.14803790723613
16229200,0,0,80.14803790723613
16229350,0,0,80.14803790723613
16229500,0,0,80.14803790723613
16229650,0,0,80.14803790723613
16229800,0,0,80.14803790723613
16229950,0,0,80.14803790723613
16230100,0,0,80.14803790723613
16230250,0,0,80.14803790723613
16230400,0,0,80.14803790723613
16230550,0,0,80.14803790723613
16230700,0,0,80.14803790723613
16230850,0,0,80.14803790723613
16231000,0,0,80.14803790723613
16231150,0,0,80.14803790723613
16231300,0,0,80.14803790723613
16231450,0,0,80.14803790723613
16231600,0,0,80.14803790723613
16231750,0,0,80.14803790723613
16231900,0,0,80.14803790723613
16232050,0,0,80.14803790723613
16232200,0,0,80.14803790723613
16232350,0,0,80.14803790723613
16232500,0,0,80.14803790723613
16232650,0,0,80.14803790723613
16232800,0,0,80.14803790723613
16232950,0,0,80.14803790723613
16233100,0,0,80.14803790723613
16233250,0,0,80.14803790723613
16233400,0,0,80.14803790723613
16233550,0,0,80.14803790723613
16233700,0,0,80.14803790723613
16233850,0,0,80.14803790723613
16234000,0,0,80.14803790723613
16234150,0,0,80.14803790723613
16234300,0,0,80.14803790723613
16234450,0,0,80.14803790723613
16234600,0,0,80.14803790723613
16234750,0,0,80.14803790723613
16234900,0,0,80.14803790723613
16235050,0,0,80.14803790723613
16235200,0,0,80.14803790723613
16235350,0,0,80.14803790723613
16235500,0,0,80.14803790723613
16235650,0,0,80.14803790723613
16235800,0,0,80.14803790723613
16235950,0,0,80.14803790723613
16236100,0,0,80.14803790723613
16236250,0,0,80.14803790723613
16236400,0,0,80.14803790723613
16236550,0,0,80.14803790723613
16236700,0,0,80.14803790723613
16236850,0,0,80.14803790723613
16237000,0,0,80.14803790723613
16237150,0,0,80.14803790723613
16237300,0,0,80.14803790723613
16237450,0,0,80.14803790723613
16237600,0,0,80.14803790723613
16237750,0,0,80.14803790723613
16237900,0,0,80.14803790723613
16238050,0,0,80.14803790723613
16238200,0,0,80.14803790723613
16238350,0,0,80.14803790723613
16238500,0,0,80.14803790723613
16238650,0,0,80.14803790723613
16238800,0,0,80.14803790723613
16238950,0,0,80.14803790723613
16239100,0,0,80.14803790723613
16239250,0,0,80.14803790723613
16239400,0,0,80.14803790723613
16239550,0,0,80.14803790723613
16239700,0,0,80.14803790723613
16239850,0,0,80.14803790723613
16240000,0,0,80.14803790723613
16240150,0,0,80.14803790723613
16240300,0,0,80.14803790723613
16240450,0,0,80.14803790723613
16240600,0,0,80.14803790723613
16240750,0,0,80.14803790723613
16240900,0,0,80.14803790723613
16241050,0,0,80.14803790723613
16241200,0,0,80.14803790723613
16241350,0,0,80.14803790723613
16241500,0,0,80.14803790723613
16241650,0,0,80.14803790723613
16241800,0,0,80.14803790723613
16241950,0,0,80.14803790723613
16242100,0,0,80.14803790723613
16242250,0,0,80.14803790723613
16242400,0,0,80.14803790723613
16242550,0,0,80.14803790723613
16242700,0,0,80.14803790723613
16242850,0,0,80.14803790723613
16243000,0,0,80.14803790723613
16243150,0,0,80.14803790723613
16243300,0,0,80.14803790723613
16243450,0,0,80.14803790723613
16243600,0,0,80.14803790723613
16243750,0,0,80.14803790723613
16243900,0,0,80.14803790723613
16244050,0,0,80.14803790723613
16244200,0,0,80.14803790723613
16244350,0,0,80.14803790723613
16244500,0,0,80.14803790723613
16244650,0,0,80.14803790723613
16244800,0,0,80.14803790723613
16244950,0,0,80.14803790723613
16245100,0,0,80.14803790723613
16245250,0,0,80.14803790723613
16245400,0,0,80.14803790723613
16245550,0,0,80.14803790723613
16245700,0,0,80.14803790723613
16245850,0,0,80.14803790723613
16246000,0,0,80.14803790723613
16246150,0,0,80.14803790723613
16246300,0,0,80.14803790723613
16246450,0,0,80.14803790723613
16246600,0,0,80.14803790723613
16246750,0,0,80.14803790723613
16246900,0,0,80.14803790723613
16247050,0,0,80.14803790723613
16247200,0,0,80.14803790723613
16247350,0,0,80.14803790723613
16247500,0,0,80.14803790723613
16247650,0,0,80.14803790723613
16247800,0,0,80.14803790723613
16247950,0,0,80.14803790723613
16248100,0,0,80.14803790723613
16248250,0,0,80.14803790723613
16248400,0,0,80.14803790723613
16248550,0,0,80.14803790723613
16248700,0,0,80.14803790723613
16248850,0,0,80.14803790723613
16249000,0,0,80.14803790723613
16249150,0,0,80.14803790723613
16249300,0,0,80.14803790723613
16249450,0,0,80.14803790723613
16249600,0,0,80.14803790723613
16249750,0,0,80.14803790723613
16249900,0,0,80.14803790723613
16250050,0,0,80.14803790723613
16250200,0,0,80.14803790723613
16250350,0,0,80.14803790723613
16250500,0,0,80.14803790723613
16250650,0,0,80.14803790723613
16250800,0,0,80.14803790723613
16250950,0,0,80.14803790723613
16251100,0,0,80.14803790723613
16251250,0,0,80.14803790723613
16251400,0,0,80.14803790723613
16251550,0,0,80.14803790723613
16251700,0,0,80.14803790723613
16251850,0,0,80.14803790723613
16252000,0,0,80.14803790723613
16252150,0,0,80.14803790723613
16252300,0,0,80.14803790723613
16252450,0,0,80.14803790723613
16252600,0,0,80.14803790723613
16252750,0,0,80.14803790723613
16252900,0,0,80.14803790723613
16253050,0,0,80.14803790723613
16253200,0,0,80.14803790723613
16253350,0,0,80.14803790723613
16253500,0,0,80.14803790723613
16253650,0,0,80.14803790723613
16253800,0,0,80.14803790723613
16253950,0,0,80.14803790723613
16254100,0,0,80.14803790723613
16254250,0,0,80.14803790723613
16254400,0,0,80.14803790723613
16254550,0,0,80.14803790723613
16254700,0,0,80.14803790723613
16254850,0,0,80.14803790723613
16255000,0,0,80.14803790723613
16255150,0,0,80.14803790723613
16255300,0,0,80.14803790723613
16255450,0,0,80.14803790723613
16255600,0,0,80.14803790723613
16255750,0,0,80.14803790723613
16255900,0,0,80.14803790723613
16256050,0,0,80.14803790723613
16256200,0,0,80.14803790723613
16256350,0,0,80.14803790723613
16256500,0,0,80.14803790723613
16256650,0,0,80.14803790723613
16256800,0,0,80.14803790723613
16256950,0,0,80.14803790723613
16257100,0,0,80.14803790723613
16257250,0,0,80.14803790723613
16257400,0,0,80.14803790723613
16257550,0,0,80.14803790723613
16257700,0,0,80.14803790723613
16257850,0,0,80.14803790723613
16258000,0,0,80.14803790723613
16258150,0,0,80.14803790723613
16258300,0,0,80.14803790723613
16258450,0,0,80.14803790723613
16258600,0,0,80.14803790723613
16258750,0,0,80.14803790723613
16258900,0,0,80.14803790723613
16259050,0,0,80.14803790723613
16259200,0,0,80.14803790723613
16259350,0,0,80.14803790723613
16259500,0,0,80.14803790723613
16259650,0,0,80.14803790723613
16259800,0,0,80.14803790723613
16259950,0,0,80.14803790723613
16260100,0,0,80.14803790723613
16260250,0,0,80.14803790723613
16260400,0,0,80.14803790723613
16260550,0,0,80.14803790723613
16260700,0,0,80.14803790723613
16260850,0,0,80.14803790723613
16261000,0,0,80.14803790723613
16261150,0,0,80.14803790723613
16261300,0,0,80.14803790723613
16261450,0,0,80.14803790723613
16261600,0,0,80.14803790723613
16261750,0,0,80.14803790723613
16261900,0,0,80.14803790723613
16262050,0,0,80.14803790723613
16262200,0,0,80.14803790723613
16262350,0,0,80.14803790723613
16262500,0,0,80.14803790723613
16262650,0,0,80.14803790723613
16262800,0,0,80.14803790723613
16262950,0,0,80.14803790723613
16263100,0,0,80.14803790723613
16263250,0,0,80.14803790723613
16263400,0,0,80.14803790723613
16263550,0,0,80.14803790723613
16263700,0,0,80.14803790723613
16263850,0,0,80.14803790723613
16264000,0,0,80.14803790723613
16264150,0,0,80.14803790723613
16264300,0,0,80.14803790723613
16264450,0,0,80.14803790723613
16264600,0,0,80.14803790723613
16264750,0,0,80.14803790723613
16264900,0,0,80.14803790723613
16265050,0,0,80.14803790723613
16265200,0,0,80.14803790723613
16265350,0,0,80.14803790723613
16265500,0,0,80.14803790723613
16265650,0,0,80.14803790723613
16265800,0,0,80.14803790723613
16265950,0,0,80.14803790723613
16266100,0,0,80.14803790723613
16266250,0,0,80.14803790723613
16266400,0,0,80.14803790723613
16266550,0,0,80.14803790723613
16266700,0,0,80.14803790723613
16266850,0,0,80.14803790723613
16267000,0,0,80.14803790723613
16267150,0,0,80.14803790723613
16267300,0,0,80.14803790723613
16267450,0,0,80.14803790723613
16267600,0,0,80.14803790723613
16267750,0,0,80.14803790723613
16267900,0,0,80.14803790723613
16268050,0,0,80.14803790723613
16268200,0,0,80.14803790723613
16268350,0,0,80.14803790723613
16268500,0,0,80.14803790723613
16268650,0,0,80.14803790723613
16268800,0,0,80.14803790723613
16268950,0,0,80.14803790723613
16269100,0,0,80.14803790723613
16269250,0,0,80.14803790723613
16269400,0,0,80.14803790723613
16269550,0,0,80.14803790723613
16269700,0,0,80.14803790723613
16269850,0,0,80.14803790723613
16270000,0,0,80.14803790723613
16270150,0,0,80.14803790723613
16270300,0,0,80.14803790723613
16270450,0,0,80.14803790723613
16270600,0,0,80.14803790723613
16270750,0,0,80.14803790723613
16270900,0,0,80.14803790723613
16271050,0,0,80.14803790723613
16271200,0,0,80.14803790723613
16271350,0,0,80.14803790723613
16271500,0,0,80.14803790723613
16271650,0,0,80.14803790723613
16271800,0,0,80.14803790723613
16271950,0,0,80.14803790723613
16272100,0,0,80.14803790723613
16272250,0,0,80.14803790723613
16272400,0,0,80.14803790723613
16272550,0,0,80.14803790723613
16272700,0,0,80.14803790723613
16272850,0,0,80.14803790723613
16273000,0,0,80.14803790723613
16273150,0,0,80.14803790723613
16273300,0,0,80.14803790723613
16273450,0,0,80.14803790723613
16273600,0,0,80.14803790723613
16273750,0,0,80.14803790723613
16273900,0,0,80.14803790723613
16274050,0,0,80.14803790723613
16274200,0,0,80.14803790723613
16274350,0,0,80.14803790723613
16274500,0,0,80.14803790723613
16274650,0,0,80.14803790723613
16274800,0,0,80.17114450362351
16274950,0,0,80.17114450362351
16275100,0,0,80.17114450362351
16275250,0,0,80.17114450362351
16275400,0,0,80.17114450362351
16275550,0,0,80.17114450362351
16275700,0,0,80.17114450362351
16275850,0,0,80.17114450362351
16276000,0,0,80.17114450362351
16276150,0,0,80.17114450362351
16276300,0,0,80.17114450362351
16276450,0,0,80.17114450362351
16276600,0,0,80.17114450362351
16276750,0,0,80.17114450362351
16276900,0,0,80.17114450362351
16277050,0,0,80.17114450362351
16277200,0,0,80.17114450362351
16277350,0,0,80.17114450362351
16277500,0,0,80.17114450362351
16277650,0,0,80.17114450362351
16277800,0,0,80.17114450362351
16277950,0,0,80.17114450362351
16278100,0,0,80.17114450362351
16278250,0,0,80.17114450362351
16278400,0,0,80.17114450362351
16278550,0,0,80.17114450362351
16278700,0,0,80.17114450362351
16278850,0,0,80.17114450362351
16279000,0,0,80.17114450362351
16279150,0,0,80.17114450362351
16279300,0,0,80.17114450362351
16279450,0,0,80.17114450362351
16279600,0,0,80.17114450362351
16279750,0,0,80.17114450362351
16279900,0,0,80.17114450362351
16280050,0,0,80.17114450362351
16280200,0,0,80.17114450362351
16280350,0,0,80.17114450362351
16280500,0,0,80.17114450362351
16280650,0,0,80.17114450362351
16280800,0,0,80.17114450362351
16280950,0,0,80.17114450362351
16281100,0,0,80.17114450362351
16281250,0,0,80.17114450362351
16281400,0,0,80.17114450362351
16281550,0,0,80.17114450362351
16281700,0,0,80.17114450362351
16281850,0,0,80.17114450362351
16282000,0,0,80.17114450362351
16282150,0,0,80.17114450362351
16282300,0,0,80.17114450362351
16282450,0,0,80.17114450362351
16282600,0,0,80.17114450362351
16282750,0,0,80.17114450362351
16282900,0,0,80.17114450362351
16283050,0,0,80.17114450362351
16283200,0,0,80.17114450362351
16283350,0,0,80.17114450362351
16283500,0,0,80.17114450362351
16283650,0,0,80.17114450362351
16283800,0,0,80.17114450362351
16283950,0,0,80.17114450362351
16284100,0,0,80.17114450362351
16284250,0,0,80.17114450362351
16284400,0,0,80.17114450362351
16284550,0,0,80.17114450362351
16284700,0,0,80.17114450362351
16284850,0,0,80.17114450362351
16285000,0,0,80.17114450362351
16285150,0,0,80.17114450362351
16285300,0,0,80.17114450362351
16285450,0,0,80.17114450362351
16285600,0,0,80.17114450362351
16285750,0,0,80.17114450362351
16285900,0,0,80.17114450362351
16286050,0,0,80.17114450362351
16286200,0,0,80.17114450362351
16286350,0,0,80.17114450362351
16286500,0,0,80.17114450362351
16286650,0,0,80.17114450362351
16286800,0,0,80.17114450362351
16286950,0,0,80.17114450362351
16287100,0,0,80.17114450362351
16287250,0,0,80.17114450362351
16287400,0,0,80.17114450362351
16287550,0,0,80.17114450362351
16287700,0,0,80.17114450362351
16287850,0,0,80.17114450362351
16288000,0,0,80.17114450362351
16288150,0,0,80.17114450362351
16288300,0,0,80.17114450362351
16288450,0,0,80.17114450362351
16288600,0,0,80.17114450362351
16288750,0,0,80.17114450362351
16288900,0,0,80.17114450362351
16289050,0,0,80.17114450362351
16289200,0,0,80.17114450362351
16289350,0,0,80.17114450362351
16289500,0,0,80.17114450362351
16289650,0,0,80.17114450362351
16289800,0,0,80.17114450362351
16289950,0,0,80.17114450362351
16290100,0,0,80.17114450362351
16290250,0,0,80.17114450362351
16290400,0,0,80.17114450362351
16290550,0,0,80.17114450362351
16290700,0,0,80.17114450362351
16290850,0,0,80.17114450362351
16291000,0,0,80.17114450362351
16291150,0,0,80.17114450362351
16291300,0,0,80.17114450362351
16291450,0,0,80.17114450362351
16291600,0,0,80.17114450362351
16291750,0,0,80.17114450362351
16291900,0,0,80.17114450362351
16292050,0,0,80.17114450362351
16292200,0,0,80.17114450362351
16292350,0,0,80.17114450362351
16292500,0,0,80.17114450362351
16292650,0,0,80.17114450362351
16292800,0,0,80.17114450362351
16292950,0,0,80.17114450362351
16293100,0,0,80.17114450362351
16293250,0,0,80.17114450362351
16293400,0,0,80.17114450362351
16293550,0,0,80.17114450362351
16293700,0,0,80.17114450362351
16293850,0,0,80.17114450362351
16294000,0,0,80.17114450362351
16294150,0,0,80.17114450362351
16294300,0,0,80.17114450362351
16294450,0,0,80.17114450362351
16294600,0,0,80.17114450362351
16294750,0,0,80.17114450362351
16294900,0,0,80.17114450362351
16295050,0,0,80.17114450362351
16295200,0,0,80.17114450362351
16295350,0,0,80.17114450362351
16295500,0,0,80.17114450362351
16295650,0,0,80.17114450362351
16295800,0,0,80.17114450362351
16295950,0,0,80.17114450362351
16296100,0,0,80.17114450362351
16296250,0,0,80.17114450362351
16296400,0,0,80.17114450362351
16296550,0,0,80.17114450362351
16296700,0,0,80.17114450362351
16296850,0,0,80.17114450362351
16297000,0,0,80.17114450362351
16297150,0,0,80.17114450362351
16297300,0,0,80.17114450362351
16297450,0,0,80.17114450362351
16297600,0,0,80.17114450362351
16297750,0,0,80.17114450362351
16297900,0,0,80.17114450362351
16298050,0,0,80.17114450362351
16298200,0,0,80.17114450362351
16298350,0,0,80.17114450362351
16298500,0,0,80.17114450362351
16298650,0,0,80.17114450362351
16298800,0,0,80.17114450362351
16298950,0,0,80.17114450362351
16299100,0,0,80.17114450362351
16299250,0,0,80.17114450362351
16299400,0,0,80.17114450362351
16299550,0,0,80.17114450362351
16299700,0,0,80.17114450362351
16299850,0,0,80.17114450362351
16300000,0,0,80.17114450362351
16300150,0,0,80.17114450362351
16300300,0,0,80.17114450362351
16300450,0,0,80.17114450362351
16300600,0,0,80.17114450362351
16300750,0,0,80.17114450362351
16300900,0,0,80.17114450362351
16301050,0,0,80.17114450362351
16301200,0,0,80.17114450362351
16301350,0,0,80.17114450362351
16301500,0,0,80.17114450362351
16301650,0,0,80.17114450362351
16301800,0,0,80.17114450362351
16301950,0,0,80.17114450362351
16302100,0,0,80.17114450362351
16302250,0,0,80.17114450362351
16302400,0,0,80.17114450362351
16302550,0,0,80.17114450362351
16302700,0,0,80.17114450362351
16302850,0,0,80.17114450362351
16303000,0,0,80.17114450362351
16303150,0,0,80.17114450362351
16303300,0,0,80.17114450362351
16303450,0,0,80.17114450362351
16303600,0,0,80.17114450362351
16303750,0,0,80.17114450362351
16303900,0,0,80.17114450362351
16304050,0,0,80.17114450362351
16304200,0,0,80.17114450362351
16304350,0,0,80.17114450362351
16304500,0,0,80.17114450362351
16304650,0,0,80.17114450362351
16304800,0,0,80.17114450362351
16304950,0,0,80.17114450362351
16305100,0,0,80.17114450362351
16305250,0,0,80.17114450362351
16305400,0,0,80.17114450362351
16305550,0,0,80.17114450362351
16305700,0,0,80.17114450362351
16305850,0,0,80.17114450362351
16306000,0,0,80.17114450362351
