blocknumber,volume SUSHI for 5% slippage
14987800,NaN
14987950,NaN
14988100,NaN
14988250,NaN
14988400,NaN
14988550,NaN
14988700,NaN
14988850,NaN
14989000,NaN
14989150,NaN
14989300,NaN
14989450,NaN
14989600,NaN
14989750,NaN
14989900,NaN
14990050,NaN
14990200,NaN
14990350,NaN
14990500,NaN
14990650,NaN
14990800,NaN
14990950,NaN
14991100,NaN
14991250,NaN
14991400,NaN
14991550,NaN
14991700,NaN
14991850,NaN
14992000,NaN
14992150,NaN
14992300,NaN
14992450,NaN
14992600,NaN
14992750,NaN
14992900,NaN
14993050,NaN
14993200,NaN
14993350,NaN
14993500,NaN
14993650,NaN
14993800,NaN
14993950,NaN
14994100,NaN
14994250,NaN
14994400,NaN
14994550,NaN
14994700,NaN
14994850,NaN
14995000,NaN
14995150,NaN
14995300,NaN
14995450,NaN
14995600,NaN
14995750,NaN
14995900,NaN
14996050,NaN
14996200,NaN
14996350,NaN
14996500,NaN
14996650,NaN
14996800,NaN
14996950,NaN
14997100,NaN
14997250,NaN
14997400,NaN
14997550,NaN
14997700,NaN
14997850,NaN
14998000,NaN
14998150,NaN
14998300,NaN
14998450,NaN
14998600,NaN
14998750,NaN
14998900,NaN
14999050,NaN
14999200,NaN
14999350,NaN
14999500,NaN
14999650,NaN
14999800,NaN
14999950,NaN
15000100,NaN
15000250,NaN
15000400,NaN
15000550,NaN
15000700,NaN
15000850,NaN
15001000,NaN
15001150,NaN
15001300,NaN
15001450,NaN
15001600,NaN
15001750,NaN
15001900,NaN
15002050,NaN
15002200,NaN
15002350,NaN
15002500,NaN
15002650,NaN
15002800,NaN
15002950,NaN
15003100,NaN
15003250,NaN
15003400,NaN
15003550,NaN
15003700,NaN
15003850,NaN
15004000,NaN
15004150,NaN
15004300,NaN
15004450,NaN
15004600,NaN
15004750,NaN
15004900,NaN
15005050,NaN
15005200,NaN
15005350,NaN
15005500,NaN
15005650,NaN
15005800,NaN
15005950,NaN
15006100,NaN
15006250,NaN
15006400,NaN
15006550,NaN
15006700,NaN
15006850,NaN
15007000,NaN
15007150,NaN
15007300,NaN
15007450,NaN
15007600,NaN
15007750,NaN
15007900,NaN
15008050,NaN
15008200,NaN
15008350,NaN
15008500,NaN
15008650,NaN
15008800,NaN
15008950,NaN
15009100,NaN
15009250,NaN
15009400,NaN
15009550,NaN
15009700,NaN
15009850,NaN
15010000,NaN
15010150,NaN
15010300,NaN
15010450,NaN
15010600,NaN
15010750,NaN
15010900,NaN
15011050,NaN
15011200,NaN
15011350,NaN
15011500,NaN
15011650,NaN
15011800,NaN
15011950,NaN
15012100,NaN
15012250,NaN
15012400,NaN
15012550,NaN
15012700,NaN
15012850,NaN
15013000,NaN
15013150,NaN
15013300,NaN
15013450,NaN
15013600,NaN
15013750,NaN
15013900,NaN
15014050,NaN
15014200,NaN
15014350,NaN
15014500,NaN
15014650,NaN
15014800,NaN
15014950,NaN
15015100,NaN
15015250,NaN
15015400,NaN
15015550,NaN
15015700,NaN
15015850,NaN
15016000,NaN
15016150,NaN
15016300,NaN
15016450,NaN
15016600,NaN
15016750,NaN
15016900,NaN
15017050,NaN
15017200,NaN
15017350,NaN
15017500,NaN
15017650,NaN
15017800,NaN
15017950,NaN
15018100,NaN
15018250,NaN
15018400,NaN
15018550,NaN
15018700,NaN
15018850,NaN
15019000,NaN
15019150,NaN
15019300,NaN
15019450,NaN
15019600,NaN
15019750,NaN
15019900,NaN
15020050,NaN
15020200,NaN
15020350,NaN
15020500,NaN
15020650,NaN
15020800,NaN
15020950,NaN
15021100,NaN
15021250,NaN
15021400,NaN
15021550,NaN
15021700,NaN
15021850,NaN
15022000,NaN
15022150,NaN
15022300,NaN
15022450,NaN
15022600,NaN
15022750,NaN
15022900,NaN
15023050,NaN
15023200,NaN
15023350,NaN
15023500,NaN
15023650,NaN
15023800,NaN
15023950,NaN
15024100,NaN
15024250,NaN
15024400,NaN
15024550,NaN
15024700,NaN
15024850,NaN
15025000,NaN
15025150,NaN
15025300,NaN
15025450,NaN
15025600,NaN
15025750,NaN
15025900,NaN
15026050,NaN
15026200,NaN
15026350,NaN
15026500,NaN
15026650,NaN
15026800,NaN
15026950,NaN
15027100,NaN
15027250,NaN
15027400,NaN
15027550,NaN
15027700,NaN
15027850,NaN
15028000,NaN
15028150,NaN
15028300,NaN
15028450,NaN
15028600,NaN
15028750,NaN
15028900,NaN
15029050,NaN
15029200,NaN
15029350,NaN
15029500,NaN
15029650,NaN
15029800,NaN
15029950,NaN
15030100,NaN
15030250,NaN
15030400,NaN
15030550,NaN
15030700,NaN
15030850,NaN
15031000,NaN
15031150,NaN
15031300,NaN
15031450,NaN
15031600,NaN
15031750,NaN
15031900,NaN
15032050,NaN
15032200,NaN
15032350,NaN
15032500,NaN
15032650,NaN
15032800,NaN
15032950,NaN
15033100,NaN
15033250,NaN
15033400,NaN
15033550,NaN
15033700,NaN
15033850,NaN
15034000,NaN
15034150,NaN
15034300,NaN
15034450,NaN
15034600,NaN
15034750,NaN
15034900,NaN
15035050,NaN
15035200,NaN
15035350,NaN
15035500,NaN
15035650,NaN
15035800,NaN
15035950,NaN
15036100,NaN
15036250,NaN
15036400,NaN
15036550,NaN
15036700,NaN
15036850,NaN
15037000,NaN
15037150,NaN
15037300,NaN
15037450,NaN
15037600,NaN
15037750,NaN
15037900,NaN
15038050,NaN
15038200,NaN
15038350,NaN
15038500,NaN
15038650,NaN
15038800,NaN
15038950,NaN
15039100,NaN
15039250,NaN
15039400,NaN
15039550,NaN
15039700,NaN
15039850,NaN
15040000,NaN
15040150,NaN
15040300,NaN
15040450,NaN
15040600,NaN
15040750,NaN
15040900,NaN
15041050,NaN
15041200,NaN
15041350,NaN
15041500,NaN
15041650,NaN
15041800,NaN
15041950,NaN
15042100,NaN
15042250,NaN
15042400,NaN
15042550,NaN
15042700,NaN
15042850,NaN
15043000,NaN
15043150,NaN
15043300,NaN
15043450,NaN
15043600,NaN
15043750,NaN
15043900,NaN
15044050,NaN
15044200,NaN
15044350,NaN
15044500,NaN
15044650,NaN
15044800,NaN
15044950,NaN
15045100,NaN
15045250,NaN
15045400,NaN
15045550,NaN
15045700,NaN
15045850,NaN
15046000,NaN
15046150,NaN
15046300,NaN
15046450,NaN
15046600,NaN
15046750,NaN
15046900,NaN
15047050,NaN
15047200,NaN
15047350,NaN
15047500,NaN
15047650,NaN
15047800,NaN
15047950,NaN
15048100,NaN
15048250,NaN
15048400,NaN
15048550,NaN
15048700,NaN
15048850,NaN
15049000,NaN
15049150,NaN
15049300,NaN
15049450,NaN
15049600,NaN
15049750,NaN
15049900,NaN
15050050,NaN
15050200,NaN
15050350,NaN
15050500,NaN
15050650,NaN
15050800,NaN
15050950,NaN
15051100,NaN
15051250,NaN
15051400,NaN
15051550,NaN
15051700,NaN
15051850,NaN
15052000,NaN
15052150,NaN
15052300,NaN
15052450,NaN
15052600,NaN
15052750,NaN
15052900,NaN
15053050,NaN
15053200,NaN
15053350,NaN
15053500,NaN
15053650,NaN
15053800,NaN
15053950,NaN
15054100,NaN
15054250,NaN
15054400,NaN
15054550,NaN
15054700,NaN
15054850,NaN
15055000,NaN
15055150,NaN
15055300,NaN
15055450,NaN
15055600,NaN
15055750,NaN
15055900,NaN
15056050,NaN
15056200,NaN
15056350,NaN
15056500,NaN
15056650,NaN
15056800,NaN
15056950,NaN
15057100,NaN
15057250,NaN
15057400,NaN
15057550,NaN
15057700,NaN
15057850,NaN
15058000,NaN
15058150,NaN
15058300,NaN
15058450,NaN
15058600,NaN
15058750,NaN
15058900,NaN
15059050,NaN
15059200,NaN
15059350,NaN
15059500,NaN
15059650,NaN
15059800,NaN
15059950,NaN
15060100,NaN
15060250,NaN
15060400,NaN
15060550,NaN
15060700,NaN
15060850,NaN
15061000,NaN
15061150,NaN
15061300,NaN
15061450,NaN
15061600,NaN
15061750,NaN
15061900,NaN
15062050,NaN
15062200,NaN
15062350,NaN
15062500,NaN
15062650,NaN
15062800,NaN
15062950,NaN
15063100,NaN
15063250,NaN
15063400,NaN
15063550,NaN
15063700,NaN
15063850,NaN
15064000,NaN
15064150,NaN
15064300,NaN
15064450,NaN
15064600,NaN
15064750,NaN
15064900,NaN
15065050,NaN
15065200,NaN
15065350,NaN
15065500,NaN
15065650,NaN
15065800,NaN
15065950,NaN
15066100,NaN
15066250,NaN
15066400,NaN
15066550,NaN
15066700,NaN
15066850,NaN
15067000,NaN
15067150,NaN
15067300,NaN
15067450,NaN
15067600,NaN
15067750,NaN
15067900,NaN
15068050,NaN
15068200,NaN
15068350,NaN
15068500,NaN
15068650,NaN
15068800,NaN
15068950,NaN
15069100,NaN
15069250,NaN
15069400,NaN
15069550,NaN
15069700,NaN
15069850,NaN
15070000,NaN
15070150,NaN
15070300,NaN
15070450,NaN
15070600,NaN
15070750,NaN
15070900,NaN
15071050,NaN
15071200,NaN
15071350,NaN
15071500,NaN
15071650,NaN
15071800,NaN
15071950,NaN
15072100,NaN
15072250,NaN
15072400,NaN
15072550,NaN
15072700,NaN
15072850,NaN
15073000,NaN
15073150,NaN
15073300,NaN
15073450,NaN
15073600,NaN
15073750,NaN
15073900,NaN
15074050,NaN
15074200,NaN
15074350,NaN
15074500,NaN
15074650,NaN
15074800,NaN
15074950,NaN
15075100,NaN
15075250,NaN
15075400,NaN
15075550,NaN
15075700,NaN
15075850,NaN
15076000,NaN
15076150,NaN
15076300,NaN
15076450,NaN
15076600,NaN
15076750,NaN
15076900,NaN
15077050,NaN
15077200,NaN
15077350,NaN
15077500,NaN
15077650,NaN
15077800,NaN
15077950,NaN
15078100,NaN
15078250,NaN
15078400,NaN
15078550,NaN
15078700,NaN
15078850,NaN
15079000,NaN
15079150,NaN
15079300,NaN
15079450,NaN
15079600,NaN
15079750,NaN
15079900,NaN
15080050,NaN
15080200,NaN
15080350,NaN
15080500,NaN
15080650,NaN
15080800,NaN
15080950,NaN
15081100,NaN
15081250,NaN
15081400,NaN
15081550,NaN
15081700,NaN
15081850,NaN
15082000,NaN
15082150,NaN
15082300,NaN
15082450,NaN
15082600,NaN
15082750,NaN
15082900,NaN
15083050,NaN
15083200,NaN
15083350,NaN
15083500,NaN
15083650,NaN
15083800,NaN
15083950,NaN
15084100,NaN
15084250,NaN
15084400,NaN
15084550,NaN
15084700,NaN
15084850,NaN
15085000,NaN
15085150,NaN
15085300,NaN
15085450,NaN
15085600,NaN
15085750,NaN
15085900,NaN
15086050,NaN
15086200,NaN
15086350,NaN
15086500,NaN
15086650,NaN
15086800,NaN
15086950,NaN
15087100,NaN
15087250,NaN
15087400,NaN
15087550,NaN
15087700,NaN
15087850,NaN
15088000,NaN
15088150,NaN
15088300,NaN
15088450,NaN
15088600,NaN
15088750,NaN
15088900,NaN
15089050,NaN
15089200,NaN
15089350,NaN
15089500,NaN
15089650,NaN
15089800,NaN
15089950,NaN
15090100,NaN
15090250,NaN
15090400,NaN
15090550,NaN
15090700,NaN
15090850,NaN
15091000,NaN
15091150,NaN
15091300,NaN
15091450,NaN
15091600,NaN
15091750,NaN
15091900,NaN
15092050,NaN
15092200,NaN
15092350,NaN
15092500,NaN
15092650,NaN
15092800,NaN
15092950,NaN
15093100,NaN
15093250,NaN
15093400,NaN
15093550,NaN
15093700,NaN
15093850,NaN
15094000,NaN
15094150,NaN
15094300,NaN
15094450,NaN
15094600,NaN
15094750,NaN
15094900,NaN
15095050,NaN
15095200,NaN
15095350,NaN
15095500,NaN
15095650,NaN
15095800,NaN
15095950,NaN
15096100,NaN
15096250,NaN
15096400,NaN
15096550,NaN
15096700,NaN
15096850,NaN
15097000,NaN
15097150,NaN
15097300,NaN
15097450,NaN
15097600,NaN
15097750,NaN
15097900,NaN
15098050,NaN
15098200,NaN
15098350,NaN
15098500,NaN
15098650,NaN
15098800,NaN
15098950,NaN
15099100,NaN
15099250,NaN
15099400,NaN
15099550,NaN
15099700,NaN
15099850,NaN
15100000,NaN
15100150,NaN
15100300,NaN
15100450,NaN
15100600,NaN
15100750,NaN
15100900,NaN
15101050,NaN
15101200,NaN
15101350,NaN
15101500,NaN
15101650,NaN
15101800,NaN
15101950,NaN
15102100,NaN
15102250,NaN
15102400,NaN
15102550,NaN
15102700,NaN
15102850,NaN
15103000,NaN
15103150,NaN
15103300,NaN
15103450,NaN
15103600,NaN
15103750,NaN
15103900,NaN
15104050,NaN
15104200,NaN
15104350,NaN
15104500,NaN
15104650,NaN
15104800,NaN
15104950,NaN
15105100,NaN
15105250,NaN
15105400,NaN
15105550,NaN
15105700,NaN
15105850,NaN
15106000,NaN
15106150,NaN
15106300,NaN
15106450,NaN
15106600,NaN
15106750,NaN
15106900,NaN
15107050,NaN
15107200,NaN
15107350,NaN
15107500,NaN
15107650,NaN
15107800,NaN
15107950,NaN
15108100,NaN
15108250,NaN
15108400,NaN
15108550,NaN
15108700,NaN
15108850,NaN
15109000,NaN
15109150,NaN
15109300,NaN
15109450,NaN
15109600,NaN
15109750,NaN
15109900,NaN
15110050,NaN
15110200,NaN
15110350,NaN
15110500,NaN
15110650,NaN
15110800,NaN
15110950,NaN
15111100,NaN
15111250,NaN
15111400,NaN
15111550,NaN
15111700,NaN
15111850,NaN
15112000,NaN
15112150,NaN
15112300,NaN
15112450,NaN
15112600,NaN
15112750,NaN
15112900,NaN
15113050,NaN
15113200,NaN
15113350,NaN
15113500,NaN
15113650,NaN
15113800,NaN
15113950,NaN
15114100,NaN
15114250,NaN
15114400,NaN
15114550,NaN
15114700,NaN
15114850,NaN
15115000,NaN
15115150,NaN
15115300,NaN
15115450,NaN
15115600,NaN
15115750,NaN
15115900,NaN
15116050,NaN
15116200,NaN
15116350,NaN
15116500,NaN
15116650,NaN
15116800,NaN
15116950,NaN
15117100,NaN
15117250,NaN
15117400,NaN
15117550,NaN
15117700,NaN
15117850,NaN
15118000,NaN
15118150,NaN
15118300,NaN
15118450,NaN
15118600,NaN
15118750,NaN
15118900,NaN
15119050,NaN
15119200,NaN
15119350,NaN
15119500,NaN
15119650,NaN
15119800,NaN
15119950,NaN
15120100,NaN
15120250,NaN
15120400,NaN
15120550,NaN
15120700,NaN
15120850,NaN
15121000,NaN
15121150,NaN
15121300,NaN
15121450,NaN
15121600,NaN
15121750,NaN
15121900,NaN
15122050,NaN
15122200,NaN
15122350,NaN
15122500,NaN
15122650,NaN
15122800,NaN
15122950,NaN
15123100,NaN
15123250,NaN
15123400,NaN
15123550,NaN
15123700,NaN
15123850,NaN
15124000,NaN
15124150,NaN
15124300,NaN
15124450,NaN
15124600,NaN
15124750,NaN
15124900,NaN
15125050,NaN
15125200,NaN
15125350,NaN
15125500,NaN
15125650,NaN
15125800,NaN
15125950,NaN
15126100,NaN
15126250,NaN
15126400,NaN
15126550,NaN
15126700,NaN
15126850,NaN
15127000,NaN
15127150,NaN
15127300,NaN
15127450,NaN
15127600,NaN
15127750,NaN
15127900,NaN
15128050,NaN
15128200,NaN
15128350,NaN
15128500,NaN
15128650,NaN
15128800,NaN
15128950,NaN
15129100,NaN
15129250,NaN
15129400,NaN
15129550,NaN
15129700,NaN
15129850,NaN
15130000,NaN
15130150,NaN
15130300,NaN
15130450,NaN
15130600,NaN
15130750,NaN
15130900,NaN
15131050,NaN
15131200,NaN
15131350,NaN
15131500,NaN
15131650,NaN
15131800,NaN
15131950,NaN
15132100,NaN
15132250,NaN
15132400,NaN
15132550,NaN
15132700,NaN
15132850,NaN
15133000,NaN
15133150,NaN
15133300,NaN
15133450,NaN
15133600,NaN
15133750,NaN
15133900,NaN
15134050,NaN
15134200,NaN
15134350,NaN
15134500,NaN
15134650,NaN
15134800,NaN
15134950,NaN
15135100,NaN
15135250,NaN
15135400,NaN
15135550,NaN
15135700,NaN
15135850,NaN
15136000,NaN
15136150,NaN
15136300,NaN
15136450,NaN
15136600,NaN
15136750,NaN
15136900,NaN
15137050,NaN
15137200,NaN
15137350,NaN
15137500,NaN
15137650,NaN
15137800,NaN
15137950,NaN
15138100,NaN
15138250,NaN
15138400,NaN
15138550,NaN
15138700,NaN
15138850,NaN
15139000,NaN
15139150,NaN
15139300,NaN
15139450,NaN
15139600,NaN
15139750,NaN
15139900,NaN
15140050,NaN
15140200,NaN
15140350,NaN
15140500,NaN
15140650,NaN
15140800,NaN
15140950,NaN
15141100,NaN
15141250,NaN
15141400,NaN
15141550,NaN
15141700,NaN
15141850,NaN
15142000,NaN
15142150,NaN
15142300,NaN
15142450,NaN
15142600,NaN
15142750,NaN
15142900,NaN
15143050,NaN
15143200,NaN
15143350,NaN
15143500,NaN
15143650,NaN
15143800,NaN
15143950,NaN
15144100,NaN
15144250,NaN
15144400,NaN
15144550,NaN
15144700,NaN
15144850,NaN
15145000,NaN
15145150,NaN
15145300,NaN
15145450,NaN
15145600,NaN
15145750,NaN
15145900,NaN
15146050,NaN
15146200,NaN
15146350,NaN
15146500,NaN
15146650,NaN
15146800,NaN
15146950,NaN
15147100,NaN
15147250,NaN
15147400,NaN
15147550,NaN
15147700,NaN
15147850,NaN
15148000,NaN
15148150,NaN
15148300,NaN
15148450,NaN
15148600,NaN
15148750,NaN
15148900,NaN
15149050,NaN
15149200,NaN
15149350,NaN
15149500,NaN
15149650,NaN
15149800,NaN
15149950,NaN
15150100,NaN
15150250,NaN
15150400,NaN
15150550,NaN
15150700,NaN
15150850,NaN
15151000,NaN
15151150,NaN
15151300,NaN
15151450,NaN
15151600,NaN
15151750,NaN
15151900,NaN
15152050,NaN
15152200,NaN
15152350,NaN
15152500,NaN
15152650,NaN
15152800,NaN
15152950,NaN
15153100,NaN
15153250,NaN
15153400,NaN
15153550,NaN
15153700,NaN
15153850,NaN
15154000,NaN
15154150,NaN
15154300,NaN
15154450,NaN
15154600,NaN
15154750,NaN
15154900,NaN
15155050,NaN
15155200,NaN
15155350,NaN
15155500,NaN
15155650,NaN
15155800,NaN
15155950,NaN
15156100,NaN
15156250,NaN
15156400,NaN
15156550,NaN
15156700,NaN
15156850,NaN
15157000,NaN
15157150,NaN
15157300,NaN
15157450,NaN
15157600,NaN
15157750,NaN
15157900,NaN
15158050,NaN
15158200,NaN
15158350,NaN
15158500,NaN
15158650,NaN
15158800,NaN
15158950,NaN
15159100,NaN
15159250,NaN
15159400,NaN
15159550,NaN
15159700,NaN
15159850,NaN
15160000,NaN
15160150,NaN
15160300,NaN
15160450,NaN
15160600,NaN
15160750,NaN
15160900,NaN
15161050,NaN
15161200,NaN
15161350,NaN
15161500,NaN
15161650,NaN
15161800,NaN
15161950,NaN
15162100,NaN
15162250,NaN
15162400,NaN
15162550,NaN
15162700,NaN
15162850,NaN
15163000,NaN
15163150,NaN
15163300,NaN
15163450,NaN
15163600,NaN
15163750,NaN
15163900,NaN
15164050,NaN
15164200,NaN
15164350,NaN
15164500,NaN
15164650,NaN
15164800,NaN
15164950,NaN
15165100,NaN
15165250,NaN
15165400,NaN
15165550,NaN
15165700,NaN
15165850,NaN
15166000,NaN
15166150,NaN
15166300,NaN
15166450,NaN
15166600,NaN
15166750,NaN
15166900,NaN
15167050,NaN
15167200,NaN
15167350,NaN
15167500,NaN
15167650,NaN
15167800,NaN
15167950,NaN
15168100,NaN
15168250,NaN
15168400,NaN
15168550,NaN
15168700,NaN
15168850,NaN
15169000,NaN
15169150,NaN
15169300,NaN
15169450,NaN
15169600,NaN
15169750,NaN
15169900,NaN
15170050,NaN
15170200,NaN
15170350,NaN
15170500,NaN
15170650,NaN
15170800,NaN
15170950,NaN
15171100,NaN
15171250,NaN
15171400,NaN
15171550,NaN
15171700,NaN
15171850,NaN
15172000,NaN
15172150,NaN
15172300,NaN
15172450,NaN
15172600,NaN
15172750,NaN
15172900,NaN
15173050,NaN
15173200,NaN
15173350,NaN
15173500,NaN
15173650,NaN
15173800,NaN
15173950,NaN
15174100,NaN
15174250,NaN
15174400,NaN
15174550,NaN
15174700,NaN
15174850,NaN
15175000,NaN
15175150,NaN
15175300,NaN
15175450,NaN
15175600,NaN
15175750,NaN
15175900,NaN
15176050,NaN
15176200,NaN
15176350,NaN
15176500,NaN
15176650,NaN
15176800,NaN
15176950,NaN
15177100,NaN
15177250,NaN
15177400,NaN
15177550,NaN
15177700,NaN
15177850,NaN
15178000,NaN
15178150,NaN
15178300,NaN
15178450,NaN
15178600,NaN
15178750,NaN
15178900,NaN
15179050,NaN
15179200,NaN
15179350,NaN
15179500,NaN
15179650,NaN
15179800,NaN
15179950,NaN
15180100,NaN
15180250,NaN
15180400,NaN
15180550,NaN
15180700,NaN
15180850,NaN
15181000,NaN
15181150,NaN
15181300,NaN
15181450,NaN
15181600,NaN
15181750,NaN
15181900,NaN
15182050,NaN
15182200,NaN
15182350,NaN
15182500,NaN
15182650,NaN
15182800,NaN
15182950,NaN
15183100,NaN
15183250,NaN
15183400,NaN
15183550,NaN
15183700,NaN
15183850,NaN
15184000,NaN
15184150,NaN
15184300,NaN
15184450,NaN
15184600,NaN
15184750,NaN
15184900,NaN
15185050,NaN
15185200,NaN
15185350,NaN
15185500,NaN
15185650,NaN
15185800,NaN
15185950,NaN
15186100,NaN
15186250,NaN
15186400,NaN
15186550,NaN
15186700,NaN
15186850,NaN
15187000,NaN
15187150,NaN
15187300,NaN
15187450,NaN
15187600,NaN
15187750,NaN
15187900,NaN
15188050,NaN
15188200,NaN
15188350,NaN
15188500,NaN
15188650,NaN
15188800,NaN
15188950,NaN
15189100,NaN
15189250,NaN
15189400,NaN
15189550,NaN
15189700,NaN
15189850,NaN
15190000,NaN
15190150,NaN
15190300,NaN
15190450,NaN
15190600,NaN
15190750,NaN
15190900,NaN
15191050,NaN
15191200,NaN
15191350,NaN
15191500,NaN
15191650,NaN
15191800,NaN
15191950,NaN
15192100,NaN
15192250,NaN
15192400,NaN
15192550,NaN
15192700,NaN
15192850,NaN
15193000,NaN
15193150,NaN
15193300,NaN
15193450,NaN
15193600,NaN
15193750,NaN
15193900,NaN
15194050,NaN
15194200,NaN
15194350,NaN
15194500,NaN
15194650,NaN
15194800,NaN
15194950,NaN
15195100,NaN
15195250,NaN
15195400,NaN
15195550,NaN
15195700,NaN
15195850,NaN
15196000,NaN
15196150,NaN
15196300,NaN
15196450,NaN
15196600,NaN
15196750,NaN
15196900,NaN
15197050,NaN
15197200,NaN
15197350,NaN
15197500,NaN
15197650,NaN
15197800,NaN
15197950,NaN
15198100,NaN
15198250,NaN
15198400,NaN
15198550,NaN
15198700,NaN
15198850,NaN
15199000,NaN
15199150,NaN
15199300,NaN
15199450,NaN
15199600,NaN
15199750,NaN
15199900,NaN
15200050,NaN
15200200,NaN
15200350,NaN
15200500,NaN
15200650,NaN
15200800,NaN
15200950,NaN
15201100,NaN
15201250,NaN
15201400,NaN
15201550,NaN
15201700,NaN
15201850,NaN
15202000,NaN
15202150,NaN
15202300,NaN
15202450,NaN
15202600,NaN
15202750,NaN
15202900,NaN
15203050,NaN
15203200,NaN
15203350,NaN
15203500,NaN
15203650,NaN
15203800,NaN
15203950,NaN
15204100,NaN
15204250,NaN
15204400,NaN
15204550,NaN
15204700,NaN
15204850,NaN
15205000,NaN
15205150,NaN
15205300,NaN
15205450,NaN
15205600,NaN
15205750,NaN
15205900,NaN
15206050,NaN
15206200,NaN
15206350,NaN
15206500,NaN
15206650,NaN
15206800,NaN
15206950,NaN
15207100,NaN
15207250,NaN
15207400,NaN
15207550,NaN
15207700,NaN
15207850,NaN
15208000,NaN
15208150,NaN
15208300,NaN
15208450,NaN
15208600,NaN
15208750,NaN
15208900,NaN
15209050,NaN
15209200,NaN
15209350,NaN
15209500,NaN
15209650,NaN
15209800,NaN
15209950,NaN
15210100,NaN
15210250,NaN
15210400,NaN
15210550,NaN
15210700,NaN
15210850,NaN
15211000,NaN
15211150,NaN
15211300,NaN
15211450,NaN
15211600,NaN
15211750,NaN
15211900,NaN
15212050,NaN
15212200,NaN
15212350,NaN
15212500,NaN
15212650,NaN
15212800,NaN
15212950,NaN
15213100,NaN
15213250,NaN
15213400,NaN
15213550,NaN
15213700,NaN
15213850,NaN
15214000,NaN
15214150,NaN
15214300,NaN
15214450,NaN
15214600,NaN
15214750,NaN
15214900,NaN
15215050,NaN
15215200,NaN
15215350,NaN
15215500,NaN
15215650,NaN
15215800,NaN
15215950,NaN
15216100,NaN
15216250,NaN
15216400,NaN
15216550,NaN
15216700,NaN
15216850,NaN
15217000,NaN
15217150,NaN
15217300,NaN
15217450,NaN
15217600,NaN
15217750,NaN
15217900,NaN
15218050,NaN
15218200,NaN
15218350,NaN
15218500,NaN
15218650,NaN
15218800,NaN
15218950,NaN
15219100,NaN
15219250,NaN
15219400,NaN
15219550,NaN
15219700,NaN
15219850,NaN
15220000,NaN
15220150,NaN
15220300,NaN
15220450,NaN
15220600,NaN
15220750,NaN
15220900,NaN
15221050,NaN
15221200,NaN
15221350,NaN
15221500,NaN
15221650,NaN
15221800,NaN
15221950,NaN
15222100,NaN
15222250,NaN
15222400,NaN
15222550,NaN
15222700,NaN
15222850,NaN
15223000,NaN
15223150,NaN
15223300,NaN
15223450,NaN
15223600,NaN
15223750,NaN
15223900,NaN
15224050,NaN
15224200,NaN
15224350,NaN
15224500,NaN
15224650,NaN
15224800,NaN
15224950,NaN
15225100,NaN
15225250,NaN
15225400,NaN
15225550,NaN
15225700,NaN
15225850,NaN
15226000,NaN
15226150,NaN
15226300,NaN
15226450,NaN
15226600,NaN
15226750,NaN
15226900,NaN
15227050,NaN
15227200,NaN
15227350,NaN
15227500,NaN
15227650,NaN
15227800,NaN
15227950,NaN
15228100,NaN
15228250,NaN
15228400,NaN
15228550,NaN
15228700,NaN
15228850,NaN
15229000,NaN
15229150,NaN
15229300,NaN
15229450,NaN
15229600,NaN
15229750,NaN
15229900,NaN
15230050,NaN
15230200,NaN
15230350,NaN
15230500,NaN
15230650,NaN
15230800,NaN
15230950,NaN
15231100,NaN
15231250,NaN
15231400,NaN
15231550,NaN
15231700,NaN
15231850,NaN
15232000,NaN
15232150,NaN
15232300,NaN
15232450,NaN
15232600,NaN
15232750,NaN
15232900,NaN
15233050,NaN
15233200,NaN
15233350,NaN
15233500,NaN
15233650,NaN
15233800,NaN
15233950,NaN
15234100,NaN
15234250,NaN
15234400,NaN
15234550,NaN
15234700,NaN
15234850,NaN
15235000,NaN
15235150,NaN
15235300,NaN
15235450,NaN
15235600,NaN
15235750,NaN
15235900,NaN
15236050,NaN
15236200,NaN
15236350,NaN
15236500,NaN
15236650,NaN
15236800,NaN
15236950,NaN
15237100,NaN
15237250,NaN
15237400,NaN
15237550,NaN
15237700,NaN
15237850,NaN
15238000,NaN
15238150,NaN
15238300,NaN
15238450,NaN
15238600,NaN
15238750,NaN
15238900,NaN
15239050,NaN
15239200,NaN
15239350,NaN
15239500,NaN
15239650,NaN
15239800,NaN
15239950,NaN
15240100,NaN
15240250,NaN
15240400,NaN
15240550,NaN
15240700,NaN
15240850,NaN
15241000,NaN
15241150,NaN
15241300,NaN
15241450,NaN
15241600,NaN
15241750,NaN
15241900,NaN
15242050,NaN
15242200,NaN
15242350,NaN
15242500,NaN
15242650,NaN
15242800,NaN
15242950,NaN
15243100,NaN
15243250,NaN
15243400,NaN
15243550,NaN
15243700,NaN
15243850,NaN
15244000,NaN
15244150,NaN
15244300,NaN
15244450,NaN
15244600,NaN
15244750,NaN
15244900,NaN
15245050,NaN
15245200,NaN
15245350,NaN
15245500,NaN
15245650,NaN
15245800,NaN
15245950,NaN
15246100,NaN
15246250,NaN
15246400,NaN
15246550,NaN
15246700,NaN
15246850,NaN
15247000,NaN
15247150,NaN
15247300,NaN
15247450,NaN
15247600,NaN
15247750,NaN
15247900,NaN
15248050,NaN
15248200,NaN
15248350,NaN
15248500,NaN
15248650,NaN
15248800,NaN
15248950,NaN
15249100,NaN
15249250,NaN
15249400,NaN
15249550,NaN
15249700,NaN
