blocknumber,reserve ZRX,reserve WETH,volume ZRX for 5% slippage
13904800,0,0,63431.299394021764
13904950,0,0,63425.94741373098
13905100,0,0,63425.94741373098
13905250,0,0,63425.94741373098
13905400,0,0,63425.94741373098
13905550,0,0,63425.94741373098
13905700,0,0,63425.94741373098
13905850,0,0,63425.94741373098
13906000,0,0,63425.94741373098
13906150,0,0,63425.94741373098
13906300,0,0,63425.94741373098
13906450,0,0,64926.15640877799
13906600,0,0,64926.15640877799
13906750,0,0,64926.15640877799
13906900,0,0,64948.95864486957
13907050,0,0,65105.47180276429
13907200,0,0,65054.762104161324
13907350,0,0,65421.5457597483
13907500,0,0,65442.858507694364
13907650,0,0,65442.858507694364
13907800,0,0,65442.858507694364
13907950,0,0,65442.858507694364
13908100,0,0,65442.858507694364
13908250,0,0,65549.5143519945
13908400,0,0,65549.5143519945
13908550,0,0,65549.5143519945
13908700,0,0,65285.468138364966
13908850,0,0,65306.5207699439
13909000,0,0,65330.07471731236
13909150,0,0,65330.07471731236
13909300,0,0,65330.07471731236
13909450,0,0,65330.07471731236
13909600,0,0,65330.07471731236
13909750,0,0,65330.07471731236
13909900,0,0,65330.07471731236
13910050,0,0,63233.58420969281
13910200,0,0,63111.45856730614
13910350,0,0,63111.45856730614
13910500,0,0,63111.45856730614
13910650,0,0,63111.45856730614
13910800,0,0,63111.45856730614
13910950,0,0,63917.33171643609
13911100,0,0,63917.33171643609
13911250,0,0,63917.33171643609
13911400,0,0,63935.59158485716
13911550,0,0,63935.59158485716
13911700,0,0,63935.59158485716
13911850,0,0,63935.59158485716
13912000,0,0,63935.59158485716
13912150,0,0,64198.444541442266
13912300,0,0,64198.444541442266
13912450,0,0,64198.444541442266
13912600,0,0,64198.444541442266
13912750,0,0,61657.14949890051
13912900,0,0,61657.14949890051
13913050,0,0,61657.14949890051
13913200,0,0,61657.14949890051
13913350,0,0,61647.470318284344
13913500,0,0,63560.54335013281
13913650,0,0,63439.272352582004
13913800,0,0,63439.272352582004
13913950,0,0,63439.272352582004
13914100,0,0,62114.96396442158
13914250,0,0,62121.251075903114
13914400,0,0,62113.993086393384
13914550,0,0,62174.6972974364
13914700,0,0,62174.6972974364
13914850,0,0,62174.6972974364
13915000,0,0,64319.429121479654
13915150,0,0,64319.429121479654
13915300,0,0,64319.429121479654
13915450,0,0,64388.669770052744
13915600,0,0,62747.42170089172
13915750,0,0,62549.08103861849
13915900,0,0,62549.08103861849
13916050,0,0,62549.08103861849
13916200,0,0,62549.08103861849
13916350,0,0,62839.858229990474
13916500,0,0,62869.09159841156
13916650,0,0,62869.09159841156
13916800,0,0,62675.48608138535
13916950,0,0,60516.4968021482
13917100,0,0,60516.4968021482
13917250,0,0,60687.42445175014
13917400,0,0,62385.928468379796
13917550,0,0,62385.928468379796
13917700,0,0,62385.928468379796
13917850,0,0,62415.735099958685
13918000,0,0,62415.735099958685
13918150,0,0,63978.69032157042
13918300,0,0,63978.69032157042
13918450,0,0,63978.69032157042
13918600,0,0,63978.69032157042
13918750,0,0,63978.69032157042
13918900,0,0,61860.5466990999
13919050,0,0,61860.5466990999
13919200,0,0,61636.454758254244
13919350,0,0,61642.753517025805
13919500,0,0,61586.835948706444
13919650,0,0,60989.33973025922
13919800,0,0,60989.33973025922
13919950,0,0,60989.33973025922
13920100,0,0,60989.33973025922
13920250,0,0,60989.33973025922
13920400,0,0,60979.13005152806
13920550,0,0,63653.14117986504
13920700,0,0,63466.39185316434
13920850,0,0,63466.39185316434
13921000,0,0,61337.25113083726
13921150,0,0,61410.93534136361
13921300,0,0,61410.93534136361
13921450,0,0,61410.93534136361
13921600,0,0,61410.93534136361
13921750,0,0,61410.93534136361
13921900,0,0,61942.99284207353
13922050,0,0,61942.99284207353
13922200,0,0,61942.99284207353
13922350,0,0,61942.99284207353
13922500,0,0,61942.99284207353
13922650,0,0,61942.99284207353
13922800,0,0,63635.61018286818
13922950,0,0,63635.61018286818
13923100,0,0,63635.61018286818
13923250,0,0,63635.61018286818
13923400,0,0,63635.61018286818
13923550,0,0,63635.61018286818
13923700,0,0,63694.56770235566
13923850,0,0,63694.56770235566
13924000,0,0,63694.56770235566
13924150,0,0,63694.56770235566
13924300,0,0,61367.90877125381
13924450,0,0,61367.90877125381
13924600,0,0,61367.90877125381
13924750,0,0,61369.44868975841
13924900,0,0,61369.44868975841
13925050,0,0,59494.30248844078
13925200,0,0,59525.285749733404
13925350,0,0,59401.392432772045
13925500,0,0,59401.392432772045
13925650,0,0,59401.392432772045
13925800,0,0,59401.392432772045
13925950,0,0,59401.392432772045
13926100,0,0,59401.392432772045
13926250,0,0,59401.392432772045
13926400,0,0,59401.392432772045
13926550,0,0,59628.9663230056
13926700,0,0,59628.9663230056
13926850,0,0,59423.068183709445
13927000,0,0,59423.068183709445
13927150,0,0,61652.26021028825
13927300,0,0,61652.26021028825
13927450,0,0,61652.26021028825
13927600,0,0,60565.05159451717
13927750,0,0,60565.05159451717
13927900,0,0,60632.08420076388
13928050,0,0,60632.08420076388
13928200,0,0,59189.4206183667
13928350,0,0,59189.4206183667
13928500,0,0,59189.4206183667
13928650,0,0,59189.4206183667
13928800,0,0,59189.4206183667
13928950,0,0,59189.4206183667
13929100,0,0,62984.99553072718
13929250,0,0,62984.99553072718
13929400,0,0,62984.99553072718
13929550,0,0,62984.99553072718
13929700,0,0,58849.080909362296
13929850,0,0,58646.020009800326
13930000,0,0,58646.020009800326
13930150,0,0,58646.020009800326
13930300,0,0,58646.020009800326
13930450,0,0,60328.778782371926
13930600,0,0,60328.778782371926
13930750,0,0,60328.778782371926
13930900,0,0,60328.778782371926
13931050,0,0,60328.778782371926
13931200,0,0,60328.778782371926
13931350,0,0,60885.33752670151
13931500,0,0,61090.0158892746
13931650,0,0,61090.0158892746
13931800,0,0,61090.0158892746
13931950,0,0,58595.32213507558
13932100,0,0,58282.50996317912
13932250,0,0,58446.98364738969
13932400,0,0,61516.133589642595
13932550,0,0,61516.133589642595
13932700,0,0,61516.133589642595
13932850,0,0,61516.133589642595
13933000,0,0,61516.133589642595
13933150,0,0,61516.133589642595
13933300,0,0,57739.41435255829
13933450,0,0,57935.38299757507
13933600,0,0,58166.73059734379
13933750,0,0,58166.73059734379
13933900,0,0,58166.73059734379
13934050,0,0,58638.460145865196
13934200,0,0,58638.460145865196
13934350,0,0,58632.82079434992
13934500,0,0,58632.82079434992
13934650,0,0,58652.50501923831
13934800,0,0,58652.50501923831
13934950,0,0,58652.50501923831
13935100,0,0,58652.50501923831
13935250,0,0,58672.78725160086
13935400,0,0,58672.78725160086
13935550,0,0,58672.78725160086
13935700,0,0,58672.78725160086
13935850,0,0,58672.78725160086
13936000,0,0,58672.78725160086
13936150,0,0,60566.21980421235
13936300,0,0,60566.21980421235
13936450,0,0,60566.21980421235
13936600,0,0,60566.21980421235
13936750,0,0,60566.21980421235
13936900,0,0,58604.75286861078
13937050,0,0,58604.75286861078
13937200,0,0,58604.75286861078
13937350,0,0,58604.75286861078
13937500,0,0,58604.75286861078
13937650,0,0,58604.75286861078
13937800,0,0,58604.75286861078
13937950,0,0,58604.75286861078
13938100,0,0,58604.75286861078
13938250,0,0,58604.75286861078
13938400,0,0,60440.585797709595
13938550,0,0,60440.585797709595
13938700,0,0,60440.585797709595
13938850,0,0,60440.585797709595
13939000,0,0,60440.585797709595
13939150,0,0,60440.585797709595
13939300,0,0,60440.585797709595
13939450,0,0,60440.585797709595
13939600,0,0,60440.585797709595
13939750,0,0,60283.810385622
13939900,0,0,60489.720633064484
13940050,0,0,60489.720633064484
13940200,0,0,60489.720633064484
13940350,0,0,60489.720633064484
13940500,0,0,60489.720633064484
13940650,0,0,61411.03972034086
13940800,0,0,61411.03972034086
13940950,0,0,61411.03972034086
13941100,0,0,62133.2678254145
13941250,0,0,62133.2678254145
13941400,0,0,62133.2678254145
13941550,0,0,62133.2678254145
13941700,0,0,62133.2678254145
13941850,0,0,62000.12980607421
13942000,0,0,62000.12980607421
13942150,0,0,62000.12980607421
13942300,0,0,60392.0416166431
13942450,0,0,60392.0416166431
13942600,0,0,60376.206065426544
13942750,0,0,60376.206065426544
13942900,0,0,59945.06488879157
13943050,0,0,59945.06488879157
13943200,0,0,59945.06488879157
13943350,0,0,59945.06488879157
13943500,0,0,61560.60759592679
13943650,0,0,61560.60759592679
13943800,0,0,61560.60759592679
13943950,0,0,61563.773866973235
13944100,0,0,61563.773866973235
13944250,0,0,61563.773866973235
13944400,0,0,61563.773866973235
13944550,0,0,61563.773866973235
13944700,0,0,61563.773866973235
13944850,0,0,60741.015950478955
13945000,0,0,60741.015950478955
13945150,0,0,60485.76493024965
13945300,0,0,60530.21203551278
13945450,0,0,60530.21203551278
13945600,0,0,60530.21203551278
13945750,0,0,60530.21203551278
13945900,0,0,60536.48232318501
13946050,0,0,57580.22195376688
13946200,0,0,57580.22195376688
13946350,0,0,57580.22195376688
13946500,0,0,58031.127673221104
13946650,0,0,58031.127673221104
13946800,0,0,58031.127673221104
13946950,0,0,58031.127673221104
13947100,0,0,58031.127673221104
13947250,0,0,58031.127673221104
13947400,0,0,58216.18304901834
13947550,0,0,58579.159455551904
13947700,0,0,58579.159455551904
13947850,0,0,58579.159455551904
13948000,0,0,61932.146917319966
13948150,0,0,62010.439702977885
13948300,0,0,62376.86208805447
13948450,0,0,62376.86208805447
13948600,0,0,62061.857733727426
13948750,0,0,62061.857733727426
13948900,0,0,62061.857733727426
13949050,0,0,61582.398822537805
13949200,0,0,61582.398822537805
13949350,0,0,61582.398822537805
13949500,0,0,62778.44910228429
13949650,0,0,62778.44910228429
13949800,0,0,62778.44910228429
13949950,0,0,62778.44910228429
13950100,0,0,62778.44910228429
13950250,0,0,62778.44910228429
13950400,0,0,62778.44910228429
13950550,0,0,62778.44910228429
13950700,0,0,62778.44910228429
13950850,0,0,62778.44910228429
13951000,0,0,62778.44910228429
13951150,0,0,62778.44910228429
13951300,0,0,62778.44910228429
13951450,0,0,60866.60582519968
13951600,0,0,60663.67705357732
13951750,0,0,60663.67705357732
13951900,0,0,60660.30400984501
13952050,0,0,60660.30400984501
13952200,0,0,60660.30400984501
13952350,0,0,60660.30400984501
13952500,0,0,60660.30400984501
13952650,0,0,60660.30400984501
13952800,0,0,59701.512643794624
13952950,0,0,59701.512643794624
13953100,0,0,59701.512643794624
13953250,0,0,59701.512643794624
13953400,0,0,59701.512643794624
13953550,0,0,59701.512643794624
13953700,0,0,59701.512643794624
13953850,0,0,59701.512643794624
13954000,0,0,59701.512643794624
13954150,0,0,59701.512643794624
13954300,0,0,59701.512643794624
13954450,0,0,59701.512643794624
13954600,0,0,62511.35002325854
13954750,0,0,62511.35002325854
13954900,0,0,62511.35002325854
13955050,0,0,62511.35002325854
13955200,0,0,62511.35002325854
13955350,0,0,62511.35002325854
13955500,0,0,62511.153299742735
13955650,0,0,62511.153299742735
13955800,0,0,62511.153299742735
13955950,0,0,62459.353804031736
13956100,0,0,62543.0089291007
13956250,0,0,62803.864192258625
13956400,0,0,62745.978618639405
13956550,0,0,62745.978618639405
13956700,0,0,62528.46586002462
13956850,0,0,59504.777774433845
13957000,0,0,59504.777774433845
13957150,0,0,59504.777774433845
13957300,0,0,59504.777774433845
13957450,0,0,59487.339734835674
13957600,0,0,59487.339734835674
13957750,0,0,60014.834570077786
13957900,0,0,60014.834570077786
13958050,0,0,60014.834570077786
13958200,0,0,60014.834570077786
13958350,0,0,60885.390421613825
13958500,0,0,60885.390421613825
13958650,0,0,60885.390421613825
13958800,0,0,60885.390421613825
13958950,0,0,60885.390421613825
13959100,0,0,60851.50428441994
13959250,0,0,60851.50428441994
13959400,0,0,60897.98869231466
13959550,0,0,60897.98869231466
13959700,0,0,58977.289314973306
13959850,0,0,58977.289314973306
13960000,0,0,58977.289314973306
13960150,0,0,58977.289314973306
13960300,0,0,58977.289314973306
13960450,0,0,58977.289314973306
13960600,0,0,58977.289314973306
13960750,0,0,58977.289314973306
13960900,0,0,58977.289314973306
13961050,0,0,58977.289314973306
13961200,0,0,61442.4080045849
13961350,0,0,61442.4080045849
13961500,0,0,61442.4080045849
13961650,0,0,61526.59230699361
13961800,0,0,59660.06731271115
13961950,0,0,59682.98770684609
13962100,0,0,59698.8729947455
13962250,0,0,59698.8729947455
13962400,0,0,59698.8729947455
13962550,0,0,62788.57598109578
13962700,0,0,62824.91900149331
13962850,0,0,62795.85891287541
13963000,0,0,62795.85891287541
13963150,0,0,62795.85891287541
13963300,0,0,62795.85891287541
13963450,0,0,62795.85891287541
13963600,0,0,59926.5299803245
13963750,0,0,59926.5299803245
13963900,0,0,59926.5299803245
13964050,0,0,59926.5299803245
13964200,0,0,59926.5299803245
13964350,0,0,59926.5299803245
13964500,0,0,59926.5299803245
13964650,0,0,59926.5299803245
13964800,0,0,59926.5299803245
13964950,0,0,59926.5299803245
13965100,0,0,59926.5299803245
13965250,0,0,59926.5299803245
13965400,0,0,59926.5299803245
13965550,0,0,61076.294334030594
13965700,0,0,61089.82064982009
13965850,0,0,61089.82064982009
13966000,0,0,61089.82064982009
13966150,0,0,61089.82064982009
13966300,0,0,62298.203206184546
13966450,0,0,62298.203206184546
13966600,0,0,62298.203206184546
13966750,0,0,62366.549063643084
13966900,0,0,61782.927399916385
13967050,0,0,61782.927399916385
13967200,0,0,61782.927399916385
13967350,0,0,61668.56715866974
13967500,0,0,61668.56715866974
13967650,0,0,61668.56715866974
13967800,0,0,61668.56715866974
13967950,0,0,61668.56715866974
13968100,0,0,61668.56715866974
13968250,0,0,61668.56715866974
13968400,0,0,61668.56715866974
13968550,0,0,61692.542632354
13968700,0,0,61692.542632354
13968850,0,0,61757.55075085914
13969000,0,0,61757.55075085914
13969150,0,0,61757.55075085914
13969300,0,0,61541.507422771014
13969450,0,0,61541.507422771014
13969600,0,0,61563.991633297235
13969750,0,0,60127.445621499974
13969900,0,0,60127.445621499974
13970050,0,0,60127.445621499974
13970200,0,0,60127.445621499974
13970350,0,0,60890.016791928945
13970500,0,0,60890.016791928945
13970650,0,0,60890.016791928945
13970800,0,0,61098.701002455295
13970950,0,0,61098.701002455295
13971100,0,0,61098.701002455295
13971250,0,0,61585.495083058806
13971400,0,0,61585.495083058806
13971550,0,0,61585.495083058806
13971700,0,0,61585.495083058806
13971850,0,0,61585.495083058806
13972000,0,0,61585.495083058806
13972150,0,0,61585.495083058806
13972300,0,0,61585.495083058806
13972450,0,0,61585.495083058806
13972600,0,0,61585.495083058806
13972750,0,0,61585.495083058806
13972900,0,0,61585.495083058806
13973050,0,0,61585.495083058806
13973200,0,0,61585.495083058806
13973350,0,0,61585.495083058806
13973500,0,0,61585.495083058806
13973650,0,0,61585.495083058806
13973800,0,0,61585.495083058806
13973950,0,0,61585.495083058806
13974100,0,0,61585.495083058806
13974250,0,0,61585.495083058806
13974400,0,0,61585.495083058806
13974550,0,0,61585.495083058806
13974700,0,0,61585.495083058806
13974850,0,0,61585.495083058806
13975000,0,0,61585.495083058806
13975150,0,0,61585.495083058806
13975300,0,0,61585.495083058806
13975450,0,0,61585.495083058806
13975600,0,0,61709.30391612118
13975750,0,0,61709.30391612118
13975900,0,0,61709.30391612118
13976050,0,0,61693.06396109237
13976200,0,0,61693.06396109237
13976350,0,0,61693.06396109237
13976500,0,0,61693.06396109237
13976650,0,0,61693.06396109237
13976800,0,0,61693.06396109237
13976950,0,0,61693.06396109237
13977100,0,0,61693.06396109237
13977250,0,0,61693.06396109237
13977400,0,0,61693.06396109237
13977550,0,0,61693.06396109237
13977700,0,0,61693.06396109237
13977850,0,0,61693.06396109237
13978000,0,0,61693.06396109237
13978150,0,0,61693.06396109237
13978300,0,0,63889.348863491585
13978450,0,0,63889.348863491585
13978600,0,0,63889.348863491585
13978750,0,0,63889.348863491585
13978900,0,0,63889.348863491585
13979050,0,0,63889.348863491585
13979200,0,0,63889.348863491585
13979350,0,0,63889.348863491585
13979500,0,0,63889.348863491585
13979650,0,0,63889.348863491585
13979800,0,0,63889.348863491585
13979950,0,0,63222.50321192061
13980100,0,0,63222.50321192061
13980250,0,0,63222.50321192061
13980400,0,0,63222.50321192061
13980550,0,0,63222.50321192061
13980700,0,0,63222.50321192061
13980850,0,0,63222.50321192061
13981000,0,0,63222.50321192061
13981150,0,0,63222.50321192061
13981300,0,0,63222.50321192061
13981450,0,0,63222.50321192061
13981600,0,0,63222.50321192061
13981750,0,0,63222.50321192061
13981900,0,0,63222.50321192061
13982050,0,0,63231.7651896894
13982200,0,0,63231.7651896894
13982350,0,0,63231.7651896894
13982500,0,0,63231.7651896894
13982650,0,0,63231.7651896894
13982800,0,0,63231.7651896894
13982950,0,0,63231.7651896894
13983100,0,0,63231.7651896894
13983250,0,0,63231.7651896894
13983400,0,0,63231.7651896894
13983550,0,0,63231.7651896894
13983700,0,0,63231.7651896894
13983850,0,0,63231.7651896894
13984000,0,0,62859.95649265176
13984150,0,0,62859.95649265176
13984300,0,0,62859.95649265176
13984450,0,0,62859.95649265176
13984600,0,0,62859.95649265176
13984750,0,0,62859.95649265176
13984900,0,0,62859.95649265176
13985050,0,0,62859.95649265176
13985200,0,0,62859.95649265176
13985350,0,0,62859.95649265176
13985500,0,0,62859.95649265176
13985650,0,0,62859.95649265176
13985800,0,0,63029.33026919705
13985950,0,0,63029.33026919705
13986100,0,0,63029.33026919705
13986250,0,0,63029.33026919705
13986400,0,0,64487.17358257927
13986550,0,0,64481.252662314946
13986700,0,0,64481.252662314946
13986850,0,0,64481.252662314946
13987000,0,0,64481.252662314946
13987150,0,0,64481.252662314946
13987300,0,0,64481.252662314946
13987450,0,0,64481.252662314946
13987600,0,0,64481.252662314946
13987750,0,0,64481.252662314946
13987900,0,0,64481.252662314946
13988050,0,0,64481.252662314946
13988200,0,0,64481.252662314946
13988350,0,0,64481.252662314946
13988500,0,0,64481.252662314946
13988650,0,0,64481.252662314946
13988800,0,0,64481.252662314946
13988950,0,0,64481.252662314946
13989100,0,0,61170.594724794195
13989250,0,0,61170.594724794195
13989400,0,0,61170.594724794195
13989550,0,0,61170.594724794195
13989700,0,0,60358.56538968135
13989850,0,0,60386.018227189
13990000,0,0,60386.018227189
13990150,0,0,60386.018227189
13990300,0,0,60386.018227189
13990450,0,0,60188.424105938386
13990600,0,0,60188.424105938386
13990750,0,0,60188.424105938386
13990900,0,0,60188.424105938386
13991050,0,0,60767.24032330194
13991200,0,0,60767.24032330194
13991350,0,0,60767.24032330194
13991500,0,0,60767.24032330194
13991650,0,0,60767.24032330194
13991800,0,0,60767.24032330194
13991950,0,0,62552.141636011016
13992100,0,0,62552.141636011016
13992250,0,0,62552.141636011016
13992400,0,0,62704.77321495843
13992550,0,0,62704.77321495843
13992700,0,0,62704.77321495843
13992850,0,0,62704.77321495843
13993000,0,0,62704.77321495843
13993150,0,0,62704.77321495843
13993300,0,0,62704.77321495843
13993450,0,0,62704.77321495843
13993600,0,0,62704.77321495843
13993750,0,0,62704.77321495843
13993900,0,0,64165.940618039465
13994050,0,0,64165.940618039465
13994200,0,0,64165.940618039465
13994350,0,0,64165.940618039465
13994500,0,0,64165.940618039465
13994650,0,0,64165.940618039465
13994800,0,0,64165.940618039465
13994950,0,0,64165.940618039465
13995100,0,0,60260.512166244116
13995250,0,0,59967.65535557668
13995400,0,0,59967.65535557668
13995550,0,0,59967.65535557668
13995700,0,0,59967.65535557668
13995850,0,0,59967.65535557668
13996000,0,0,59967.65535557668
13996150,0,0,59899.0823688466
13996300,0,0,61355.91655526574
13996450,0,0,61355.91655526574
13996600,0,0,61270.36310854504
13996750,0,0,61270.36310854504
13996900,0,0,61275.499748623544
13997050,0,0,63068.77533416946
13997200,0,0,63068.77533416946
13997350,0,0,63068.77533416946
13997500,0,0,63068.77533416946
13997650,0,0,63119.82928958857
13997800,0,0,63119.82928958857
13997950,0,0,63119.82928958857
13998100,0,0,63119.82928958857
13998250,0,0,63119.82928958857
13998400,0,0,63119.82928958857
13998550,0,0,63119.82928958857
13998700,0,0,63119.82928958857
13998850,0,0,63119.82928958857
13999000,0,0,63119.82928958857
13999150,0,0,63119.82928958857
13999300,0,0,63396.74494153811
13999450,0,0,63396.74494153811
13999600,0,0,63396.74494153811
13999750,0,0,63291.481783643394
13999900,0,0,61652.09525783709
14000050,0,0,61652.09525783709
14000200,0,0,61652.09525783709
14000350,0,0,61652.09525783709
14000500,0,0,61652.09525783709
14000650,0,0,61652.09525783709
14000800,0,0,61652.09525783709
14000950,0,0,61652.09525783709
14001100,0,0,62476.973048240216
14001250,0,0,62476.973048240216
14001400,0,0,62476.973048240216
14001550,0,0,62476.973048240216
14001700,0,0,62476.973048240216
14001850,0,0,62529.15916041335
14002000,0,0,62529.15916041335
14002150,0,0,62529.15916041335
14002300,0,0,60267.3148235949
14002450,0,0,60267.3148235949
14002600,0,0,60509.92682619261
14002750,0,0,60509.92682619261
14002900,0,0,60447.43951456664
14003050,0,0,60371.283378806686
14003200,0,0,60371.283378806686
14003350,0,0,63325.0512989065
14003500,0,0,63325.0512989065
14003650,0,0,63325.0512989065
14003800,0,0,63325.0512989065
14003950,0,0,63325.0512989065
14004100,0,0,63325.0512989065
14004250,0,0,63325.0512989065
14004400,0,0,63377.68287785386
14004550,0,0,63377.68287785386
14004700,0,0,63377.68287785386
14004850,0,0,63377.68287785386
14005000,0,0,61169.36326603866
14005150,0,0,61169.36326603866
14005300,0,0,61134.606683755825
14005450,0,0,61134.606683755825
14005600,0,0,61171.10849272641
14005750,0,0,61171.10849272641
14005900,0,0,61118.31997817261
14006050,0,0,60456.66778711359
14006200,0,0,60456.66778711359
14006350,0,0,60456.66778711359
14006500,0,0,60532.840134682905
14006650,0,0,60532.840134682905
14006800,0,0,60532.840134682905
14006950,0,0,60532.840134682905
14007100,0,0,60532.840134682905
14007250,0,0,60535.405924156556
14007400,0,0,60535.405924156556
14007550,0,0,60588.03750310397
14007700,0,0,60588.03750310397
14007850,0,0,60588.03750310397
14008000,0,0,60588.03750310397
14008150,0,0,60588.03750310397
14008300,0,0,60588.03750310397
14008450,0,0,60588.03750310397
14008600,0,0,60588.03750310397
14008750,0,0,60588.03750310397
14008900,0,0,60588.03750310397
14009050,0,0,60201.46251769808
14009200,0,0,60201.46251769808
14009350,0,0,60450.39566136799
14009500,0,0,60450.39566136799
14009650,0,0,60450.39566136799
14009800,0,0,60450.39566136799
14009950,0,0,60450.39566136799
14010100,0,0,62550.89011224046
14010250,0,0,62550.89011224046
14010400,0,0,62550.89011224046
14010550,0,0,62341.1404283559
14010700,0,0,59708.58216202287
14010850,0,0,59708.58216202287
14011000,0,0,59708.58216202287
14011150,0,0,59708.58216202287
14011300,0,0,59708.58216202287
14011450,0,0,59708.58216202287
14011600,0,0,59708.58216202287
14011750,0,0,59708.58216202287
14011900,0,0,59861.83591585378
14012050,0,0,59861.83591585378
14012200,0,0,59861.83591585378
14012350,0,0,59861.83591585378
14012500,0,0,59907.96307374856
14012650,0,0,59907.96307374856
14012800,0,0,59907.96307374856
14012950,0,0,59907.96307374856
14013100,0,0,59907.96307374856
14013250,0,0,59907.96307374856
14013400,0,0,59738.031705927
14013550,0,0,59738.031705927
14013700,0,0,59738.031705927
14013850,0,0,59738.031705927
14014000,0,0,59951.402971929885
14014150,0,0,59951.402971929885
14014300,0,0,59951.402971929885
14014450,0,0,59951.402971929885
14014600,0,0,59951.402971929885
14014750,0,0,59951.402971929885
14014900,0,0,59930.21580583371
14015050,0,0,59930.21580583371
14015200,0,0,60846.78579619398
14015350,0,0,60846.78579619398
14015500,0,0,60846.78579619398
14015650,0,0,60846.78579619398
14015800,0,0,60846.78579619398
14015950,0,0,62984.190877685
14016100,0,0,62984.190877685
14016250,0,0,62984.190877685
14016400,0,0,62984.190877685
14016550,0,0,62984.190877685
14016700,0,0,62984.190877685
14016850,0,0,63309.40917800957
14017000,0,0,63309.40917800957
14017150,0,0,63330.77391485162
14017300,0,0,63330.77391485162
14017450,0,0,63330.77391485162
14017600,0,0,63330.77391485162
14017750,0,0,62410.46820209836
14017900,0,0,62410.46820209836
14018050,0,0,62549.34176857941
14018200,0,0,62549.34176857941
14018350,0,0,59962.806182795735
14018500,0,0,59962.806182795735
14018650,0,0,59962.806182795735
14018800,0,0,59962.806182795735
14018950,0,0,59962.806182795735
14019100,0,0,59962.806182795735
14019250,0,0,59962.806182795735
14019400,0,0,59962.806182795735
14019550,0,0,59962.806182795735
14019700,0,0,59962.806182795735
14019850,0,0,59962.806182795735
14020000,0,0,59962.806182795735
14020150,0,0,59962.806182795735
14020300,0,0,59962.806182795735
14020450,0,0,59962.806182795735
14020600,0,0,59962.806182795735
14020750,0,0,62373.3946742342
14020900,0,0,62373.3946742342
14021050,0,0,62373.3946742342
14021200,0,0,62373.3946742342
14021350,0,0,62373.3946742342
14021500,0,0,62401.72147292538
14021650,0,0,62401.72147292538
14021800,0,0,61520.33867313168
14021950,0,0,61520.33867313168
14022100,0,0,61520.33867313168
14022250,0,0,61520.33867313168
14022400,0,0,61520.33867313168
14022550,0,0,61520.33867313168
14022700,0,0,61520.33867313168
14022850,0,0,61520.33867313168
14023000,0,0,61736.63283318941
14023150,0,0,61736.63283318941
14023300,0,0,63971.7756835442
14023450,0,0,63971.7756835442
14023600,0,0,63971.7756835442
14023750,0,0,61186.781249949265
14023900,0,0,61186.781249949265
14024050,0,0,61186.781249949265
14024200,0,0,61186.781249949265
14024350,0,0,61186.781249949265
14024500,0,0,61186.781249949265
14024650,0,0,61186.781249949265
14024800,0,0,61186.781249949265
14024950,0,0,61186.781249949265
14025100,0,0,61186.781249949265
14025250,0,0,61186.781249949265
14025400,0,0,61186.781249949265
14025550,0,0,61186.781249949265
14025700,0,0,64351.715913005275
14025850,0,0,64351.715913005275
14026000,0,0,64351.715913005275
14026150,0,0,64351.715913005275
14026300,0,0,64351.715913005275
14026450,0,0,64351.715913005275
14026600,0,0,60707.09398233543
14026750,0,0,60707.09398233543
14026900,0,0,60707.09398233543
14027050,0,0,60707.09398233543
14027200,0,0,60707.09398233543
14027350,0,0,60707.09398233543
14027500,0,0,60707.09398233543
14027650,0,0,60707.09398233543
14027800,0,0,60707.09398233543
14027950,0,0,60707.09398233543
14028100,0,0,60707.09398233543
14028250,0,0,60707.09398233543
14028400,0,0,60707.09398233543
14028550,0,0,63968.64915488356
14028700,0,0,63968.64915488356
14028850,0,0,63968.64915488356
14029000,0,0,63968.64915488356
14029150,0,0,62441.572327670314
14029300,0,0,62367.47768070219
14029450,0,0,62367.47768070219
14029600,0,0,62367.47768070219
14029750,0,0,62367.47768070219
14029900,0,0,62288.53031228118
14030050,0,0,62288.53031228118
14030200,0,0,62288.53031228118
14030350,0,0,62288.59230367114
14030500,0,0,62288.59230367114
14030650,0,0,62425.90661224428
14030800,0,0,62410.97661849381
14030950,0,0,62410.97661849381
14031100,0,0,62410.97661849381
14031250,0,0,62410.97661849381
14031400,0,0,62410.97661849381
14031550,0,0,395037.27831830434
14031700,0,0,395037.27831830434
14031850,0,0,395037.27831830434
14032000,0,0,395037.27831830434
14032150,0,0,395037.27831830434
14032300,0,0,393403.56333423173
14032450,0,0,393403.56333423173
14032600,0,0,393403.4786618034
14032750,0,0,393459.95824850554
14032900,0,0,393237.20928528864
14033050,0,0,393237.20928528864
14033200,0,0,393425.1335467635
14033350,0,0,393425.1335467635
14033500,0,0,419185.663807703
14033650,0,0,419185.663807703
14033800,0,0,419185.663807703
14033950,0,0,419185.663807703
14034100,0,0,419185.663807703
14034250,0,0,426442.3644614701
14034400,0,0,426442.3644614701
14034550,0,0,426442.3644614701
14034700,0,0,426442.3644614701
14034850,0,0,426442.3644614701
14035000,0,0,426442.3644614701
14035150,0,0,426442.3644614701
14035300,0,0,426442.3644614701
14035450,0,0,426442.3644614701
14035600,0,0,426442.3644614701
14035750,0,0,426366.3481376722
