blocknumber,reserve SUSHI,reserve WETH,volume SUSHI for 5% slippage
16721800,0,0,12828.176155545862
16721950,0,0,12828.176155545862
16722100,0,0,12828.176155545862
16722250,0,0,13046.775695675102
16722400,0,0,13046.775695675102
16722550,0,0,13046.775695675102
16722700,0,0,12563.61852122068
16722850,0,0,12563.61852122068
16723000,0,0,12563.61852122068
16723150,0,0,12563.61852122068
16723300,0,0,12563.61852122068
16723450,0,0,12563.61852122068
16723600,0,0,12563.61852122068
16723750,0,0,12775.103840446092
16723900,0,0,13004.41384043375
16724050,0,0,13004.41384043375
16724200,0,0,13004.41384043375
16724350,0,0,13004.41384043375
16724500,0,0,13027.259681745156
16724650,0,0,13027.277502294113
16724800,0,0,12995.643222804916
16724950,0,0,12553.915062604468
16725100,0,0,12553.915062604468
16725250,0,0,12553.915062604468
16725400,0,0,12635.560075707788
16725550,0,0,12586.07990843405
16725700,0,0,13648.192068902124
16725850,0,0,13648.192068902124
16726000,0,0,13648.192068902124
16726150,0,0,13648.27423440233
16726300,0,0,13648.27423440233
16726450,0,0,13648.27423440233
16726600,0,0,13648.27423440233
16726750,0,0,13743.581435452801
16726900,0,0,13743.581435452801
16727050,0,0,13748.667751242265
16727200,0,0,13321.876985042854
16727350,0,0,13321.876985042854
16727500,0,0,13627.408729229148
16727650,0,0,13627.408729229148
16727800,0,0,13627.408729229148
16727950,0,0,13479.210965900289
16728100,0,0,13479.210965900289
16728250,0,0,13541.284274637914
16728400,0,0,13541.284274637914
16728550,0,0,13071.951547061642
16728700,0,0,13033.199679666719
16728850,0,0,12967.415318719562
16729000,0,0,12967.415318719562
16729150,0,0,12967.415318719562
16729300,0,0,13285.687314878622
16729450,0,0,13285.687314878622
16729600,0,0,13308.481913718231
16729750,0,0,13308.481913718231
16729900,0,0,13705.57602561828
16730050,0,0,13705.57602561828
16730200,0,0,13705.57602561828
16730350,0,0,13705.57602561828
16730500,0,0,13732.240814057059
16730650,0,0,13732.240814057059
16730800,0,0,13732.240814057059
16730950,0,0,13984.758847024801
16731100,0,0,14009.186654450998
16731250,0,0,13624.016640950209
16731400,0,0,13623.359562650348
16731550,0,0,13623.359562650348
16731700,0,0,13415.689851578489
16731850,0,0,13387.426846896986
16732000,0,0,13387.426846896986
16732150,0,0,13387.426846896986
16732300,0,0,13387.426846896986
16732450,0,0,13387.426846896986
16732600,0,0,13178.59507681724
16732750,0,0,13178.59507681724
16732900,0,0,13178.59507681724
16733050,0,0,13522.442815516159
16733200,0,0,13489.705586194323
16733350,0,0,13161.1657223557
16733500,0,0,13161.1657223557
16733650,0,0,13161.1657223557
16733800,0,0,13203.69409730774
16733950,0,0,13203.69409730774
16734100,0,0,13203.69409730774
16734250,0,0,13203.69409730774
16734400,0,0,13203.69409730774
16734550,0,0,13203.69409730774
16734700,0,0,13203.69409730774
16734850,0,0,13203.69409730774
16735000,0,0,13203.69409730774
16735150,0,0,13203.69409730774
16735300,0,0,13203.69409730774
16735450,0,0,13203.69409730774
16735600,0,0,13181.031838675011
16735750,0,0,12603.411821890986
16735900,0,0,12380.120105684184
16736050,0,0,12380.120105684184
16736200,0,0,12380.120105684184
16736350,0,0,12380.120105684184
16736500,0,0,12380.120105684184
16736650,0,0,12381.585536808258
16736800,0,0,12381.585536808258
16736950,0,0,12716.362800480576
16737100,0,0,12716.362800480576
16737250,0,0,12718.008035720439
16737400,0,0,12718.008035720439
16737550,0,0,12855.384088978013
16737700,0,0,12855.384088978013
16737850,0,0,12855.384088978013
16738000,0,0,12855.384088978013
16738150,0,0,12855.384088978013
16738300,0,0,13103.916547002143
16738450,0,0,13111.049057919929
16738600,0,0,13111.049057919929
16738750,0,0,13440.27884256123
16738900,0,0,13440.27884256123
16739050,0,0,13440.27884256123
16739200,0,0,13613.662563371006
16739350,0,0,13613.662563371006
16739500,0,0,13613.662563371006
16739650,0,0,13621.140183523907
16739800,0,0,13621.140183523907
16739950,0,0,13608.877275176257
16740100,0,0,13608.877275176257
16740250,0,0,13610.734312777988
16740400,0,0,13660.082489708
16740550,0,0,13024.47496437787
16740700,0,0,13024.47496437787
16740850,0,0,13013.745641431286
16741000,0,0,13013.745641431286
16741150,0,0,13013.745641431286
16741300,0,0,13013.745641431286
16741450,0,0,13013.745641431286
16741600,0,0,13065.777996252951
16741750,0,0,13065.777996252951
16741900,0,0,13065.777996252951
16742050,0,0,13065.777996252951
16742200,0,0,13065.777996252951
16742350,0,0,13067.73087346061
16742500,0,0,13067.73087346061
16742650,0,0,13611.546919137123
16742800,0,0,13063.616074894027
16742950,0,0,13063.616074894027
16743100,0,0,13063.616074894027
16743250,0,0,13063.616074894027
16743400,0,0,13318.396892870885
16743550,0,0,13322.100924316219
16743700,0,0,13322.100924316219
16743850,0,0,13322.100924316219
16744000,0,0,13325.890398000432
16744150,0,0,13334.736018531497
16744300,0,0,13334.736018531497
16744450,0,0,13334.736018531497
16744600,0,0,13334.736018531497
16744750,0,0,14026.043887234264
16744900,0,0,14059.410940022499
16745050,0,0,14059.410940022499
16745200,0,0,13864.700159182423
16745350,0,0,13864.700159182423
16745500,0,0,13864.700159182423
16745650,0,0,13946.2859718377
16745800,0,0,13946.2859718377
16745950,0,0,13946.2859718377
16746100,0,0,13946.2859718377
16746250,0,0,13946.2859718377
16746400,0,0,14190.920454957679
16746550,0,0,14203.438548316783
16746700,0,0,13851.484470804568
16746850,0,0,13851.489733962455
16747000,0,0,13851.489733962455
16747150,0,0,14079.011819649299
16747300,0,0,14079.011819649299
16747450,0,0,14238.712614763781
16747600,0,0,14238.712614763781
16747750,0,0,14238.712614763781
16747900,0,0,14238.712614763781
16748050,0,0,14178.470271825938
16748200,0,0,14178.470271825938
16748350,0,0,14178.470271825938
16748500,0,0,14178.470271825938
16748650,0,0,14178.470271825938
16748800,0,0,14178.470271825938
16748950,0,0,14092.724918290449
16749100,0,0,14092.724918290449
16749250,0,0,14092.724918290449
16749400,0,0,14092.724918290449
16749550,0,0,14092.724918290449
16749700,0,0,14092.724918290449
16749850,0,0,14092.724918290449
16750000,0,0,14092.724918290449
16750150,0,0,14092.724918290449
16750300,0,0,14092.724918290449
16750450,0,0,14079.897517465117
16750600,0,0,14079.897517465117
16750750,0,0,14079.897517465117
16750900,0,0,14079.897517465117
16751050,0,0,14079.897517465117
16751200,0,0,13853.84030255345
16751350,0,0,13853.84030255345
16751500,0,0,13821.775255944623
16751650,0,0,13821.775255944623
16751800,0,0,13843.064511849087
16751950,0,0,13843.064511849087
16752100,0,0,13844.206006349043
16752250,0,0,14004.430654441147
16752400,0,0,14004.430654441147
16752550,0,0,14004.430654441147
16752700,0,0,14004.430654441147
16752850,0,0,14004.430654441147
16753000,0,0,14006.814100396989
16753150,0,0,14262.007749159011
16753300,0,0,14262.007749159011
16753450,0,0,14262.007749159011
16753600,0,0,14262.007749159011
16753750,0,0,14262.007749159011
16753900,0,0,14266.032491264259
16754050,0,0,14266.032491264259
16754200,0,0,14266.032491264259
16754350,0,0,14377.509035795869
16754500,0,0,14410.56166737483
16754650,0,0,13966.864107157406
16754800,0,0,13966.864107157406
16754950,0,0,13966.864107157406
16755100,0,0,13780.75807503939
16755250,0,0,13780.75807503939
16755400,0,0,13780.75807503939
16755550,0,0,13780.75807503939
16755700,0,0,13780.75807503939
16755850,0,0,13780.75807503939
16756000,0,0,13780.75807503939
16756150,0,0,13780.75807503939
16756300,0,0,13780.75807503939
16756450,0,0,14521.521048012319
16756600,0,0,14522.354831486982
16756750,0,0,14522.354831486982
16756900,0,0,14534.895070873155
16757050,0,0,14534.895070873155
16757200,0,0,14086.54645029243
16757350,0,0,14086.54645029243
16757500,0,0,14086.54645029243
16757650,0,0,14092.15637486105
16757800,0,0,14114.350117076498
16757950,0,0,13632.226017995652
16758100,0,0,13632.226017995652
16758250,0,0,14641.776033159862
16758400,0,0,14641.776033159862
16758550,0,0,14641.776033159862
16758700,0,0,14641.776033159862
16758850,0,0,14611.388131172214
16759000,0,0,14956.707007214136
16759150,0,0,14921.907481331815
16759300,0,0,14921.907481331815
16759450,0,0,14921.907481331815
16759600,0,0,14921.907481331815
16759750,0,0,14573.491383177403
16759900,0,0,14573.491383177403
16760050,0,0,14573.491383177403
16760200,0,0,14573.491383177403
16760350,0,0,14573.491383177403
16760500,0,0,14573.491383177403
16760650,0,0,14218.008224682544
16760800,0,0,14218.008224682544
16760950,0,0,14218.008224682544
16761100,0,0,14218.008224682544
16761250,0,0,14218.008224682544
16761400,0,0,14218.008224682544
16761550,0,0,14218.008224682544
16761700,0,0,14218.008224682544
16761850,0,0,14218.01085086337
16762000,0,0,14218.01085086337
16762150,0,0,14703.771727803425
16762300,0,0,14703.771727803425
16762450,0,0,14702.771727803478
16762600,0,0,14650.652822516673
16762750,0,0,14650.652822516673
16762900,0,0,14650.652822516673
16763050,0,0,14644.983463858258
16763200,0,0,14644.983463858258
16763350,0,0,14644.983463858258
16763500,0,0,14932.359604933077
16763650,0,0,14783.527894461908
16763800,0,0,14783.527894461908
16763950,0,0,14783.527894461908
16764100,0,0,14666.872992677909
16764250,0,0,14675.734419323435
16764400,0,0,14675.734419323435
16764550,0,0,14682.174682481334
16764700,0,0,14682.174682481334
16764850,0,0,14682.174682481334
16765000,0,0,14682.174682481334
16765150,0,0,14681.532758688943
16765300,0,0,14681.532758688943
16765450,0,0,14442.321198305704
16765600,0,0,14460.742250937277
16765750,0,0,14460.742250937277
16765900,0,0,14460.742250937277
16766050,0,0,14460.742250937277
16766200,0,0,14460.742250937277
16766350,0,0,14529.480383744922
16766500,0,0,14529.480383744922
16766650,0,0,14529.480383744922
16766800,0,0,14529.480383744922
16766950,0,0,14485.966445847527
16767100,0,0,14547.522233649124
16767250,0,0,14091.594407739183
16767400,0,0,14276.255939521263
16767550,0,0,14276.255939521263
16767700,0,0,14276.255939521263
16767850,0,0,14739.848868123243
16768000,0,0,14070.183064255525
16768150,0,0,14070.183064255525
16768300,0,0,14392.209093920186
16768450,0,0,14392.209093920186
16768600,0,0,14374.812470229626
16768750,0,0,14374.812470229626
16768900,0,0,14374.812470229626
16769050,0,0,14374.827956893067
16769200,0,0,14374.827956893067
16769350,0,0,14374.827956893067
16769500,0,0,14374.827956893067
16769650,0,0,14374.827956893067
16769800,0,0,13773.410844440234
16769950,0,0,14505.565524905498
16770100,0,0,14505.565524905498
16770250,0,0,14505.565524905498
16770400,0,0,14461.174348610206
16770550,0,0,14461.174348610206
16770700,0,0,14461.174348610206
16770850,0,0,14461.174348610206
16771000,0,0,14513.747805520223
16771150,0,0,14510.85306865687
16771300,0,0,14784.64512339978
16771450,0,0,14784.64512339978
16771600,0,0,14784.64512339978
16771750,0,0,13925.203693449095
16771900,0,0,13925.203693449095
16772050,0,0,13925.203693449095
16772200,0,0,13925.203693449095
16772350,0,0,13925.203693449095
16772500,0,0,15004.360209702067
16772650,0,0,15004.360209702067
16772800,0,0,15004.360209702067
16772950,0,0,14963.040505749308
16773100,0,0,14963.040505749308
16773250,0,0,14447.051874810903
16773400,0,0,14447.051874810903
16773550,0,0,14447.051874810903
16773700,0,0,14447.051874810903
16773850,0,0,14447.051874810903
16774000,0,0,14444.283662308197
16774150,0,0,14444.283662308197
16774300,0,0,14444.283662308197
16774450,0,0,14444.283662308197
16774600,0,0,14444.283662308197
16774750,0,0,14734.649146522315
16774900,0,0,14734.649146522315
16775050,0,0,14756.209488003813
16775200,0,0,14758.688388549686
16775350,0,0,14758.688388549686
16775500,0,0,14869.536283014859
16775650,0,0,14869.536283014859
16775800,0,0,14869.536283014859
16775950,0,0,14148.471539639839
16776100,0,0,14148.471539639839
16776250,0,0,14148.471539639839
16776400,0,0,14148.471539639839
16776550,0,0,14148.471539639839
16776700,0,0,14148.471539639839
16776850,0,0,14149.752506075427
16777000,0,0,14193.120547090453
16777150,0,0,14192.425928870885
16777300,0,0,14192.425928870885
16777450,0,0,13601.710402271648
16777600,0,0,13600.33423145457
16777750,0,0,13637.176336717745
16777900,0,0,13738.201234060307
16778050,0,0,13692.44611563539
16778200,0,0,13692.44611563539
16778350,0,0,13692.44611563539
16778500,0,0,13692.44611563539
16778650,0,0,13692.44611563539
16778800,0,0,14205.203685842032
16778950,0,0,14205.203685842032
16779100,0,0,14205.203685842032
16779250,0,0,14312.821099133887
16779400,0,0,14312.821099133887
16779550,0,0,13756.973275778928
16779700,0,0,13756.973275778928
16779850,0,0,13756.973275778928
16780000,0,0,13756.973275778928
16780150,0,0,13756.973275778928
16780300,0,0,13756.973275778928
16780450,0,0,13756.973275778928
16780600,0,0,13756.973275778928
16780750,0,0,13756.973275778928
16780900,0,0,13756.973275778928
16781050,0,0,13756.973275778928
16781200,0,0,13756.973275778928
16781350,0,0,13756.973275778928
16781500,0,0,13756.973275778928
16781650,0,0,13756.973275778928
16781800,0,0,13971.12344721495
16781950,0,0,13971.12344721495
16782100,0,0,13971.12344721495
16782250,0,0,13971.12344721495
16782400,0,0,13966.456804154119
16782550,0,0,13966.456804154119
16782700,0,0,13963.042746719204
16782850,0,0,13963.042746719204
16783000,0,0,13963.042746719204
16783150,0,0,14171.847841463146
16783300,0,0,14171.847841463146
16783450,0,0,14125.50008265494
16783600,0,0,14125.50008265494
16783750,0,0,14125.50008265494
16783900,0,0,14125.50008265494
16784050,0,0,14288.612795065264
16784200,0,0,14288.612795065264
16784350,0,0,13346.89127543016
16784500,0,0,13346.89127543016
16784650,0,0,13346.89127543016
16784800,0,0,13346.89127543016
16784950,0,0,13782.022751095257
16785100,0,0,13791.845927695937
16785250,0,0,13792.223050885532
16785400,0,0,13979.067954044443
16785550,0,0,13979.067954044443
16785700,0,0,13979.067954044443
16785850,0,0,13979.067954044443
16786000,0,0,14170.569451226038
16786150,0,0,14170.569451226038
16786300,0,0,14170.569451226038
16786450,0,0,14183.34002163069
16786600,0,0,13687.762189321398
16786750,0,0,13687.762189321398
16786900,0,0,13687.768819830368
16787050,0,0,13687.768819830368
16787200,0,0,13687.768819830368
16787350,0,0,13687.768819830368
16787500,0,0,13687.768819830368
16787650,0,0,13687.768819830368
16787800,0,0,13687.768819830368
16787950,0,0,13687.768819830368
16788100,0,0,13687.768819830368
16788250,0,0,13535.69150611723
16788400,0,0,13535.69150611723
16788550,0,0,13535.69150611723
16788700,0,0,13535.69150611723
16788850,0,0,13535.69150611723
16789000,0,0,13535.69150611723
16789150,0,0,13529.873952975144
16789300,0,0,13681.873838273164
16789450,0,0,13871.30383826297
16789600,0,0,13837.248845872653
16789750,0,0,13837.248845872653
16789900,0,0,13837.248845872653
16790050,0,0,13837.248845872653
16790200,0,0,13801.355492880364
16790350,0,0,13801.355492880364
16790500,0,0,13801.355492880364
16790650,0,0,13788.345592755548
16790800,0,0,13788.345592755548
16790950,0,0,13788.345592755548
16791100,0,0,13788.345592755548
16791250,0,0,13808.414816005316
16791400,0,0,13808.414816005316
16791550,0,0,14128.852101975483
16791700,0,0,14128.852101975483
16791850,0,0,14128.852101975483
16792000,0,0,14128.852101975483
16792150,0,0,14128.852101975483
16792300,0,0,14065.109343976126
16792450,0,0,14117.740922923485
16792600,0,0,14100.336278600802
16792750,0,0,14100.336278600802
16792900,0,0,14100.336278600802
16793050,0,0,14100.336278600802
16793200,0,0,14100.336278600802
16793350,0,0,14100.336278600802
16793500,0,0,13646.212333963736
16793650,0,0,13687.075561150039
16793800,0,0,14125.904955051625
16793950,0,0,14078.161923320502
16794100,0,0,14078.161923320502
16794250,0,0,14078.161923320502
16794400,0,0,14078.161923320502
16794550,0,0,14078.161923320502
16794700,0,0,14078.161923320502
16794850,0,0,13585.757279126086
16795000,0,0,13585.757279126086
16795150,0,0,13585.757279126086
16795300,0,0,13585.757279126086
16795450,0,0,14065.872598684682
16795600,0,0,14030.886933936808
16795750,0,0,13518.41841470786
16795900,0,0,13532.33467473289
16796050,0,0,13532.33467473289
16796200,0,0,13532.33467473289
16796350,0,0,13542.924212036989
16796500,0,0,13542.924212036989
16796650,0,0,13542.924212036989
16796800,0,0,13542.924212036989
16796950,0,0,13542.924212036989
16797100,0,0,13542.924212036989
16797250,0,0,13906.1221127271
16797400,0,0,13867.796864973368
16797550,0,0,13809.472592596514
16797700,0,0,13624.474319981156
16797850,0,0,13624.474319981156
16798000,0,0,13624.474319981156
16798150,0,0,13624.474319981156
16798300,0,0,13624.474319981156
16798450,0,0,13624.474319981156
16798600,0,0,13624.474319981156
16798750,0,0,13624.474319981156
16798900,0,0,13624.474319981156
16799050,0,0,13624.474319981156
16799200,0,0,13620.940798138581
16799350,0,0,13120.420552409321
16799500,0,0,13120.420552409321
16799650,0,0,13120.420552409321
16799800,0,0,14235.409925226515
16799950,0,0,14235.409925226515
16800100,0,0,14235.409925226515
16800250,0,0,14235.409925226515
16800400,0,0,14235.409925226515
16800550,0,0,11539.67238833334
16800700,0,0,11523.576730901805
16800850,0,0,11523.576730901805
16801000,0,0,11523.576730901805
16801150,0,0,11526.73462563863
16801300,0,0,11526.73462563863
16801450,0,0,11526.73462563863
16801600,0,0,11526.73462563863
16801750,0,0,11526.73462563863
16801900,0,0,11526.73462563863
16802050,0,0,10968.00974910217
16802200,0,0,10968.00974910217
16802350,0,0,11059.574908720337
16802500,0,0,11059.574908720337
16802650,0,0,10870.858289984579
16802800,0,0,10818.679540349156
16802950,0,0,10818.679540349156
16803100,0,0,10818.679540349156
16803250,0,0,10818.679540349156
16803400,0,0,10818.679540349156
16803550,0,0,11163.038014633552
16803700,0,0,11163.038014633552
16803850,0,0,10736.549916151554
16804000,0,0,10736.549916151554
16804150,0,0,10736.549916151554
16804300,0,0,10759.10138758894
16804450,0,0,10759.10138758894
16804600,0,0,10759.10138758894
16804750,0,0,10759.10138758894
16804900,0,0,10693.824567206297
16805050,0,0,10693.824567206297
16805200,0,0,10693.824567206297
16805350,0,0,10693.824567206297
16805500,0,0,10693.824567206297
16805650,0,0,11031.052998683863
16805800,0,0,11031.052998683863
16805950,0,0,11086.360173912468
16806100,0,0,11086.360173912468
16806250,0,0,11086.360173912468
16806400,0,0,11086.360173912468
16806550,0,0,11086.360173912468
16806700,0,0,11086.360173912468
16806850,0,0,11060.023376032022
16807000,0,0,10812.731516788795
16807150,0,0,10812.731516788795
16807300,0,0,10812.731516788795
16807450,0,0,11182.252395423853
16807600,0,0,11182.252395423853
16807750,0,0,11182.252395423853
16807900,0,0,11183.139083748461
16808050,0,0,11192.629799532628
16808200,0,0,11056.400964139364
16808350,0,0,10933.634992606852
16808500,0,0,10933.634992606852
16808650,0,0,10933.634992606852
16808800,0,0,10933.634992606852
16808950,0,0,10968.371932112628
16809100,0,0,10968.371932112628
16809250,0,0,10968.371932112628
16809400,0,0,10968.371932112628
16809550,0,0,11018.201992109945
16809700,0,0,11018.201992109945
16809850,0,0,11063.142814962655
16810000,0,0,11063.142814962655
16810150,0,0,11089.22082318732
16810300,0,0,11089.22082318732
16810450,0,0,11078.395393870564
16810600,0,0,11078.395393870564
16810750,0,0,11078.395393870564
16810900,0,0,11078.395393870564
16811050,0,0,10855.045093948793
16811200,0,0,10824.05869100595
16811350,0,0,11053.24685906466
16811500,0,0,11022.615377053808
16811650,0,0,11022.615377053808
16811800,0,0,11576.834941738456
16811950,0,0,11576.834941738456
16812100,0,0,11576.834941738456
16812250,0,0,11576.834941738456
16812400,0,0,11576.834941738456
16812550,0,0,11576.834941738456
16812700,0,0,11475.451172015597
16812850,0,0,11490.07687284135
16813000,0,0,11490.07687284135
16813150,0,0,11014.417737950178
16813300,0,0,11014.417737950178
16813450,0,0,11127.683970383634
16813600,0,0,10664.933662549047
16813750,0,0,10664.933662549047
16813900,0,0,10703.302518798235
16814050,0,0,10703.302518798235
16814200,0,0,10691.393989339624
16814350,0,0,10691.393989339624
16814500,0,0,10657.183898122596
16814650,0,0,10657.183898122596
16814800,0,0,10657.183898122596
16814950,0,0,10658.06493702862
16815100,0,0,11033.445347148147
16815250,0,0,11033.445347148147
16815400,0,0,11033.445347148147
16815550,0,0,10589.731788872852
16815700,0,0,10792.952645628628
16815850,0,0,10792.952645628628
16816000,0,0,10760.998256519699
16816150,0,0,10760.998256519699
16816300,0,0,10760.998256519699
16816450,0,0,10760.998256519699
16816600,0,0,10760.998256519699
16816750,0,0,10760.998256519699
16816900,0,0,10760.998256519699
16817050,0,0,10760.998256519699
16817200,0,0,10692.65505452705
16817350,0,0,10720.856036350515
16817500,0,0,10955.047670950331
16817650,0,0,10955.047670950331
16817800,0,0,10985.061680090515
16817950,0,0,10985.061680090515
16818100,0,0,11152.264724380142
16818250,0,0,11152.264724380142
16818400,0,0,11152.264724380142
16818550,0,0,11060.685357392522
16818700,0,0,11060.685357392522
16818850,0,0,11060.685357392522
16819000,0,0,11060.685357392522
16819150,0,0,11060.685357392522
16819300,0,0,11060.685357392522
16819450,0,0,10927.47951761867
16819600,0,0,10163.35025553199
16819750,0,0,10091.378132409856
16819900,0,0,10041.544328371867
16820050,0,0,10041.544328371867
16820200,0,0,10041.544328371867
16820350,0,0,10061.423453823696
16820500,0,0,10061.423453823696
16820650,0,0,10061.423453823696
16820800,0,0,10537.05311087491
16820950,0,0,10537.05311087491
16821100,0,0,10811.66744571509
16821250,0,0,10852.960206549667
16821400,0,0,10852.960206549667
16821550,0,0,10586.663036658156
16821700,0,0,10551.031907383545
16821850,0,0,10551.031907383545
16822000,0,0,10551.031907383545
16822150,0,0,10939.94791982945
16822300,0,0,10939.94791982945
16822450,0,0,10939.94791982945
16822600,0,0,11026.694120416603
16822750,0,0,11026.694120416603
16822900,0,0,11026.694120416603
16823050,0,0,11059.11514661666
16823200,0,0,11059.11514661666
16823350,0,0,11101.812062419296
16823500,0,0,11087.484079496106
16823650,0,0,10750.40551871908
16823800,0,0,10750.40551871908
16823950,0,0,10749.592810117105
16824100,0,0,11061.76648158749
16824250,0,0,11059.74116989237
16824400,0,0,11059.74116989237
16824550,0,0,11059.74116989237
16824700,0,0,11059.74116989237
16824850,0,0,10717.286921163566
16825000,0,0,10717.85645384491
16825150,0,0,10255.774445173076
16825300,0,0,10255.774445173076
16825450,0,0,10255.774445173076
16825600,0,0,10255.774445173076
16825750,0,0,10255.774445173076
16825900,0,0,10292.820705727012
16826050,0,0,10611.069853876921
16826200,0,0,10611.069853876921
16826350,0,0,10922.608271150184
16826500,0,0,10922.608271150184
16826650,0,0,10870.240105299195
16826800,0,0,10870.240105299195
16826950,0,0,10870.240105299195
16827100,0,0,10870.240105299195
16827250,0,0,10870.240105299195
16827400,0,0,10870.240105299195
16827550,0,0,10870.240105299195
16827700,0,0,10870.240105299195
16827850,0,0,10870.240105299195
16828000,0,0,10870.240105299195
16828150,0,0,10870.240105299195
16828300,0,0,10870.240105299195
16828450,0,0,10703.989460959583
16828600,0,0,10703.989460959583
16828750,0,0,10703.989460959583
16828900,0,0,10703.989460959583
16829050,0,0,10714.31533073937
16829200,0,0,10714.375860038814
16829350,0,0,11041.527811697473
16829500,0,0,11002.879418031393
16829650,0,0,11002.879418031393
16829800,0,0,10756.051157277732
16829950,0,0,10855.751157272365
16830100,0,0,10896.78396542362
16830250,0,0,10896.78396542362
16830400,0,0,10896.78396542362
16830550,0,0,10841.115654996942
16830700,0,0,10841.115654996942
16830850,0,0,10841.115654996942
16831000,0,0,10841.115654996942
16831150,0,0,10841.115654996942
16831300,0,0,10841.115654996942
16831450,0,0,10841.115654996942
16831600,0,0,10841.115654996942
16831750,0,0,10717.499072174181
16831900,0,0,10717.499072174181
16832050,0,0,10717.499072174181
16832200,0,0,10717.499072174181
16832350,0,0,10717.499072174181
16832500,0,0,11090.719617614286
16832650,0,0,11090.719617614286
16832800,0,0,11090.719617614286
16832950,0,0,11038.138581654755
16833100,0,0,11071.025309531891
16833250,0,0,11071.025309531891
16833400,0,0,11071.025309531891
16833550,0,0,10957.719890961045
16833700,0,0,10957.719890961045
16833850,0,0,10957.719890961045
16834000,0,0,10940.233366723305
16834150,0,0,10940.233366723305
16834300,0,0,10940.233366723305
16834450,0,0,10993.970989711876
16834600,0,0,9857.99175707226
16834750,0,0,9612.747893923823
16834900,0,0,10828.869480032732
16835050,0,0,10828.869480032732
16835200,0,0,10178.148018658525
16835350,0,0,10178.148018658525
16835500,0,0,10236.458301504998
16835650,0,0,10236.458301504998
16835800,0,0,10236.781077457807
16835950,0,0,10236.781077457807
16836100,0,0,10260.202198162307
16836250,0,0,10260.202198162307
16836400,0,0,10260.202198162307
16836550,0,0,9972.600284122651
16836700,0,0,9972.600284122651
16836850,0,0,9972.600284122651
16837000,0,0,9972.600284122651
16837150,0,0,9469.611854438237
16837300,0,0,9469.611854438237
16837450,0,0,9469.611854438237
16837600,0,0,9465.084731433457
16837750,0,0,9465.084731433457
16837900,0,0,9463.674581701493
16838050,0,0,9463.674581701493
16838200,0,0,9463.674581701493
16838350,0,0,9457.907225492792
16838500,0,0,9457.907225492792
16838650,0,0,9457.907225492792
16838800,0,0,9457.907225492792
16838950,0,0,9457.907225492792
16839100,0,0,9457.907225492792
16839250,0,0,9457.907225492792
16839400,0,0,9457.907225492792
16839550,0,0,9457.907225492792
16839700,0,0,9457.907225492792
16839850,0,0,9457.761520032169
16840000,0,0,9457.761520032169
16840150,0,0,9461.08105078
16840300,0,0,9461.08105078
16840450,0,0,9461.08105078
16840600,0,0,9461.08105078
16840750,0,0,9461.08105078
16840900,0,0,9461.08105078
16841050,0,0,9461.08105078
16841200,0,0,9461.08105078
16841350,0,0,9500.669641555709
16841500,0,0,9501.980862608369
16841650,0,0,9504.210056653203
16841800,0,0,9504.210056653203
16841950,0,0,9504.210056653203
16842100,0,0,9504.210056653203
16842250,0,0,9504.210056653203
16842400,0,0,9456.514657995196
16842550,0,0,9482.115042232615
16842700,0,0,9482.115042232615
16842850,0,0,9482.115042232615
16843000,0,0,9186.689607740032
16843150,0,0,9186.689607740032
16843300,0,0,9186.689607740032
16843450,0,0,9254.556822010698
16843600,0,0,9254.556822010698
16843750,0,0,9191.799024063817
16843900,0,0,9191.799024063817
16844050,0,0,9191.799024063817
16844200,0,0,9191.799024063817
16844350,0,0,9191.799024063817
16844500,0,0,9191.799024063817
16844650,0,0,9840.038181145796
16844800,0,0,9840.038181145796
16844950,0,0,9840.038181145796
16845100,0,0,9840.038181145796
16845250,0,0,9840.038181145796
16845400,0,0,9840.038181145796
16845550,0,0,9840.038181145796
16845700,0,0,9840.038181145796
16845850,0,0,9840.038181145796
16846000,0,0,9840.038181145796
16846150,0,0,9840.038181145796
16846300,0,0,9839.551538443386
16846450,0,0,9839.551538443386
16846600,0,0,9839.551538443386
16846750,0,0,9839.582067168316
16846900,0,0,9839.582067168316
16847050,0,0,9839.582067168316
16847200,0,0,9839.582067168316
16847350,0,0,9839.582067168316
16847500,0,0,9839.582067168316
16847650,0,0,9839.582067168316
16847800,0,0,9814.102829126814
16847950,0,0,9814.102829126814
16848100,0,0,9814.102829126814
16848250,0,0,9814.102829126814
16848400,0,0,9866.031546806216
16848550,0,0,9866.031546806216
16848700,0,0,8835.968213741324
16848850,0,0,8835.968213741324
16849000,0,0,9685.768388023425
16849150,0,0,9685.768388023425
16849300,0,0,9685.768388023425
16849450,0,0,9685.768388023425
16849600,0,0,9685.768388023425
16849750,0,0,9685.768388023425
16849900,0,0,9685.768388023425
16850050,0,0,9685.768388023425
16850200,0,0,9685.768388023425
16850350,0,0,9685.768388023425
16850500,0,0,9685.768388023425
16850650,0,0,9685.768388023425
16850800,0,0,9709.347103994194
16850950,0,0,10475.86108032272
16851100,0,0,10475.86108032272
16851250,0,0,10475.86108032272
16851400,0,0,10517.039298603326
16851550,0,0,10517.039298603326
16851700,0,0,10517.039298603326
16851850,0,0,10485.986333601046
16852000,0,0,10485.986333601046
16852150,0,0,10511.134701019753
16852300,0,0,10503.174408140145
16852450,0,0,10503.174408140145
16852600,0,0,10503.174408140145
