blocknumber,reserve YFI,reserve USDC,volume YFI for 5% slippage
16733050,0,0,1.1644411013641607
16733200,0,0,1.1644411013641607
16733350,0,0,1.1644411013641607
16733500,0,0,1.1644411013641607
16733650,0,0,1.1644411013641607
16733800,0,0,1.1644411013641607
16733950,0,0,1.1644411013641607
16734100,0,0,1.1644411013641607
16734250,0,0,1.1644411013641607
16734400,0,0,1.1644411013641607
16734550,0,0,1.1644411013641607
16734700,0,0,1.1644411013641607
16734850,0,0,1.1644411013641607
16735000,0,0,1.1644411013641607
16735150,0,0,1.1644411013641607
16735300,0,0,1.1644411013641607
16735450,0,0,1.1644411013641607
16735600,0,0,1.1644411013641607
16735750,0,0,1.016972108424648
16735900,0,0,0.90195533749165
16736050,0,0,0.7890832619531775
16736200,0,0,0.7890832619531775
16736350,0,0,1.0107887056572862
16736500,0,0,1.0107887056572862
16736650,0,0,1.0107887056572862
16736800,0,0,1.0107887056572862
16736950,0,0,1.0107887056572862
16737100,0,0,1.1252122150202037
16737250,0,0,1.1252122150202037
16737400,0,0,1.1252122150202037
16737550,0,0,1.1252122150202037
16737700,0,0,1.1252122150202037
16737850,0,0,1.1543182150186388
16738000,0,0,1.019940537299055
16738150,0,0,1.019940537299055
16738300,0,0,1.019940537299055
16738450,0,0,1.019940537299055
16738600,0,0,1.019940537299055
16738750,0,0,1.019940537299055
16738900,0,0,1.019940537299055
16739050,0,0,1.019940537299055
16739200,0,0,1.019940537299055
16739350,0,0,1.019940537299055
16739500,0,0,1.019940537299055
16739650,0,0,1.019940537299055
16739800,0,0,1.019940537299055
16739950,0,0,1.019940537299055
16740100,0,0,1.019940537299055
16740250,0,0,1.019940537299055
16740400,0,0,1.1215530009745658
16740550,0,0,1.1215530009745658
16740700,0,0,1.1215530009745658
16740850,0,0,1.1215530009745658
16741000,0,0,1.1215530009745658
16741150,0,0,1.1215530009745658
16741300,0,0,1.1215530009745658
16741450,0,0,1.1215530009745658
16741600,0,0,1.1215530009745658
16741750,0,0,1.1215530009745658
16741900,0,0,1.0226775845942864
16742050,0,0,1.1316423963812599
16742200,0,0,1.1316423963812599
16742350,0,0,1.1316423963812599
16742500,0,0,0.955579858998268
16742650,0,0,0.955579858998268
16742800,0,0,0.955579858998268
16742950,0,0,0.955579858998268
16743100,0,0,1.141277197376753
16743250,0,0,1.141277197376753
16743400,0,0,1.0368980304192295
16743550,0,0,1.0368980304192295
16743700,0,0,1.1310594832503083
16743850,0,0,1.1310594832503083
16744000,0,0,1.1310594832503083
16744150,0,0,1.1310594832503083
16744300,0,0,1.1310594832503083
16744450,0,0,1.1310594832503083
16744600,0,0,1.1310594832503083
16744750,0,0,0.8664113103595589
16744900,0,0,0.8664113103595589
16745050,0,0,0.8664113103595589
16745200,0,0,0.8664113103595589
16745350,0,0,0.8664113103595589
16745500,0,0,0.8664113103595589
16745650,0,0,1.0226955640431494
16745800,0,0,1.148523794288423
16745950,0,0,0.7783416002678403
16746100,0,0,0.7783416002678403
16746250,0,0,1.0764189856710702
16746400,0,0,1.0857142008954719
16746550,0,0,1.0857142008954719
16746700,0,0,1.0857142008954719
16746850,0,0,1.0857142008954719
16747000,0,0,1.0857142008954719
16747150,0,0,1.0857142008954719
16747300,0,0,1.0857142008954719
16747450,0,0,1.0857142008954719
16747600,0,0,1.0857142008954719
16747750,0,0,1.0857142008954719
16747900,0,0,1.0857142008954719
16748050,0,0,1.0857142008954719
16748200,0,0,1.0857142008954719
16748350,0,0,1.0857142008954719
16748500,0,0,0.9553333369967885
16748650,0,0,0.9553333369967885
16748800,0,0,0.9553333369967885
16748950,0,0,0.9553333369967885
16749100,0,0,0.8607382631036419
16749250,0,0,0.8607382631036419
16749400,0,0,0.8607382631036419
16749550,0,0,0.8607382631036419
16749700,0,0,0.9985367920708835
16749850,0,0,0.9985367920708835
16750000,0,0,0.8734631511385511
16750150,0,0,0.8734631511385511
16750300,0,0,0.8734631511385511
16750450,0,0,0.8734631511385511
16750600,0,0,0.8734631511385511
16750750,0,0,0.8734631511385511
16750900,0,0,0.8734631511385511
16751050,0,0,0.8734631511385511
16751200,0,0,0.8734631511385511
16751350,0,0,0.918536911214137
16751500,0,0,0.918536911214137
16751650,0,0,0.9872587764119549
16751800,0,0,0.9872587764119549
16751950,0,0,0.9872587764119549
16752100,0,0,0.9872587764119549
16752250,0,0,0.9068721882175073
16752400,0,0,0.9068721882175073
16752550,0,0,0.9068721882175073
16752700,0,0,1.0620145445744895
16752850,0,0,0.7866818685767668
16753000,0,0,0.7866818685767668
16753150,0,0,0.9079072024256094
16753300,0,0,0.9079072024256094
16753450,0,0,0.9079072024256094
16753600,0,0,0.9079072024256094
16753750,0,0,0.9079072024256094
16753900,0,0,1.0663072024170834
16754050,0,0,0.9611673120780114
16754200,0,0,0.9611673120780114
16754350,0,0,0.8331717446751462
16754500,0,0,0.9432604962228811
16754650,0,0,0.9432604962228811
16754800,0,0,0.9432604962228811
16754950,0,0,0.9460686502433462
16755100,0,0,0.9460686502433462
16755250,0,0,1.0776309767700725
16755400,0,0,1.0776309767700725
16755550,0,0,1.0776309767700725
16755700,0,0,1.0776309767700725
16755850,0,0,1.0776309767700725
16756000,0,0,1.0776309767700725
16756150,0,0,1.0776309767700725
16756300,0,0,0.8211659586711568
16756450,0,0,0.8211659586711568
16756600,0,0,0.8211659586711568
16756750,0,0,0.9308780963535621
16756900,0,0,0.9308780963535621
16757050,0,0,0.9308780963535621
16757200,0,0,0.9308780963535621
16757350,0,0,0.9308780963535621
16757500,0,0,0.9308780963535621
16757650,0,0,0.9308780963535621
16757800,0,0,0.9308780963535621
16757950,0,0,0.9308780963535621
16758100,0,0,0.9308780963535621
16758250,0,0,0.9308780963535621
16758400,0,0,0.9308780963535621
16758550,0,0,0.9308780963535621
16758700,0,0,0.9308780963535621
16758850,0,0,0.9308780963535621
16759000,0,0,1.0700473604799594
16759150,0,0,1.0700473604799594
16759300,0,0,0.8521269686009165
16759450,0,0,0.8521269686009165
16759600,0,0,0.8521269686009165
16759750,0,0,0.8521269686009165
16759900,0,0,0.8521269686009165
16760050,0,0,0.8521269686009165
16760200,0,0,0.893136728598707
16760350,0,0,1.0065792778846825
16760500,0,0,1.0065792778846825
16760650,0,0,1.0065792778846825
16760800,0,0,1.0065792778846825
16760950,0,0,1.0065792778846825
16761100,0,0,1.0065792778846825
16761250,0,0,1.0065792778846825
16761400,0,0,1.0065792778846825
16761550,0,0,1.0065792778846825
16761700,0,0,1.0065792778846825
16761850,0,0,1.0065792778846825
16762000,0,0,1.0065792778846825
16762150,0,0,1.0065792778846825
16762300,0,0,1.0065792778846825
16762450,0,0,1.0065792778846825
16762600,0,0,1.0065792778846825
16762750,0,0,1.0065792778846825
16762900,0,0,1.0065792778846825
16763050,0,0,1.0065792778846825
16763200,0,0,1.0065792778846825
16763350,0,0,1.0065792778846825
16763500,0,0,1.0065792778846825
16763650,0,0,1.0065792778846825
16763800,0,0,1.0065792778846825
16763950,0,0,1.0065792778846825
16764100,0,0,1.0065792778846825
16764250,0,0,1.0065792778846825
16764400,0,0,0.7880162029824406
16764550,0,0,0.7880162029824406
16764700,0,0,0.7880162029824406
16764850,0,0,0.7880162029824406
16765000,0,0,0.7880162029824406
16765150,0,0,0.7880162029824406
16765300,0,0,0.7880162029824406
16765450,0,0,0.7880162029824406
16765600,0,0,0.7880162029824406
16765750,0,0,0.7880162029824406
16765900,0,0,0.7880162029824406
16766050,0,0,0.7880162029824406
16766200,0,0,0.7880162029824406
16766350,0,0,0.7880162029824406
16766500,0,0,0.7880162029824406
16766650,0,0,0.7880162029824406
16766800,0,0,0.7880162029824406
16766950,0,0,0.7880162029824406
16767100,0,0,0.7880162029824406
16767250,0,0,0.7880162029824406
16767400,0,0,0.7880162029824406
16767550,0,0,0.7880162029824406
16767700,0,0,0.7880162029824406
16767850,0,0,0.7880162029824406
16768000,0,0,0.7880162029824406
16768150,0,0,0.7880162029824406
16768300,0,0,0.7880162029824406
16768450,0,0,0.7880162029824406
16768600,0,0,0.7880162029824406
16768750,0,0,0.7880162029824406
16768900,0,0,0.7880162029824406
16769050,0,0,0.7880162029824406
16769200,0,0,0.7880162029824406
16769350,0,0,0.7880162029824406
16769500,0,0,0.7880162029824406
16769650,0,0,0.7880162029824406
16769800,0,0,0.7880162029824406
16769950,0,0,0.7880162029824406
16770100,0,0,1.0147495753162161
16770250,0,0,1.0147495753162161
16770400,0,0,1.0602984426108233
16770550,0,0,1.0602984426108233
16770700,0,0,1.0602984426108233
16770850,0,0,1.0602984426108233
16771000,0,0,1.0602984426108233
16771150,0,0,1.0602984426108233
16771300,0,0,1.0602984426108233
16771450,0,0,0.8326742349652889
16771600,0,0,0.8326742349652889
16771750,0,0,0.8326742349652889
16771900,0,0,0.8326742349652889
16772050,0,0,0.8326742349652889
16772200,0,0,0.8326742349652889
16772350,0,0,0.8326742349652889
16772500,0,0,0.8326742349652889
16772650,0,0,1.111853649216841
16772800,0,0,1.111853649216841
16772950,0,0,1.111853649216841
16773100,0,0,1.111853649216841
16773250,0,0,1.111853649216841
16773400,0,0,1.111853649216841
16773550,0,0,1.111853649216841
16773700,0,0,1.111853649216841
16773850,0,0,1.111853649216841
16774000,0,0,1.111853649216841
16774150,0,0,1.111853649216841
16774300,0,0,1.111853649216841
16774450,0,0,1.111853649216841
16774600,0,0,1.111853649216841
16774750,0,0,1.111853649216841
16774900,0,0,1.111853649216841
16775050,0,0,1.111853649216841
16775200,0,0,1.111853649216841
16775350,0,0,1.111853649216841
16775500,0,0,1.111853649216841
16775650,0,0,1.111853649216841
16775800,0,0,1.111853649216841
16775950,0,0,1.176086793159877
16776100,0,0,1.176086793159877
16776250,0,0,1.176086793159877
16776400,0,0,1.176086793159877
16776550,0,0,1.176086793159877
16776700,0,0,1.176086793159877
16776850,0,0,1.176086793159877
16777000,0,0,1.176086793159877
16777150,0,0,1.176086793159877
16777300,0,0,1.176086793159877
16777450,0,0,1.176086793159877
16777600,0,0,1.176086793159877
16777750,0,0,1.176086793159877
16777900,0,0,1.176086793159877
16778050,0,0,1.176086793159877
16778200,0,0,1.176086793159877
16778350,0,0,1.176086793159877
16778500,0,0,1.176086793159877
16778650,0,0,1.176086793159877
16778800,0,0,1.176086793159877
16778950,0,0,1.176086793159877
16779100,0,0,1.176086793159877
16779250,0,0,1.176086793159877
16779400,0,0,1.176086793159877
16779550,0,0,1.176086793159877
16779700,0,0,1.176086793159877
16779850,0,0,1.176086793159877
16780000,0,0,1.176086793159877
16780150,0,0,1.176086793159877
16780300,0,0,1.176086793159877
16780450,0,0,1.176086793159877
16780600,0,0,1.176086793159877
16780750,0,0,1.176086793159877
16780900,0,0,1.176086793159877
16781050,0,0,1.176086793159877
16781200,0,0,1.176086793159877
16781350,0,0,1.176086793159877
16781500,0,0,1.176086793159877
16781650,0,0,1.176086793159877
16781800,0,0,1.176086793159877
16781950,0,0,1.176086793159877
16782100,0,0,1.176086793159877
16782250,0,0,1.176086793159877
16782400,0,0,1.176086793159877
16782550,0,0,1.176086793159877
16782700,0,0,1.176086793159877
16782850,0,0,1.176086793159877
16783000,0,0,1.176086793159877
16783150,0,0,1.176086793159877
16783300,0,0,1.176086793159877
16783450,0,0,1.176086793159877
16783600,0,0,1.176086793159877
16783750,0,0,1.176086793159877
16783900,0,0,1.176086793159877
16784050,0,0,1.176086793159877
16784200,0,0,1.176086793159877
16784350,0,0,1.176086793159877
16784500,0,0,1.176086793159877
16784650,0,0,1.176086793159877
16784800,0,0,1.176086793159877
16784950,0,0,1.176086793159877
16785100,0,0,1.176086793159877
16785250,0,0,1.176086793159877
16785400,0,0,1.176086793159877
16785550,0,0,1.176086793159877
16785700,0,0,1.176086793159877
16785850,0,0,1.176086793159877
16786000,0,0,1.176086793159877
16786150,0,0,1.176086793159877
16786300,0,0,1.176086793159877
16786450,0,0,1.176086793159877
16786600,0,0,1.176086793159877
16786750,0,0,1.176086793159877
16786900,0,0,1.176086793159877
16787050,0,0,1.176086793159877
16787200,0,0,1.176086793159877
16787350,0,0,1.176086793159877
16787500,0,0,1.176086793159877
16787650,0,0,1.176086793159877
16787800,0,0,1.176086793159877
16787950,0,0,1.176086793159877
16788100,0,0,1.176086793159877
16788250,0,0,1.176086793159877
16788400,0,0,1.176086793159877
16788550,0,0,1.176086793159877
16788700,0,0,1.176086793159877
16788850,0,0,1.176086793159877
16789000,0,0,1.176086793159877
16789150,0,0,1.176086793159877
16789300,0,0,1.176086793159877
16789450,0,0,1.176086793159877
16789600,0,0,1.176086793159877
16789750,0,0,1.176086793159877
16789900,0,0,1.176086793159877
16790050,0,0,1.176086793159877
16790200,0,0,1.176086793159877
16790350,0,0,1.176086793159877
16790500,0,0,1.176086793159877
16790650,0,0,1.176086793159877
16790800,0,0,1.176086793159877
16790950,0,0,1.176086793159877
16791100,0,0,1.176086793159877
16791250,0,0,1.176086793159877
16791400,0,0,1.176086793159877
16791550,0,0,1.176086793159877
16791700,0,0,1.176086793159877
16791850,0,0,1.176086793159877
16792000,0,0,1.176086793159877
16792150,0,0,1.176086793159877
16792300,0,0,1.176086793159877
16792450,0,0,1.176086793159877
16792600,0,0,1.176086793159877
16792750,0,0,1.176086793159877
16792900,0,0,1.176086793159877
16793050,0,0,1.176086793159877
16793200,0,0,1.176086793159877
16793350,0,0,1.176086443399646
16793500,0,0,1.176086443399646
16793650,0,0,1.176086443399646
16793800,0,0,1.176086443399646
16793950,0,0,1.176086443399646
16794100,0,0,1.176086443399646
16794250,0,0,1.176086443399646
16794400,0,0,1.176086443399646
16794550,0,0,1.176086443399646
16794700,0,0,1.176086443399646
16794850,0,0,1.176086443399646
16795000,0,0,1.176086443399646
16795150,0,0,1.176086443399646
16795300,0,0,1.176086443399646
16795450,0,0,1.176086443399646
16795600,0,0,1.176086443399646
16795750,0,0,1.176086443399646
16795900,0,0,1.176086443399646
16796050,0,0,1.176086443399646
16796200,0,0,1.176086443399646
16796350,0,0,1.176086443399646
16796500,0,0,1.176086443399646
16796650,0,0,1.176086443399646
16796800,0,0,1.176086443399646
16796950,0,0,1.176086443399646
16797100,0,0,1.176086443399646
16797250,0,0,1.176086443399646
16797400,0,0,1.176086443399646
16797550,0,0,1.176086443399646
16797700,0,0,1.176086443399646
16797850,0,0,1.176086443399646
16798000,0,0,1.176086443399646
16798150,0,0,1.176086443399646
16798300,0,0,1.176086443399646
16798450,0,0,1.176086443399646
16798600,0,0,1.176086443399646
16798750,0,0,1.176086443399646
16798900,0,0,1.176086443399646
16799050,0,0,1.176086443399646
16799200,0,0,1.176086443399646
16799350,0,0,1.176086443399646
16799500,0,0,1.176086443399646
16799650,0,0,1.176086443399646
16799800,0,0,1.176086443399646
16799950,0,0,1.176086443399646
16800100,0,0,1.176086443399646
16800250,0,0,1.176086443399646
16800400,0,0,1.176086443399646
16800550,0,0,1.176086443399646
16800700,0,0,1.176086443399646
16800850,0,0,1.176086443399646
16801000,0,0,1.176086443399646
16801150,0,0,1.176086443399646
16801300,0,0,1.176086443399646
16801450,0,0,1.176086443399646
16801600,0,0,1.176086443399646
16801750,0,0,1.176086443399646
16801900,0,0,1.176086443399646
16802050,0,0,1.176086443399646
16802200,0,0,1.176086443399646
16802350,0,0,1.176086443399646
16802500,0,0,1.176086443399646
16802650,0,0,1.176086443399646
16802800,0,0,1.176086443399646
16802950,0,0,1.176086443399646
16803100,0,0,1.176086443399646
16803250,0,0,1.176086443399646
16803400,0,0,1.176086443399646
16803550,0,0,1.176086443399646
16803700,0,0,1.176086443399646
16803850,0,0,1.176086443399646
16804000,0,0,1.176086443399646
16804150,0,0,1.176086443399646
16804300,0,0,1.176086443399646
16804450,0,0,1.176086443399646
16804600,0,0,1.176086443399646
16804750,0,0,1.176086443399646
16804900,0,0,1.176086443399646
16805050,0,0,1.176086443399646
16805200,0,0,1.176086443399646
16805350,0,0,1.176086443399646
16805500,0,0,1.176086443399646
16805650,0,0,1.176086443399646
16805800,0,0,1.176086443399646
16805950,0,0,1.176086443399646
16806100,0,0,1.176086443399646
16806250,0,0,1.176086443399646
16806400,0,0,1.176086443399646
16806550,0,0,1.176086443399646
16806700,0,0,1.176086443399646
16806850,0,0,1.176086443399646
16807000,0,0,1.176086443399646
16807150,0,0,1.176086443399646
16807300,0,0,1.176086443399646
16807450,0,0,1.176086443399646
16807600,0,0,1.176086443399646
16807750,0,0,1.176086443399646
16807900,0,0,1.176086443399646
16808050,0,0,1.176086443399646
16808200,0,0,1.176086443399646
16808350,0,0,1.176086443399646
16808500,0,0,1.176086443399646
16808650,0,0,1.176086443399646
16808800,0,0,1.176086443399646
16808950,0,0,1.176086443399646
16809100,0,0,1.176086443399646
16809250,0,0,1.176086443399646
16809400,0,0,1.176086443399646
16809550,0,0,1.176086443399646
16809700,0,0,1.176086443399646
16809850,0,0,1.176086443399646
16810000,0,0,1.176086443399646
16810150,0,0,1.176086443399646
16810300,0,0,1.176086443399646
16810450,0,0,1.176086443399646
16810600,0,0,1.176086443399646
16810750,0,0,1.176086443399646
16810900,0,0,1.176086443399646
16811050,0,0,1.176086443399646
16811200,0,0,1.176086443399646
16811350,0,0,1.176086443399646
16811500,0,0,1.176086443399646
16811650,0,0,1.176086443399646
16811800,0,0,1.176086443399646
16811950,0,0,1.176086443399646
16812100,0,0,1.176086443399646
16812250,0,0,1.176086443399646
16812400,0,0,1.176086443399646
16812550,0,0,1.176086443399646
16812700,0,0,1.176086443399646
16812850,0,0,1.176086443399646
16813000,0,0,1.176086443399646
16813150,0,0,1.176086443399646
16813300,0,0,1.176086443399646
16813450,0,0,1.176086443399646
16813600,0,0,1.176086443399646
16813750,0,0,1.176086443399646
16813900,0,0,1.176086443399646
16814050,0,0,1.176086443399646
16814200,0,0,1.176086443399646
16814350,0,0,1.176086443399646
16814500,0,0,1.176086443399646
16814650,0,0,1.176086443399646
16814800,0,0,1.176086443399646
16814950,0,0,1.176086443399646
16815100,0,0,1.176086443399646
16815250,0,0,1.176086443399646
16815400,0,0,1.176086443399646
16815550,0,0,1.176086443399646
16815700,0,0,1.176086443399646
16815850,0,0,1.176086443399646
16816000,0,0,1.176086443399646
16816150,0,0,1.176086443399646
16816300,0,0,1.176086443399646
16816450,0,0,1.176086443399646
16816600,0,0,1.176086443399646
16816750,0,0,1.176086443399646
16816900,0,0,1.176086443399646
16817050,0,0,1.176086443399646
16817200,0,0,1.176086443399646
16817350,0,0,1.176086443399646
16817500,0,0,1.176086443399646
16817650,0,0,1.176086443399646
16817800,0,0,1.176086443399646
16817950,0,0,1.176086443399646
16818100,0,0,1.176086443399646
16818250,0,0,1.176086443399646
16818400,0,0,1.176086443399646
16818550,0,0,1.176086443399646
16818700,0,0,1.176086443399646
16818850,0,0,1.176086443399646
16819000,0,0,1.176086443399646
16819150,0,0,1.176086443399646
16819300,0,0,1.176086443399646
16819450,0,0,1.176086443399646
16819600,0,0,1.176086443399646
16819750,0,0,1.176086443399646
16819900,0,0,1.176086443399646
16820050,0,0,1.176086443399646
16820200,0,0,1.176086443399646
16820350,0,0,1.176086443399646
16820500,0,0,1.176086443399646
16820650,0,0,1.176086443399646
16820800,0,0,1.176086443399646
16820950,0,0,1.176086443399646
16821100,0,0,1.176086443399646
16821250,0,0,1.176086443399646
16821400,0,0,1.176086443399646
16821550,0,0,1.176086443399646
16821700,0,0,1.176086443399646
16821850,0,0,1.176086443399646
16822000,0,0,1.176086443399646
16822150,0,0,1.176086443399646
16822300,0,0,1.176086443399646
16822450,0,0,1.176086443399646
16822600,0,0,1.176086443399646
16822750,0,0,1.176086443399646
16822900,0,0,1.176086443399646
16823050,0,0,1.176086443399646
16823200,0,0,1.176086443399646
16823350,0,0,1.176086443399646
16823500,0,0,1.176086443399646
16823650,0,0,1.176086443399646
16823800,0,0,1.176086443399646
16823950,0,0,1.176086443399646
16824100,0,0,1.176086443399646
16824250,0,0,1.176086443399646
16824400,0,0,1.176086443399646
16824550,0,0,1.176086443399646
16824700,0,0,1.176086443399646
16824850,0,0,1.176086443399646
16825000,0,0,1.176086443399646
16825150,0,0,1.176086443399646
16825300,0,0,1.176086443399646
16825450,0,0,1.176086443399646
16825600,0,0,1.176086443399646
16825750,0,0,1.176086443399646
16825900,0,0,1.176086443399646
16826050,0,0,1.176086443399646
16826200,0,0,1.176086443399646
16826350,0,0,1.176086443399646
16826500,0,0,1.176086443399646
16826650,0,0,1.176086443399646
16826800,0,0,1.176086443399646
16826950,0,0,1.176086443399646
16827100,0,0,1.176086443399646
16827250,0,0,1.176086443399646
16827400,0,0,1.176086443399646
16827550,0,0,1.176086443399646
16827700,0,0,1.176086443399646
16827850,0,0,1.176086443399646
16828000,0,0,1.176086443399646
16828150,0,0,1.176086443399646
16828300,0,0,1.176086443399646
16828450,0,0,1.176086443399646
16828600,0,0,1.176086443399646
16828750,0,0,1.176086443399646
16828900,0,0,1.176086443399646
16829050,0,0,1.176086443399646
16829200,0,0,1.176086443399646
16829350,0,0,1.176086443399646
16829500,0,0,1.176086443399646
16829650,0,0,1.176086443399646
16829800,0,0,1.176086443399646
16829950,0,0,1.176086443399646
16830100,0,0,1.176086443399646
16830250,0,0,1.176086443399646
16830400,0,0,1.176086443399646
16830550,0,0,1.176086443399646
16830700,0,0,1.176086443399646
16830850,0,0,1.176086443399646
16831000,0,0,1.176086443399646
16831150,0,0,1.176086443399646
16831300,0,0,1.176086443399646
16831450,0,0,1.176086443399646
16831600,0,0,1.176086443399646
16831750,0,0,1.176086443399646
16831900,0,0,1.176086443399646
16832050,0,0,1.176086443399646
16832200,0,0,1.176086443399646
16832350,0,0,1.176086443399646
16832500,0,0,1.176086443399646
16832650,0,0,1.176086443399646
16832800,0,0,1.176086443399646
16832950,0,0,1.176086443399646
16833100,0,0,1.176086443399646
16833250,0,0,1.176086443399646
16833400,0,0,1.176086443399646
16833550,0,0,1.176086443399646
16833700,0,0,1.176086443399646
16833850,0,0,1.176086443399646
16834000,0,0,1.176086443399646
16834150,0,0,1.176086443399646
16834300,0,0,1.176086443399646
16834450,0,0,1.176086443399646
16834600,0,0,1.176086443399646
16834750,0,0,1.176086443399646
16834900,0,0,1.176086443399646
16835050,0,0,1.176086443399646
16835200,0,0,1.176086443399646
16835350,0,0,1.176086443399646
16835500,0,0,1.176086443399646
16835650,0,0,1.176086443399646
16835800,0,0,1.176086443399646
16835950,0,0,1.176086443399646
16836100,0,0,1.176086443399646
16836250,0,0,1.176086443399646
16836400,0,0,1.176086443399646
16836550,0,0,1.176086443399646
16836700,0,0,1.176086443399646
16836850,0,0,1.176086443399646
16837000,0,0,1.176086443399646
16837150,0,0,1.176086443399646
16837300,0,0,1.176086443399646
16837450,0,0,1.176086443399646
16837600,0,0,1.176086443399646
16837750,0,0,1.176086443399646
16837900,0,0,1.176086443399646
16838050,0,0,1.176086443399646
16838200,0,0,1.176086443399646
16838350,0,0,1.176086443399646
16838500,0,0,1.176086443399646
16838650,0,0,1.176086443399646
16838800,0,0,1.176086443399646
16838950,0,0,1.176086443399646
16839100,0,0,1.176086443399646
16839250,0,0,1.176086443399646
16839400,0,0,1.176086443399646
16839550,0,0,1.176086443399646
16839700,0,0,1.176086443399646
16839850,0,0,1.176086443399646
16840000,0,0,1.176086443399646
16840150,0,0,1.176086443399646
16840300,0,0,1.176086443399646
16840450,0,0,1.176086443399646
16840600,0,0,1.176086443399646
16840750,0,0,1.176086443399646
16840900,0,0,1.176086443399646
16841050,0,0,1.176086443399646
16841200,0,0,1.176086443399646
16841350,0,0,1.176086443399646
16841500,0,0,1.176086443399646
16841650,0,0,1.176086443399646
16841800,0,0,1.176086443399646
16841950,0,0,1.176086443399646
16842100,0,0,1.176086443399646
16842250,0,0,1.176086443399646
16842400,0,0,1.176086443399646
16842550,0,0,1.176086443399646
16842700,0,0,1.176086443399646
16842850,0,0,1.176086443399646
16843000,0,0,1.176086443399646
16843150,0,0,1.176086443399646
16843300,0,0,1.176086443399646
16843450,0,0,1.176086443399646
16843600,0,0,1.176086443399646
16843750,0,0,1.176086443399646
16843900,0,0,1.176086443399646
16844050,0,0,1.176086443399646
16844200,0,0,1.176086443399646
16844350,0,0,1.176086443399646
16844500,0,0,1.176086443399646
16844650,0,0,1.176086443399646
16844800,0,0,1.176086443399646
16844950,0,0,1.176086443399646
16845100,0,0,1.176086443399646
16845250,0,0,1.176086443399646
16845400,0,0,1.176086443399646
16845550,0,0,1.176086443399646
16845700,0,0,1.176086443399646
16845850,0,0,1.176086443399646
16846000,0,0,1.176086443399646
16846150,0,0,1.176086443399646
16846300,0,0,1.176086443399646
16846450,0,0,1.176086443399646
16846600,0,0,1.176086443399646
16846750,0,0,1.176086443399646
16846900,0,0,1.176086443399646
16847050,0,0,1.176086443399646
16847200,0,0,1.176086443399646
16847350,0,0,1.176086443399646
16847500,0,0,1.176086443399646
16847650,0,0,1.176086443399646
16847800,0,0,1.176086443399646
16847950,0,0,1.176086443399646
16848100,0,0,1.176086443399646
16848250,0,0,1.176086443399646
16848400,0,0,1.176086443399646
16848550,0,0,1.176086443399646
16848700,0,0,1.176086443399646
16848850,0,0,1.176086443399646
16849000,0,0,1.176086443399646
16849150,0,0,1.176086443399646
16849300,0,0,1.176086443399646
16849450,0,0,1.176086443399646
16849600,0,0,1.176086443399646
16849750,0,0,1.176086443399646
16849900,0,0,1.176086443399646
16850050,0,0,1.176086443399646
16850200,0,0,1.176086443399646
16850350,0,0,1.176086443399646
16850500,0,0,1.176086443399646
16850650,0,0,1.176086443399646
16850800,0,0,1.176086443399646
16850950,0,0,1.176086443399646
16851100,0,0,1.176086443399646
16851250,0,0,1.176086443399646
16851400,0,0,1.176086443399646
16851550,0,0,1.176086443399646
16851700,0,0,1.176086443399646
16851850,0,0,1.176086443399646
16852000,0,0,1.176086443399646
16852150,0,0,1.176086443399646
16852300,0,0,1.176086443399646
16852450,0,0,1.176086443399646
16852600,0,0,1.176086443399646
16852750,0,0,1.176086443399646
16852900,0,0,1.176086443399646
16853050,0,0,1.176086443399646
16853200,0,0,1.176086443399646
16853350,0,0,1.176086443399646
16853500,0,0,1.176086443399646
16853650,0,0,1.176086443399646
16853800,0,0,1.176086443399646
16853950,0,0,1.176086443399646
16854100,0,0,1.176086443399646
16854250,0,0,1.176086443399646
16854400,0,0,1.176086443399646
16854550,0,0,1.176086443399646
16854700,0,0,1.176086443399646
16854850,0,0,1.176086443399646
16855000,0,0,1.176086443399646
16855150,0,0,1.176086443399646
16855300,0,0,1.176086443399646
16855450,0,0,1.176086443399646
16855600,0,0,1.176086443399646
16855750,0,0,1.176086443399646
16855900,0,0,1.176086443399646
16856050,0,0,1.176086443399646
16856200,0,0,1.176086443399646
16856350,0,0,1.176086443399646
16856500,0,0,1.176086443399646
16856650,0,0,1.176086443399646
16856800,0,0,1.176086443399646
16856950,0,0,1.176086443399646
16857100,0,0,1.176086443399646
16857250,0,0,1.176086443399646
16857400,0,0,1.176086443399646
16857550,0,0,1.176086443399646
16857700,0,0,1.176086443399646
16857850,0,0,1.176086443399646
16858000,0,0,1.176086443399646
16858150,0,0,1.176086443399646
16858300,0,0,1.176086443399646
16858450,0,0,1.176086443399646
16858600,0,0,1.176086443399646
16858750,0,0,1.176086443399646
16858900,0,0,1.176086443399646
16859050,0,0,1.176086443399646
16859200,0,0,1.176086443399646
16859350,0,0,1.176086443399646
16859500,0,0,1.176086443399646
16859650,0,0,1.176086443399646
16859800,0,0,1.176086443399646
16859950,0,0,1.176086443399646
16860100,0,0,1.176086443399646
16860250,0,0,1.176086443399646
16860400,0,0,1.176086443399646
16860550,0,0,1.176086443399646
16860700,0,0,1.176086443399646
16860850,0,0,1.176086443399646
16861000,0,0,1.176086443399646
16861150,0,0,1.176086443399646
16861300,0,0,1.176086443399646
16861450,0,0,1.176086443399646
16861600,0,0,1.176086443399646
