blocknumber,reserve BAT,reserve WBTC,volume BAT for 5% slippage
15547000,0,0,1.9621419410289412e-7
15547150,0,0,1.9621419410289412e-7
15547300,0,0,1.9621419410289412e-7
15547450,0,0,1.9621419410289412e-7
15547600,0,0,1.9621419410289412e-7
15547750,0,0,1.9621419410289412e-7
15547900,0,0,1.9621419410289412e-7
15548050,0,0,1.9621419410289412e-7
15548200,0,0,1.9621419410289412e-7
15548350,0,0,1.9621419410289412e-7
15548500,0,0,1.9621419410289412e-7
15548650,0,0,1.9621419410289412e-7
15548800,0,0,1.9621419410289412e-7
15548950,0,0,1.9621419410289412e-7
15549100,0,0,1.9621419410289412e-7
15549250,0,0,1.9621419410289412e-7
15549400,0,0,1.9621419410289412e-7
15549550,0,0,1.9621419410289412e-7
15549700,0,0,1.9621419410289412e-7
15549850,0,0,1.9621419410289412e-7
15550000,0,0,1.9621419410289412e-7
15550150,0,0,1.9621419410289412e-7
15550300,0,0,1.9621419410289412e-7
15550450,0,0,1.9621419410289412e-7
15550600,0,0,1.9621419410289412e-7
15550750,0,0,1.9621419410289412e-7
15550900,0,0,1.9621419410289412e-7
15551050,0,0,1.9621419410289412e-7
15551200,0,0,1.9621419410289412e-7
15551350,0,0,1.9621419410289412e-7
15551500,0,0,1.9621419410289412e-7
15551650,0,0,1.9621419410289412e-7
15551800,0,0,1.9621419410289412e-7
15551950,0,0,1.9621419410289412e-7
15552100,0,0,1.9621419410289412e-7
15552250,0,0,1.9621419410289412e-7
15552400,0,0,1.9621419410289412e-7
15552550,0,0,1.9621419410289412e-7
15552700,0,0,1.9621419410289412e-7
15552850,0,0,1.9621419410289412e-7
15553000,0,0,1.9621419410289412e-7
15553150,0,0,1.9621419410289412e-7
15553300,0,0,1.9621419410289412e-7
15553450,0,0,1.9621419410289412e-7
15553600,0,0,1.9621419410289412e-7
15553750,0,0,1.9621419410289412e-7
15553900,0,0,1.9621419410289412e-7
15554050,0,0,1.9621419410289412e-7
15554200,0,0,1.9621419410289412e-7
15554350,0,0,1.9621419410289412e-7
15554500,0,0,1.9621419410289412e-7
15554650,0,0,1.9621419410289412e-7
15554800,0,0,1.9621419410289412e-7
15554950,0,0,1.9621419410289412e-7
15555100,0,0,1.9621419410289412e-7
15555250,0,0,1.9621419410289412e-7
15555400,0,0,1.9621419410289412e-7
15555550,0,0,1.9621419410289412e-7
15555700,0,0,1.9621419410289412e-7
15555850,0,0,1.9621419410289412e-7
15556000,0,0,1.9621419410289412e-7
15556150,0,0,1.9621419410289412e-7
15556300,0,0,1.9621419410289412e-7
15556450,0,0,1.9621419410289412e-7
15556600,0,0,1.9621419410289412e-7
15556750,0,0,1.9621419410289412e-7
15556900,0,0,1.9621419410289412e-7
15557050,0,0,1.9621419410289412e-7
15557200,0,0,1.9621419410289412e-7
15557350,0,0,1.9621419410289412e-7
15557500,0,0,1.9621419410289412e-7
15557650,0,0,1.9621419410289412e-7
15557800,0,0,1.9621419410289412e-7
15557950,0,0,1.9621419410289412e-7
15558100,0,0,1.9621419410289412e-7
15558250,0,0,1.9621419410289412e-7
15558400,0,0,1.9621419410289412e-7
15558550,0,0,1.9621419410289412e-7
15558700,0,0,1.9621419410289412e-7
15558850,0,0,1.9621419410289412e-7
15559000,0,0,1.9621419410289412e-7
15559150,0,0,1.9621419410289412e-7
15559300,0,0,1.9621419410289412e-7
15559450,0,0,1.9621419410289412e-7
15559600,0,0,1.9621419410289412e-7
15559750,0,0,1.9621419410289412e-7
15559900,0,0,1.9621419410289412e-7
15560050,0,0,1.9621419410289412e-7
15560200,0,0,1.9621419410289412e-7
15560350,0,0,1.9621419410289412e-7
15560500,0,0,1.9621419410289412e-7
15560650,0,0,1.9621419410289412e-7
15560800,0,0,1.9621419410289412e-7
15560950,0,0,1.9621419410289412e-7
15561100,0,0,1.9621419410289412e-7
15561250,0,0,1.9621419410289412e-7
15561400,0,0,1.9621419410289412e-7
15561550,0,0,1.9621419410289412e-7
15561700,0,0,1.9621419410289412e-7
15561850,0,0,1.9621419410289412e-7
15562000,0,0,1.9621419410289412e-7
15562150,0,0,1.9621419410289412e-7
15562300,0,0,1.9621419410289412e-7
15562450,0,0,1.9621419410289412e-7
15562600,0,0,1.9621419410289412e-7
15562750,0,0,1.9621419410289412e-7
15562900,0,0,1.9621419410289412e-7
15563050,0,0,1.9621419410289412e-7
15563200,0,0,1.9621419410289412e-7
15563350,0,0,1.9621419410289412e-7
15563500,0,0,1.9621419410289412e-7
15563650,0,0,1.9621419410289412e-7
15563800,0,0,1.9621419410289412e-7
15563950,0,0,1.9621419410289412e-7
15564100,0,0,1.9621419410289412e-7
15564250,0,0,1.9621419410289412e-7
15564400,0,0,1.9621419410289412e-7
15564550,0,0,1.9621419410289412e-7
15564700,0,0,1.9621419410289412e-7
15564850,0,0,1.9621419410289412e-7
15565000,0,0,1.9621419410289412e-7
15565150,0,0,1.9621419410289412e-7
15565300,0,0,1.9621419410289412e-7
15565450,0,0,1.9621419410289412e-7
15565600,0,0,1.9621419410289412e-7
15565750,0,0,1.9621419410289412e-7
15565900,0,0,1.9621419410289412e-7
15566050,0,0,1.9621419410289412e-7
15566200,0,0,1.9621419410289412e-7
15566350,0,0,1.9621419410289412e-7
15566500,0,0,1.9621419410289412e-7
15566650,0,0,1.9621419410289412e-7
15566800,0,0,1.9621419410289412e-7
15566950,0,0,1.9621419410289412e-7
15567100,0,0,1.9621419410289412e-7
15567250,0,0,1.9621419410289412e-7
15567400,0,0,1.9621419410289412e-7
15567550,0,0,1.9621419410289412e-7
15567700,0,0,1.9621419410289412e-7
15567850,0,0,1.9621419410289412e-7
15568000,0,0,1.9621419410289412e-7
15568150,0,0,1.9621419410289412e-7
15568300,0,0,1.9621419410289412e-7
15568450,0,0,1.9621419410289412e-7
15568600,0,0,1.9621419410289412e-7
15568750,0,0,1.9621419410289412e-7
15568900,0,0,1.9621419410289412e-7
15569050,0,0,1.9621419410289412e-7
15569200,0,0,1.9621419410289412e-7
15569350,0,0,1.9621419410289412e-7
15569500,0,0,1.9621419410289412e-7
15569650,0,0,1.9621419410289412e-7
15569800,0,0,1.9621419410289412e-7
15569950,0,0,1.9621419410289412e-7
15570100,0,0,1.9621419410289412e-7
15570250,0,0,1.9621419410289412e-7
15570400,0,0,1.9621419410289412e-7
15570550,0,0,1.9621419410289412e-7
15570700,0,0,1.9621419410289412e-7
15570850,0,0,1.9621419410289412e-7
15571000,0,0,1.9621419410289412e-7
15571150,0,0,1.9621419410289412e-7
15571300,0,0,1.9621419410289412e-7
15571450,0,0,1.9621419410289412e-7
15571600,0,0,1.9621419410289412e-7
15571750,0,0,1.9621419410289412e-7
15571900,0,0,1.9621419410289412e-7
15572050,0,0,1.9621419410289412e-7
15572200,0,0,1.9621419410289412e-7
15572350,0,0,1.9621419410289412e-7
15572500,0,0,1.9621419410289412e-7
15572650,0,0,1.9621419410289412e-7
15572800,0,0,1.9621419410289412e-7
15572950,0,0,1.9621419410289412e-7
15573100,0,0,1.9621419410289412e-7
15573250,0,0,1.9621419410289412e-7
15573400,0,0,1.9621419410289412e-7
15573550,0,0,1.9621419410289412e-7
15573700,0,0,1.9621419410289412e-7
15573850,0,0,1.9621419410289412e-7
15574000,0,0,1.9621419410289412e-7
15574150,0,0,1.9621419410289412e-7
15574300,0,0,1.9621419410289412e-7
15574450,0,0,1.9621419410289412e-7
15574600,0,0,1.9621419410289412e-7
15574750,0,0,1.9621419410289412e-7
15574900,0,0,1.9621419410289412e-7
15575050,0,0,1.9621419410289412e-7
15575200,0,0,1.9621419410289412e-7
15575350,0,0,1.9621419410289412e-7
15575500,0,0,1.9621419410289412e-7
15575650,0,0,1.9621419410289412e-7
15575800,0,0,1.9621419410289412e-7
15575950,0,0,1.9621419410289412e-7
15576100,0,0,1.9621419410289412e-7
15576250,0,0,1.9621419410289412e-7
15576400,0,0,1.9621419410289412e-7
15576550,0,0,1.9621419410289412e-7
15576700,0,0,1.9621419410289412e-7
15576850,0,0,1.9621419410289412e-7
15577000,0,0,1.9621419410289412e-7
15577150,0,0,1.9621419410289412e-7
15577300,0,0,1.9621419410289412e-7
15577450,0,0,1.9621419410289412e-7
15577600,0,0,1.9621419410289412e-7
15577750,0,0,1.9621419410289412e-7
15577900,0,0,1.9621419410289412e-7
15578050,0,0,1.9621419410289412e-7
15578200,0,0,1.9621419410289412e-7
15578350,0,0,1.9621419410289412e-7
15578500,0,0,1.9621419410289412e-7
15578650,0,0,1.9621419410289412e-7
15578800,0,0,1.9621419410289412e-7
15578950,0,0,1.9621419410289412e-7
15579100,0,0,1.9621419410289412e-7
15579250,0,0,1.9621419410289412e-7
15579400,0,0,1.9621419410289412e-7
15579550,0,0,1.9621419410289412e-7
15579700,0,0,1.9621419410289412e-7
15579850,0,0,1.9621419410289412e-7
15580000,0,0,1.9621419410289412e-7
15580150,0,0,1.9621419410289412e-7
15580300,0,0,1.9621419410289412e-7
15580450,0,0,1.9621419410289412e-7
15580600,0,0,1.9621419410289412e-7
15580750,0,0,1.9621419410289412e-7
15580900,0,0,1.9621419410289412e-7
15581050,0,0,1.9621419410289412e-7
15581200,0,0,1.9621419410289412e-7
15581350,0,0,1.9621419410289412e-7
15581500,0,0,1.9621419410289412e-7
15581650,0,0,1.9621419410289412e-7
15581800,0,0,1.9621419410289412e-7
15581950,0,0,1.9621419410289412e-7
15582100,0,0,1.9621419410289412e-7
15582250,0,0,1.9621419410289412e-7
15582400,0,0,1.9621419410289412e-7
15582550,0,0,1.9621419410289412e-7
15582700,0,0,1.9621419410289412e-7
15582850,0,0,1.9621419410289412e-7
15583000,0,0,1.9621419410289412e-7
15583150,0,0,1.9621419410289412e-7
15583300,0,0,1.9621419410289412e-7
15583450,0,0,1.9621419410289412e-7
15583600,0,0,1.9621419410289412e-7
15583750,0,0,1.9621419410289412e-7
15583900,0,0,1.9621419410289412e-7
15584050,0,0,1.9621419410289412e-7
15584200,0,0,1.9621419410289412e-7
15584350,0,0,1.9621419410289412e-7
15584500,0,0,1.9621419410289412e-7
15584650,0,0,1.9621419410289412e-7
15584800,0,0,1.9621419410289412e-7
15584950,0,0,1.9621419410289412e-7
15585100,0,0,1.9621419410289412e-7
15585250,0,0,1.9621419410289412e-7
15585400,0,0,1.9621419410289412e-7
15585550,0,0,1.9621419410289412e-7
15585700,0,0,1.9621419410289412e-7
15585850,0,0,1.9621419410289412e-7
15586000,0,0,1.9621419410289412e-7
15586150,0,0,1.9621419410289412e-7
15586300,0,0,1.9621419410289412e-7
15586450,0,0,1.9621419410289412e-7
15586600,0,0,1.9621419410289412e-7
15586750,0,0,1.9621419410289412e-7
15586900,0,0,1.9621419410289412e-7
15587050,0,0,1.9621419410289412e-7
15587200,0,0,1.9621419410289412e-7
15587350,0,0,1.9621419410289412e-7
15587500,0,0,1.9621419410289412e-7
15587650,0,0,1.9621419410289412e-7
15587800,0,0,1.9621419410289412e-7
15587950,0,0,1.9621419410289412e-7
15588100,0,0,1.9621419410289412e-7
15588250,0,0,1.9621419410289412e-7
15588400,0,0,1.9621419410289412e-7
15588550,0,0,1.9621419410289412e-7
15588700,0,0,1.9621419410289412e-7
15588850,0,0,1.9621419410289412e-7
15589000,0,0,1.9621419410289412e-7
15589150,0,0,1.9621419410289412e-7
15589300,0,0,1.9621419410289412e-7
15589450,0,0,1.9621419410289412e-7
15589600,0,0,1.9621419410289412e-7
15589750,0,0,1.9621419410289412e-7
15589900,0,0,1.9621419410289412e-7
15590050,0,0,1.9621419410289412e-7
15590200,0,0,1.9621419410289412e-7
15590350,0,0,1.9621419410289412e-7
15590500,0,0,1.9621419410289412e-7
15590650,0,0,1.9621419410289412e-7
15590800,0,0,1.9621419410289412e-7
15590950,0,0,1.9621419410289412e-7
15591100,0,0,1.9621419410289412e-7
15591250,0,0,1.9621419410289412e-7
15591400,0,0,1.9621419410289412e-7
15591550,0,0,1.9621419410289412e-7
15591700,0,0,1.9621419410289412e-7
15591850,0,0,1.9621419410289412e-7
15592000,0,0,1.9621419410289412e-7
15592150,0,0,1.9621419410289412e-7
15592300,0,0,1.9621419410289412e-7
15592450,0,0,1.9621419410289412e-7
15592600,0,0,1.9621419410289412e-7
15592750,0,0,1.9621419410289412e-7
15592900,0,0,1.9621419410289412e-7
15593050,0,0,1.9621419410289412e-7
15593200,0,0,1.9621419410289412e-7
15593350,0,0,1.9621419410289412e-7
15593500,0,0,1.9621419410289412e-7
15593650,0,0,1.9621419410289412e-7
15593800,0,0,1.9621419410289412e-7
15593950,0,0,1.9621419410289412e-7
15594100,0,0,1.9621419410289412e-7
15594250,0,0,1.9621419410289412e-7
15594400,0,0,1.9621419410289412e-7
15594550,0,0,1.9621419410289412e-7
15594700,0,0,1.9621419410289412e-7
15594850,0,0,1.9621419410289412e-7
15595000,0,0,1.9621419410289412e-7
15595150,0,0,1.9621419410289412e-7
15595300,0,0,1.9621419410289412e-7
15595450,0,0,1.9621419410289412e-7
15595600,0,0,1.9621419410289412e-7
15595750,0,0,1.9621419410289412e-7
15595900,0,0,1.9621419410289412e-7
15596050,0,0,1.9621419410289412e-7
15596200,0,0,1.9621419410289412e-7
15596350,0,0,1.9621419410289412e-7
15596500,0,0,1.9621419410289412e-7
15596650,0,0,1.9621419410289412e-7
15596800,0,0,1.9621419410289412e-7
15596950,0,0,1.9621419410289412e-7
15597100,0,0,1.9621419410289412e-7
15597250,0,0,1.9621419410289412e-7
15597400,0,0,1.9621419410289412e-7
15597550,0,0,1.9621419410289412e-7
15597700,0,0,1.9621419410289412e-7
15597850,0,0,1.9621419410289412e-7
15598000,0,0,1.9621419410289412e-7
15598150,0,0,1.9621419410289412e-7
15598300,0,0,1.9621419410289412e-7
15598450,0,0,1.9621419410289412e-7
15598600,0,0,1.9621419410289412e-7
15598750,0,0,1.9621419410289412e-7
15598900,0,0,1.9621419410289412e-7
15599050,0,0,1.9621419410289412e-7
15599200,0,0,1.9621419410289412e-7
15599350,0,0,1.9621419410289412e-7
15599500,0,0,1.9621419410289412e-7
15599650,0,0,1.9621419410289412e-7
15599800,0,0,1.9621419410289412e-7
15599950,0,0,1.9621419410289412e-7
15600100,0,0,1.9621419410289412e-7
15600250,0,0,1.9621419410289412e-7
15600400,0,0,1.9621419410289412e-7
15600550,0,0,1.9621419410289412e-7
15600700,0,0,1.9621419410289412e-7
15600850,0,0,1.9621419410289412e-7
15601000,0,0,1.9621419410289412e-7
15601150,0,0,1.9621419410289412e-7
15601300,0,0,1.9621419410289412e-7
15601450,0,0,1.9621419410289412e-7
15601600,0,0,1.9621419410289412e-7
15601750,0,0,1.9621419410289412e-7
15601900,0,0,1.9621419410289412e-7
15602050,0,0,1.9621419410289412e-7
15602200,0,0,1.9621419410289412e-7
15602350,0,0,1.9621419410289412e-7
15602500,0,0,1.9621419410289412e-7
15602650,0,0,1.9621419410289412e-7
15602800,0,0,1.9621419410289412e-7
15602950,0,0,1.9621419410289412e-7
15603100,0,0,1.9621419410289412e-7
15603250,0,0,1.9621419410289412e-7
15603400,0,0,1.9621419410289412e-7
15603550,0,0,1.9621419410289412e-7
15603700,0,0,1.9621419410289412e-7
15603850,0,0,1.9621419410289412e-7
15604000,0,0,1.9621419410289412e-7
15604150,0,0,1.9621419410289412e-7
15604300,0,0,1.9621419410289412e-7
15604450,0,0,1.9621419410289412e-7
15604600,0,0,1.9621419410289412e-7
15604750,0,0,1.9621419410289412e-7
15604900,0,0,1.9621419410289412e-7
15605050,0,0,1.9621419410289412e-7
15605200,0,0,1.9621419410289412e-7
15605350,0,0,1.9621419410289412e-7
15605500,0,0,1.9621419410289412e-7
15605650,0,0,1.9621419410289412e-7
15605800,0,0,1.9621419410289412e-7
15605950,0,0,1.9621419410289412e-7
15606100,0,0,1.9621419410289412e-7
15606250,0,0,1.9621419410289412e-7
15606400,0,0,1.9621419410289412e-7
15606550,0,0,1.9621419410289412e-7
15606700,0,0,1.9621419410289412e-7
15606850,0,0,1.9621419410289412e-7
15607000,0,0,1.9621419410289412e-7
15607150,0,0,1.9621419410289412e-7
15607300,0,0,1.9621419410289412e-7
15607450,0,0,1.9621419410289412e-7
15607600,0,0,1.9621419410289412e-7
15607750,0,0,1.9621419410289412e-7
15607900,0,0,1.9621419410289412e-7
15608050,0,0,1.9621419410289412e-7
15608200,0,0,1.9621419410289412e-7
15608350,0,0,1.9621419410289412e-7
15608500,0,0,1.9621419410289412e-7
15608650,0,0,1.9621419410289412e-7
15608800,0,0,1.9621419410289412e-7
15608950,0,0,1.9621419410289412e-7
15609100,0,0,1.9621419410289412e-7
15609250,0,0,1.9621419410289412e-7
15609400,0,0,1.9621419410289412e-7
15609550,0,0,1.9621419410289412e-7
15609700,0,0,1.9621419410289412e-7
15609850,0,0,1.9621419410289412e-7
15610000,0,0,1.9621419410289412e-7
15610150,0,0,1.9621419410289412e-7
15610300,0,0,1.9621419410289412e-7
15610450,0,0,1.9621419410289412e-7
15610600,0,0,1.9621419410289412e-7
15610750,0,0,1.9621419410289412e-7
15610900,0,0,1.9621419410289412e-7
15611050,0,0,1.9621419410289412e-7
15611200,0,0,1.9621419410289412e-7
15611350,0,0,1.9621419410289412e-7
15611500,0,0,1.9621419410289412e-7
15611650,0,0,1.9621419410289412e-7
15611800,0,0,1.9621419410289412e-7
15611950,0,0,1.9621419410289412e-7
15612100,0,0,1.9621419410289412e-7
15612250,0,0,1.9621419410289412e-7
15612400,0,0,1.9621419410289412e-7
15612550,0,0,1.9621419410289412e-7
15612700,0,0,1.9621419410289412e-7
15612850,0,0,1.9621419410289412e-7
15613000,0,0,1.9621419410289412e-7
15613150,0,0,1.9621419410289412e-7
15613300,0,0,1.9621419410289412e-7
15613450,0,0,1.9621419410289412e-7
15613600,0,0,1.9621419410289412e-7
15613750,0,0,1.9621419410289412e-7
15613900,0,0,1.9621419410289412e-7
15614050,0,0,1.9621419410289412e-7
15614200,0,0,1.9621419410289412e-7
15614350,0,0,1.9621419410289412e-7
15614500,0,0,1.9621419410289412e-7
15614650,0,0,1.9621419410289412e-7
15614800,0,0,1.9621419410289412e-7
15614950,0,0,1.9621419410289412e-7
15615100,0,0,1.9621419410289412e-7
15615250,0,0,1.9621419410289412e-7
15615400,0,0,1.9621419410289412e-7
15615550,0,0,1.9621419410289412e-7
15615700,0,0,1.9621419410289412e-7
15615850,0,0,1.9621419410289412e-7
15616000,0,0,1.9621419410289412e-7
15616150,0,0,1.9621419410289412e-7
15616300,0,0,1.9621419410289412e-7
15616450,0,0,1.9621419410289412e-7
15616600,0,0,1.9621419410289412e-7
15616750,0,0,1.9621419410289412e-7
15616900,0,0,1.9621419410289412e-7
15617050,0,0,1.9621419410289412e-7
15617200,0,0,1.9621419410289412e-7
15617350,0,0,1.9621419410289412e-7
15617500,0,0,1.9621419410289412e-7
15617650,0,0,1.9621419410289412e-7
15617800,0,0,1.9621419410289412e-7
15617950,0,0,1.9621419410289412e-7
15618100,0,0,1.9621419410289412e-7
15618250,0,0,1.9621419410289412e-7
15618400,0,0,1.9621419410289412e-7
15618550,0,0,1.9621419410289412e-7
15618700,0,0,1.9621419410289412e-7
15618850,0,0,1.9621419410289412e-7
15619000,0,0,1.9621419410289412e-7
15619150,0,0,1.9621419410289412e-7
15619300,0,0,1.9621419410289412e-7
15619450,0,0,1.9621419410289412e-7
15619600,0,0,1.9621419410289412e-7
15619750,0,0,1.9621419410289412e-7
15619900,0,0,1.9621419410289412e-7
15620050,0,0,1.9621419410289412e-7
15620200,0,0,1.9621419410289412e-7
15620350,0,0,1.9621419410289412e-7
15620500,0,0,1.9621419410289412e-7
15620650,0,0,1.9621419410289412e-7
15620800,0,0,1.9621419410289412e-7
15620950,0,0,1.9621419410289412e-7
15621100,0,0,1.9621419410289412e-7
15621250,0,0,1.9621419410289412e-7
15621400,0,0,1.9621419410289412e-7
15621550,0,0,1.9621419410289412e-7
15621700,0,0,1.9621419410289412e-7
15621850,0,0,1.9621419410289412e-7
15622000,0,0,1.9621419410289412e-7
15622150,0,0,1.9621419410289412e-7
15622300,0,0,1.9621419410289412e-7
15622450,0,0,1.9621419410289412e-7
15622600,0,0,1.9621419410289412e-7
15622750,0,0,1.9621419410289412e-7
15622900,0,0,1.9621419410289412e-7
15623050,0,0,1.9621419410289412e-7
15623200,0,0,1.9621419410289412e-7
15623350,0,0,1.9621419410289412e-7
15623500,0,0,1.9621419410289412e-7
15623650,0,0,1.9621419410289412e-7
15623800,0,0,1.9621419410289412e-7
15623950,0,0,1.9621419410289412e-7
15624100,0,0,1.9621419410289412e-7
15624250,0,0,1.9621419410289412e-7
15624400,0,0,1.9621419410289412e-7
15624550,0,0,1.9621419410289412e-7
15624700,0,0,1.9621419410289412e-7
15624850,0,0,1.9621419410289412e-7
15625000,0,0,1.9621419410289412e-7
15625150,0,0,1.9621419410289412e-7
15625300,0,0,1.9621419410289412e-7
15625450,0,0,1.9621419410289412e-7
15625600,0,0,1.9621419410289412e-7
15625750,0,0,1.9621419410289412e-7
15625900,0,0,1.9621419410289412e-7
15626050,0,0,1.9621419410289412e-7
15626200,0,0,1.9621419410289412e-7
15626350,0,0,1.9621419410289412e-7
15626500,0,0,1.9621419410289412e-7
15626650,0,0,1.9621419410289412e-7
15626800,0,0,1.9621419410289412e-7
15626950,0,0,1.9621419410289412e-7
15627100,0,0,1.9621419410289412e-7
15627250,0,0,1.9621419410289412e-7
15627400,0,0,1.9621419410289412e-7
15627550,0,0,1.9621419410289412e-7
15627700,0,0,1.9621419410289412e-7
15627850,0,0,1.9621419410289412e-7
15628000,0,0,1.9621419410289412e-7
15628150,0,0,1.9621419410289412e-7
15628300,0,0,1.9621419410289412e-7
15628450,0,0,1.9621419410289412e-7
15628600,0,0,1.9621419410289412e-7
15628750,0,0,1.9621419410289412e-7
15628900,0,0,1.9621419410289412e-7
15629050,0,0,1.9621419410289412e-7
15629200,0,0,1.9621419410289412e-7
15629350,0,0,1.9621419410289412e-7
15629500,0,0,1.9621419410289412e-7
15629650,0,0,1.9621419410289412e-7
15629800,0,0,1.9621419410289412e-7
15629950,0,0,1.9621419410289412e-7
15630100,0,0,1.9621419410289412e-7
15630250,0,0,1.9621419410289412e-7
15630400,0,0,1.9621419410289412e-7
15630550,0,0,1.9621419410289412e-7
15630700,0,0,1.9621419410289412e-7
15630850,0,0,1.9621419410289412e-7
15631000,0,0,1.9621419410289412e-7
15631150,0,0,1.9621419410289412e-7
15631300,0,0,1.9621419410289412e-7
15631450,0,0,1.9621419410289412e-7
15631600,0,0,1.9621419410289412e-7
15631750,0,0,1.9621419410289412e-7
15631900,0,0,1.9621419410289412e-7
15632050,0,0,1.9621419410289412e-7
15632200,0,0,1.9621419410289412e-7
15632350,0,0,1.9621419410289412e-7
15632500,0,0,1.9621419410289412e-7
15632650,0,0,1.9621419410289412e-7
15632800,0,0,1.9621419410289412e-7
15632950,0,0,1.9621419410289412e-7
15633100,0,0,1.9621419410289412e-7
15633250,0,0,1.9621419410289412e-7
15633400,0,0,1.9621419410289412e-7
15633550,0,0,1.9621419410289412e-7
15633700,0,0,1.9621419410289412e-7
15633850,0,0,1.9621419410289412e-7
15634000,0,0,1.9621419410289412e-7
15634150,0,0,1.9621419410289412e-7
15634300,0,0,1.9621419410289412e-7
15634450,0,0,1.9621419410289412e-7
15634600,0,0,1.9621419410289412e-7
15634750,0,0,1.9621419410289412e-7
15634900,0,0,1.9621419410289412e-7
15635050,0,0,1.9621419410289412e-7
15635200,0,0,1.9621419410289412e-7
15635350,0,0,1.9621419410289412e-7
15635500,0,0,1.9621419410289412e-7
15635650,0,0,1.9621419410289412e-7
15635800,0,0,1.9621419410289412e-7
15635950,0,0,1.9621419410289412e-7
15636100,0,0,1.9621419410289412e-7
15636250,0,0,1.9621419410289412e-7
15636400,0,0,1.9621419410289412e-7
15636550,0,0,1.9621419410289412e-7
15636700,0,0,1.9621419410289412e-7
15636850,0,0,1.9621419410289412e-7
15637000,0,0,1.9621419410289412e-7
15637150,0,0,1.9621419410289412e-7
15637300,0,0,1.9621419410289412e-7
15637450,0,0,1.9621419410289412e-7
15637600,0,0,1.9621419410289412e-7
15637750,0,0,1.9621419410289412e-7
15637900,0,0,1.9621419410289412e-7
15638050,0,0,1.9621419410289412e-7
15638200,0,0,1.9621419410289412e-7
15638350,0,0,1.9621419410289412e-7
15638500,0,0,1.9621419410289412e-7
15638650,0,0,1.9621419410289412e-7
15638800,0,0,1.9621419410289412e-7
15638950,0,0,1.9621419410289412e-7
15639100,0,0,1.9621419410289412e-7
15639250,0,0,1.9621419410289412e-7
15639400,0,0,1.9621419410289412e-7
15639550,0,0,1.9621419410289412e-7
15639700,0,0,1.9621419410289412e-7
15639850,0,0,1.9621419410289412e-7
15640000,0,0,1.9621419410289412e-7
15640150,0,0,1.9621419410289412e-7
15640300,0,0,1.9621419410289412e-7
15640450,0,0,1.9621419410289412e-7
15640600,0,0,1.9621419410289412e-7
15640750,0,0,1.9621419410289412e-7
15640900,0,0,1.9621419410289412e-7
15641050,0,0,1.9621419410289412e-7
15641200,0,0,1.9621419410289412e-7
15641350,0,0,1.9621419410289412e-7
15641500,0,0,1.9621419410289412e-7
15641650,0,0,1.9621419410289412e-7
15641800,0,0,1.9621419410289412e-7
15641950,0,0,1.9621419410289412e-7
15642100,0,0,1.9621419410289412e-7
15642250,0,0,1.9621419410289412e-7
15642400,0,0,1.9621419410289412e-7
15642550,0,0,1.9621419410289412e-7
15642700,0,0,1.9621419410289412e-7
15642850,0,0,1.9621419410289412e-7
15643000,0,0,1.9621419410289412e-7
15643150,0,0,1.9621419410289412e-7
15643300,0,0,1.9621419410289412e-7
15643450,0,0,1.9621419410289412e-7
15643600,0,0,1.9621419410289412e-7
15643750,0,0,1.9621419410289412e-7
15643900,0,0,1.9621419410289412e-7
15644050,0,0,1.9621419410289412e-7
15644200,0,0,1.9621419410289412e-7
15644350,0,0,1.9621419410289412e-7
15644500,0,0,1.9621419410289412e-7
15644650,0,0,1.9621419410289412e-7
15644800,0,0,1.9621419410289412e-7
15644950,0,0,1.9621419410289412e-7
15645100,0,0,1.9621419410289412e-7
15645250,0,0,1.9621419410289412e-7
15645400,0,0,1.9621419410289412e-7
15645550,0,0,1.9621419410289412e-7
15645700,0,0,1.9621419410289412e-7
15645850,0,0,1.9621419410289412e-7
15646000,0,0,1.9621419410289412e-7
15646150,0,0,1.9621419410289412e-7
15646300,0,0,1.9621419410289412e-7
15646450,0,0,1.9621419410289412e-7
15646600,0,0,1.9621419410289412e-7
15646750,0,0,1.9621419410289412e-7
15646900,0,0,1.9621419410289412e-7
15647050,0,0,1.9621419410289412e-7
15647200,0,0,1.9621419410289412e-7
15647350,0,0,1.9621419410289412e-7
15647500,0,0,1.9621419410289412e-7
15647650,0,0,1.9621419410289412e-7
15647800,0,0,1.9621419410289412e-7
15647950,0,0,1.9621419410289412e-7
15648100,0,0,1.9621419410289412e-7
15648250,0,0,1.9621419410289412e-7
15648400,0,0,1.9621419410289412e-7
15648550,0,0,1.9621419410289412e-7
15648700,0,0,1.9621419410289412e-7
15648850,0,0,1.9621419410289412e-7
15649000,0,0,1.9621419410289412e-7
15649150,0,0,1.9621419410289412e-7
15649300,0,0,1.9621419410289412e-7
15649450,0,0,1.9621419410289412e-7
15649600,0,0,1.9621419410289412e-7
15649750,0,0,1.9621419410289412e-7
15649900,0,0,1.9621419410289412e-7
15650050,0,0,1.9621419410289412e-7
15650200,0,0,1.9621419410289412e-7
15650350,0,0,1.9621419410289412e-7
15650500,0,0,1.9621419410289412e-7
15650650,0,0,1.9621419410289412e-7
15650800,0,0,1.9621419410289412e-7
15650950,0,0,1.9621419410289412e-7
15651100,0,0,1.9621419410289412e-7
15651250,0,0,1.9621419410289412e-7
15651400,0,0,1.9621419410289412e-7
15651550,0,0,1.9621419410289412e-7
