block,reserve LINK,reserve DAI,price,volume for slippage 5%
10974477,334.90440243823235,3196.8777301364225,9.545642597893393,17.626547496749083
10974478,333.90440243823235,3206.480769804026,9.602990396022646,17.57391591780174
10974958,337.90440243823235,3168.6360440342123,9.377315066539943,17.784442233591164
10975005,338.11613761652006,3166.657728997517,9.365591809134628,17.79558619034316
10975018,341.6399690270003,3134.0923474814276,9.173670037517583,17.981051001421008
10975840,351.6399690270003,3045.2242736015587,8.660062967323645,18.507366790894764
10975856,344.5066676572902,3108.467943828201,9.022954374051348,18.13192987669953
10976213,349.5587528343575,3063.674870113846,8.764406112770416,18.39782909654508
10977068,344.5587528343575,3108.2665910538653,9.02100604174211,18.134671201808317
10977459,342.35875283435746,3128.300437806435,9.137492212211653,18.018881728124086
10978126,341.89373054349375,3132.56815793704,9.162403045406334,17.99440687071018
10978166,345.692648486185,3098.2455899230504,8.962428340580885,18.19434992032552
10978310,341.20585787791254,3139.1095080469195,9.200045765832455,17.958203046205938
10978514,341.8065288430015,3133.609539572699,9.167787257252852,17.989817307526437
10978671,344.0346067230015,3113.3757740370097,9.04960057272301,18.107084564368506
10978879,338.66793356542246,3162.8600764297835,9.339118832810298,17.824628082390632
10978983,340.8377957754225,3142.7845084846904,9.220762918427821,17.938831356601156
10979269,341.8377957754225,3133.6182205769555,9.166974100885122,17.991462935548554
10979319,343.8377957754225,3115.445280178181,9.060799360792299,18.096726093443294
10980953,340.4680955371175,3146.3724241852938,9.241313548694254,17.919373449321938
10981456,341.4680955371175,3137.185736152134,9.187346569574675,17.972005028269336
10981591,343.4680955371175,3118.97252299362,9.080821664428981,18.077268186164076
10982868,342.9981723788471,3123.2585157480794,9.105758477040482,18.05253538836041
10983704,342.9606922970089,3123.600864664656,9.107751806027883,18.05056275247415
10984287,340.9606922970089,3141.978348844142,9.215074992008706,17.94529959457941
10985198,346.5659182976304,3091.3111732393036,8.919836054347645,18.240311489348926
10985351,344.2859182976304,3111.8446812693305,9.03854766020138,18.12031148934898
10985357,343.6859182976304,3117.293624283897,9.070181402033281,18.088732541980505
10985426,338.0998378119796,3168.952479690602,9.372830523074327,17.794728305893614
10985620,341.0998378119796,3141.1641728349973,9.208928954596757,17.95262304273581
10989081,343.3598378119796,3120.5505980422804,9.088280731746682,18.071570411156813
10989114,377.0295723890705,3426.5505980422804,9.088280731746682,19.843661704687918
10989750,376.2783282091667,3433.412332471932,9.124661387788873,19.804122537324588
10990021,374.7841855356465,3447.141418204368,9.19767042271986,19.725483449244564
10990410,377.00609845733464,3426.886028797681,9.089736327396565,19.84242623459653
10990934,376.66534373939237,3429.995529911996,9.10621480558919,19.824491775757508
10990965,375.66534373939237,3439.153458735307,9.15483292789746,19.77186019681011
10991122,376.17421597372146,3443.8120990222355,9.15483292789746,19.798642945985307
10991807,374.2881769400906,3461.217693345329,9.247467343590015,19.699377733688948
10992171,373.16588381170055,3471.6585979679858,9.303258278883243,19.640309674300056
10992741,369.3153546265865,3507.963469736885,9.4985584157035,19.43765024350455
10993922,371.8153546265865,3484.447024778775,9.371444673870982,19.569229190873045
10994627,338.65618049980094,3173.69765901835,9.371444673870984,17.82400949998953
10995909,339.65618049980094,3164.3817545967127,9.316426245918311,17.87664107893687
10998057,337.55717830197466,3184.117760159439,9.432824910365156,17.76616727905133
10998159,312.23544507551674,2945.2622842072856,9.432824910365156,16.43344447765878
10999619,311.13404609656794,2955.7197379094077,9.499827405555061,16.37547611034563
11000129,688.3516563835963,6539.221929972107,9.49982740555506,36.22903454650509
11000168,688.8416563835962,6534.584270682482,9.486337259260582,36.254824020189176
11000493,691.4416563835962,6510.08597747616,9.415235424960443,36.391666125452275
11000497,694.4416563835962,6482.046300799614,9.334184148105102,36.549560862294584
11000870,694.3916563835962,6482.514448054401,9.335530443749063,36.546929283347254
11002108,697.1724227560236,6456.735324294055,9.261317736535885,36.69328540821175
11002470,712.2551894360236,6320.408560926018,8.873797839129303,37.487115233474924
11002481,710.3426688295267,6337.47678025125,8.921717726310714,37.38645625418576
11002532,706.2243915895591,6374.54434794789,9.026230789905405,37.16970482050306
11003592,705.271540651539,6383.182534819653,9.050673629794824,37.11955477113372
11004330,712.271540651539,6320.6368035524565,8.87391457164041,37.48797582376517
11004392,717.8233131097915,6271.8974045335035,8.737383266868365,37.780174374199646
11004471,715.5682408340257,6291.722404533503,8.792623883363282,37.66148635968568
11004575,719.1488808340256,6260.489451479789,8.70541499587575,37.84994109652769
11005359,720.7488808340256,6246.633308864723,8.66686508293476,37.9341516228435
11005687,729.2989142274134,6173.617199216707,8.465139709904491,38.38415338039033
11006023,729.1739142274134,6174.678707599643,8.468046630743698,38.377574433021664
11006037,728.7819597083852,6178.009574421472,8.477171384557243,38.356945247809676
11006040,725.6614336868339,6204.656504641938,8.550346231186948,38.19270703614916
11006537,728.416749646834,6181.256857180774,8.48587962890433,38.33772366562289
11006788,723.3533354454283,6224.655345219932,8.605276343112317,38.071228181338256
11007065,721.3533354454283,6241.965545907838,8.653131883078474,37.96596502344357
11007071,717.5145965774843,6275.46085874987,8.746108983264682,37.76392613565713
11007708,719.5145965774843,6258.069448818328,8.697626814780538,37.8691892935517
11007823,724.7185851761263,6213.2659603613365,8.573349831854172,38.14308343032246
11008761,723.7185851761263,6221.876989528678,8.597094391343429,38.090451851375065
11008864,720.4777640449096,6249.948261514813,8.674727484199268,37.91988231815321
11008990,718.5480176897132,6266.78374905162,8.721454370162597,37.818316720511234
11009490,709.1615729518176,6349.9803308343,8.954208142445044,37.32429331325352
11009753,723.9692852418175,6220.482643093325,8.592191367642874,38.10364659167465
11009812,719.253778678614,6261.387523360966,8.705393991623028,37.85546203571664
11010315,717.7198415778122,6274.809856828231,8.742700833007335,37.77472850409538
11010321,715.8116093785276,6291.587768120656,8.789446393001441,37.67429523044882
11010453,714.6678958615637,6301.686761365091,8.81764354864175,37.61409978218762
11012601,716.3253444814391,6287.149428260368,8.776946783603965,37.701333920075626
11012976,718.1362394277835,6271.342821833536,8.732803718178308,37.79664418040966
11013263,734.1208463706813,6135.192561858703,8.357197036686308,38.6379392826675
11013432,733.1208463706813,6143.586339709776,8.38004589573961,38.58530770371999
11013591,732.1310685114364,6151.916928653034,8.402753541331155,38.533214132180774
11013614,730.1596330012372,6168.577122866756,8.448258221988429,38.42945436848618
11013891,729.7663096750224,6171.911814914669,8.45738112747782,38.40875314079062
11013921,727.7631880003238,6188.950724561184,8.504072240266199,38.30332568422739
11014679,723.86737011212,6222.359573567899,8.595994004542732,38.09828263748
11015080,723.0883616096768,6229.083311413706,8.614553410245822,38.05728218998297
11015255,714.2947045318856,6306.000088116446,8.828289007474996,37.594458133257035
11015805,702.7744714814245,6409.682263759938,9.12053941038659,36.988130077969686
11016204,699.3744714814245,6440.936614717344,9.209567802888293,36.809182709548736
11016361,693.7962927911019,6492.878094027248,9.358479083113545,36.515594357426494
11016375,694.9259964090076,6482.354587217971,9.328122160798685,36.57505244257936
11016611,975.2559139227164,9097.306303112468,9.328122160798687,51.32925862751131
11016952,974.8534884252038,9101.073027108161,9.335836754105689,51.30807833816857
11017267,973.0036137829419,9118.428053833839,9.371422597684187,51.210716514891715
11017485,972.369738434239,9124.390126232263,9.38366319474816,51.17735465443366
11017567,970.0345617479514,9146.421482095242,9.428964536700496,51.05445061831324
11017609,968.1593497659201,9164.190342588463,9.465580583200653,50.95575525083791
11019522,973.4032497659201,9114.968497685944,9.364021026103902,51.23174998768002
11020375,968.2882690435131,9163.263183451638,9.463362798460029,50.96254047597438
11020605,970.0701800700721,9146.481691359037,9.428680397843328,51.05632526684599
11020716,956.6796337551531,9274.889276444677,9.694874803636132,50.351559671324026
11020793,950.8067477008542,9332.350238760107,9.815191426992566,50.04246040530802
11020831,933.9530676796671,9501.264206049083,10.17317093850789,49.15542461471932
11021025,939.2743959970454,9447.596688661195,10.058399046034374,49.43549452616037
11022060,929.2743959970454,9549.568988810312,10.276371575442258,48.90917873668673
11022893,939.2743959970454,9448.20111988907,10.059042554715598,49.43549452616037
11023131,930.100691722094,9541.67036597088,10.258749886858324,48.952667985373296
11023275,938.930691722094,9452.204166619062,10.066988170642032,49.41740482747878
11023289,934.0703409799114,9501.5358532286,10.172184509424378,49.161596893679416
11023828,929.7937317907204,9545.369903754092,10.266115566697088,48.93651219951164
11024530,923.1706155486055,9614.057451163877,10.414171865133083,48.58792713413709
11024735,923.0760872358816,9615.044948562627,10.416308126185498,48.582951959783145
11024856,922.9760872358817,9616.089826865822,10.418568758009732,48.5776888018886
11024961,902.9760872358817,9829.717298022784,10.88591097479971,47.525057222941086
11025179,907.9760872358817,9775.748971164396,10.766526903725351,47.78821511767785
11025271,908.0596100747617,9774.852500242303,10.764549366354403,47.79261105656633
11025750,916.2510257147617,9687.72374524692,10.573220082007097,48.223738195513874
11025932,916.6171926771797,9683.865333392838,10.564786926054708,48.243010140904175
11026205,918.6171926771797,9662.844875958057,10.51890270831647,48.34827329879886
11026608,917.5661671032709,9673.946480197515,10.54305054722961,48.292956163329904
11026689,915.5931023193449,9694.856158683895,10.588607684052295,48.18911064838653
11027152,923.5931023193449,9611.130780119936,10.406239236720454,48.61016327996549
11028134,921.6335063491161,9631.627653151147,10.450604917029429,48.50702664995356
11028285,918.1291309753224,9668.500899866649,10.530654756151637,48.32258584080648
11028622,918.3168918342805,9666.529988668164,10.526355416766728,48.332467991277895
11028719,920.3168918342805,9645.58591317321,10.48072245414145,48.437731149172464
11028782,922.9168918342805,9618.494092293613,10.421842072016942,48.57457325443568
11029594,920.9168918342805,9639.445899100592,10.467226722164648,48.46931009654111
11029680,917.8114072921073,9672.159837578536,10.538286799153092,48.30586354168986
11030317,653.9934776325429,6891.970832067248,10.53828679915309,34.42070934908122
11031099,667.5294022454725,6752.628672625989,10.115852050727835,35.13312643397228
11031119,666.6297986810706,6761.768629672928,10.143213884304469,35.08577887795104
11031192,676.4886068596835,6861.768629672928,10.143213884304467,35.60466351893069
11031280,676.4886062835993,6861.768635533856,10.143213901605975,35.60466348861041
11031344,674.1034632292717,6886.120307548906,10.215227606992494,35.47912964364582
11031412,669.1102404190943,6937.6624796687265,10.368489466434337,35.21632844311034
11031578,688.1769404190943,6746.0076171700275,9.802722557169327,36.219838969426064
11031607,672.2317783670823,6906.502639414627,10.273990105304465,35.380619914056865
11032836,796.4780187958739,8183.007284201312,10.273990105304465,41.9198957260985
11033459,791.534358105551,8234.269416084775,10.402921025175178,41.65970305818689
11034085,785.3059797096871,8299.773141342663,10.568839860879365,41.33189366893089
11034354,788.0376949607769,8271.088175836314,10.495802711884222,41.47566815583036
11035476,778.0376949607769,8377.715093245079,10.767749618696076,40.94935236635661
11036041,776.5324589091965,8394.003380740245,10.809597569857404,40.870129416273585
11036427,782.582766004777,8329.300813892429,10.643348123310941,41.18856663183033
11036823,782.4789164632563,8330.409593749677,10.646177703295162,41.183100866487166
11037648,781.4789164632563,8341.101470198026,10.673482411972671,41.13046928753977
11037821,742.5659092245643,7925.764171838882,10.673482411972671,39.08241627497705
11038323,740.8443412337365,7944.237417212119,10.723220756444586,38.99180743335455
11039288,740.5931048814628,7946.940503262712,10.730508359964649,38.978584467445444
11039378,740.5681048814627,7947.209582271527,10.73123394038632,38.977268677971665
11039455,732.123276309767,8039.154161858528,10.980601794795417,38.532804016303544
11039765,726.1000730482798,8106.041857994632,11.163808073953527,38.2157933183305
11040007,727.5014045461626,8090.47454857428,11.120905743984595,38.28954760769261
11040350,732.5014045461626,8035.4141196375385,10.969827593185377,38.5527055024296
11040551,742.5014045461626,7927.513561740961,10.676765745091725,39.079021291903246
11040794,735.7696185989589,8000.263106915766,10.873326248710491,38.72471676836619
11041122,730.3522184921388,8059.78375767483,11.035475149667915,38.43959044695464
11041798,712.9553515620651,8257.0428088874,11.58143043711847,37.52396587168755
11041995,714.9553515620651,8234.01384421326,11.516822450833095,37.62922902958246
11044315,721.3952492465316,8160.727328953635,11.312421779152533,37.968171012975404
11044798,731.3952492465316,8273.85154674516,11.312421779152533,38.494486802449046
11046400,729.7427056222748,8292.6445304149,11.363792288055143,38.407510822224936
11046401,728.9102696849842,8302.143459447763,11.389801742038468,38.363698404472984
11047081,728.914539418384,8302.09497420826,11.389668507411956,38.36392312728333
11047233,729.604783983384,8294.264295398401,11.368160513030977,38.40025178859912
11047650,732.0047839833841,8267.151479672933,11.293848975528814,38.5265675780729
11047884,747.0047839833841,8101.63353208118,10.845490826550568,39.316041262283306
11047908,744.7272450232608,8126.484654498729,10.91202814024201,39.19617079069792
11048038,742.7272450232608,8148.433324138939,10.970963269138922,39.09090763280324
11048102,741.7079344984801,8159.665206378315,11.001183655795225,39.03725971044628
11048106,738.7046184648483,8192.939389464687,11.090954604414124,38.87919044551825
11048834,743.7046184648483,8138.02158256994,10.942545441452827,39.142348340255126
11049314,748.7797961492558,8083.026993575691,10.794932014918421,39.40946295522406
11049787,742.3700678290403,8153.026993575691,10.982429581809654,39.072108833107336
11050803,741.9399867248403,8157.767287880593,10.995184831446515,39.04947298551804
11050842,741.5963282368582,8161.5590026310665,11.005392950144635,39.03138569667681
11050845,737.5748849180817,8206.1917682199,11.125909973373505,38.819730785162164
11051086,738.5748849180817,8195.114209812944,11.095847390914054,38.87236236410956
11051212,739.3067890372287,8187.025468328725,11.07392166517283,38.91088363353833
11051240,740.3067890372287,8175.999637429576,11.044069510780105,38.96351521248573
11051708,733.9941217601283,8246.528360806498,11.23514223932912,38.63126956632243
11051979,738.9941217601283,8190.898989599494,11.083848637510807,38.89442746105942
11053236,742.2432739847721,8155.1506216094585,10.987166751714842,39.06543547288277
11053461,745.3789633050333,8120.945706155326,10.89505621428703,39.23047175289639
11055487,747.3028521168451,8100.101351743746,10.839114729455426,39.33172905878132
11055491,751.3028521168451,8057.104416402744,10.724176533739122,39.5422553745708
11056433,757.004933571533,7996.59559813552,10.563465630808711,39.8423649248175
11056484,755.5654885419814,8011.875935643222,10.603814040135395,39.76660466010435
11056490,754.529614089918,8022.908332848854,10.63299330209292,39.71208495210101
11056610,748.7394184439651,8085.138248519891,10.798333905435987,39.4073378128403
11057513,753.0604003839651,8038.884948377619,10.674953754411744,39.63475791494557
11057943,756.0604003839651,8007.082474540012,10.590532807264628,39.79265265178765
11058485,755.6223421701624,8011.738401738123,10.602834186623243,39.76959695632422
11058595,755.1841483112449,8016.401182795955,10.6151608196787,39.74653412164446
11059047,751.1841483112449,8059.216371423804,10.72868269324096,39.53600780585498
11059905,754.1841483112449,8027.2541459104,10.643626180535454,39.693902542697174
11059932,757.1841483112449,7995.544815243688,10.559577657662576,39.851797279539255
11060405,757.5357982696569,7991.844393411587,10.549791061579327,39.87030517208723
11062153,756.8321702394896,7999.296780570547,10.569446034567047,39.83327211786798
11062546,752.8321702394896,8041.927088883018,10.682230923161445,39.6227458020785
11064898,763.5737735686031,7929.131601383898,10.384237746048656,40.18809334571597
11066845,763.3875697245973,7931.071477633897,10.38931178889269,40.17829314339974
11066995,756.4245125149351,8004.298449454139,10.581754447435491,39.81181644815456
11069303,757.4245125149351,7993.762327331586,10.553873284070619,39.86444802710173
11069568,758.8456231381618,7978.837020012908,10.514440324524628,39.93924332306119
11070365,759.6585759981618,7970.324011556057,10.491981876309842,39.98203031569278
11070435,760.6185759981619,7960.294562311087,10.465553713127202,40.03255663148218
11071203,757.1761873338985,7996.593752476474,10.561074009251888,39.851378280731524
11071599,714.464724872191,8476.07709680641,11.863534757888399,37.60340657222059
11071600,752.5999199315531,8047.806868714966,10.693340054363668,39.61052210166065
11071790,762.2165453252734,7946.571220164796,10.425608403414573,40.11666028027764
11071948,762.0165453252735,7948.663164943965,10.431089998906794,40.106133964488095
11072480,761.6693184900497,7952.297674001809,10.440617051198311,40.08785886789724
11072693,759.6693184900497,7973.296880258856,10.49574688116523,39.98259571000267
11074673,763.3611081900497,7934.851308987658,10.394623493200237,40.176900431055174
11074943,761.7611081900496,7951.567788536732,10.438400835965123,40.09268990473947
11075152,761.7711081900496,7951.463719042468,10.438127192740298,40.093216220528916
11076413,760.0267376188162,7969.768384822469,10.486168433747427,40.001407243095514
11077321,757.0267376188162,8001.446590768804,10.56956933375549,39.84351250625343
11077728,753.0267376188162,8044.077338174281,10.682326318997468,39.63298619046395
11077870,754.0268333991846,8033.440123662963,10.654050715208472,39.68562281048344
11078030,755.9701588286864,8012.850853615148,10.599427450986163,39.78790309624662
11078047,758.7863722586864,7983.200280250162,10.521011673531374,39.93612485572032
11078317,758.3554919755281,7987.74980101707,10.532988664997802,39.91344694608051
11078400,635.5590737552636,6694.336519800695,10.532988664997804,33.450477566066525
11078450,634.6897337495119,6703.533400948093,10.56190614797895,33.40472282892165
11078499,634.1066359173976,6709.716241512579,10.581368907778824,33.37403346933672
11078502,633.9333018331508,6711.556375298207,10.58716485770717,33.364910622797424
11078544,632.9333018331508,6722.1921746955395,10.62069598048673,33.31227904385014
11079000,632.2411997367901,6729.572969597961,10.643996266614016,33.27585261772583
11079020,631.5506543038481,6736.9533103912345,10.667320609171579,33.2395081212552
11079078,630.889965408009,6744.029700505664,10.689708301421733,33.20473502147422
11081420,630.8016987691377,6744.976216704582,10.69270458507932,33.20008940890193
11081859,629.8016987691377,6755.71812490525,10.726738492621388,33.14745782995465
11081955,629.3706179961442,6760.359306393026,10.741459980952657,33.12476936821815
11081977,629.327341686411,6760.825587952743,10.742939548495908,33.122491667705845
11083039,628.9808149500582,6764.561562626974,10.754797923628383,33.10425341842415
11083882,629.9808149500582,6753.855998529491,10.72073281956198,33.156884997371435
11084533,631.8008149500582,6734.458670316244,10.65914843881387,33.252674471055684
11084723,632.8008149500582,6723.848242884798,10.625536636540925,33.30530605000308
11085789,632.3008149500582,6729.181211248021,10.642373142883772,33.278990260529326
11086503,631.5879310410652,6736.799405720676,10.666447337928401,33.2414700547929
11087127,630.4379310410652,6749.125172981186,10.705455431331849,33.18094373900351
11087511,625.9255554395473,6797.9268654125235,10.860599645334462,32.94345028629198
11087906,624.9255554395473,6808.83757621975,10.895437891687259,32.89081870734458
11088007,622.4486807877635,6836.013123172948,10.982452584719713,32.76045688356646
11088547,626.6486807877635,6790.332508491475,10.835947982776108,32.981509515145376
11088770,626.4414938761554,6792.585075313751,10.843127637162256,32.97060494085031
11088823,625.9408041156048,6798.034810187618,10.860507520024356,32.94425284818965
11089387,624.9894244783873,6787.702344483218,10.860507520024354,32.89418023570465
11089609,625.9894244783873,6776.891663975109,10.825888423949063,32.94681181465194
11089819,626.9323460827968,6766.729584902363,10.79339681096739,32.9964392675156
11091222,631.2404007643203,6720.685982839638,10.646793162639904,33.223178987595816
11092790,633.8404007643203,6693.200236313333,10.559756412248726,33.360021092858915
11092962,636.8404007643203,6661.764346244492,10.460649698494638,33.51791582970111
11093252,641.8404007643203,6610.023023407343,10.298546204844625,33.781073724437874
11094459,645.8429114861445,6569.180570998927,10.171483582412682,33.991732183481304
11095114,646.3429114861445,6564.113997116382,10.155776261278136,34.018047972954946
11095148,650.3429114861445,6523.861125604126,10.031417288297938,34.228574288744426
11095561,652.3574432561446,6503.775175101209,9.969649679535483,34.3346022766392
11096093,654.429745940002,6483.242054297633,9.906704416354595,34.44367083894747
11096837,653.9696800438649,6487.816721499824,9.920668984324557,34.419456844413844
11096979,651.5625588248736,6511.857318895359,9.99421656554334,34.29276625394073
11097163,651.0991676932158,6516.505791712898,10.008468932313761,34.26837724701136
11097195,650.7283598526918,6520.230298768403,10.019895706165958,34.24886104487848
11097392,643.0562279467662,6598.255498588662,10.26077535965468,33.845064628777095
11097921,641.9790868831396,6609.359657594866,10.295288106165328,33.78837299384952
11098722,641.3019189993261,6616.359657594866,10.317074472377836,33.752732578911946
11099933,631.941918999326,6714.652666724388,10.625426902138374,33.26010099996449
11100363,632.0519241746913,6713.48752354416,10.621734175258416,33.26589074603635
11100727,620.0807006738673,6843.48752354416,11.03644657236882,32.63582635125613
11100988,624.0807006738673,6799.755434089226,10.895634854189552,32.84635266704561
11101730,626.0807006738673,6778.098733505445,10.826238097117507,32.951615824940404
11102192,623.0928585806192,6810.698733505445,10.930471501502915,32.79436097792734
11102375,621.769439879314,6825.2387335054445,10.977121575531648,32.724707362069125
11102446,624.953801532627,6790.5655183090275,10.865707995784568,32.8923053438225
11103214,271.62429948391275,2951.390322751733,10.865707995784568,14.296015762311185
11104083,272.7738985039128,2938.9889182739375,10.77445068752346,14.356520973890156
11104907,269.047982458869,2979.812030919902,11.075392588663787,14.160420129414149
11105533,267.25699111254664,2999.8409782163994,11.224555682261323,14.066157426976133
11105659,266.8974838032124,3003.8938822481628,11.254860253620748,14.04723598964273
11105739,265.4672103852914,3020.1268381614323,11.376647359868315,13.97195844133114
11106821,264.9887365509793,3025.5965041058525,11.417830597202684,13.946775607946279
11107069,262.0960786837094,3059.089376744849,11.671633517403658,13.794530457037354
11107129,257.6464271792966,3112.079982193332,12.078878858380714,13.560338272594606
11107338,258.6464271792966,3100.0837610788635,11.985797735105967,13.612969851541948
11107544,248.9231839227758,2983.542934076972,11.985797735105967,13.101220206461875
11107944,248.64181067140538,2986.929392771733,12.012981182473506,13.086411087968713
11107994,248.3146740596424,2990.8762967853163,12.044702183274683,13.069193371560118
11108519,245.3146740596424,3027.562352391957,12.341546073415394,12.911298634718037
11108639,247.3146740596424,3003.151727274887,12.143038979363784,13.016561792612777
11109196,248.63809276094776,2987.214639326793,12.014308049727683,13.086215408470935
11110296,248.39969620382553,2990.090184466074,12.03741482039713,13.073668221253996
11111105,249.18560303690143,2980.687937105551,11.961718095985452,13.115031738784268
11111742,249.18899400075455,2980.647497585785,11.961393036390522,13.115210210566005
11112025,249.39098400075454,2978.2406091973357,11.942054044697642,13.125841263197572
11112259,249.40298400075454,2978.0977413165265,11.94090661444338,13.126472842145006
11114570,250.40298400075454,2966.2400590569155,11.845865459207056,13.179104421092347
11114582,247.99174884248046,2995.1677303328042,12.07769106961408,13.052197307498972
11114820,248.82574884248046,2985.1587138560885,11.996984748334256,13.096092044341077
11116865,244.00021200524313,3044.3731638560885,12.47692835525352,12.842116421328598
11117128,245.00021200524313,3031.984288001046,12.375435364668828,12.89474800027594
11117971,245.40046200524313,3027.053910256835,12.335159785445555,12.915813789749677
11118338,246.10046200524312,3018.469615315761,12.265192802650867,12.95265589501281
11118773,243.52648578790607,3050.469615315761,12.526233462640688,12.817183462521399
11119066,244.10348578790607,3043.28064362378,12.467174050386122,12.847551883574027
11120257,243.10348578790607,3055.8367694547333,12.570106757419252,12.794920304626629
11120356,240.05348578790606,3094.7795373871336,12.892041651590336,12.63439398883716
11121952,241.05348578790606,3081.9793341903237,12.785458480787296,12.68702556778453
11122161,242.05348578790606,3069.284737085155,12.680192260377307,12.7396571467319
11122599,242.65262509173,3061.728973312046,12.61774510848428,12.771190794301589
11122947,242.09261969153866,3068.832634684049,12.676275049583047,12.74171682587047
11123430,228.71809668301321,3248.8257192106225,14.204497878946853,12.037794562263855
11123432,239.77322615512884,3099.462111489748,12.926639730344428,12.619643481848897
11123499,241.77322615512884,3073.8989797592917,12.71397593787737,12.724906639743608
11123518,241.97822615512882,3071.302628634165,12.692475176114385,12.73569611342785
11124054,243.97822615512882,3046.200683474217,12.485543203914228,12.84095927132256
11124460,244.0092670884672,3045.8143322560154,12.48237154514191,12.842593004656123
11124723,244.399600355758,3040.964399238792,12.442591537843107,12.863136860829371
11125088,246.96664035575802,3009.4496120286076,12.185652311961908,12.998244229250389
11127729,246.79368160020468,3011.565050669837,12.202763989511064,12.989141136852908
11128436,248.79368160020468,2987.4277594968535,12.007651240506405,13.094404294747648
11128603,248.3862838998089,2992.342416539706,12.047132271388712,13.07296231051626
11129211,247.8862838998089,2998.3962941659493,12.095853981892143,13.046646521042561
11129236,247.22220001602972,3006.474768471984,12.161022627729412,13.011694737685787
11129889,245.62758521384563,3026.051539333739,12.319673039570173,12.927767642833942
11130449,245.87171619506154,3023.0559167461397,12.295256906848968,12.940616641845395
11131412,247.87171619506154,2998.736403783532,12.097936988598125,13.045879799740078
11131415,250.93839281506143,2962.197943460118,11.804482806436168,13.207283832371672
11131601,250.3044353860962,2969.7230121374514,11.864444221919738,13.173917651899785
11131763,249.28285007705256,2981.9298457121627,11.962033668944564,13.120150004055404
11131793,248.48285007705255,2991.559170399785,12.039298363939912,13.078044740897553
11132503,251.40688327048142,2956.868471974117,11.761286857022556,13.231941224762153
11133272,254.90461259331394,2916.415210025336,11.441202182866395,13.4160322417533
11133804,253.77354911348738,2929.4527250737906,11.543569987129514,13.356502584920406
11133886,253.72225450170717,2930.0467497975324,11.548244971856883,13.35380286851094
11134029,262.83659432361446,2828.736292443803,10.762338097262646,13.833504964400788
11134031,253.37702920906767,2934.6619662575563,11.582194232122337,13.335633116266735
11134040,251.51350431242219,2956.4710196788033,11.754720796249444,13.237552858548554
11134370,256.7933122209285,2895.8630149958994,11.277018820897036,13.51543748531202
11134378,256.1087230317913,2903.6270685402924,11.337478216936246,13.47940647535745
11134400,255.6349724497919,2909.024351247963,11.379602420475983,13.454472234199528
11134415,248.94743121655793,2987.405391284475,12.000145479250792,13.10249637981886
11134422,253.94743121655793,2928.7590190814194,11.532934218121195,13.36565427455568
11134461,251.94829385079643,2952.067807280994,11.716958913122095,13.260436518463024
11135635,251.90620419865112,2952.5625365936926,11.720880579286275,13.258221273613202
11137478,252.5826874118138,2944.678453422362,11.658275092391126,13.293825653253322
11137490,253.32149131754144,2936.1160835692217,11.590473703191515,13.332710069344245
11137872,253.32149131754144,2936.1160835692217,11.590473703191515,13.332710069344245
11138542,252.50709023666,2945.6143167613336,11.665471706163116,13.289846854561034
11138733,248.47008849509947,2994.9008186790743,12.053365605567215,13.07737307868942
11139099,241.1296845754178,3086.345103283951,12.799523661793865,12.691036030285147
11139126,241.83075457541779,3077.4245195669505,12.725529988813806,12.727934451337774
11139204,243.5396353916079,3055.895025054995,12.547834442394414,12.817875546926729
11139320,253.5396353916079,2935.7131102621547,11.578911935121155,13.344191336400371
11139519,249.5396353916079,2982.912774490128,11.953663272004782,13.133665020610948
11139966,248.7110114267568,2992.8807708694007,12.033567608046086,13.09005323298723
11140022,245.7110114267568,3029.5321982441324,12.329655804404988,12.932158496145092
11140500,246.5352797277568,3019.4335182880122,12.247470307788413,12.975541038302993
11141146,250.1324666210568,2976.1390606024443,11.898251757582536,13.164866664266157
11141879,251.1183710662856,2987.8695999006964,11.898251757582537,13.21675637190981
11144292,251.6183710662856,2981.9500723696583,11.851082493432493,13.243072161383452
11144364,252.6183710662856,2970.1811756093243,11.757581853894411,13.295703740330794
11144460,256.0802199834781,2930.147285816179,11.442302283265875,13.477906314919949
11145200,258.3200199834781,2904.816592257935,11.245030843694284,13.595790525446205
11146156,257.84531698636255,2910.180561562002,11.286536422594487,13.570806157176946
11147016,257.46262256729324,2914.519292486835,11.320164703616598,13.550664345647021
11147824,257.65544059337003,2912.3447325475536,11.303253390809608,13.560812662808985
11148412,257.02347034467005,2919.527163718559,11.358990522552105,13.52755107077212
11148628,256.02347034467005,2930.964834241798,11.448031816364352,13.474919491824721
11149905,254.2464990422814,2951.5114775774637,11.608857894584517,13.381394686435897
11150096,303.8289458387444,3527.1070565034,11.608857894584519,15.990997149407576
11151226,304.8289458387444,3515.570880586163,11.532929954906292,16.04362872835503
11151261,306.14019517531653,3500.558086631411,11.434493548378235,16.112641851332455
11151618,308.5935608884792,3472.8109459065236,11.253672746469075,16.241766362551573
11152412,308.37883977044123,3475.236305696158,11.269373437824532,16.230465251075884
11152459,305.596776292136,3506.96903659409,11.475805076037826,16.084040857480886
11153262,305.92333863828725,3503.236689902351,11.451354792007065,16.101228349383575
11153347,309.0833386382873,3467.5267230196846,11.218743586426854,16.267544138857204
11154331,258.64341708505987,2901.6541765945412,11.218743586426854,13.612811425529458
